cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0000', '0.7516', '0.0174', '0.0000', '0.0000', '0.0000', '0.0000', '0.1078', '0.5084', '0.0000']","['0.0000', '0.1133', '0.1961', '0.0000', '0.0000', '0.0000', '0.0000', '0.1332', '0.2108', '0.0000']","['0.0000', '0.7516', '0.0174', '0.0000', '0.0000', '0.0000', '0.0000', '0.1078', '0.5084', '0.0000']","['0.0000', '0.1969', '0.0320', '0.0000', '0.0000', '0.0000', '0.0000', '0.1192', '0.2980', '0.0000']","['0.0000', '0.7516', '0.0174', '0.0000', '0.0000', '0.0000', '0.0000', '0.1078', '0.5084', '0.0000']","['1.0000', '0.3368', '0.9924', '1.0000', '1.0000', '1.0000', '1.0000', '0.9216', '0.7916', '1.0000']","[[0, 207, 18, 0, 0, 0, 0, 31, 355, 0], [0, 457, 0, 0, 0, 0, 0, 21, 130, 0], [0, 395, 10, 0, 0, 0, 0, 49, 120, 0], [0, 438, 5, 0, 0, 0, 0, 92, 76, 0], [0, 460, 7, 0, 0, 0, 0, 82, 51, 0], [0, 398, 2, 0, 0, 0, 0, 56, 156, 0], [0, 524, 4, 0, 0, 0, 0, 46, 30, 0], [0, 455, 3, 0, 0, 0, 0, 65, 80, 0], [0, 261, 2, 0, 0, 0, 0, 28, 301, 0], [0, 438, 0, 0, 0, 0, 0, 18, 129, 0]]",-1,-1,-1,-1
1,"['0.1015', '0.1530', '0.0174', '0.1833', '0.0050', '0.0180', '0.8411', '0.0232', '0.5524', '0.0564']","['0.1632', '0.2473', '0.1961', '0.1851', '0.0789', '0.0809', '0.1816', '0.2333', '0.2300', '0.2444']","['0.1015', '0.1530', '0.0174', '0.1833', '0.0050', '0.0180', '0.8411', '0.0232', '0.5524', '0.0564']","['0.1251', '0.1890', '0.0320', '0.1842', '0.0094', '0.0294', '0.2987', '0.0422', '0.3247', '0.0917']","['0.1015', '0.1530', '0.0174', '0.1833', '0.0050', '0.0180', '0.8411', '0.0232', '0.5524', '0.0564']","['0.9410', '0.9475', '0.9924', '0.9085', '0.9935', '0.9768', '0.5758', '0.9915', '0.7975', '0.9812']","[[62, 23, 4, 46, 2, 19, 71, 7, 362, 15], [95, 93, 5, 43, 1, 15, 164, 2, 163, 27], [20, 25, 10, 83, 2, 16, 333, 3, 78, 4], [12, 31, 8, 112, 7, 9, 346, 2, 77, 7], [18, 23, 3, 39, 3, 8, 463, 4, 36, 3], [22, 33, 3, 106, 0, 11, 273, 6, 154, 4], [6, 21, 4, 40, 4, 4, 508, 2, 12, 3], [19, 37, 6, 65, 6, 14, 360, 14, 67, 15], [73, 41, 4, 36, 4, 18, 57, 8, 327, 24], [53, 49, 4, 35, 9, 22, 222, 12, 146, 33]]","[3, 0, 8, 0, 2, 3, 0, 0, 2, 5, 3, 1, 5, 7, 5, 4]","[0, 8, 8, 0, 2, 0, 2, 0, 5, 2, 2, 2, 8, 6, 8, 2]","[[2. 0. 0. 2. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 1. 1. 1. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 2. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.1702', '0.3191', '0.1376', '0.4304', '0.0517', '0.0049', '0.4007', '0.0299', '0.4003', '0.1607']","['0.3741', '0.2453', '0.1442', '0.1564', '0.1623', '0.1364', '0.2123', '0.4000', '0.2648', '0.2304']","['0.1702', '0.3191', '0.1376', '0.4304', '0.0517', '0.0049', '0.4007', '0.0299', '0.4003', '0.1607']","['0.2340', '0.2773', '0.1408', '0.2294', '0.0784', '0.0095', '0.2775', '0.0556', '0.3188', '0.1893']","['0.1702', '0.3191', '0.1376', '0.4304', '0.0517', '0.0049', '0.4007', '0.0299', '0.4003', '0.1607']","['0.9677', '0.8893', '0.9136', '0.7367', '0.9704', '0.9965', '0.8336', '0.9950', '0.8783', '0.9420']","[[104, 48, 28, 99, 6, 5, 26, 3, 240, 52], [37, 194, 14, 139, 15, 0, 44, 4, 85, 76], [19, 46, 79, 203, 12, 4, 150, 4, 41, 16], [5, 48, 88, 263, 13, 5, 127, 1, 40, 21], [15, 44, 77, 155, 31, 1, 239, 5, 20, 13], [8, 62, 75, 207, 7, 3, 118, 4, 108, 20], [5, 56, 67, 202, 21, 1, 242, 0, 3, 7], [5, 57, 80, 191, 39, 1, 142, 18, 41, 29], [49, 106, 7, 86, 9, 1, 15, 2, 237, 80], [31, 130, 33, 137, 38, 1, 37, 4, 80, 94]]","[6, 4, 5, 3, 3, 5, 5, 3, 4, 8, 6, 3, 9, 7, 6, 7]","[2, 6, 7, 8, 9, 3, 6, 2, 3, 4, 5, 2, 4, 2, 4, 2]","[[2. 0. 0. 2. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 1. 3. 1. 1. 1. 2. 0. 0.]
 [0. 0. 0. 0. 1. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 1. 1.]
 [0. 0. 1. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 1. 1. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [1. 0. 0. 1. 0. 2. 0. 0. 1. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]]",32
3,"['0.1735', '0.2961', '0.1411', '0.2029', '0.0650', '0.0147', '0.5629', '0.2305', '0.5051', '0.1675']","['0.3681', '0.2338', '0.1555', '0.1908', '0.1931', '0.2647', '0.2401', '0.2643', '0.2578', '0.2263']","['0.1735', '0.2961', '0.1411', '0.2029', '0.0650', '0.0147', '0.5629', '0.2305', '0.5051', '0.1675']","['0.2358', '0.2612', '0.1479', '0.1967', '0.0973', '0.0279', '0.3366', '0.2462', '0.3413', '0.1925']","['0.1735', '0.2961', '0.1411', '0.2029', '0.0650', '0.0147', '0.5629', '0.2305', '0.5051', '0.1675']","['0.9662', '0.8906', '0.9189', '0.9024', '0.9698', '0.9954', '0.8006', '0.9283', '0.8408', '0.9381']","[[106, 43, 30, 45, 2, 3, 23, 40, 273, 46], [45, 180, 11, 50, 20, 1, 55, 33, 125, 88], [20, 56, 81, 87, 12, 6, 182, 54, 50, 26], [8, 58, 85, 124, 21, 7, 179, 48, 59, 22], [16, 53, 68, 45, 39, 1, 285, 51, 23, 19], [6, 59, 68, 100, 15, 9, 145, 52, 140, 18], [3, 80, 62, 36, 23, 1, 340, 29, 9, 21], [5, 54, 72, 69, 34, 3, 140, 139, 61, 26], [48, 75, 8, 39, 4, 3, 22, 25, 299, 69], [31, 112, 36, 55, 32, 0, 45, 55, 121, 98]]","[1, 7, 9, 5, 7, 9, 5, 7, 6, 1, 7, 0, 3, 2, 8, 2]","[2, 4, 5, 2, 6, 2, 6, 5, 4, 0, 2, 5, 8, 4, 4, 2]","[[2. 1. 0. 2. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 2. 2. 3. 1. 2. 1. 3. 0. 1.]
 [0. 0. 0. 0. 1. 1. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 2. 1. 2. 1.]
 [1. 0. 1. 0. 0. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 1. 2. 0. 2. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [1. 0. 0. 2. 0. 2. 0. 0. 1. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]]",48
4,"['0.1571', '0.4375', '0.1864', '0.2209', '0.0483', '0.0392', '0.3758', '0.3217', '0.4764', '0.1419']","['0.3855', '0.2295', '0.1672', '0.1968', '0.1871', '0.3478', '0.2627', '0.2729', '0.2585', '0.2207']","['0.1571', '0.4375', '0.1864', '0.2209', '0.0483', '0.0392', '0.3758', '0.3217', '0.4764', '0.1419']","['0.2233', '0.3011', '0.1763', '0.2082', '0.0768', '0.0705', '0.3093', '0.2953', '0.3351', '0.1727']","['0.1571', '0.4375', '0.1864', '0.2209', '0.0483', '0.0392', '0.3758', '0.3217', '0.4764', '0.1419']","['0.9716', '0.8344', '0.9018', '0.8978', '0.9767', '0.9916', '0.8819', '0.9042', '0.8504', '0.9459']","[[96, 58, 32, 46, 3, 5, 10, 47, 268, 46], [33, 266, 17, 50, 8, 0, 28, 26, 107, 73], [19, 82, 107, 97, 14, 5, 114, 69, 44, 23], [10, 93, 88, 135, 12, 16, 109, 75, 52, 21], [9, 94, 107, 50, 29, 5, 183, 80, 25, 18], [7, 72, 81, 96, 18, 24, 83, 85, 131, 15], [3, 139, 83, 44, 27, 2, 227, 53, 9, 17], [7, 73, 81, 69, 26, 10, 72, 194, 51, 20], [40, 120, 9, 38, 1, 2, 13, 27, 282, 60], [25, 162, 35, 61, 17, 0, 25, 55, 122, 83]]","[9, 0, 4, 8, 7, 2, 1, 1, 6, 0, 1, 7, 8, 4, 6, 8]","[5, 5, 2, 2, 6, 2, 4, 5, 3, 3, 0, 5, 8, 2, 3, 2]","[[2. 2. 0. 2. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 2. 3. 3. 3. 2. 1. 3. 2. 1.]
 [1. 0. 0. 0. 1. 1. 2. 0. 0. 0.]
 [0. 1. 1. 0. 0. 0. 2. 1. 2. 1.]
 [2. 1. 1. 0. 0. 0. 1. 2. 0. 2.]
 [0. 0. 0. 0. 1. 2. 0. 3. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [1. 0. 0. 2. 0. 2. 0. 0. 2. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]]",64
5,"['0.2029', '0.3865', '0.1359', '0.3093', '0.0800', '0.0343', '0.3692', '0.2322', '0.4324', '0.2034']","['0.4189', '0.2186', '0.2167', '0.1810', '0.1771', '0.3684', '0.2566', '0.3204', '0.2604', '0.1957']","['0.2029', '0.3865', '0.1359', '0.3093', '0.0800', '0.0343', '0.3692', '0.2322', '0.4324', '0.2034']","['0.2734', '0.2793', '0.1670', '0.2284', '0.1102', '0.0628', '0.3028', '0.2692', '0.3251', '0.1995']","['0.2029', '0.3865', '0.1359', '0.3093', '0.0800', '0.0343', '0.3692', '0.2322', '0.4324', '0.2034']","['0.9681', '0.8442', '0.9480', '0.8413', '0.9587', '0.9933', '0.8803', '0.9450', '0.8656', '0.9097']","[[124, 63, 17, 62, 6, 4, 10, 23, 240, 62], [32, 235, 6, 71, 13, 1, 23, 7, 88, 132], [22, 82, 78, 125, 34, 1, 116, 44, 40, 32], [13, 83, 51, 189, 38, 8, 105, 40, 51, 33], [11, 91, 52, 87, 48, 2, 194, 56, 25, 34], [11, 71, 47, 151, 29, 21, 86, 50, 119, 27], [4, 140, 46, 72, 43, 5, 223, 27, 8, 36], [8, 69, 43, 138, 35, 14, 78, 140, 45, 33], [50, 95, 5, 48, 3, 1, 13, 21, 256, 100], [21, 146, 15, 101, 22, 0, 21, 29, 111, 119]]","[3, 2, 8, 8, 5, 1, 3, 4, 4, 2, 5, 6, 7, 5, 7, 1]","[4, 5, 2, 3, 2, 8, 2, 9, 4, 5, 5, 4, 4, 6, 6, 2]","[[2. 2. 0. 2. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 3. 3. 4. 3. 3. 1. 3. 3. 1.]
 [1. 0. 0. 0. 1. 1. 2. 0. 1. 0.]
 [0. 1. 1. 1. 1. 0. 3. 2. 2. 1.]
 [2. 1. 3. 0. 0. 1. 1. 2. 0. 2.]
 [0. 0. 0. 0. 1. 3. 0. 4. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 2. 0. 2. 0. 0. 2. 0.]
 [0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]]",80
6,"['0.2913', '0.3520', '0.1864', '0.2913', '0.1817', '0.0539', '0.3510', '0.2720', '0.3784', '0.1282']","['0.3861', '0.2383', '0.1953', '0.1720', '0.2329', '0.3474', '0.2548', '0.3065', '0.2913', '0.2089']","['0.2913', '0.3520', '0.1864', '0.2913', '0.1817', '0.0539', '0.3510', '0.2720', '0.3784', '0.1282']","['0.3321', '0.2842', '0.1907', '0.2163', '0.2041', '0.0934', '0.2953', '0.2882', '0.3292', '0.1589']","['0.2913', '0.3520', '0.1864', '0.2913', '0.1817', '0.0539', '0.3510', '0.2720', '0.3784', '0.1282']","['0.9475', '0.8731', '0.9187', '0.8410', '0.9335', '0.9885', '0.8851', '0.9313', '0.8992', '0.9476']","[[178, 58, 55, 58, 11, 9, 12, 23, 171, 36], [63, 214, 14, 92, 17, 3, 29, 18, 69, 89], [31, 54, 107, 117, 66, 5, 106, 44, 27, 17], [16, 62, 70, 178, 41, 15, 117, 56, 36, 20], [14, 72, 67, 84, 109, 2, 164, 54, 21, 13], [16, 50, 59, 143, 38, 33, 82, 83, 96, 12], [5, 109, 57, 68, 81, 4, 212, 45, 5, 18], [13, 45, 63, 126, 52, 19, 74, 164, 34, 13], [80, 93, 23, 53, 13, 4, 16, 20, 224, 66], [45, 141, 33, 116, 40, 1, 20, 28, 86, 75]]","[4, 7, 2, 1, 7, 6, 6, 0, 4, 1, 4, 1, 0, 7, 0, 4]","[2, 4, 2, 2, 1, 2, 4, 5, 4, 4, 6, 5, 3, 2, 8, 4]","[[2. 2. 0. 2. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [1. 4. 4. 4. 4. 3. 2. 4. 3. 1.]
 [2. 0. 0. 0. 1. 1. 2. 0. 1. 0.]
 [0. 2. 1. 1. 3. 0. 4. 3. 2. 1.]
 [3. 2. 3. 0. 0. 1. 1. 2. 0. 2.]
 [0. 0. 0. 0. 2. 3. 0. 4. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [2. 1. 0. 2. 0. 2. 0. 0. 2. 0.]
 [0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]]",96
7,"['0.2602', '0.3635', '0.1551', '0.2619', '0.0900', '0.0915', '0.3626', '0.3715', '0.3226', '0.1145']","['0.4077', '0.2526', '0.1870', '0.1603', '0.1978', '0.3275', '0.2480', '0.2258', '0.3157', '0.1988']","['0.2602', '0.3635', '0.1551', '0.2619', '0.0900', '0.0915', '0.3626', '0.3715', '0.3226', '0.1145']","['0.3177', '0.2980', '0.1695', '0.1989', '0.1237', '0.1430', '0.2946', '0.2809', '0.3191', '0.1453']","['0.2602', '0.3635', '0.1551', '0.2619', '0.0900', '0.0915', '0.3626', '0.3715', '0.3226', '0.1145']","['0.9571', '0.8787', '0.9287', '0.8445', '0.9594', '0.9787', '0.8769', '0.8577', '0.9234', '0.9501']","[[159, 60, 35, 78, 7, 12, 13, 59, 150, 38], [48, 221, 12, 97, 16, 13, 31, 43, 53, 74], [25, 51, 89, 114, 29, 11, 118, 103, 20, 14], [9, 60, 62, 160, 21, 22, 118, 119, 22, 18], [11, 64, 67, 68, 54, 5, 179, 116, 16, 20], [10, 45, 52, 133, 23, 56, 87, 131, 66, 9], [2, 96, 54, 60, 44, 6, 219, 102, 2, 19], [9, 44, 50, 113, 29, 28, 81, 224, 15, 10], [83, 95, 20, 58, 17, 11, 14, 35, 191, 68], [34, 139, 35, 117, 33, 7, 23, 60, 70, 67]]","[2, 7, 9, 7, 7, 0, 8, 0, 7, 1, 9, 7, 3, 9, 7, 4]","[8, 1, 0, 7, 2, 4, 4, 3, 2, 8, 2, 3, 8, 8, 9, 9]","[[2. 2. 0. 2. 0. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
 [1. 4. 4. 4. 4. 3. 2. 6. 3. 2.]
 [3. 0. 0. 0. 1. 1. 2. 1. 1. 0.]
 [1. 2. 1. 1. 3. 0. 4. 3. 3. 1.]
 [3. 2. 3. 0. 0. 1. 1. 2. 0. 2.]
 [0. 0. 0. 0. 2. 3. 0. 4. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 1. 0. 0.]
 [2. 2. 1. 3. 0. 2. 0. 0. 2. 1.]
 [0. 0. 0. 1. 2. 0. 0. 1. 0. 0.]]",112
8,"['0.2831', '0.3174', '0.1672', '0.1915', '0.1783', '0.1095', '0.3791', '0.3051', '0.3497', '0.1197']","['0.4517', '0.2465', '0.1822', '0.1562', '0.1918', '0.3583', '0.2342', '0.2347', '0.3229', '0.1707']","['0.2831', '0.3174', '0.1672', '0.1915', '0.1783', '0.1095', '0.3791', '0.3051', '0.3497', '0.1197']","['0.3481', '0.2775', '0.1744', '0.1721', '0.1848', '0.1677', '0.2895', '0.2653', '0.3358', '0.1407']","['0.2831', '0.3174', '0.1672', '0.1915', '0.1783', '0.1095', '0.3791', '0.3051', '0.3497', '0.1197']","['0.9610', '0.8906', '0.9206', '0.8827', '0.9165', '0.9777', '0.8612', '0.8888', '0.9197', '0.9372']","[[173, 50, 46, 55, 26, 12, 14, 36, 149, 50], [40, 193, 13, 55, 31, 13, 46, 52, 62, 103], [34, 42, 96, 87, 63, 7, 127, 80, 21, 17], [13, 47, 66, 117, 52, 26, 150, 94, 22, 24], [11, 59, 76, 55, 107, 9, 181, 66, 16, 20], [17, 39, 55, 93, 43, 67, 98, 116, 69, 15], [3, 94, 53, 41, 91, 6, 229, 72, 2, 13], [11, 33, 57, 106, 63, 25, 86, 184, 20, 18], [57, 91, 24, 45, 22, 10, 20, 36, 207, 80], [24, 135, 41, 95, 60, 12, 27, 48, 73, 70]]","[1, 9, 0, 0, 5, 6, 6, 5, 0, 9, 4, 9, 7, 4, 8, 0]","[5, 0, 7, 8, 9, 9, 0, 4, 8, 8, 2, 6, 5, 6, 1, 2]","[[2. 2. 0. 2. 0. 0. 1. 0. 0. 2.]
 [0. 0. 0. 0. 0. 0. 0. 2. 1. 0.]
 [2. 4. 4. 4. 5. 3. 2. 6. 3. 2.]
 [3. 0. 0. 0. 1. 1. 2. 1. 1. 0.]
 [1. 2. 1. 1. 3. 1. 4. 3. 3. 1.]
 [3. 3. 3. 0. 0. 1. 1. 3. 0. 2.]
 [0. 0. 0. 0. 3. 3. 0. 4. 0. 1.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0.]
 [4. 2. 1. 3. 0. 2. 0. 0. 2. 2.]
 [0. 0. 0. 1. 2. 1. 1. 1. 0. 0.]]",128
9,"['0.3339', '0.3618', '0.1620', '0.1604', '0.2367', '0.1111', '0.2815', '0.3350', '0.3294', '0.1316']","['0.3961', '0.2318', '0.2343', '0.1690', '0.2283', '0.3452', '0.2109', '0.2249', '0.3191', '0.1812']","['0.3339', '0.3618', '0.1620', '0.1604', '0.2367', '0.1111', '0.2815', '0.3350', '0.3294', '0.1316']","['0.3623', '0.2826', '0.1916', '0.1646', '0.2324', '0.1681', '0.2411', '0.2692', '0.3242', '0.1525']","['0.3339', '0.3618', '0.1620', '0.1604', '0.2367', '0.1111', '0.2815', '0.3350', '0.3294', '0.1316']","['0.9423', '0.8648', '0.9440', '0.9106', '0.9111', '0.9761', '0.8821', '0.8710', '0.9231', '0.9357']","[[204, 63, 41, 37, 16, 14, 10, 43, 134, 49], [59, 220, 10, 36, 32, 10, 40, 48, 68, 85], [42, 65, 93, 66, 98, 12, 88, 76, 15, 19], [20, 67, 43, 98, 59, 26, 146, 103, 21, 28], [18, 71, 45, 38, 142, 12, 139, 94, 13, 28], [22, 52, 42, 80, 54, 68, 88, 124, 65, 17], [3, 109, 39, 37, 92, 9, 170, 120, 2, 23], [14, 39, 41, 89, 66, 26, 79, 202, 20, 27], [94, 113, 17, 27, 14, 13, 17, 30, 195, 72], [39, 150, 26, 72, 49, 7, 29, 58, 78, 77]]","[6, 6, 0, 5, 9, 6, 8, 0, 2, 4, 3, 7, 8, 5, 5, 3]","[9, 3, 1, 2, 3, 4, 0, 7, 8, 4, 6, 8, 1, 6, 4, 4]","[[2. 2. 0. 2. 0. 0. 1. 0. 1. 2.]
 [1. 0. 0. 0. 0. 0. 0. 2. 2. 0.]
 [2. 4. 4. 4. 5. 4. 2. 6. 3. 2.]
 [3. 0. 0. 0. 1. 1. 3. 1. 1. 1.]
 [1. 2. 1. 2. 4. 2. 5. 3. 3. 1.]
 [3. 3. 3. 0. 0. 1. 1. 3. 0. 2.]
 [0. 0. 0. 1. 3. 4. 0. 4. 0. 1.]
 [2. 0. 0. 0. 0. 1. 0. 1. 0. 0.]
 [4. 2. 2. 3. 0. 2. 0. 1. 2. 2.]
 [0. 0. 0. 1. 2. 1. 2. 1. 0. 0.]]",144
