cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0150', '0.0000', '0.0000', '0.3517', '0.0000', '0.0000', '0.0000', '0.0000', '0.4633', '0.6083']","['0.2368', '0.0000', '0.0000', '0.1284', '0.0000', '0.0000', '0.0000', '0.0000', '0.1658', '0.1382']","['0.0150', '0.0000', '0.0000', '0.3517', '0.0000', '0.0000', '0.0000', '0.0000', '0.4633', '0.6083']","['0.0282', '0.0000', '0.0000', '0.1881', '0.0000', '0.0000', '0.0000', '0.0000', '0.2442', '0.2252']","['0.0150', '0.0000', '0.0000', '0.3517', '0.0000', '0.0000', '0.0000', '0.0000', '0.4633', '0.6083']","['0.9946', '1.0000', '1.0000', '0.7348', '1.0000', '1.0000', '1.0000', '1.0000', '0.7409', '0.5783']","[[9, 0, 0, 30, 0, 0, 0, 0, 262, 299], [7, 0, 0, 76, 0, 0, 0, 0, 290, 227], [1, 0, 0, 201, 0, 0, 0, 0, 152, 246], [0, 0, 0, 211, 0, 0, 0, 0, 109, 280], [0, 0, 0, 315, 0, 0, 0, 0, 108, 177], [1, 0, 0, 189, 0, 0, 0, 0, 122, 288], [0, 0, 0, 354, 0, 0, 0, 0, 90, 156], [0, 0, 0, 176, 0, 0, 0, 0, 108, 316], [9, 0, 0, 25, 0, 0, 0, 0, 278, 288], [11, 0, 0, 66, 0, 0, 0, 0, 158, 365]]",-1,-1,-1,-1,2.278075695037842
1,"['0.3650', '0.0267', '0.0083', '0.3283', '0.0000', '0.2750', '0.0217', '0.0000', '0.3017', '0.2117']","['0.1628', '0.1404', '0.0595', '0.1206', '0.0000', '0.2185', '0.4333', '0.0000', '0.1653', '0.1348']","['0.3650', '0.0267', '0.0083', '0.3283', '0.0000', '0.2750', '0.0217', '0.0000', '0.3017', '0.2117']","['0.2252', '0.0448', '0.0146', '0.1764', '0.0000', '0.2435', '0.0413', '0.0000', '0.2136', '0.1647']","['0.3650', '0.0267', '0.0083', '0.3283', '0.0000', '0.2750', '0.0217', '0.0000', '0.3017', '0.2117']","['0.7915', '0.9819', '0.9854', '0.7341', '0.9996', '0.8907', '0.9969', '1.0000', '0.8307', '0.8491']","[[219, 8, 6, 45, 0, 26, 1, 0, 171, 124], [185, 16, 15, 82, 1, 30, 4, 0, 198, 69], [89, 15, 5, 230, 0, 60, 1, 0, 98, 102], [37, 12, 9, 197, 0, 162, 2, 0, 76, 105], [61, 15, 7, 291, 0, 83, 6, 0, 74, 63], [59, 7, 12, 180, 1, 165, 2, 0, 65, 109], [27, 10, 4, 350, 0, 88, 13, 0, 55, 53], [172, 16, 5, 173, 0, 71, 0, 0, 78, 85], [226, 2, 18, 15, 0, 52, 1, 0, 181, 105], [270, 13, 3, 70, 0, 18, 0, 0, 99, 127]]","[6, 1, 4, 6, 2, 2, 4, 6, 2, 6, 6, 5, 6, 4, 3, 3]","[6, 1, 4, 6, 2, 2, 4, 6, 2, 6, 6, 5, 6, 4, 3, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.157341718673706
2,"['0.1650', '0.2167', '0.0233', '0.0567', '0.0317', '0.4650', '0.5000', '0.0000', '0.3833', '0.2367']","['0.2500', '0.1662', '0.0940', '0.1574', '0.2836', '0.1814', '0.2653', '0.0000', '0.2293', '0.1978']","['0.1650', '0.2167', '0.0233', '0.0567', '0.0317', '0.4650', '0.5000', '0.0000', '0.3833', '0.2367']","['0.1988', '0.1881', '0.0374', '0.0833', '0.0570', '0.2610', '0.3466', '0.0000', '0.2870', '0.2155']","['0.1650', '0.2167', '0.0233', '0.0567', '0.0317', '0.4650', '0.5000', '0.0000', '0.3833', '0.2367']","['0.9450', '0.8793', '0.9750', '0.9663', '0.9911', '0.7669', '0.8461', '1.0000', '0.8569', '0.8933']","[[99, 95, 12, 13, 4, 95, 26, 0, 190, 66], [57, 130, 28, 15, 5, 59, 60, 0, 186, 60], [16, 81, 14, 24, 9, 178, 153, 0, 58, 67], [4, 48, 20, 34, 5, 286, 108, 0, 39, 56], [8, 52, 11, 12, 19, 193, 216, 0, 44, 45], [9, 52, 21, 33, 7, 279, 110, 0, 39, 50], [1, 33, 3, 29, 4, 171, 300, 0, 23, 36], [33, 103, 10, 31, 5, 160, 100, 0, 70, 88], [94, 55, 19, 2, 5, 73, 14, 0, 230, 108], [75, 133, 11, 23, 4, 44, 44, 0, 124, 142]]","[6, 4, 4, 1, 6, 6, 1, 6, 2, 6, 1, 5, 2, 1, 6, 4]","[6, 4, 4, 1, 6, 6, 1, 6, 2, 6, 1, 5, 2, 1, 6, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.024991750717163
3,"['0.0950', '0.2250', '0.0483', '0.0583', '0.0133', '0.3267', '0.7150', '0.0000', '0.2867', '0.2400']","['0.3276', '0.2202', '0.1025', '0.1136', '0.1127', '0.2085', '0.1862', '0.0000', '0.2734', '0.2133']","['0.0950', '0.2250', '0.0483', '0.0583', '0.0133', '0.3267', '0.7150', '0.0000', '0.2867', '0.2400']","['0.1473', '0.2226', '0.0657', '0.0771', '0.0238', '0.2545', '0.2955', '0.0000', '0.2799', '0.2259']","['0.0950', '0.2250', '0.0483', '0.0583', '0.0133', '0.3267', '0.7150', '0.0000', '0.2867', '0.2400']","['0.9783', '0.9115', '0.9530', '0.9494', '0.9883', '0.8622', '0.6528', '0.9994', '0.9154', '0.9017']","[[57, 82, 30, 54, 8, 62, 94, 0, 147, 66], [13, 135, 40, 22, 8, 24, 191, 2, 95, 70], [13, 51, 29, 35, 7, 112, 274, 0, 35, 44], [2, 13, 40, 35, 3, 190, 247, 0, 18, 52], [6, 20, 25, 16, 8, 105, 367, 0, 26, 27], [0, 25, 39, 29, 4, 196, 253, 1, 16, 37], [0, 9, 11, 28, 7, 87, 429, 0, 8, 21], [7, 69, 17, 37, 3, 95, 250, 0, 29, 93], [60, 84, 29, 9, 17, 52, 56, 0, 172, 121], [16, 125, 23, 43, 6, 17, 143, 0, 83, 144]]","[5, 7, 6, 7, 5, 7, 9, 9, 3, 7, 3, 4, 9, 7, 2, 1]","[5, 7, 6, 7, 5, 7, 9, 9, 3, 7, 3, 4, 9, 7, 2, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.8862040042877197
4,"['0.1250', '0.2950', '0.0767', '0.1283', '0.0300', '0.2783', '0.6717', '0.0600', '0.2883', '0.2750']","['0.3304', '0.2438', '0.1451', '0.1334', '0.1053', '0.2515', '0.2208', '0.1586', '0.3151', '0.2301']","['0.1250', '0.2950', '0.0767', '0.1283', '0.0300', '0.2783', '0.6717', '0.0600', '0.2883', '0.2750']","['0.1814', '0.2670', '0.1003', '0.1308', '0.0467', '0.2642', '0.3324', '0.0871', '0.3011', '0.2506']","['0.1250', '0.2950', '0.0767', '0.1283', '0.0300', '0.2783', '0.6717', '0.0600', '0.2883', '0.2750']","['0.9719', '0.8983', '0.9498', '0.9074', '0.9717', '0.9080', '0.7367', '0.9646', '0.9304', '0.8978']","[[75, 98, 32, 62, 20, 40, 61, 19, 137, 56], [16, 177, 43, 42, 15, 8, 132, 28, 62, 77], [12, 73, 46, 73, 24, 62, 220, 21, 22, 47], [5, 19, 44, 77, 27, 140, 195, 24, 19, 50], [6, 23, 27, 50, 18, 75, 321, 24, 24, 32], [2, 29, 43, 70, 21, 167, 197, 17, 17, 37], [0, 15, 15, 64, 9, 54, 403, 6, 4, 30], [8, 73, 18, 65, 13, 68, 180, 36, 21, 118], [78, 92, 30, 11, 17, 40, 34, 20, 173, 105], [25, 127, 19, 63, 7, 10, 82, 32, 70, 165]]","[7, 7, 1, 1, 7, 4, 9, 7, 7, 9, 1, 9, 7, 3, 0, 7]","[7, 7, 1, 1, 7, 4, 9, 7, 7, 9, 1, 9, 7, 3, 0, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.7324546575546265
5,"['0.1800', '0.2433', '0.0850', '0.1800', '0.0433', '0.3133', '0.5817', '0.1250', '0.2650', '0.3300']","['0.4030', '0.2684', '0.1291', '0.1328', '0.1376', '0.2648', '0.2576', '0.1752', '0.3142', '0.2500']","['0.1800', '0.2433', '0.0850', '0.1800', '0.0433', '0.3133', '0.5817', '0.1250', '0.2650', '0.3300']","['0.2488', '0.2552', '0.1025', '0.1529', '0.0659', '0.2870', '0.3570', '0.1459', '0.2875', '0.2845']","['0.1800', '0.2433', '0.0850', '0.1800', '0.0433', '0.3133', '0.5817', '0.1250', '0.2650', '0.3300']","['0.9704', '0.9263', '0.9363', '0.8694', '0.9698', '0.9033', '0.8137', '0.9346', '0.9357', '0.8900']","[[108, 80, 48, 77, 11, 29, 35, 29, 117, 66], [19, 146, 61, 54, 16, 10, 96, 40, 64, 94], [18, 51, 51, 112, 29, 62, 160, 48, 25, 44], [3, 16, 51, 108, 32, 152, 133, 37, 15, 53], [6, 19, 30, 85, 26, 85, 239, 60, 23, 27], [0, 19, 41, 98, 21, 188, 135, 44, 17, 37], [0, 13, 18, 91, 15, 60, 349, 18, 4, 32], [10, 37, 27, 98, 18, 64, 131, 75, 22, 118], [81, 73, 39, 21, 14, 49, 15, 26, 159, 123], [23, 90, 29, 69, 7, 11, 62, 51, 60, 198]]","[8, 3, 0, 3, 8, 4, 6, 2, 5, 7, 7, 4, 7, 5, 9, 7]","[8, 3, 0, 3, 8, 4, 6, 2, 5, 7, 7, 4, 7, 5, 9, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.6852996349334717
6,"['0.1950', '0.2833', '0.0817', '0.1767', '0.0417', '0.3367', '0.5350', '0.2333', '0.2400', '0.3400']","['0.4134', '0.3214', '0.1782', '0.1268', '0.2083', '0.2541', '0.2753', '0.1748', '0.3326', '0.2677']","['0.1950', '0.2833', '0.0817', '0.1767', '0.0417', '0.3367', '0.5350', '0.2333', '0.2400', '0.3400']","['0.2650', '0.3012', '0.1120', '0.1476', '0.0694', '0.2896', '0.3635', '0.1999', '0.2788', '0.2996']","['0.1950', '0.2833', '0.0817', '0.1767', '0.0417', '0.3367', '0.5350', '0.2333', '0.2400', '0.3400']","['0.9693', '0.9335', '0.9581', '0.8648', '0.9824', '0.8902', '0.8435', '0.8776', '0.9465', '0.8967']","[[117, 74, 30, 94, 4, 34, 21, 50, 101, 75], [22, 170, 38, 61, 5, 12, 77, 70, 53, 92], [20, 43, 49, 121, 18, 72, 135, 83, 18, 41], [3, 9, 34, 106, 21, 164, 122, 86, 12, 43], [5, 19, 28, 82, 25, 92, 207, 96, 21, 25], [1, 14, 33, 93, 16, 202, 108, 90, 13, 30], [1, 10, 13, 87, 11, 72, 321, 57, 3, 25], [5, 42, 17, 92, 11, 75, 105, 140, 18, 95], [90, 75, 20, 26, 6, 58, 13, 36, 144, 132], [19, 73, 13, 74, 3, 14, 57, 93, 50, 204]]","[3, 6, 5, 2, 0, 9, 5, 1, 9, 7, 8, 4, 3, 5, 5, 3]","[3, 6, 5, 2, 0, 9, 5, 1, 9, 7, 8, 4, 3, 5, 5, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.5329365730285645
7,"['0.2333', '0.3050', '0.0900', '0.1600', '0.2150', '0.3467', '0.3350', '0.2617', '0.2533', '0.2717']","['0.3618', '0.3050', '0.1824', '0.1200', '0.2067', '0.2524', '0.3252', '0.2015', '0.3355', '0.2633']","['0.2333', '0.3050', '0.0900', '0.1600', '0.2150', '0.3467', '0.3350', '0.2617', '0.2533', '0.2717']","['0.2837', '0.3050', '0.1205', '0.1371', '0.2108', '0.2921', '0.3300', '0.2277', '0.2887', '0.2674']","['0.2333', '0.3050', '0.0900', '0.1600', '0.2150', '0.3467', '0.3350', '0.2617', '0.2533', '0.2717']","['0.9543', '0.9228', '0.9552', '0.8696', '0.9083', '0.8859', '0.9228', '0.8848', '0.9443', '0.9156']","[[140, 86, 45, 82, 14, 45, 14, 35, 91, 48], [36, 183, 37, 65, 26, 13, 47, 58, 58, 77], [25, 56, 54, 99, 85, 79, 63, 88, 14, 37], [4, 17, 32, 96, 89, 166, 55, 88, 14, 39], [9, 22, 27, 81, 129, 87, 100, 106, 20, 19], [2, 19, 31, 102, 68, 208, 47, 83, 15, 25], [1, 15, 13, 96, 103, 82, 201, 61, 4, 24], [9, 51, 19, 74, 66, 67, 48, 157, 18, 91], [122, 72, 21, 26, 17, 59, 10, 25, 152, 96], [39, 79, 17, 79, 27, 18, 33, 78, 67, 163]]","[1, 2, 3, 1, 9, 6, 1, 2, 6, 6, 9, 1, 0, 1, 6, 1]","[1, 2, 3, 1, 9, 6, 1, 2, 6, 6, 9, 1, 0, 1, 6, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.5219155550003052
8,"['0.1967', '0.3283', '0.1417', '0.1550', '0.2400', '0.3150', '0.3100', '0.2717', '0.2133', '0.3217']","['0.4155', '0.3064', '0.1601', '0.1208', '0.2271', '0.2554', '0.3174', '0.2280', '0.3342', '0.2703']","['0.1967', '0.3283', '0.1417', '0.1550', '0.2400', '0.3150', '0.3100', '0.2717', '0.2133', '0.3217']","['0.2670', '0.3170', '0.1503', '0.1358', '0.2334', '0.2821', '0.3137', '0.2479', '0.2604', '0.2938']","['0.1967', '0.3283', '0.1417', '0.1550', '0.2400', '0.3150', '0.3100', '0.2717', '0.2133', '0.3217']","['0.9693', '0.9174', '0.9174', '0.8746', '0.9093', '0.8980', '0.9259', '0.8978', '0.9528', '0.9035']","[[118, 85, 73, 67, 17, 34, 13, 31, 96, 66], [20, 197, 53, 54, 27, 12, 49, 49, 48, 91], [21, 57, 85, 96, 82, 71, 55, 82, 15, 36], [3, 15, 60, 93, 88, 159, 53, 83, 9, 37], [8, 24, 49, 82, 144, 80, 85, 88, 19, 21], [1, 18, 63, 97, 68, 189, 50, 80, 9, 25], [1, 19, 40, 96, 102, 72, 186, 54, 3, 27], [5, 43, 32, 88, 65, 57, 50, 163, 14, 83], [86, 85, 42, 23, 16, 54, 10, 21, 128, 135], [21, 100, 34, 74, 25, 12, 35, 64, 42, 193]]","[0, 8, 5, 8, 6, 1, 2, 3, 8, 7, 6, 4, 1, 5, 2, 3]","[0, 8, 5, 8, 6, 1, 2, 3, 8, 7, 6, 4, 1, 5, 2, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.396777868270874
9,"['0.1767', '0.4017', '0.1517', '0.1583', '0.2350', '0.2767', '0.2050', '0.2350', '0.3117', '0.4050']","['0.4732', '0.2640', '0.1723', '0.1389', '0.2419', '0.2677', '0.3785', '0.2427', '0.3191', '0.2542']","['0.1767', '0.4017', '0.1517', '0.1583', '0.2350', '0.2767', '0.2050', '0.2350', '0.3117', '0.4050']","['0.2573', '0.3186', '0.1613', '0.1480', '0.2384', '0.2721', '0.2659', '0.2388', '0.3153', '0.3123']","['0.1767', '0.4017', '0.1517', '0.1583', '0.2350', '0.2767', '0.2050', '0.2350', '0.3117', '0.4050']","['0.9781', '0.8756', '0.9191', '0.8909', '0.9181', '0.9159', '0.9626', '0.9185', '0.9261', '0.8680']","[[106, 124, 62, 41, 8, 19, 4, 24, 133, 79], [12, 241, 28, 41, 20, 9, 20, 25, 76, 128], [20, 87, 91, 82, 77, 56, 33, 78, 27, 49], [3, 31, 74, 95, 70, 142, 39, 67, 15, 64], [4, 49, 55, 91, 141, 72, 41, 79, 27, 41], [1, 36, 77, 90, 72, 166, 20, 69, 20, 49], [0, 44, 60, 108, 103, 67, 123, 45, 5, 45], [8, 63, 26, 68, 62, 52, 28, 141, 31, 121], [59, 121, 29, 12, 9, 29, 4, 13, 187, 137], [11, 117, 26, 56, 21, 8, 13, 40, 65, 243]]","[7, 0, 9, 6, 1, 1, 4, 3, 1, 4, 0, 4, 2, 2, 9, 1]","[7, 0, 9, 6, 1, 1, 4, 3, 1, 4, 0, 4, 2, 2, 9, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.518247127532959
