cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
11,"['0.7629', '0.7942', '0.7954']","['0.6276', '0.6693', '0.7589']","['0.7224', '0.7302', '0.5783']","['0.6717', '0.6984', '0.6564']","['0.7224', '0.7302', '0.5783']","['0.7834', '0.8252', '0.9062']","[[1746, 442, 229], [416, 1716, 218], [620, 406, 1407]]",1,1
12,"['0.7886', '0.7874', '0.7935']","['0.7193', '0.6484', '0.6971']","['0.6074', '0.7613', '0.6876']","['0.6586', '0.7003', '0.6923']","['0.6074', '0.7613', '0.6876']","['0.8802', '0.8000', '0.8475']","[[1468, 574, 375], [209, 1789, 352], [364, 396, 1673]]",0,0
13,"['0.7810', '0.7914', '0.8082']","['0.6763', '0.6565', '0.7495']","['0.6665', '0.7570', '0.6494']","['0.6714', '0.7032', '0.6959']","['0.6665', '0.7570', '0.6494']","['0.8388', '0.8080', '0.8892']","[[1611, 478, 328], [371, 1779, 200], [400, 453, 1580]]",0,0
14,"['0.7790', '0.7992', '0.7788']","['0.6638', '0.7325', '0.6536']","['0.6926', '0.6060', '0.7345']","['0.6779', '0.6633', '0.6917']","['0.6926', '0.6060', '0.7345']","['0.8227', '0.8928', '0.8013']","[[1674, 288, 455], [434, 1424, 492], [414, 232, 1787]]",1,1
15,"['0.7807', '0.7928', '0.7951']","['0.6734', '0.6705', '0.7112']","['0.6731', '0.7179', '0.6630']","['0.6733', '0.6934', '0.6862']","['0.6731', '0.7179', '0.6630']","['0.8350', '0.8291', '0.8626']","[[1627, 460, 330], [338, 1687, 325], [451, 369, 1613]]",2,2
16,"['0.7814', '0.7976', '0.8049']","['0.6742', '0.6684', '0.7413']","['0.6748', '0.7540', '0.6490']","['0.6745', '0.7087', '0.6921']","['0.6748', '0.7540', '0.6490']","['0.8352', '0.8188', '0.8844']","[[1631, 474, 312], [339, 1772, 239], [449, 405, 1579]]",2,2
17,"['0.7897', '0.7943', '0.8085']","['0.7042', '0.6512', '0.7491']","['0.6442', '0.7962', '0.6515']","['0.6729', '0.7164', '0.6969']","['0.6442', '0.7962', '0.6515']","['0.8633', '0.7934', '0.8886']","[[1557, 554, 306], [254, 1871, 225], [400, 448, 1585]]",2,2
18,"['0.7879', '0.8001', '0.7994']","['0.7111', '0.6739', '0.7000']","['0.6202', '0.7511', '0.7115']","['0.6625', '0.7104', '0.7057']","['0.6202', '0.7511', '0.7115']","['0.8727', '0.8239', '0.8443']","[[1499, 507, 411], [254, 1765, 331], [355, 347, 1731]]",0,0
19,"['0.7857', '0.8049', '0.8003']","['0.7198', '0.6776', '0.6950']","['0.5921', '0.7672', '0.7287']","['0.6497', '0.7196', '0.7115']","['0.5921', '0.7672', '0.7287']","['0.8835', '0.8231', '0.8368']","[[1431, 525, 461], [230, 1803, 317], [327, 333, 1773]]",0,0
20,"['0.7849', '0.8067', '0.7788']","['0.6996', '0.7213', '0.6468']","['0.6293', '0.6643', '0.7608']","['0.6626', '0.6916', '0.6992']","['0.6293', '0.6643', '0.7608']","['0.8635', '0.8757', '0.7879']","[[1521, 355, 541], [319, 1561, 470], [334, 248, 1851]]",1,1
21,"['0.7782', '0.7604', '0.8050']","['0.7124', '0.5954', '0.7582']","['0.5689', '0.8302', '0.6210']","['0.6326', '0.6934', '0.6828']","['0.5689', '0.8302', '0.6210']","['0.8840', '0.7266', '0.8989']","[[1375, 777, 265], [182, 1951, 217], [373, 549, 1511]]",2,2
