cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1818']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0000']","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600]]",-1,-1,-1,-1,2.301177501678467
1,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1818']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0000']","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600], [0, 0, 0, 0, 0, 0, 0, 0, 0, 600]]","[1, 2, 3, 5, 5, 0, 0, 0, 0, 0, 5, 7, 0, 8, 0, 0]","[1, 2, 3, 5, 5, 0, 0, 0, 0, 0, 5, 7, 0, 8, 0, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2998528480529785
2,"['0.0267', '0.0000', '0.0000', '0.0000', '0.0000', '0.1450', '0.0000', '0.0000', '0.0000', '0.9583']","['0.6154', '0.0000', '0.0000', '0.0000', '0.0000', '0.1794', '0.0000', '0.0000', '0.0000', '0.1048']","['0.0267', '0.0000', '0.0000', '0.0000', '0.0000', '0.1450', '0.0000', '0.0000', '0.0000', '0.9583']","['0.0511', '0.0000', '0.0000', '0.0000', '0.0000', '0.1604', '0.0000', '0.0000', '0.0000', '0.1889']","['0.0267', '0.0000', '0.0000', '0.0000', '0.0000', '0.1450', '0.0000', '0.0000', '0.0000', '0.9583']","['0.9981', '1.0000', '1.0000', '1.0000', '1.0000', '0.9263', '1.0000', '1.0000', '1.0000', '0.0900']","[[16, 0, 0, 0, 0, 105, 0, 0, 0, 479], [0, 0, 0, 0, 0, 42, 0, 0, 0, 558], [5, 0, 0, 0, 0, 33, 0, 0, 0, 562], [0, 0, 0, 0, 0, 46, 0, 0, 0, 554], [1, 0, 0, 0, 0, 17, 0, 0, 0, 582], [0, 0, 0, 0, 0, 87, 0, 0, 0, 513], [0, 0, 0, 0, 0, 11, 0, 0, 0, 589], [0, 0, 0, 0, 0, 26, 0, 0, 0, 574], [3, 0, 0, 0, 0, 94, 0, 0, 0, 503], [1, 0, 0, 0, 0, 24, 0, 0, 0, 575]]","[0, 8, 5, 0, 0, 8, 8, 0, 0, 0, 0, 5, 5, 2, 5, 0]","[0, 8, 5, 0, 0, 8, 8, 0, 0, 0, 0, 5, 5, 2, 5, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2923593521118164
3,"['0.2317', '0.0000', '0.0000', '0.0000', '0.0000', '0.2133', '0.0000', '0.0000', '0.0000', '0.8983']","['0.3195', '0.0000', '0.0000', '0.0000', '0.0000', '0.2140', '0.0000', '0.0000', '0.0000', '0.1085']","['0.2317', '0.0000', '0.0000', '0.0000', '0.0000', '0.2133', '0.0000', '0.0000', '0.0000', '0.8983']","['0.2686', '0.0000', '0.0000', '0.0000', '0.0000', '0.2137', '0.0000', '0.0000', '0.0000', '0.1936']","['0.2317', '0.0000', '0.0000', '0.0000', '0.0000', '0.2133', '0.0000', '0.0000', '0.0000', '0.8983']","['0.9452', '1.0000', '1.0000', '1.0000', '1.0000', '0.9130', '1.0000', '1.0000', '1.0000', '0.1800']","[[139, 0, 0, 0, 0, 84, 0, 0, 0, 377], [35, 0, 0, 0, 0, 65, 0, 0, 0, 500], [40, 0, 0, 0, 0, 30, 0, 0, 0, 530], [23, 0, 0, 0, 0, 74, 0, 0, 0, 503], [13, 0, 0, 0, 0, 30, 0, 0, 0, 557], [37, 0, 0, 0, 0, 128, 0, 0, 0, 435], [1, 0, 0, 0, 0, 25, 0, 0, 0, 574], [19, 0, 0, 0, 0, 38, 0, 0, 0, 543], [94, 0, 0, 0, 0, 97, 0, 0, 0, 409], [34, 0, 0, 0, 0, 27, 0, 0, 0, 539]]","[9, 0, 9, 9, 6, 0, 4, 2, 8, 2, 0, 8, 9, 2, 8, 8]","[9, 0, 9, 9, 6, 0, 4, 2, 8, 2, 0, 8, 9, 2, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2860093116760254
4,"['0.4767', '0.0000', '0.0000', '0.0000', '0.0000', '0.0400', '0.0000', '0.0000', '0.0000', '0.8383']","['0.2303', '0.0000', '0.0000', '0.0000', '0.0000', '0.2087', '0.0000', '0.0000', '0.0000', '0.1083']","['0.4767', '0.0000', '0.0000', '0.0000', '0.0000', '0.0400', '0.0000', '0.0000', '0.0000', '0.8383']","['0.3105', '0.0000', '0.0000', '0.0000', '0.0000', '0.0671', '0.0000', '0.0000', '0.0000', '0.1919']","['0.4767', '0.0000', '0.0000', '0.0000', '0.0000', '0.0400', '0.0000', '0.0000', '0.0000', '0.8383']","['0.8230', '1.0000', '1.0000', '1.0000', '1.0000', '0.9831', '1.0000', '1.0000', '1.0000', '0.2333']","[[286, 0, 0, 0, 0, 8, 0, 0, 0, 306], [112, 0, 0, 0, 0, 14, 0, 0, 0, 474], [96, 0, 0, 0, 0, 6, 0, 0, 0, 498], [97, 0, 0, 0, 0, 15, 0, 0, 0, 488], [47, 0, 0, 0, 0, 8, 0, 0, 0, 545], [153, 0, 0, 0, 0, 24, 0, 0, 0, 423], [37, 0, 0, 0, 0, 3, 0, 0, 0, 560], [77, 0, 0, 0, 0, 9, 0, 0, 0, 514], [243, 0, 0, 0, 0, 25, 0, 0, 0, 332], [94, 0, 0, 0, 0, 3, 0, 0, 0, 503]]","[0, 9, 0, 9, 1, 1, 9, 9, 7, 1, 7, 0, 9, 5, 1, 0]","[0, 9, 0, 9, 1, 1, 9, 9, 7, 1, 7, 0, 9, 5, 1, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2732906341552734
5,"['0.6600', '0.0000', '0.0000', '0.0000', '0.0000', '0.0133', '0.0000', '0.0000', '0.0000', '0.6333']","['0.1738', '0.0000', '0.0000', '0.0000', '0.0000', '0.1538', '0.0000', '0.0000', '0.0000', '0.1035']","['0.6600', '0.0000', '0.0000', '0.0000', '0.0000', '0.0133', '0.0000', '0.0000', '0.0000', '0.6333']","['0.2752', '0.0000', '0.0000', '0.0000', '0.0000', '0.0245', '0.0000', '0.0000', '0.0000', '0.1780']","['0.6600', '0.0000', '0.0000', '0.0000', '0.0000', '0.0133', '0.0000', '0.0000', '0.0000', '0.6333']","['0.6515', '1.0000', '1.0000', '1.0000', '1.0000', '0.9919', '1.0000', '1.0000', '1.0000', '0.3907']","[[396, 0, 0, 0, 0, 5, 0, 0, 0, 199], [235, 0, 0, 0, 0, 7, 0, 0, 0, 358], [183, 0, 0, 0, 0, 3, 0, 0, 0, 414], [190, 0, 0, 0, 0, 5, 0, 0, 0, 405], [120, 0, 0, 0, 0, 2, 0, 0, 0, 478], [268, 0, 0, 0, 0, 8, 0, 0, 0, 324], [91, 0, 0, 0, 0, 8, 0, 0, 0, 501], [181, 0, 0, 0, 0, 0, 0, 0, 0, 419], [398, 0, 0, 0, 0, 10, 0, 0, 0, 192], [216, 0, 0, 0, 0, 4, 0, 0, 0, 380]]","[8, 1, 7, 1, 6, 1, 7, 3, 7, 1, 5, 7, 2, 0, 1, 5]","[8, 1, 7, 1, 6, 1, 7, 3, 7, 1, 5, 7, 2, 0, 1, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2682511806488037
6,"['0.7950', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.4533']","['0.1465', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0992']","['0.7950', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.4533']","['0.2473', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1627']","['0.7950', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.4533']","['0.4852', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.5424']","[[477, 0, 0, 0, 0, 0, 0, 0, 0, 123], [362, 0, 0, 0, 0, 0, 0, 0, 0, 238], [288, 0, 0, 0, 0, 0, 0, 0, 0, 312], [301, 0, 0, 0, 0, 0, 0, 0, 0, 299], [192, 0, 0, 0, 0, 0, 0, 0, 0, 408], [379, 0, 0, 0, 0, 0, 0, 0, 0, 221], [163, 0, 0, 0, 0, 0, 0, 0, 0, 437], [292, 0, 0, 0, 0, 0, 0, 0, 0, 308], [475, 0, 0, 0, 0, 0, 0, 0, 0, 125], [328, 0, 0, 0, 0, 0, 0, 0, 0, 272]]","[0, 2, 9, 3, 8, 0, 9, 7, 0, 1, 0, 3, 1, 7, 2, 0]","[0, 2, 9, 3, 8, 0, 9, 7, 0, 1, 0, 3, 1, 7, 2, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.261721611022949
7,"['0.8733', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2633']","['0.1289', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0817']","['0.8733', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2633']","['0.2246', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1247']","['0.8733', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2633']","['0.3441', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.6711']","[[524, 0, 0, 0, 0, 0, 0, 0, 0, 76], [457, 0, 0, 0, 0, 0, 0, 0, 0, 143], [358, 0, 0, 0, 0, 0, 0, 0, 0, 242], [399, 0, 0, 0, 0, 0, 0, 0, 0, 201], [276, 0, 0, 0, 0, 0, 0, 0, 0, 324], [450, 0, 0, 0, 0, 0, 0, 0, 0, 150], [233, 0, 0, 0, 0, 0, 0, 0, 0, 367], [394, 0, 0, 0, 0, 0, 0, 0, 0, 206], [533, 0, 0, 0, 0, 0, 0, 0, 0, 67], [442, 0, 0, 0, 0, 0, 0, 0, 0, 158]]","[5, 8, 3, 6, 1, 1, 2, 1, 5, 4, 0, 0, 2, 4, 5, 1]","[5, 8, 3, 6, 1, 1, 2, 1, 5, 4, 0, 0, 2, 4, 5, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.256216287612915
8,"['0.9217', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1483']","['0.1203', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0633']","['0.9217', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1483']","['0.2129', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0888']","['0.9217', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1483']","['0.2515', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.7563']","[[553, 0, 0, 0, 0, 0, 0, 0, 0, 47], [509, 0, 0, 0, 0, 0, 0, 0, 0, 91], [413, 0, 0, 0, 0, 0, 0, 0, 0, 187], [463, 0, 0, 0, 0, 0, 0, 0, 0, 137], [336, 0, 0, 0, 0, 0, 0, 0, 0, 264], [497, 0, 0, 0, 0, 0, 0, 0, 0, 103], [286, 0, 0, 0, 0, 0, 0, 0, 0, 314], [464, 0, 0, 0, 0, 0, 0, 0, 0, 136], [563, 0, 0, 0, 0, 0, 0, 0, 0, 37], [511, 0, 0, 0, 0, 0, 0, 0, 0, 89]]","[5, 6, 6, 2, 2, 5, 1, 5, 8, 8, 3, 5, 5, 4, 5, 0]","[5, 6, 6, 2, 2, 5, 1, 5, 8, 8, 3, 5, 5, 4, 5, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2350704669952393
9,"['0.9433', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0933']","['0.1142', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0536']","['0.9433', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0933']","['0.2038', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0681']","['0.9433', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0933']","['0.1872', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.8169']","[[566, 0, 0, 0, 0, 0, 0, 0, 0, 34], [550, 0, 0, 0, 0, 0, 0, 0, 0, 50], [455, 0, 0, 0, 0, 0, 0, 0, 0, 145], [493, 0, 0, 0, 0, 0, 0, 0, 0, 107], [373, 0, 0, 0, 0, 0, 0, 0, 0, 227], [528, 0, 0, 0, 0, 0, 0, 0, 0, 72], [345, 0, 0, 0, 0, 0, 0, 0, 0, 255], [521, 0, 0, 0, 0, 0, 0, 0, 0, 79], [580, 0, 0, 0, 0, 0, 0, 0, 0, 20], [544, 0, 0, 0, 0, 0, 0, 0, 0, 56]]","[4, 3, 2, 2, 1, 7, 6, 6, 4, 3, 3, 6, 4, 4, 8, 1]","[4, 3, 2, 2, 1, 7, 6, 6, 4, 3, 3, 6, 4, 4, 8, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.291535496711731
