cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.7332', '0.0000', '0.0035', '0.0900', '0.0000', '0.0310', '0.5828', '0.3632', '0.0084', '0.0068']","['0.1747', '0.0000', '0.0513', '0.1499', '0.0000', '0.3585', '0.1802', '0.2248', '0.1351', '0.3333']","['0.7332', '0.0000', '0.0035', '0.0900', '0.0000', '0.0310', '0.5828', '0.3632', '0.0084', '0.0068']","['0.2822', '0.0000', '0.0065', '0.1125', '0.0000', '0.0571', '0.2753', '0.2777', '0.0159', '0.0134']","['0.7332', '0.0000', '0.0035', '0.0900', '0.0000', '0.0310', '0.5828', '0.3632', '0.0084', '0.0068']","['0.6073', '1.0000', '0.9932', '0.9421', '0.9998', '0.9937', '0.7033', '0.8601', '0.9941', '0.9985']","[[448, 0, 4, 18, 0, 0, 82, 59, 0, 0], [267, 0, 4, 56, 0, 2, 226, 37, 14, 2], [210, 0, 2, 29, 0, 3, 225, 102, 2, 1], [187, 0, 6, 55, 0, 13, 219, 123, 6, 2], [136, 0, 5, 23, 0, 1, 281, 154, 0, 0], [283, 0, 3, 54, 0, 19, 135, 114, 3, 1], [129, 0, 3, 32, 1, 3, 352, 81, 2, 1], [210, 0, 5, 28, 0, 3, 138, 219, 0, 0], [425, 0, 5, 33, 0, 5, 77, 41, 5, 1], [269, 0, 2, 39, 0, 4, 218, 44, 5, 4]]",-1,-1,-1,-1
1,"['0.3928', '0.1168', '0.0070', '0.1113', '0.0550', '0.2386', '0.4901', '0.3383', '0.2399', '0.1453']","['0.2810', '0.1821', '0.3333', '0.1535', '0.2143', '0.2548', '0.2051', '0.1793', '0.2152', '0.2553']","['0.3928', '0.1168', '0.0070', '0.1113', '0.0550', '0.2386', '0.4901', '0.3383', '0.2399', '0.1453']","['0.3276', '0.1423', '0.0137', '0.1290', '0.0875', '0.2464', '0.2892', '0.2343', '0.2268', '0.1852']","['0.3928', '0.1168', '0.0070', '0.1113', '0.0550', '0.2386', '0.4901', '0.3383', '0.2399', '0.1453']","['0.8861', '0.9408', '0.9985', '0.9304', '0.9776', '0.9207', '0.7874', '0.8269', '0.9042', '0.9542']","[[240, 41, 1, 9, 5, 48, 47, 143, 60, 17], [67, 71, 0, 30, 5, 27, 148, 61, 117, 82], [93, 22, 4, 43, 35, 51, 179, 107, 24, 16], [52, 20, 2, 68, 13, 89, 182, 111, 49, 25], [35, 34, 0, 68, 33, 32, 243, 120, 22, 13], [54, 21, 1, 48, 16, 146, 114, 117, 85, 10], [29, 26, 0, 40, 20, 73, 296, 90, 14, 16], [52, 34, 4, 87, 16, 34, 98, 204, 54, 20], [166, 64, 0, 22, 2, 57, 37, 53, 142, 49], [66, 57, 0, 28, 9, 16, 99, 132, 93, 85]]","[5, 3, 4, 4, 3, 6, 5, 4, 6, 3, 6, 4, 4, 5, 0, 2]","[5, 3, 4, 4, 3, 6, 2, 4, 6, 3, 6, 4, 4, 5, 0, 2]","[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 3. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 3. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.2946', '0.1431', '0.0261', '0.4108', '0.0967', '0.0588', '0.0944', '0.2537', '0.4611', '0.2359']","['0.3291', '0.1737', '0.2419', '0.1586', '0.3102', '0.1791', '0.2822', '0.1903', '0.1971', '0.2614']","['0.2946', '0.1431', '0.0261', '0.4108', '0.0967', '0.0588', '0.0944', '0.2537', '0.4611', '0.2359']","['0.3109', '0.1569', '0.0472', '0.2288', '0.1474', '0.0886', '0.1414', '0.2175', '0.2762', '0.2480']","['0.2946', '0.1431', '0.0261', '0.4108', '0.0967', '0.0588', '0.0944', '0.2537', '0.4611', '0.2359']","['0.9319', '0.9232', '0.9913', '0.7528', '0.9761', '0.9694', '0.9731', '0.8794', '0.7944', '0.9280']","[[180, 36, 12, 46, 5, 16, 4, 118, 168, 26], [44, 87, 1, 94, 6, 6, 14, 38, 205, 113], [45, 59, 15, 174, 30, 22, 27, 95, 78, 29], [26, 35, 8, 251, 9, 35, 16, 71, 120, 40], [24, 55, 3, 240, 58, 19, 41, 80, 42, 38], [26, 32, 9, 176, 21, 36, 14, 71, 210, 17], [23, 54, 4, 247, 23, 42, 57, 64, 47, 43], [23, 45, 7, 196, 27, 13, 15, 153, 94, 30], [106, 46, 2, 52, 4, 12, 3, 40, 273, 54], [50, 52, 1, 107, 4, 0, 11, 74, 148, 138]]","[2, 6, 4, 4, 4, 4, 4, 2, 6, 4, 2, 2, 2, 2, 6, 5]","[2, 6, 4, 4, 4, 4, 4, 2, 6, 4, 6, 2, 6, 2, 6, 5]","[[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  5.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  3.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 11.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  3.  0.  0.  0.  0.]
 [ 0.  0.  2.  0.  0.  0.  6.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",32
3,"['0.3142', '0.0789', '0.0383', '0.1538', '0.2100', '0.2239', '0.1556', '0.2902', '0.3851', '0.3556']","['0.3000', '0.1495', '0.1964', '0.1444', '0.2598', '0.2322', '0.2686', '0.2054', '0.2065', '0.2324']","['0.3142', '0.0789', '0.0383', '0.1538', '0.2100', '0.2239', '0.1556', '0.2902', '0.3851', '0.3556']","['0.3070', '0.1033', '0.0641', '0.1490', '0.2323', '0.2280', '0.1971', '0.2405', '0.2689', '0.2811']","['0.3142', '0.0789', '0.0383', '0.1538', '0.2100', '0.2239', '0.1556', '0.2902', '0.3851', '0.3556']","['0.9169', '0.9494', '0.9834', '0.8966', '0.9335', '0.9159', '0.9526', '0.8746', '0.8380', '0.8731']","[[192, 25, 15, 17, 10, 59, 8, 110, 125, 50], [62, 48, 2, 30, 14, 20, 21, 39, 183, 189], [53, 38, 22, 64, 76, 64, 45, 90, 60, 62], [29, 25, 23, 94, 55, 90, 45, 81, 99, 70], [32, 41, 10, 102, 126, 46, 70, 93, 26, 54], [25, 28, 19, 82, 45, 137, 23, 85, 134, 34], [25, 32, 5, 94, 72, 87, 94, 68, 49, 78], [42, 26, 12, 101, 66, 44, 18, 175, 70, 49], [122, 30, 3, 27, 8, 35, 3, 35, 228, 101], [58, 28, 1, 40, 13, 8, 23, 76, 130, 208]]","[2, 5, 5, 2, 6, 5, 5, 4, 6, 4, 0, 7, 2, 2, 2, 3]","[6, 5, 5, 2, 6, 5, 5, 4, 6, 4, 7, 7, 2, 4, 2, 1]","[[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  8.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  3.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0. 13.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  7.  0.  0.  0.  0.]
 [ 0.  0.  3.  0.  0.  0.  8.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",48
4,"['0.3781', '0.1036', '0.1690', '0.1833', '0.1567', '0.3513', '0.2119', '0.1924', '0.3193', '0.2410']","['0.3286', '0.1795', '0.1636', '0.1316', '0.2717', '0.2468', '0.2402', '0.2325', '0.2464', '0.2901']","['0.3781', '0.1036', '0.1690', '0.1833', '0.1567', '0.3513', '0.2119', '0.1924', '0.3193', '0.2410']","['0.3516', '0.1314', '0.1662', '0.1532', '0.1987', '0.2900', '0.2252', '0.2105', '0.2781', '0.2633']","['0.3781', '0.1036', '0.1690', '0.1833', '0.1567', '0.3513', '0.2119', '0.1924', '0.3193', '0.2410']","['0.9124', '0.9466', '0.9086', '0.8629', '0.9533', '0.8782', '0.9249', '0.9290', '0.8931', '0.9363']","[[231, 32, 47, 33, 9, 62, 15, 76, 77, 29], [78, 63, 23, 52, 15, 39, 43, 22, 166, 107], [44, 39, 97, 85, 51, 81, 68, 45, 37, 27], [24, 26, 85, 112, 29, 147, 62, 47, 50, 29], [28, 39, 89, 119, 94, 54, 92, 48, 16, 21], [19, 30, 68, 94, 31, 215, 45, 44, 51, 15], [17, 23, 48, 106, 68, 118, 128, 40, 28, 28], [46, 20, 82, 138, 33, 59, 35, 116, 43, 31], [149, 32, 22, 42, 3, 66, 12, 19, 189, 58], [67, 47, 32, 70, 13, 30, 33, 42, 110, 141]]","[7, 2, 8, 7, 0, 2, 6, 1, 6, 4, 6, 2, 6, 3, 3, 2]","[7, 2, 8, 7, 0, 2, 6, 1, 6, 4, 7, 2, 6, 3, 8, 2]","[[ 2.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 12.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0. 14.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  7.  0.  0.  0.  0.]
 [ 0.  0.  3.  0.  0.  0. 11.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  1.  3.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",64
5,"['0.3404', '0.1020', '0.1585', '0.2160', '0.1050', '0.3056', '0.3129', '0.2090', '0.2872', '0.3333']","['0.3467', '0.1546', '0.1611', '0.1481', '0.3043', '0.2710', '0.2551', '0.2203', '0.2764', '0.2716']","['0.3404', '0.1020', '0.1585', '0.2160', '0.1050', '0.3056', '0.3129', '0.2090', '0.2872', '0.3333']","['0.3435', '0.1229', '0.1598', '0.1758', '0.1561', '0.2873', '0.2810', '0.2145', '0.2817', '0.2993']","['0.3404', '0.1020', '0.1585', '0.2160', '0.1050', '0.3056', '0.3129', '0.2090', '0.2872', '0.3333']","['0.9273', '0.9371', '0.9126', '0.8592', '0.9733', '0.9066', '0.8977', '0.9174', '0.9177', '0.9034']","[[208, 46, 45, 31, 3, 47, 21, 86, 68, 56], [63, 62, 24, 56, 4, 35, 67, 25, 117, 155], [40, 45, 91, 87, 33, 66, 92, 54, 24, 42], [22, 28, 75, 132, 12, 117, 83, 57, 45, 40], [26, 40, 84, 124, 63, 40, 126, 51, 11, 35], [11, 34, 74, 100, 22, 187, 53, 56, 50, 25], [14, 30, 48, 111, 34, 89, 189, 42, 15, 32], [42, 27, 77, 133, 28, 50, 44, 126, 33, 43], [122, 43, 22, 44, 5, 49, 17, 25, 170, 95], [52, 46, 25, 73, 3, 10, 49, 50, 82, 195]]","[4, 0, 0, 7, 9, 3, 0, 0, 9, 5, 3, 9, 5, 2, 1, 5]","[9, 0, 0, 2, 9, 3, 0, 7, 9, 5, 3, 9, 4, 2, 1, 5]","[[ 5.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  2.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 13.  0.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  6.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0. 14.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  9.  0.  0.  0.  0.]
 [ 0.  0.  3.  0.  0.  0. 11.  0.  0.  0.]
 [ 2.  0.  0.  0.  0.  0.  1.  3.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  3.]]",80
6,"['0.3142', '0.1974', '0.2038', '0.1931', '0.3050', '0.2859', '0.2748', '0.1891', '0.2247', '0.2444']","['0.4120', '0.2010', '0.1762', '0.1464', '0.2215', '0.2756', '0.2614', '0.2303', '0.3065', '0.3235']","['0.3142', '0.1974', '0.2038', '0.1931', '0.3050', '0.2859', '0.2748', '0.1891', '0.2247', '0.2444']","['0.3565', '0.1992', '0.1890', '0.1665', '0.2567', '0.2807', '0.2680', '0.2077', '0.2593', '0.2785']","['0.3142', '0.1974', '0.2038', '0.1931', '0.3050', '0.2859', '0.2748', '0.1891', '0.2247', '0.2444']","['0.9492', '0.9115', '0.8992', '0.8723', '0.8809', '0.9146', '0.9131', '0.9294', '0.9443', '0.9448']","[[192, 63, 74, 31, 32, 35, 17, 82, 54, 31], [40, 120, 20, 52, 61, 44, 65, 21, 81, 104], [30, 45, 117, 77, 99, 54, 77, 41, 16, 18], [13, 42, 93, 118, 76, 100, 80, 45, 21, 23], [12, 44, 79, 99, 183, 32, 87, 45, 6, 13], [13, 38, 76, 94, 75, 175, 51, 46, 32, 12], [6, 25, 64, 83, 141, 68, 166, 33, 8, 10], [30, 44, 73, 131, 89, 45, 31, 114, 21, 25], [96, 100, 32, 50, 22, 64, 11, 21, 133, 63], [34, 76, 36, 71, 48, 18, 50, 47, 62, 143]]","[7, 2, 4, 4, 5, 8, 4, 2, 1, 1, 7, 4, 4, 8, 9, 1]","[7, 2, 4, 4, 0, 1, 4, 2, 1, 1, 7, 8, 4, 4, 9, 1]","[[ 5.  0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  5.  0.  1.  0.  0.  0.  0.  1.  0.]
 [ 0.  0. 15.  0.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  6.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0. 18.  1.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  9.  0.  0.  0.  0.]
 [ 0.  0.  3.  0.  0.  0. 11.  0.  0.  0.]
 [ 2.  0.  0.  0.  0.  0.  1.  5.  0.  0.]
 [ 0.  0.  0.  1.  1.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  4.]]",96
7,"['0.3191', '0.1579', '0.2056', '0.2308', '0.1967', '0.2402', '0.2533', '0.2222', '0.2534', '0.3316']","['0.4062', '0.1920', '0.1691', '0.1510', '0.2185', '0.2888', '0.2762', '0.2248', '0.2907', '0.2883']","['0.3191', '0.1579', '0.2056', '0.2308', '0.1967', '0.2402', '0.2533', '0.2222', '0.2534', '0.3316']","['0.3575', '0.1733', '0.1855', '0.1825', '0.2070', '0.2623', '0.2642', '0.2235', '0.2708', '0.3084']","['0.3191', '0.1579', '0.2056', '0.2308', '0.1967', '0.2402', '0.2533', '0.2222', '0.2534', '0.3316']","['0.9471', '0.9251', '0.8931', '0.8528', '0.9219', '0.9328', '0.9257', '0.9144', '0.9323', '0.9115']","[[195, 54, 61, 33, 19, 36, 17, 84, 57, 55], [43, 96, 30, 62, 38, 32, 50, 20, 97, 140], [30, 47, 118, 86, 65, 46, 67, 61, 25, 29], [14, 40, 92, 141, 49, 85, 58, 59, 35, 38], [14, 46, 92, 122, 118, 26, 85, 64, 7, 26], [10, 39, 78, 101, 56, 147, 47, 70, 47, 17], [9, 30, 86, 106, 83, 57, 153, 42, 11, 27], [39, 38, 68, 148, 59, 31, 28, 134, 23, 35], [93, 64, 32, 48, 18, 40, 11, 24, 150, 112], [33, 46, 41, 87, 35, 9, 38, 38, 64, 194]]","[4, 3, 1, 5, 9, 1, 9, 4, 7, 6, 9, 0, 9, 4, 4, 2]","[4, 8, 1, 7, 6, 4, 9, 1, 7, 8, 9, 0, 9, 4, 4, 2]","[[ 6.  0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  6.  0.  1.  1.  0.  0.  0.  1.  0.]
 [ 0.  0. 16.  0.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  6.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  1.  0. 21.  1.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  9.  0.  0.  0.  0.]
 [ 0.  0.  3.  0.  0.  0. 11.  0.  0.  1.]
 [ 2.  0.  0.  0.  0.  1.  1.  6.  0.  0.]
 [ 0.  0.  0.  2.  1.  0.  1.  0.  1.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  7.]]",112
8,"['0.2750', '0.1678', '0.1864', '0.1948', '0.2183', '0.2761', '0.2169', '0.2504', '0.2753', '0.3385']","['0.3767', '0.2000', '0.1654', '0.1547', '0.2220', '0.2561', '0.2817', '0.2397', '0.2835', '0.2797']","['0.2750', '0.1678', '0.1864', '0.1948', '0.2183', '0.2761', '0.2169', '0.2504', '0.2753', '0.3385']","['0.3179', '0.1825', '0.1753', '0.1725', '0.2202', '0.2657', '0.2451', '0.2449', '0.2793', '0.3063']","['0.2750', '0.1678', '0.1864', '0.1948', '0.2183', '0.2761', '0.2169', '0.2504', '0.2753', '0.3385']","['0.9484', '0.9243', '0.9005', '0.8794', '0.9150', '0.9089', '0.9381', '0.9112', '0.9238', '0.9058']","[[168, 65, 62, 27, 22, 44, 13, 73, 76, 61], [47, 102, 29, 38, 45, 36, 44, 25, 102, 140], [26, 41, 107, 74, 73, 76, 54, 55, 34, 34], [16, 34, 86, 119, 46, 112, 57, 64, 39, 38], [14, 38, 94, 105, 131, 44, 56, 77, 12, 29], [11, 37, 75, 81, 50, 169, 47, 69, 47, 26], [5, 25, 68, 101, 99, 82, 131, 47, 15, 31], [37, 41, 63, 127, 59, 40, 24, 151, 21, 40], [90, 71, 23, 33, 24, 43, 7, 27, 163, 111], [32, 56, 40, 64, 41, 14, 32, 42, 66, 198]]","[5, 2, 6, 2, 6, 2, 7, 0, 1, 8, 7, 9, 0, 5, 3, 9]","[5, 2, 6, 1, 6, 8, 7, 2, 1, 0, 7, 8, 8, 5, 3, 9]","[[ 6.  0.  0.  0.  0.  1.  0.  0.  1.  0.]
 [ 0.  7.  1.  1.  1.  0.  0.  0.  1.  0.]
 [ 1.  0. 17.  0.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  7.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  1.  0. 21.  1.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0. 11.  0.  0.  0.  0.]
 [ 0.  0.  3.  0.  0.  0. 13.  0.  0.  1.]
 [ 2.  0.  0.  0.  0.  1.  1.  8.  0.  0.]
 [ 1.  0.  1.  2.  1.  0.  1.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  8.]]",128
9,"['0.3372', '0.1513', '0.1725', '0.3093', '0.2633', '0.2304', '0.1772', '0.1061', '0.2179', '0.2786']","['0.4031', '0.2115', '0.1500', '0.1387', '0.1802', '0.2872', '0.2737', '0.2379', '0.3154', '0.2744']","['0.3372', '0.1513', '0.1725', '0.3093', '0.2633', '0.2304', '0.1772', '0.1061', '0.2179', '0.2786']","['0.3672', '0.1764', '0.1605', '0.1915', '0.2139', '0.2557', '0.2151', '0.1468', '0.2577', '0.2765']","['0.3372', '0.1513', '0.1725', '0.3093', '0.2633', '0.2304', '0.1772', '0.1061', '0.2179', '0.2786']","['0.9434', '0.9364', '0.8966', '0.7821', '0.8669', '0.9350', '0.9474', '0.9620', '0.9482', '0.9204']","[[206, 51, 58, 57, 47, 28, 13, 57, 41, 53], [45, 92, 31, 83, 87, 22, 34, 10, 74, 130], [39, 38, 99, 125, 127, 53, 34, 23, 16, 20], [22, 32, 94, 189, 62, 87, 45, 24, 23, 33], [19, 27, 97, 160, 158, 28, 55, 31, 8, 17], [19, 30, 85, 143, 70, 141, 41, 28, 37, 18], [4, 15, 65, 177, 150, 44, 107, 12, 9, 21], [37, 35, 67, 220, 70, 37, 27, 64, 14, 32], [94, 67, 29, 60, 44, 41, 9, 12, 129, 107], [26, 48, 35, 149, 62, 10, 26, 8, 58, 163]]","[7, 1, 5, 2, 9, 6, 5, 8, 2, 0, 3, 0, 2, 3, 5, 2]","[7, 1, 5, 2, 1, 6, 5, 1, 2, 0, 8, 3, 2, 3, 0, 2]","[[ 7.  0.  0.  0.  0.  2.  0.  0.  1.  0.]
 [ 0.  8.  1.  1.  1.  0.  0.  0.  2.  1.]
 [ 1.  0. 21.  0.  0.  1.  0.  1.  0.  0.]
 [ 1.  0.  0.  8.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  1.  0. 21.  1.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0. 13.  0.  0.  0.  0.]
 [ 0.  0.  3.  0.  0.  0. 14.  0.  0.  1.]
 [ 2.  0.  0.  0.  0.  1.  1.  9.  0.  0.]
 [ 1.  0.  1.  3.  1.  0.  1.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  8.]]",144
