cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0000', '0.4901', '0.0000', '0.0000', '0.0000', '0.0719', '0.0132', '0.1376', '0.1757', '0.4239']","['0.0000', '0.1266', '0.0000', '0.0000', '0.0000', '0.0768', '0.1127', '0.1694', '0.1457', '0.1379']","['0.0000', '0.4901', '0.0000', '0.0000', '0.0000', '0.0719', '0.0132', '0.1376', '0.1757', '0.4239']","['0.0000', '0.2013', '0.0000', '0.0000', '0.0000', '0.0743', '0.0237', '0.1519', '0.1593', '0.2081']","['0.0000', '0.4901', '0.0000', '0.0000', '0.0000', '0.0719', '0.0132', '0.1376', '0.1757', '0.4239']","['1.0000', '0.6189', '1.0000', '1.0000', '1.0000', '0.9018', '0.9883', '0.9246', '0.8872', '0.7136']","[[0, 304, 0, 0, 0, 29, 5, 25, 162, 86], [0, 298, 0, 0, 0, 44, 2, 29, 54, 181], [0, 179, 0, 0, 0, 77, 10, 47, 81, 180], [0, 193, 0, 0, 0, 82, 14, 87, 59, 176], [0, 144, 0, 0, 0, 95, 10, 63, 33, 255], [0, 300, 0, 0, 0, 44, 11, 74, 58, 125], [0, 150, 0, 0, 0, 104, 8, 45, 27, 270], [0, 186, 0, 0, 0, 55, 4, 83, 63, 212], [0, 374, 0, 0, 0, 23, 2, 23, 104, 66], [0, 225, 0, 0, 0, 20, 5, 14, 73, 248]]",-1,-1,-1,-1
1,"['0.0180', '0.4145', '0.0035', '0.1146', '0.0017', '0.0131', '0.1805', '0.3483', '0.3480', '0.3162']","['0.5238', '0.1715', '0.5000', '0.2090', '0.2000', '0.3478', '0.1624', '0.1398', '0.1871', '0.2129']","['0.0180', '0.4145', '0.0035', '0.1146', '0.0017', '0.0131', '0.1805', '0.3483', '0.3480', '0.3162']","['0.0348', '0.2427', '0.0069', '0.1480', '0.0033', '0.0252', '0.1710', '0.1995', '0.2434', '0.2545']","['0.0180', '0.4145', '0.0035', '0.1146', '0.0017', '0.0131', '0.1805', '0.3483', '0.3480', '0.3162']","['0.9981', '0.7743', '0.9996', '0.9508', '0.9993', '0.9972', '0.8958', '0.7606', '0.8345', '0.8737']","[[11, 168, 0, 14, 0, 0, 58, 48, 232, 80], [0, 252, 1, 17, 0, 0, 63, 89, 94, 92], [4, 88, 2, 42, 1, 2, 86, 171, 115, 63], [3, 93, 0, 70, 1, 6, 86, 211, 80, 61], [1, 100, 1, 25, 1, 3, 74, 264, 51, 80], [1, 122, 0, 69, 0, 8, 69, 162, 130, 51], [0, 104, 0, 39, 0, 1, 109, 245, 31, 75], [1, 133, 0, 29, 2, 2, 49, 210, 55, 122], [0, 235, 0, 19, 0, 1, 20, 51, 206, 60], [0, 174, 0, 11, 0, 0, 57, 51, 107, 185]]","[8, 1, 5, 9, 9, 4, 1, 8, 5, 6, 6, 0, 0, 1, 7, 3]","[1, 7, 6, 6, 6, 4, 5, 6, 4, 2, 4, 5, 3, 2, 4, 0]","[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 1. 0. 0. 0. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 1. 1. 1. 0. 0.]
 [1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 1. 2.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.0491', '0.2928', '0.0401', '0.1718', '0.0050', '0.0507', '0.2964', '0.3068', '0.3193', '0.3504']","['0.3488', '0.2037', '0.1369', '0.1875', '0.2143', '0.1558', '0.1570', '0.1537', '0.2377', '0.2135']","['0.0491', '0.2928', '0.0401', '0.1718', '0.0050', '0.0507', '0.2964', '0.3068', '0.3193', '0.3504']","['0.0861', '0.2402', '0.0620', '0.1793', '0.0098', '0.0764', '0.2053', '0.2048', '0.2725', '0.2654']","['0.0491', '0.2928', '0.0401', '0.1718', '0.0050', '0.0507', '0.2964', '0.3068', '0.3193', '0.3504']","['0.9896', '0.8709', '0.9733', '0.9156', '0.9980', '0.9688', '0.8219', '0.8112', '0.8879', '0.8606']","[[30, 83, 11, 34, 1, 14, 115, 54, 146, 123], [2, 178, 10, 23, 2, 5, 103, 62, 107, 116], [23, 46, 23, 66, 3, 28, 153, 123, 61, 48], [6, 53, 15, 105, 2, 37, 123, 175, 38, 57], [7, 76, 30, 48, 3, 22, 110, 214, 30, 60], [5, 69, 16, 121, 0, 31, 115, 130, 70, 55], [1, 70, 24, 59, 0, 17, 179, 174, 22, 58], [3, 91, 31, 42, 3, 16, 81, 185, 37, 114], [7, 120, 6, 45, 0, 19, 42, 40, 189, 124], [2, 88, 2, 17, 0, 10, 119, 47, 95, 205]]","[5, 1, 7, 5, 9, 8, 6, 3, 7, 2, 3, 6, 6, 9, 8, 3]","[4, 0, 4, 6, 2, 2, 2, 3, 6, 0, 7, 7, 5, 2, 2, 6]","[[0. 1. 1. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 1. 0. 0. 0. 0. 2. 0. 2. 2.]
 [1. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 2. 1. 2. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 1. 0. 2. 0. 1. 1. 2.]
 [0. 1. 0. 1. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",32
3,"['0.0589', '0.3092', '0.0209', '0.1358', '0.0017', '0.1176', '0.2947', '0.2886', '0.2787', '0.3385']","['0.2609', '0.1880', '0.1237', '0.1895', '0.0769', '0.1773', '0.1579', '0.1504', '0.2209', '0.2258']","['0.0589', '0.3092', '0.0209', '0.1358', '0.0017', '0.1176', '0.2947', '0.2886', '0.2787', '0.3385']","['0.0961', '0.2338', '0.0358', '0.1582', '0.0033', '0.1415', '0.2057', '0.1977', '0.2465', '0.2709']","['0.0589', '0.3092', '0.0209', '0.1358', '0.0017', '0.1176', '0.2947', '0.2886', '0.2787', '0.3385']","['0.9811', '0.8494', '0.9843', '0.9341', '0.9978', '0.9380', '0.8241', '0.8179', '0.8924', '0.8746']","[[36, 98, 7, 20, 1, 33, 145, 52, 120, 99], [11, 188, 10, 16, 2, 14, 89, 56, 118, 104], [29, 58, 12, 44, 3, 53, 145, 128, 54, 48], [6, 71, 9, 83, 0, 70, 121, 168, 37, 46], [8, 80, 14, 33, 1, 50, 118, 203, 35, 58], [9, 73, 6, 106, 2, 72, 109, 121, 58, 56], [5, 83, 10, 42, 1, 39, 178, 168, 23, 55], [11, 99, 17, 38, 3, 40, 86, 174, 32, 103], [16, 151, 9, 39, 0, 18, 46, 38, 165, 110], [7, 99, 3, 17, 0, 17, 90, 49, 105, 198]]","[8, 6, 4, 4, 8, 3, 6, 7, 8, 2, 4, 4, 9, 7, 6, 9]","[4, 0, 5, 2, 4, 4, 2, 0, 2, 6, 2, 0, 6, 8, 2, 0]","[[0. 1. 1. 1. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 1. 0. 0. 2. 0. 4. 0. 3. 2.]
 [1. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 1. 2. 1. 2. 2. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [0. 0. 1. 1. 0. 2. 0. 1. 1. 3.]
 [0. 1. 0. 1. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",48
4,"['0.0802', '0.1793', '0.2056', '0.1015', '0.0850', '0.0980', '0.2417', '0.1343', '0.3395', '0.3077']","['0.2462', '0.2125', '0.1265', '0.1818', '0.1619', '0.1796', '0.1330', '0.1489', '0.2221', '0.2200']","['0.0802', '0.1793', '0.2056', '0.1015', '0.0850', '0.0980', '0.2417', '0.1343', '0.3395', '0.3077']","['0.1210', '0.1945', '0.1566', '0.1303', '0.1115', '0.1268', '0.1716', '0.1412', '0.2685', '0.2566']","['0.0802', '0.1793', '0.2056', '0.1015', '0.0850', '0.0980', '0.2417', '0.1343', '0.3395', '0.3077']","['0.9722', '0.9251', '0.8498', '0.9482', '0.9511', '0.9491', '0.8236', '0.9142', '0.8698', '0.8822']","[[49, 61, 39, 11, 25, 24, 150, 29, 130, 93], [14, 109, 65, 16, 35, 12, 86, 25, 152, 94], [35, 20, 118, 35, 33, 37, 139, 58, 59, 40], [9, 29, 113, 62, 16, 62, 135, 90, 49, 46], [8, 33, 184, 22, 51, 39, 96, 69, 40, 58], [18, 36, 79, 78, 26, 60, 107, 77, 77, 54], [12, 30, 177, 31, 42, 34, 146, 51, 33, 48], [9, 51, 104, 34, 27, 30, 106, 81, 43, 118], [33, 89, 24, 32, 27, 17, 52, 30, 201, 87], [12, 55, 30, 20, 33, 19, 81, 34, 121, 180]]","[1, 5, 2, 4, 2, 5, 1, 8, 6, 2, 6, 6, 7, 4, 9, 2]","[0, 6, 2, 6, 4, 6, 1, 5, 8, 0, 3, 2, 4, 4, 4, 6]","[[0. 2. 2. 1. 1. 0. 1. 1. 0. 1.]
 [0. 1. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 1. 1. 0. 2. 0. 5. 0. 3. 2.]
 [1. 0. 0. 1. 0. 0. 1. 0. 0. 0.]
 [0. 0. 1. 1. 2. 2. 1. 3. 2. 1.]
 [1. 1. 0. 0. 1. 0. 1. 0. 1. 0.]
 [0. 0. 2. 1. 1. 4. 0. 1. 1. 3.]
 [0. 1. 0. 1. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",64
5,"['0.1702', '0.2352', '0.1185', '0.0786', '0.0917', '0.1356', '0.2268', '0.1741', '0.2939', '0.2821']","['0.2889', '0.1967', '0.1438', '0.1745', '0.1897', '0.1624', '0.1423', '0.1232', '0.2132', '0.2251']","['0.1702', '0.2352', '0.1185', '0.0786', '0.0917', '0.1356', '0.2268', '0.1741', '0.2939', '0.2821']","['0.2142', '0.2142', '0.1299', '0.1084', '0.1236', '0.1478', '0.1749', '0.1443', '0.2472', '0.2504']","['0.1702', '0.2352', '0.1185', '0.0786', '0.0917', '0.1356', '0.2268', '0.1741', '0.2939', '0.2821']","['0.9525', '0.8917', '0.9254', '0.9579', '0.9565', '0.9206', '0.8469', '0.8616', '0.8813', '0.8951']","[[104, 94, 27, 7, 26, 51, 88, 38, 111, 65], [20, 143, 41, 16, 21, 24, 77, 35, 135, 96], [53, 34, 68, 26, 33, 55, 122, 88, 49, 46], [24, 40, 52, 48, 16, 85, 116, 134, 54, 42], [18, 44, 75, 16, 55, 52, 104, 150, 31, 55], [31, 43, 36, 62, 23, 83, 114, 95, 76, 49], [22, 45, 77, 32, 44, 43, 137, 126, 30, 48], [18, 66, 63, 30, 26, 58, 100, 105, 35, 102], [51, 143, 17, 21, 14, 35, 38, 34, 174, 65], [19, 75, 17, 17, 32, 25, 67, 47, 121, 165]]","[5, 3, 4, 0, 0, 6, 6, 8, 2, 6, 2, 4, 0, 0, 0, 4]","[0, 2, 4, 4, 6, 2, 6, 6, 6, 2, 6, 4, 0, 2, 7, 3]","[[1. 2. 2. 1. 1. 1. 1. 1. 0. 1.]
 [0. 1. 0. 0. 0. 0. 0. 0. 1. 0.]
 [1. 1. 1. 1. 2. 0. 7. 0. 3. 2.]
 [1. 0. 0. 1. 1. 0. 1. 0. 0. 0.]
 [1. 0. 1. 1. 4. 2. 1. 3. 2. 1.]
 [1. 1. 0. 0. 1. 0. 1. 0. 1. 0.]
 [1. 0. 4. 1. 1. 4. 1. 1. 2. 3.]
 [1. 1. 0. 1. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",80
6,"['0.1686', '0.1990', '0.2265', '0.1211', '0.0983', '0.1340', '0.2020', '0.1260', '0.3209', '0.2803']","['0.2718', '0.1924', '0.1395', '0.1864', '0.1885', '0.1605', '0.1601', '0.1631', '0.2147', '0.2259']","['0.1686', '0.1990', '0.2265', '0.1211', '0.0983', '0.1340', '0.2020', '0.1260', '0.3209', '0.2803']","['0.2081', '0.1956', '0.1726', '0.1468', '0.1292', '0.1460', '0.1786', '0.1422', '0.2573', '0.2502']","['0.1686', '0.1990', '0.2265', '0.1211', '0.0983', '0.1340', '0.2020', '0.1260', '0.3209', '0.2803']","['0.9488', '0.9058', '0.8522', '0.9401', '0.9530', '0.9204', '0.8814', '0.9277', '0.8715', '0.8962']","[[103, 74, 35, 21, 23, 64, 68, 32, 120, 71], [30, 121, 61, 16, 23, 24, 56, 21, 170, 86], [58, 28, 130, 36, 41, 43, 100, 43, 47, 48], [27, 36, 118, 74, 23, 80, 89, 75, 44, 45], [22, 40, 173, 20, 59, 53, 84, 53, 44, 52], [27, 45, 84, 89, 26, 82, 82, 61, 63, 53], [23, 47, 174, 42, 47, 33, 122, 32, 33, 51], [17, 54, 99, 35, 29, 63, 86, 76, 42, 102], [54, 114, 24, 40, 14, 38, 34, 30, 190, 54], [18, 70, 34, 24, 28, 31, 41, 43, 132, 164]]","[1, 0, 8, 0, 0, 8, 0, 2, 2, 7, 5, 3, 1, 0, 3, 4]","[3, 2, 1, 9, 2, 4, 2, 2, 8, 8, 4, 5, 2, 2, 7, 8]","[[1. 2. 2. 1. 1. 1. 1. 1. 0. 1.]
 [0. 1. 0. 0. 0. 0. 0. 0. 2. 0.]
 [5. 2. 2. 1. 2. 0. 7. 0. 3. 2.]
 [1. 1. 0. 1. 1. 0. 1. 0. 0. 0.]
 [1. 0. 1. 1. 4. 3. 1. 3. 3. 1.]
 [1. 1. 0. 1. 1. 0. 1. 0. 1. 0.]
 [1. 0. 4. 1. 1. 4. 1. 1. 2. 3.]
 [1. 1. 0. 2. 0. 0. 1. 0. 0. 0.]
 [0. 0. 1. 0. 1. 0. 1. 2. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",96
7,"['0.1866', '0.2385', '0.1498', '0.1211', '0.1133', '0.1765', '0.2152', '0.1061', '0.2601', '0.2222']","['0.2271', '0.1954', '0.1376', '0.1697', '0.1948', '0.1379', '0.1601', '0.1509', '0.2021', '0.2301']","['0.1866', '0.2385', '0.1498', '0.1211', '0.1133', '0.1765', '0.2152', '0.1061', '0.2601', '0.2222']","['0.2049', '0.2148', '0.1435', '0.1414', '0.1433', '0.1548', '0.1836', '0.1246', '0.2275', '0.2261']","['0.1866', '0.2385', '0.1498', '0.1211', '0.1133', '0.1765', '0.2152', '0.1061', '0.2601', '0.2222']","['0.9280', '0.8893', '0.9007', '0.9328', '0.9480', '0.8747', '0.8736', '0.9333', '0.8876', '0.9197']","[[114, 92, 29, 25, 25, 97, 57, 34, 90, 48], [44, 145, 42, 26, 22, 38, 60, 21, 151, 59], [65, 35, 86, 39, 50, 74, 101, 51, 35, 38], [32, 46, 75, 74, 30, 111, 98, 64, 48, 33], [39, 49, 119, 27, 68, 85, 86, 58, 29, 40], [46, 49, 49, 78, 28, 108, 100, 49, 63, 42], [26, 54, 125, 48, 49, 66, 130, 34, 31, 41], [23, 65, 63, 42, 29, 95, 91, 64, 38, 93], [81, 130, 15, 40, 13, 57, 39, 22, 154, 41], [32, 77, 22, 37, 35, 52, 50, 27, 123, 130]]","[7, 0, 2, 3, 1, 2, 0, 6, 3, 3, 3, 8, 3, 5, 3, 0]","[4, 6, 4, 3, 5, 1, 2, 7, 5, 4, 2, 6, 1, 2, 5, 2]","[[1. 2. 2. 1. 1. 1. 1. 1. 0. 1.]
 [0. 1. 1. 1. 0. 0. 0. 0. 2. 0.]
 [7. 2. 2. 2. 2. 1. 7. 0. 3. 2.]
 [1. 1. 0. 2. 1. 0. 1. 0. 0. 0.]
 [1. 0. 2. 2. 4. 3. 1. 4. 3. 1.]
 [1. 2. 0. 3. 1. 0. 1. 0. 1. 0.]
 [2. 0. 4. 1. 1. 4. 1. 1. 3. 3.]
 [1. 1. 0. 2. 0. 0. 2. 0. 0. 0.]
 [0. 0. 1. 0. 1. 0. 1. 2. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",112
8,"['0.1899', '0.1743', '0.1882', '0.1113', '0.1267', '0.1111', '0.2003', '0.1078', '0.3682', '0.2530']","['0.2372', '0.2058', '0.1473', '0.1843', '0.1719', '0.1488', '0.1417', '0.1680', '0.2202', '0.1937']","['0.1899', '0.1743', '0.1882', '0.1113', '0.1267', '0.1111', '0.2003', '0.1078', '0.3682', '0.2530']","['0.2109', '0.1888', '0.1653', '0.1388', '0.1459', '0.1272', '0.1660', '0.1313', '0.2756', '0.2194']","['0.1899', '0.1743', '0.1882', '0.1113', '0.1267', '0.1111', '0.2003', '0.1078', '0.3682', '0.2530']","['0.9308', '0.9241', '0.8848', '0.9441', '0.9322', '0.9278', '0.8642', '0.9403', '0.8572', '0.8862']","[[116, 52, 39, 15, 34, 34, 80, 27, 137, 77], [45, 106, 45, 22, 32, 21, 54, 23, 177, 83], [64, 27, 108, 34, 57, 42, 108, 37, 43, 54], [33, 33, 90, 68, 39, 73, 107, 63, 58, 47], [37, 33, 133, 24, 76, 57, 90, 54, 38, 58], [44, 35, 67, 71, 38, 68, 105, 43, 74, 67], [25, 41, 128, 41, 70, 42, 121, 33, 38, 65], [27, 49, 80, 31, 35, 56, 95, 65, 50, 115], [67, 89, 17, 32, 17, 31, 45, 26, 218, 50], [31, 50, 26, 31, 44, 33, 49, 16, 157, 148]]","[9, 1, 9, 4, 5, 3, 6, 0, 5, 6, 4, 9, 2, 4, 6, 1]","[9, 8, 9, 7, 0, 2, 7, 8, 7, 2, 1, 9, 2, 6, 8, 9]","[[1. 2. 2. 1. 1. 2. 1. 1. 0. 1.]
 [0. 1. 1. 1. 1. 0. 0. 0. 2. 0.]
 [7. 2. 3. 3. 2. 1. 8. 0. 3. 2.]
 [1. 1. 0. 2. 1. 0. 1. 0. 0. 0.]
 [1. 0. 2. 2. 4. 3. 1. 4. 3. 1.]
 [1. 2. 0. 3. 1. 0. 1. 0. 1. 0.]
 [2. 0. 4. 1. 2. 4. 1. 1. 3. 3.]
 [1. 1. 0. 2. 1. 1. 3. 0. 0. 0.]
 [1. 1. 1. 0. 1. 0. 2. 2. 0. 0.]
 [1. 1. 0. 0. 0. 0. 0. 0. 0. 3.]]",128
9,"['0.1882', '0.1562', '0.1916', '0.1146', '0.0717', '0.1062', '0.2815', '0.1376', '0.3378', '0.2752']","['0.2608', '0.2179', '0.1657', '0.1552', '0.1770', '0.1697', '0.1610', '0.1162', '0.2410', '0.2059']","['0.1882', '0.1562', '0.1916', '0.1146', '0.0717', '0.1062', '0.2815', '0.1376', '0.3378', '0.2752']","['0.2186', '0.1820', '0.1777', '0.1318', '0.1020', '0.1307', '0.2048', '0.1260', '0.2813', '0.2356']","['0.1882', '0.1562', '0.1916', '0.1146', '0.0717', '0.1062', '0.2815', '0.1376', '0.3378', '0.2752']","['0.9395', '0.9368', '0.8979', '0.9293', '0.9630', '0.9410', '0.8358', '0.8831', '0.8835', '0.8853']","[[115, 54, 54, 26, 18, 26, 93, 49, 109, 67], [48, 95, 38, 29, 18, 20, 60, 39, 164, 97], [45, 20, 110, 37, 29, 37, 127, 74, 29, 66], [25, 23, 89, 70, 18, 53, 139, 104, 42, 48], [24, 23, 105, 29, 43, 39, 123, 123, 34, 57], [31, 33, 62, 80, 18, 65, 130, 70, 58, 65], [9, 36, 92, 53, 30, 37, 170, 94, 25, 58], [21, 43, 75, 44, 32, 43, 117, 83, 34, 111], [90, 67, 16, 47, 11, 30, 42, 37, 200, 52], [33, 42, 23, 36, 26, 33, 55, 41, 135, 161]]","[6, 0, 6, 6, 7, 0, 5, 6, 2, 2, 2, 5, 9, 7, 6, 8]","[4, 9, 7, 6, 7, 4, 6, 4, 6, 1, 7, 5, 6, 2, 2, 9]","[[1. 2. 2. 1. 1. 2. 1. 1. 0. 1.]
 [0. 1. 2. 1. 1. 0. 0. 0. 2. 0.]
 [7. 2. 3. 3. 2. 1. 9. 1. 3. 2.]
 [1. 1. 0. 2. 1. 0. 1. 0. 0. 0.]
 [2. 0. 2. 2. 4. 3. 3. 4. 3. 1.]
 [1. 2. 0. 3. 1. 1. 1. 0. 1. 0.]
 [2. 0. 5. 1. 2. 5. 2. 1. 3. 4.]
 [1. 1. 1. 2. 1. 1. 4. 1. 0. 0.]
 [1. 1. 1. 0. 1. 0. 2. 2. 0. 0.]
 [2. 1. 0. 0. 0. 0. 0. 0. 1. 3.]]",144
