cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4218', '0.5043', '0.0181', '0.1009', '0.0572', '0.2521', '0.5542', '0.3939', '0.3687', '0.2892']","['0.3670', '0.2733', '0.2245', '0.3081', '0.3130', '0.2894', '0.2485', '0.2566', '0.3344', '0.3430']","['0.4218', '0.5043', '0.0181', '0.1009', '0.0572', '0.2521', '0.5542', '0.3939', '0.3687', '0.2892']","['0.3925', '0.3545', '0.0334', '0.1520', '0.0968', '0.2695', '0.3431', '0.3108', '0.3507', '0.3138']","['0.4218', '0.5043', '0.0181', '0.1009', '0.0572', '0.2521', '0.5542', '0.3939', '0.3687', '0.2892']","['0.9238', '0.8562', '0.9930', '0.9727', '0.9853', '0.9334', '0.8172', '0.8758', '0.9193', '0.9371']","[[240, 83, 1, 6, 2, 13, 14, 55, 108, 47], [18, 293, 1, 6, 2, 6, 46, 34, 102, 73], [84, 67, 11, 21, 14, 47, 196, 120, 26, 23], [35, 63, 12, 65, 14, 107, 165, 134, 28, 21], [46, 50, 4, 22, 36, 55, 280, 96, 15, 25], [30, 58, 9, 43, 11, 147, 129, 102, 38, 16], [17, 67, 6, 23, 14, 43, 327, 72, 2, 19], [27, 59, 2, 17, 21, 62, 100, 232, 21, 48], [134, 131, 2, 4, 1, 17, 12, 7, 219, 67], [23, 201, 1, 4, 0, 11, 47, 52, 96, 177]]",-1,-1
1,"['0.3445', '0.5284', '0.1593', '0.0978', '0.1335', '0.2967', '0.5271', '0.5365', '0.3990', '0.4281']","['0.4746', '0.4045', '0.2594', '0.3539', '0.2800', '0.3210', '0.3154', '0.2832', '0.4010', '0.3522']","['0.3445', '0.5284', '0.1593', '0.0978', '0.1335', '0.2967', '0.5271', '0.5365', '0.3990', '0.4281']","['0.3992', '0.4582', '0.1974', '0.1533', '0.1808', '0.3084', '0.3947', '0.3707', '0.4000', '0.3864']","['0.3445', '0.5284', '0.1593', '0.0978', '0.1335', '0.2967', '0.5271', '0.5365', '0.3990', '0.4281']","['0.9600', '0.9166', '0.9486', '0.9785', '0.9598', '0.9324', '0.8752', '0.8522', '0.9345', '0.9105']","[[196, 69, 28, 3, 3, 15, 11, 73, 105, 66], [9, 307, 2, 8, 2, 12, 24, 21, 64, 132], [46, 24, 97, 16, 49, 45, 153, 135, 24, 20], [8, 21, 69, 63, 37, 130, 111, 150, 19, 36], [23, 22, 39, 13, 84, 43, 212, 150, 13, 30], [8, 15, 57, 41, 42, 173, 74, 132, 24, 17], [6, 20, 41, 12, 55, 38, 311, 75, 4, 28], [11, 20, 17, 13, 25, 55, 61, 316, 16, 55], [94, 99, 14, 5, 2, 20, 5, 20, 237, 98], [12, 162, 10, 4, 1, 8, 24, 44, 85, 262]]","[8, 1, 5, 9, 9, 4, 1, 8, 5, 6, 6, 0, 0, 1, 7, 3, 5, 1, 7, 5, 9, 8, 6, 3, 7, 2, 3, 6, 6, 9, 8, 3]","[0, 5, 8, 0, 6, 2, 6, 2, 2, 4, 6, 5, 5, 6, 7, 2, 7, 6, 2, 4, 3, 0, 4, 6, 7, 6, 3, 0, 3, 7, 7, 7]"
2,"['0.4060', '0.5301', '0.1544', '0.1009', '0.0779', '0.4254', '0.5847', '0.5518', '0.4562', '0.4150']","['0.4200', '0.4577', '0.2534', '0.2632', '0.3551', '0.3039', '0.3209', '0.3801', '0.4125', '0.4110']","['0.4060', '0.5301', '0.1544', '0.1009', '0.0779', '0.4254', '0.5847', '0.5518', '0.4562', '0.4150']","['0.4129', '0.4912', '0.1918', '0.1459', '0.1278', '0.3545', '0.4144', '0.4501', '0.4333', '0.4130']","['0.4060', '0.5301', '0.1544', '0.1009', '0.0779', '0.4254', '0.5847', '0.5518', '0.4562', '0.4150']","['0.9413', '0.9326', '0.9486', '0.9660', '0.9834', '0.8951', '0.8651', '0.9021', '0.9286', '0.9324']","[[231, 62, 29, 8, 3, 15, 14, 51, 115, 41], [17, 308, 3, 10, 1, 10, 21, 22, 75, 114], [65, 18, 94, 33, 29, 71, 170, 90, 24, 15], [20, 14, 70, 65, 13, 187, 131, 89, 19, 36], [39, 15, 42, 26, 49, 97, 228, 100, 13, 20], [14, 5, 54, 43, 10, 248, 83, 87, 24, 15], [6, 15, 39, 28, 23, 72, 345, 38, 3, 21], [19, 16, 18, 12, 10, 86, 52, 325, 14, 37], [122, 77, 15, 10, 0, 15, 6, 13, 271, 65], [17, 143, 7, 12, 0, 15, 25, 40, 99, 254]]","[8, 6, 4, 4, 8, 3, 6, 7, 8, 2, 4, 4, 9, 7, 6, 9, 1, 5, 2, 4, 2, 5, 1, 8, 6, 2, 6, 6, 7, 4, 9, 2]","[6, 4, 8, 3, 6, 4, 7, 2, 3, 0, 2, 1, 8, 6, 4, 5, 0, 2, 8, 1, 0, 2, 3, 7, 9, 8, 0, 5, 0, 4, 7, 2]"
3,"['0.3919', '0.5370', '0.2250', '0.1630', '0.1113', '0.3808', '0.6017', '0.5722', '0.4040', '0.4673']","['0.4636', '0.4945', '0.2773', '0.3088', '0.3382', '0.3513', '0.3299', '0.3532', '0.4660', '0.4269']","['0.3919', '0.5370', '0.2250', '0.1630', '0.1113', '0.3808', '0.6017', '0.5722', '0.4040', '0.4673']","['0.4248', '0.5149', '0.2484', '0.2134', '0.1675', '0.3654', '0.4262', '0.4368', '0.4328', '0.4462']","['0.3919', '0.5370', '0.2250', '0.1630', '0.1113', '0.3808', '0.6017', '0.5722', '0.4040', '0.4673']","['0.9525', '0.9411', '0.9338', '0.9561', '0.9745', '0.9243', '0.8667', '0.8860', '0.9491', '0.9287']","[[223, 57, 50, 8, 9, 16, 15, 58, 95, 38], [14, 312, 10, 10, 0, 10, 27, 19, 56, 123], [40, 18, 137, 45, 39, 48, 151, 104, 12, 15], [12, 8, 75, 105, 20, 137, 141, 100, 10, 36], [22, 11, 70, 24, 70, 47, 224, 133, 9, 19], [9, 3, 63, 58, 20, 222, 80, 102, 10, 16], [4, 11, 34, 45, 27, 44, 355, 45, 3, 22], [7, 13, 23, 21, 20, 69, 48, 337, 9, 42], [131, 68, 24, 8, 2, 21, 10, 17, 240, 73], [19, 130, 8, 16, 0, 18, 25, 39, 71, 286]]","[5, 3, 4, 0, 0, 6, 6, 8, 2, 6, 2, 4, 0, 0, 0, 4, 1, 0, 8, 0, 0, 8, 0, 2, 2, 7, 5, 3, 1, 0, 3, 4]","[0, 7, 5, 4, 4, 8, 4, 1, 0, 4, 2, 6, 3, 5, 9, 6, 7, 3, 6, 4, 4, 8, 3, 8, 6, 4, 6, 7, 5, 9, 0, 8]"
4,"['0.3831', '0.5525', '0.2069', '0.2764', '0.1765', '0.3431', '0.5458', '0.4839', '0.4781', '0.4935']","['0.4580', '0.4784', '0.3058', '0.2848', '0.4066', '0.3515', '0.3372', '0.4425', '0.4424', '0.4120']","['0.3831', '0.5525', '0.2069', '0.2764', '0.1765', '0.3431', '0.5458', '0.4839', '0.4781', '0.4935']","['0.4172', '0.5128', '0.2468', '0.2805', '0.2461', '0.3472', '0.4168', '0.4623', '0.4595', '0.4491']","['0.3831', '0.5525', '0.2069', '0.2764', '0.1765', '0.3431', '0.5458', '0.4839', '0.4781', '0.4935']","['0.9525', '0.9354', '0.9469', '0.9165', '0.9698', '0.9319', '0.8830', '0.9337', '0.9338', '0.9200']","[[218, 63, 27, 25, 8, 13, 16, 31, 121, 47], [14, 321, 3, 16, 1, 5, 16, 14, 58, 133], [54, 22, 126, 74, 43, 48, 140, 64, 18, 20], [10, 11, 57, 178, 22, 121, 134, 48, 22, 41], [24, 18, 61, 50, 111, 44, 194, 89, 15, 23], [8, 8, 53, 117, 17, 200, 75, 61, 25, 19], [6, 17, 35, 81, 30, 48, 322, 22, 3, 26], [14, 16, 24, 47, 32, 73, 38, 285, 16, 44], [112, 61, 19, 11, 7, 7, 5, 10, 284, 78], [16, 134, 7, 26, 2, 10, 15, 20, 80, 302]]","[7, 0, 2, 3, 1, 2, 0, 6, 3, 3, 3, 8, 3, 5, 3, 0, 9, 1, 9, 4, 5, 3, 6, 0, 5, 6, 4, 9, 2, 4, 6, 1]","[4, 9, 4, 9, 0, 9, 4, 0, 9, 1, 1, 7, 1, 5, 3, 7, 8, 9, 5, 8, 4, 1, 6, 8, 4, 5, 1, 4, 1, 9, 2, 5]"
5,"['0.4288', '0.6007', '0.2118', '0.1941', '0.2305', '0.3671', '0.5661', '0.4873', '0.5152', '0.4265']","['0.4586', '0.4598', '0.3094', '0.2921', '0.3756', '0.3615', '0.3384', '0.4534', '0.4441', '0.4523']","['0.4288', '0.6007', '0.2118', '0.1941', '0.2305', '0.3671', '0.5661', '0.4873', '0.5152', '0.4265']","['0.4432', '0.5209', '0.2515', '0.2332', '0.2857', '0.3643', '0.4236', '0.4697', '0.4770', '0.4390']","['0.4288', '0.6007', '0.2118', '0.1941', '0.2305', '0.3671', '0.5661', '0.4873', '0.5152', '0.4265']","['0.9470', '0.9243', '0.9466', '0.9434', '0.9551', '0.9302', '0.8793', '0.9361', '0.9292', '0.9414']","[[244, 57, 30, 22, 14, 10, 15, 24, 122, 31], [17, 349, 7, 12, 1, 5, 23, 9, 63, 95], [61, 23, 129, 56, 64, 42, 137, 62, 21, 14], [12, 15, 57, 125, 38, 138, 143, 55, 28, 33], [35, 23, 51, 35, 145, 39, 188, 82, 16, 15], [8, 10, 53, 77, 29, 214, 83, 63, 28, 18], [5, 24, 40, 51, 35, 50, 334, 26, 5, 20], [21, 16, 27, 21, 46, 75, 44, 287, 16, 36], [106, 74, 15, 7, 10, 9, 5, 8, 306, 54], [23, 168, 8, 22, 4, 10, 15, 17, 84, 261]]","[6, 0, 6, 6, 7, 0, 5, 6, 2, 2, 2, 5, 9, 7, 6, 8, 1, 5, 3, 7, 0, 7, 3, 9, 3, 7, 2, 8, 5, 2, 2, 0]","[7, 4, 9, 6, 2, 7, 3, 2, 7, 7, 7, 7, 4, 7, 7, 6, 0, 7, 4, 9, 9, 4, 1, 1, 2, 5, 6, 4, 3, 0, 3, 2]"
6,"['0.4394', '0.5284', '0.2036', '0.2950', '0.3132', '0.3911', '0.4932', '0.4584', '0.4949', '0.4608']","['0.4587', '0.5203', '0.3229', '0.2815', '0.3537', '0.3252', '0.3712', '0.5019', '0.4704', '0.4692']","['0.4394', '0.5284', '0.2036', '0.2950', '0.3132', '0.3911', '0.4932', '0.4584', '0.4949', '0.4608']","['0.4488', '0.5243', '0.2497', '0.2881', '0.3322', '0.3551', '0.4236', '0.4791', '0.4824', '0.4650']","['0.4394', '0.5284', '0.2036', '0.2950', '0.3132', '0.3911', '0.4932', '0.4584', '0.4949', '0.4608']","['0.9457', '0.9478', '0.9518', '0.9094', '0.9330', '0.9127', '0.9089', '0.9505', '0.9388', '0.9408']","[[250, 50, 27, 28, 24, 15, 10, 23, 104, 38], [26, 307, 7, 22, 4, 7, 17, 12, 65, 114], [56, 18, 124, 80, 96, 56, 106, 42, 17, 14], [12, 7, 46, 190, 47, 154, 106, 40, 17, 25], [27, 13, 55, 53, 197, 59, 136, 64, 12, 13], [6, 6, 44, 119, 36, 228, 70, 40, 17, 17], [3, 18, 31, 82, 73, 54, 291, 18, 5, 15], [13, 11, 28, 43, 60, 96, 26, 270, 11, 31], [125, 50, 13, 20, 13, 12, 5, 10, 294, 52], [27, 110, 9, 38, 7, 20, 17, 19, 83, 282]]","[7, 0, 8, 7, 4, 0, 1, 4, 3, 5, 3, 1, 3, 9, 2, 3, 1, 4, 5, 5, 0, 2, 5, 3, 3, 6, 3, 4, 4, 8, 5, 5]","[1, 2, 4, 0, 8, 1, 4, 6, 4, 8, 3, 4, 4, 0, 4, 3, 1, 3, 1, 2, 3, 0, 4, 1, 7, 7, 4, 9, 7, 6, 5, 4]"
7,"['0.4200', '0.5800', '0.2365', '0.2407', '0.2766', '0.4082', '0.5458', '0.4975', '0.5185', '0.4297']","['0.4858', '0.4720', '0.3221', '0.3010', '0.3742', '0.3495', '0.3684', '0.4718', '0.4920', '0.4655']","['0.4200', '0.5800', '0.2365', '0.2407', '0.2766', '0.4082', '0.5458', '0.4975', '0.5185', '0.4297']","['0.4505', '0.5205', '0.2727', '0.2675', '0.3181', '0.3766', '0.4399', '0.4843', '0.5049', '0.4469']","['0.4200', '0.5800', '0.2365', '0.2407', '0.2766', '0.4082', '0.5458', '0.4975', '0.5185', '0.4297']","['0.9534', '0.9304', '0.9438', '0.9328', '0.9458', '0.9182', '0.8980', '0.9394', '0.9412', '0.9439']","[[239, 62, 33, 20, 24, 13, 9, 28, 105, 36], [16, 337, 10, 11, 6, 6, 16, 12, 58, 109], [56, 24, 144, 62, 85, 57, 109, 52, 12, 8], [15, 16, 58, 155, 38, 144, 121, 53, 20, 24], [20, 19, 56, 38, 174, 56, 160, 77, 16, 13], [9, 14, 54, 88, 25, 238, 74, 54, 12, 15], [4, 22, 36, 69, 53, 46, 322, 20, 3, 15], [13, 14, 26, 28, 41, 91, 43, 293, 10, 30], [96, 63, 17, 18, 12, 13, 4, 11, 308, 52], [24, 143, 13, 26, 7, 17, 16, 21, 82, 263]]","[6, 7, 4, 3, 1, 2, 9, 9, 1, 4, 1, 1, 3, 3, 2, 0, 4, 5, 5, 1, 4, 1, 5, 6, 5, 1, 5, 4, 1, 9, 8, 5]","[5, 5, 4, 9, 6, 6, 3, 4, 4, 7, 9, 8, 2, 1, 9, 5, 4, 2, 1, 2, 5, 1, 8, 9, 0, 6, 0, 9, 1, 9, 1, 1]"
8,"['0.4622', '0.4785', '0.2118', '0.2314', '0.3418', '0.3413', '0.5254', '0.4992', '0.4916', '0.5310']","['0.4606', '0.5388', '0.3028', '0.2876', '0.3303', '0.3776', '0.3651', '0.4565', '0.4891', '0.4636']","['0.4622', '0.4785', '0.2118', '0.2314', '0.3418', '0.3413', '0.5254', '0.4992', '0.4916', '0.5310']","['0.4614', '0.5068', '0.2493', '0.2565', '0.3359', '0.3586', '0.4309', '0.4769', '0.4903', '0.4950']","['0.4622', '0.4785', '0.2118', '0.2314', '0.3418', '0.3413', '0.5254', '0.4992', '0.4916', '0.5310']","['0.9433', '0.9561', '0.9449', '0.9311', '0.9188', '0.9394', '0.9004', '0.9353', '0.9436', '0.9302']","[[263, 52, 23, 19, 29, 9, 12, 28, 86, 48], [29, 278, 8, 15, 6, 6, 21, 15, 62, 141], [59, 15, 129, 64, 115, 45, 96, 56, 13, 17], [12, 8, 59, 149, 56, 112, 132, 64, 25, 27], [32, 10, 59, 40, 215, 36, 139, 73, 12, 13], [10, 7, 58, 91, 55, 199, 76, 53, 15, 19], [5, 11, 36, 63, 79, 43, 310, 19, 8, 16], [16, 8, 29, 31, 69, 63, 38, 294, 10, 31], [124, 41, 14, 17, 16, 7, 8, 11, 292, 64], [21, 86, 11, 29, 11, 7, 17, 31, 74, 325]]","[2, 8, 2, 8, 0, 7, 3, 5, 3, 6, 3, 3, 6, 7, 6, 8, 8, 9, 0, 3, 3, 7, 5, 5, 8, 4, 8, 8, 3, 4, 8, 3]","[7, 7, 2, 3, 6, 7, 5, 4, 7, 8, 6, 2, 2, 7, 0, 3, 0, 8, 4, 6, 6, 4, 4, 9, 1, 4, 6, 6, 1, 0, 4, 4]"
9,"['0.4851', '0.4991', '0.2250', '0.2935', '0.2957', '0.3482', '0.4831', '0.4992', '0.5253', '0.4510']","['0.4517', '0.5321', '0.3100', '0.2673', '0.3503', '0.3593', '0.3810', '0.4608', '0.4852', '0.4842']","['0.4851', '0.4991', '0.2250', '0.2935', '0.2957', '0.3482', '0.4831', '0.4992', '0.5253', '0.4510']","['0.4678', '0.5151', '0.2607', '0.2798', '0.3207', '0.3537', '0.4260', '0.4792', '0.5044', '0.4670']","['0.4851', '0.4991', '0.2250', '0.2935', '0.2957', '0.3482', '0.4831', '0.4992', '0.5253', '0.4510']","['0.9383', '0.9529', '0.9434', '0.9033', '0.9358', '0.9332', '0.9144', '0.9364', '0.9388', '0.9454']","[[276, 48, 22, 25, 30, 11, 12, 29, 85, 31], [27, 290, 10, 18, 8, 7, 15, 16, 68, 122], [63, 16, 137, 85, 93, 44, 89, 54, 15, 13], [16, 7, 58, 189, 42, 120, 108, 54, 27, 23], [33, 9, 66, 62, 186, 38, 134, 76, 15, 10], [9, 8, 54, 128, 38, 203, 55, 54, 21, 13], [8, 13, 41, 92, 65, 44, 285, 21, 8, 13], [21, 7, 26, 50, 45, 77, 30, 294, 11, 28], [129, 41, 12, 19, 15, 9, 5, 11, 312, 41], [29, 106, 16, 39, 9, 12, 15, 29, 81, 276]]","[3, 3, 3, 3, 3, 7, 4, 0, 1, 6, 2, 0, 4, 9, 9, 5, 6, 9, 9, 4, 1, 3, 1, 0, 1, 9, 4, 2, 2, 6, 5, 2]","[4, 7, 3, 9, 2, 4, 9, 8, 1, 5, 5, 8, 5, 7, 9, 9, 6, 7, 1, 5, 0, 1, 9, 5, 4, 5, 2, 9, 4, 5, 6, 6]"
