cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4060', '0.6196', '0.0657', '0.0171', '0.0000', '0.1870', '0.7119', '0.3311', '0.1987', '0.3301']","['0.3990', '0.3015', '0.2878', '0.3667', '0.0000', '0.2891', '0.2154', '0.2291', '0.4027', '0.3447']","['0.4060', '0.6196', '0.0657', '0.0171', '0.0000', '0.1870', '0.7119', '0.3311', '0.1987', '0.3301']","['0.4024', '0.4056', '0.1070', '0.0326', '0.0000', '0.2271', '0.3307', '0.2708', '0.2661', '0.3372']","['0.4060', '0.6196', '0.0657', '0.0171', '0.0000', '0.1870', '0.7119', '0.3311', '0.1987', '0.3301']","['0.9359', '0.8461', '0.9816', '0.9965', '0.9998', '0.9505', '0.7172', '0.8788', '0.9676', '0.9287']","[[231, 103, 11, 0, 0, 21, 24, 55, 63, 61], [25, 360, 1, 1, 0, 4, 47, 41, 24, 78], [64, 71, 40, 1, 0, 27, 280, 91, 10, 25], [13, 72, 18, 11, 0, 88, 291, 114, 6, 31], [29, 38, 13, 2, 0, 36, 396, 84, 10, 21], [18, 65, 24, 3, 1, 109, 227, 104, 15, 17], [12, 41, 12, 1, 0, 21, 420, 73, 0, 10], [13, 52, 11, 6, 0, 41, 215, 195, 6, 50], [151, 169, 6, 2, 0, 22, 12, 23, 118, 91], [23, 223, 3, 3, 0, 8, 38, 71, 41, 202]]",-1,-1
1,"['0.4025', '0.7005', '0.0378', '0.0155', '0.0700', '0.3911', '0.5797', '0.4363', '0.2458', '0.4101']","['0.4053', '0.3464', '0.3538', '0.2000', '0.2066', '0.2861', '0.2931', '0.2683', '0.4148', '0.3815']","['0.4025', '0.7005', '0.0378', '0.0155', '0.0700', '0.3911', '0.5797', '0.4363', '0.2458', '0.4101']","['0.4039', '0.4636', '0.0682', '0.0288', '0.1045', '0.3304', '0.3893', '0.3323', '0.3087', '0.3953']","['0.4025', '0.7005', '0.0378', '0.0155', '0.0700', '0.3911', '0.5797', '0.4363', '0.2458', '0.4101']","['0.9381', '0.8583', '0.9922', '0.9925', '0.9685', '0.8950', '0.8475', '0.8704', '0.9619', '0.9245']","[[229, 101, 3, 3, 2, 16, 14, 54, 74, 73], [11, 407, 0, 1, 3, 5, 23, 19, 23, 89], [65, 58, 23, 6, 48, 72, 190, 115, 14, 18], [20, 47, 9, 10, 34, 197, 140, 140, 12, 35], [38, 37, 10, 5, 44, 82, 269, 115, 8, 21], [27, 37, 5, 6, 27, 228, 94, 120, 18, 21], [12, 37, 10, 7, 23, 55, 342, 85, 2, 17], [14, 48, 3, 5, 32, 108, 68, 257, 12, 42], [132, 177, 1, 1, 0, 19, 9, 18, 146, 91], [17, 226, 1, 6, 0, 15, 18, 35, 43, 251]]","[3, 9, 8, 2, 5, 9, 7, 9, 1, 9, 0, 7, 4, 8, 3, 3, 7, 8, 8, 7, 6, 2, 3, 2, 8, 6, 0, 1, 2, 9, 0, 4]","[8, 4, 4, 0, 4, 4, 4, 2, 3, 2, 3, 0, 3, 5, 7, 2, 9, 0, 6, 1, 8, 1, 3, 5, 2, 1, 3, 2, 1, 3, 6, 5]"
2,"['0.4025', '0.6110', '0.0870', '0.0590', '0.2337', '0.5506', '0.4525', '0.4686', '0.4091', '0.4510']","['0.4821', '0.4231', '0.3212', '0.2695', '0.3467', '0.2686', '0.3881', '0.3232', '0.4324', '0.4201']","['0.4025', '0.6110', '0.0870', '0.0590', '0.2337', '0.5506', '0.4525', '0.4686', '0.4091', '0.4510']","['0.4387', '0.5000', '0.1370', '0.0968', '0.2792', '0.3611', '0.4178', '0.3825', '0.4204', '0.4350']","['0.4025', '0.6110', '0.0870', '0.0590', '0.2337', '0.5506', '0.4525', '0.4686', '0.4091', '0.4510']","['0.9547', '0.9107', '0.9792', '0.9808', '0.9484', '0.8387', '0.9222', '0.8932', '0.9410', '0.9293']","[[229, 61, 18, 4, 3, 27, 11, 60, 112, 44], [8, 355, 0, 3, 2, 9, 19, 26, 44, 115], [51, 35, 53, 10, 100, 142, 92, 95, 18, 13], [13, 24, 20, 38, 41, 289, 77, 96, 14, 32], [35, 23, 25, 8, 147, 125, 131, 99, 16, 20], [8, 18, 19, 22, 29, 321, 37, 90, 20, 19], [6, 21, 16, 36, 71, 90, 267, 52, 2, 29], [11, 28, 9, 11, 30, 143, 29, 276, 14, 38], [105, 117, 4, 0, 0, 28, 8, 18, 243, 71], [9, 157, 1, 9, 1, 21, 17, 42, 79, 276]]","[0, 4, 7, 9, 6, 6, 6, 9, 7, 2, 5, 1, 0, 2, 7, 3, 4, 6, 4, 6, 8, 6, 9, 5, 8, 9, 6, 9, 3, 5, 0, 4]","[0, 0, 8, 8, 2, 0, 6, 8, 7, 8, 4, 4, 5, 6, 2, 0, 9, 4, 8, 4, 5, 6, 8, 5, 2, 2, 6, 5, 6, 0, 6, 2]"
3,"['0.4640', '0.5508', '0.1379', '0.2127', '0.1510', '0.4254', '0.6203', '0.4975', '0.3451', '0.5294']","['0.4490', '0.4638', '0.3100', '0.3558', '0.3770', '0.3092', '0.3606', '0.3496', '0.4858', '0.4396']","['0.4640', '0.5508', '0.1379', '0.2127', '0.1510', '0.4254', '0.6203', '0.4975', '0.3451', '0.5294']","['0.4564', '0.5035', '0.1909', '0.2663', '0.2157', '0.3581', '0.4561', '0.4107', '0.4035', '0.4804']","['0.4640', '0.5508', '0.1379', '0.2127', '0.1510', '0.4254', '0.6203', '0.4975', '0.3451', '0.5294']","['0.9403', '0.9317', '0.9653', '0.9537', '0.9708', '0.8977', '0.8800', '0.8993', '0.9599', '0.9233']","[[264, 46, 20, 13, 5, 13, 15, 52, 91, 50], [18, 320, 0, 10, 1, 1, 30, 24, 27, 150], [52, 27, 84, 36, 65, 95, 133, 90, 11, 16], [13, 13, 37, 137, 14, 183, 135, 72, 12, 28], [32, 19, 44, 24, 95, 83, 195, 109, 12, 16], [11, 15, 37, 69, 16, 248, 59, 99, 17, 12], [8, 14, 20, 51, 29, 49, 366, 32, 1, 20], [17, 22, 20, 29, 24, 101, 47, 293, 3, 33], [151, 93, 7, 1, 2, 16, 11, 20, 205, 88], [22, 121, 2, 15, 1, 13, 24, 47, 43, 324]]","[9, 2, 5, 8, 9, 9, 1, 3, 9, 4, 4, 1, 1, 7, 7, 1, 5, 1, 6, 2, 0, 4, 6, 6, 1, 0, 9, 9, 0, 6, 9, 5]","[4, 2, 2, 2, 0, 2, 5, 8, 3, 5, 0, 4, 4, 8, 3, 7, 6, 0, 8, 6, 0, 0, 4, 9, 8, 7, 0, 6, 0, 1, 3, 3]"
4,"['0.4376', '0.5267', '0.1642', '0.2500', '0.3259', '0.4443', '0.5390', '0.4618', '0.4040', '0.4935']","['0.4854', '0.5178', '0.3030', '0.3026', '0.3694', '0.3087', '0.3897', '0.3767', '0.5074', '0.4801']","['0.4376', '0.5267', '0.1642', '0.2500', '0.3259', '0.4443', '0.5390', '0.4618', '0.4040', '0.4935']","['0.4603', '0.5222', '0.2130', '0.2738', '0.3463', '0.3643', '0.4523', '0.4150', '0.4499', '0.4867']","['0.4376', '0.5267', '0.1642', '0.2500', '0.3259', '0.4443', '0.5390', '0.4618', '0.4040', '0.4935']","['0.9514', '0.9474', '0.9573', '0.9307', '0.9348', '0.8929', '0.9079', '0.9168', '0.9569', '0.9393']","[[249, 41, 36, 16, 12, 19, 11, 54, 93, 38], [15, 306, 2, 18, 1, 7, 26, 29, 36, 141], [43, 19, 100, 45, 119, 105, 94, 65, 10, 9], [6, 5, 53, 161, 39, 187, 108, 58, 12, 15], [30, 12, 35, 40, 205, 74, 130, 78, 12, 13], [8, 10, 39, 95, 41, 259, 45, 67, 14, 5], [9, 9, 25, 75, 72, 44, 318, 23, 2, 13], [14, 16, 22, 45, 57, 100, 38, 272, 3, 22], [126, 75, 14, 5, 7, 24, 15, 17, 240, 71], [13, 98, 4, 32, 2, 20, 31, 59, 51, 302]]","[8, 4, 8, 3, 0, 4, 0, 1, 1, 9, 8, 0, 3, 6, 4, 9, 4, 2, 0, 5, 5, 5, 2, 6, 6, 7, 8, 6, 9, 8, 1, 9]","[2, 2, 4, 4, 6, 8, 6, 9, 4, 2, 4, 7, 8, 5, 0, 9, 8, 2, 6, 7, 7, 2, 8, 9, 1, 8, 2, 9, 7, 1, 1, 1]"
5,"['0.3919', '0.5525', '0.1560', '0.1413', '0.3577', '0.4322', '0.5780', '0.4601', '0.4781', '0.5425']","['0.4848', '0.4735', '0.3025', '0.3655', '0.3358', '0.3303', '0.3751', '0.4479', '0.4663', '0.4468']","['0.3919', '0.5525', '0.1560', '0.1413', '0.3577', '0.4322', '0.5780', '0.4601', '0.4781', '0.5425']","['0.4334', '0.5099', '0.2059', '0.2038', '0.3464', '0.3744', '0.4550', '0.4539', '0.4722', '0.4900']","['0.3919', '0.5525', '0.1560', '0.1413', '0.3577', '0.4322', '0.5780', '0.4601', '0.4781', '0.5425']","['0.9564', '0.9341', '0.9594', '0.9705', '0.9171', '0.9057', '0.8950', '0.9383', '0.9399', '0.9237']","[[223, 48, 34, 6, 19, 18, 11, 31, 139, 40], [18, 321, 2, 4, 3, 6, 28, 11, 40, 148], [50, 28, 95, 19, 151, 86, 92, 53, 19, 16], [10, 12, 52, 91, 53, 194, 130, 56, 15, 31], [26, 18, 31, 13, 225, 60, 156, 62, 16, 22], [5, 15, 39, 51, 57, 252, 63, 64, 22, 15], [10, 12, 23, 38, 82, 42, 341, 15, 3, 24], [15, 22, 23, 17, 67, 81, 43, 271, 6, 44], [93, 89, 10, 1, 9, 10, 13, 14, 284, 71], [10, 113, 5, 9, 4, 14, 32, 28, 65, 332]]","[8, 4, 6, 3, 4, 6, 4, 8, 4, 8, 5, 0, 6, 9, 5, 0, 6, 9, 9, 2, 0, 5, 7, 5, 5, 9, 4, 7, 0, 9, 0, 0]","[4, 0, 8, 3, 2, 0, 6, 0, 5, 3, 0, 9, 4, 4, 1, 4, 1, 4, 1, 0, 8, 6, 2, 4, 8, 5, 0, 8, 1, 5, 6, 2]"
6,"['0.4165', '0.5714', '0.1773', '0.1630', '0.3466', '0.4494', '0.5644', '0.3871', '0.5606', '0.4837']","['0.4721', '0.5008', '0.3008', '0.3571', '0.3375', '0.3112', '0.3828', '0.4851', '0.4524', '0.4790']","['0.4165', '0.5714', '0.1773', '0.1630', '0.3466', '0.4494', '0.5644', '0.3871', '0.5606', '0.4837']","['0.4426', '0.5338', '0.2231', '0.2239', '0.3420', '0.3677', '0.4562', '0.4306', '0.5008', '0.4813']","['0.4165', '0.5714', '0.1773', '0.1630', '0.3466', '0.4494', '0.5644', '0.3871', '0.5606', '0.4837']","['0.9512', '0.9389', '0.9534', '0.9647', '0.9203', '0.8929', '0.9007', '0.9553', '0.9255', '0.9402']","[[237, 38, 33, 6, 24, 21, 10, 22, 150, 28], [17, 332, 3, 6, 5, 6, 27, 7, 61, 117], [58, 27, 108, 21, 134, 94, 95, 39, 19, 14], [12, 7, 51, 105, 50, 208, 124, 43, 20, 24], [40, 15, 50, 20, 218, 73, 142, 37, 16, 18], [8, 15, 47, 60, 50, 262, 57, 45, 28, 11], [14, 12, 26, 45, 75, 46, 333, 11, 4, 24], [22, 23, 28, 21, 77, 101, 40, 228, 13, 36], [85, 71, 10, 1, 9, 15, 10, 10, 333, 50], [9, 123, 3, 9, 4, 16, 32, 28, 92, 296]]","[5, 4, 7, 4, 9, 9, 5, 2, 5, 2, 5, 5, 9, 4, 4, 6, 1, 0, 9, 2, 4, 8, 3, 4, 3, 5, 2, 6, 1, 1, 9, 5]","[4, 9, 8, 4, 4, 4, 7, 6, 8, 2, 3, 7, 3, 3, 4, 6, 0, 0, 4, 4, 3, 0, 6, 9, 2, 5, 3, 0, 8, 6, 4, 9]"
7,"['0.3972', '0.6024', '0.1823', '0.2329', '0.3466', '0.4305', '0.5932', '0.4805', '0.4613', '0.4935']","['0.5343', '0.4909', '0.3049', '0.3409', '0.3627', '0.3387', '0.4023', '0.4471', '0.4919', '0.4590']","['0.3972', '0.6024', '0.1823', '0.2329', '0.3466', '0.4305', '0.5932', '0.4805', '0.4613', '0.4935']","['0.4556', '0.5410', '0.2282', '0.2768', '0.3545', '0.3792', '0.4795', '0.4632', '0.4761', '0.4756']","['0.3972', '0.6024', '0.1823', '0.2329', '0.3466', '0.4305', '0.5932', '0.4805', '0.4613', '0.4935']","['0.9637', '0.9330', '0.9531', '0.9459', '0.9287', '0.9095', '0.9039', '0.9353', '0.9477', '0.9339']","[[226, 46, 33, 10, 22, 22, 11, 39, 120, 40], [13, 350, 2, 8, 3, 9, 25, 16, 36, 119], [38, 25, 111, 37, 133, 92, 90, 56, 13, 14], [9, 8, 52, 150, 47, 160, 128, 49, 13, 28], [23, 13, 47, 37, 218, 59, 132, 66, 14, 20], [3, 10, 39, 85, 45, 251, 57, 60, 21, 12], [9, 11, 29, 60, 62, 28, 350, 15, 3, 23], [12, 15, 32, 35, 58, 85, 30, 283, 5, 34], [84, 99, 13, 4, 11, 14, 16, 13, 274, 66], [6, 136, 6, 14, 2, 21, 31, 36, 58, 302]]","[5, 3, 7, 2, 1, 5, 3, 9, 7, 4, 3, 1, 0, 8, 3, 5, 9, 2, 4, 5, 1, 9, 5, 9, 2, 6, 4, 8, 4, 7, 5, 6]","[9, 7, 3, 2, 1, 1, 2, 2, 8, 9, 1, 2, 7, 9, 3, 2, 4, 8, 3, 2, 0, 5, 0, 0, 8, 3, 4, 9, 7, 9, 9, 8]"
8,"['0.4376', '0.5921', '0.1708', '0.2935', '0.3418', '0.4305', '0.5000', '0.4346', '0.5320', '0.4608']","['0.5051', '0.4957', '0.3302', '0.3124', '0.3333', '0.3424', '0.4239', '0.4655', '0.4681', '0.4747']","['0.4376', '0.5921', '0.1708', '0.2935', '0.3418', '0.4305', '0.5000', '0.4346', '0.5320', '0.4608']","['0.4689', '0.5396', '0.2251', '0.3026', '0.3375', '0.3815', '0.4588', '0.4495', '0.4980', '0.4677']","['0.4376', '0.5921', '0.1708', '0.2935', '0.3418', '0.4305', '0.5000', '0.4346', '0.5320', '0.4608']","['0.9551', '0.9354', '0.9609', '0.9223', '0.9199', '0.9110', '0.9259', '0.9457', '0.9336', '0.9421']","[[249, 42, 24, 12, 23, 22, 6, 26, 134, 31], [22, 344, 2, 13, 5, 8, 19, 13, 47, 108], [52, 26, 104, 52, 133, 84, 73, 52, 20, 13], [11, 8, 48, 189, 53, 165, 85, 44, 18, 23], [35, 14, 42, 54, 215, 60, 118, 54, 22, 15], [5, 14, 31, 105, 48, 251, 46, 46, 23, 14], [10, 11, 29, 102, 75, 31, 295, 10, 5, 22], [14, 22, 20, 47, 80, 85, 23, 256, 9, 33], [84, 83, 11, 6, 9, 11, 8, 13, 316, 53], [11, 130, 4, 25, 4, 16, 23, 36, 81, 282]]","[4, 6, 9, 6, 0, 6, 2, 3, 0, 7, 9, 8, 6, 8, 3, 0, 7, 8, 4, 8, 5, 3, 1, 9, 4, 1, 3, 0, 0, 8, 3, 6]","[1, 4, 8, 9, 4, 6, 5, 3, 8, 6, 3, 3, 3, 8, 9, 1, 4, 7, 5, 4, 1, 2, 4, 0, 8, 2, 9, 8, 4, 5, 0, 0]"
9,"['0.4288', '0.5508', '0.3218', '0.2283', '0.2893', '0.4220', '0.5593', '0.4465', '0.4444', '0.4755']","['0.5471', '0.5415', '0.3096', '0.3095', '0.3358', '0.3388', '0.3947', '0.4480', '0.5106', '0.4498']","['0.4288', '0.5508', '0.3218', '0.2283', '0.2893', '0.4220', '0.5593', '0.4465', '0.4444', '0.4755']","['0.4808', '0.5461', '0.3156', '0.2627', '0.3108', '0.3759', '0.4628', '0.4473', '0.4752', '0.4623']","['0.4288', '0.5508', '0.3218', '0.2283', '0.2893', '0.4220', '0.5593', '0.4465', '0.4444', '0.4755']","['0.9628', '0.9500', '0.9189', '0.9388', '0.9330', '0.9114', '0.9065', '0.9401', '0.9532', '0.9339']","[[244, 38, 44, 6, 26, 27, 11, 35, 99, 39], [16, 320, 6, 12, 4, 13, 28, 21, 33, 128], [40, 15, 196, 36, 91, 78, 79, 47, 11, 16], [8, 6, 83, 147, 46, 161, 119, 45, 11, 18], [22, 6, 113, 42, 182, 49, 130, 52, 16, 17], [3, 7, 60, 87, 42, 246, 61, 50, 14, 13], [6, 10, 55, 68, 60, 29, 330, 11, 2, 19], [7, 12, 45, 48, 72, 81, 33, 263, 4, 24], [90, 77, 18, 8, 12, 18, 11, 14, 264, 82], [10, 100, 13, 21, 7, 24, 34, 49, 63, 291]]","[9, 0, 0, 7, 1, 2, 8, 4, 3, 0, 8, 8, 6, 0, 9, 1, 5, 2, 4, 8, 7, 0, 5, 3, 3, 1, 8, 1, 2, 3, 4, 2]","[2, 2, 2, 2, 1, 0, 4, 6, 2, 1, 8, 8, 8, 6, 6, 9, 2, 5, 0, 8, 3, 4, 6, 1, 6, 5, 7, 7, 0, 7, 3, 9]"
