cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3515', '0.3477', '0.0131', '0.0668', '0.0000', '0.3602', '0.7576', '0.0900', '0.4310', '0.4542']","['0.3984', '0.3797', '0.5000', '0.2129', '0.0000', '0.2815', '0.2034', '0.2335', '0.3580', '0.3225']","['0.3515', '0.3477', '0.0131', '0.0668', '0.0000', '0.3602', '0.7576', '0.0900', '0.4310', '0.4542']","['0.3735', '0.3630', '0.0256', '0.1017', '0.0000', '0.3160', '0.3207', '0.1299', '0.3911', '0.3772']","['0.3515', '0.3477', '0.0131', '0.0668', '0.0000', '0.3602', '0.7576', '0.0900', '0.4310', '0.4542']","['0.9444', '0.9391', '0.9985', '0.9703', '1.0000', '0.9011', '0.6763', '0.9678', '0.9151', '0.8916']","[[200, 52, 0, 12, 0, 22, 39, 17, 153, 74], [25, 202, 0, 4, 0, 13, 107, 6, 95, 129], [61, 34, 8, 29, 0, 66, 308, 22, 32, 49], [21, 12, 3, 43, 0, 193, 281, 41, 11, 39], [30, 15, 3, 22, 0, 61, 411, 13, 32, 42], [19, 25, 1, 29, 0, 210, 231, 20, 12, 36], [13, 11, 0, 22, 0, 46, 447, 26, 5, 20], [14, 42, 0, 32, 0, 78, 259, 53, 25, 86], [95, 59, 1, 4, 0, 40, 22, 8, 256, 109], [24, 80, 0, 5, 0, 17, 93, 21, 94, 278]]",-1,-1
1,"['0.4341', '0.4836', '0.0345', '0.1351', '0.0556', '0.4528', '0.5966', '0.2530', '0.4259', '0.4510']","['0.3853', '0.4169', '0.3684', '0.2009', '0.2229', '0.2937', '0.2697', '0.2939', '0.3935', '0.4035']","['0.4341', '0.4836', '0.0345', '0.1351', '0.0556', '0.4528', '0.5966', '0.2530', '0.4259', '0.4510']","['0.4083', '0.4478', '0.0631', '0.1616', '0.0891', '0.3563', '0.3715', '0.2719', '0.4091', '0.4259']","['0.4341', '0.4836', '0.0345', '0.1351', '0.0556', '0.4528', '0.5966', '0.2530', '0.4259', '0.4510']","['0.9275', '0.9275', '0.9933', '0.9354', '0.9773', '0.8828', '0.8238', '0.9338', '0.9279', '0.9243']","[[247, 63, 0, 13, 4, 22, 18, 28, 120, 54], [25, 281, 3, 9, 8, 9, 28, 20, 95, 103], [81, 31, 21, 63, 32, 87, 204, 49, 19, 22], [25, 15, 13, 87, 14, 215, 169, 65, 8, 33], [42, 22, 5, 53, 35, 85, 287, 55, 23, 22], [21, 10, 4, 73, 11, 264, 115, 52, 14, 19], [16, 20, 2, 52, 25, 57, 352, 44, 1, 21], [33, 31, 3, 68, 21, 111, 104, 149, 17, 52], [120, 74, 4, 4, 2, 32, 9, 14, 253, 82], [31, 127, 2, 11, 5, 17, 19, 31, 93, 276]]","[9, 0, 6, 7, 9, 0, 3, 7, 7, 4, 2, 0, 8, 7, 5, 1, 3, 5, 0, 6, 2, 9, 5, 6, 6, 4, 4, 7, 2, 4, 5, 2]","[5, 4, 2, 9, 2, 7, 9, 2, 8, 0, 7, 4, 4, 4, 7, 5, 5, 0, 1, 5, 2, 2, 1, 7, 7, 0, 2, 4, 0, 3, 3, 2]"
2,"['0.4130', '0.4475', '0.0722', '0.0839', '0.3021', '0.3739', '0.5153', '0.3956', '0.4478', '0.5310']","['0.4159', '0.4842', '0.2543', '0.2477', '0.2564', '0.3466', '0.3177', '0.3090', '0.3861', '0.4410']","['0.4130', '0.4475', '0.0722', '0.0839', '0.3021', '0.3739', '0.5153', '0.3956', '0.4478', '0.5310']","['0.4145', '0.4651', '0.1125', '0.1253', '0.2774', '0.3597', '0.3930', '0.3470', '0.4147', '0.4818']","['0.4130', '0.4475', '0.0722', '0.0839', '0.3021', '0.3739', '0.5153', '0.3956', '0.4478', '0.5310']","['0.9392', '0.9489', '0.9761', '0.9694', '0.8974', '0.9241', '0.8793', '0.9037', '0.9218', '0.9235']","[[235, 52, 9, 6, 18, 11, 8, 42, 147, 41], [12, 260, 7, 2, 28, 3, 15, 21, 93, 140], [75, 24, 44, 35, 139, 48, 133, 74, 19, 18], [19, 4, 28, 54, 74, 162, 153, 100, 13, 37], [42, 12, 24, 13, 190, 44, 179, 82, 23, 20], [19, 2, 19, 40, 57, 218, 92, 104, 15, 17], [12, 14, 14, 37, 121, 34, 304, 31, 2, 21], [30, 17, 12, 25, 89, 73, 52, 233, 19, 39], [109, 68, 12, 2, 9, 21, 5, 23, 266, 79], [12, 84, 4, 4, 16, 15, 16, 44, 92, 325]]","[7, 3, 7, 9, 6, 0, 9, 0, 3, 2, 3, 4, 8, 5, 3, 5, 8, 7, 6, 7, 1, 9, 5, 8, 2, 3, 6, 3, 0, 0, 7, 4]","[0, 0, 4, 1, 4, 1, 8, 3, 7, 2, 4, 8, 6, 4, 8, 0, 2, 5, 2, 5, 0, 1, 3, 6, 1, 9, 9, 4, 8, 4, 1, 4]"
3,"['0.3691', '0.4733', '0.0985', '0.1382', '0.3259', '0.3053', '0.5390', '0.4465', '0.4798', '0.5719']","['0.4312', '0.4685', '0.2740', '0.2947', '0.3006', '0.3844', '0.3502', '0.3380', '0.3883', '0.4167']","['0.3691', '0.4733', '0.0985', '0.1382', '0.3259', '0.3053', '0.5390', '0.4465', '0.4798', '0.5719']","['0.3977', '0.4709', '0.1449', '0.1882', '0.3127', '0.3403', '0.4246', '0.3848', '0.4292', '0.4821']","['0.3691', '0.4733', '0.0985', '0.1382', '0.3259', '0.3053', '0.5390', '0.4465', '0.4798', '0.5719']","['0.9490', '0.9424', '0.9705', '0.9602', '0.9112', '0.9474', '0.8909', '0.9048', '0.9169', '0.9091']","[[210, 51, 17, 13, 12, 4, 6, 43, 168, 45], [15, 275, 2, 3, 15, 0, 16, 15, 91, 149], [70, 25, 60, 38, 143, 34, 111, 79, 21, 28], [16, 10, 32, 89, 58, 131, 146, 96, 11, 55], [34, 17, 32, 25, 205, 31, 148, 80, 28, 29], [14, 7, 27, 63, 44, 178, 97, 117, 17, 19], [15, 19, 11, 35, 109, 18, 318, 28, 4, 33], [19, 22, 17, 25, 83, 45, 44, 263, 17, 54], [85, 79, 14, 5, 8, 15, 3, 22, 285, 78], [9, 82, 7, 6, 5, 7, 19, 35, 92, 350]]","[9, 1, 8, 1, 2, 6, 9, 5, 9, 2, 1, 1, 7, 2, 3, 5, 6, 6, 7, 3, 4, 2, 9, 8, 2, 1, 4, 7, 4, 2, 2, 2]","[5, 2, 1, 2, 0, 2, 9, 9, 6, 8, 1, 5, 5, 6, 7, 6, 8, 6, 2, 6, 9, 8, 0, 5, 9, 4, 4, 0, 9, 9, 2, 7]"
4,"['0.3849', '0.4836', '0.1888', '0.2143', '0.3434', '0.3036', '0.5271', '0.4194', '0.4798', '0.5931']","['0.4195', '0.4787', '0.3108', '0.3247', '0.3338', '0.3969', '0.3733', '0.3952', '0.4279', '0.4130']","['0.3849', '0.4836', '0.1888', '0.2143', '0.3434', '0.3036', '0.5271', '0.4194', '0.4798', '0.5931']","['0.4015', '0.4812', '0.2349', '0.2582', '0.3386', '0.3440', '0.4371', '0.4069', '0.4524', '0.4869']","['0.3849', '0.4836', '0.1888', '0.2143', '0.3434', '0.3036', '0.5271', '0.4194', '0.4798', '0.5931']","['0.9442', '0.9435', '0.9527', '0.9464', '0.9198', '0.9503', '0.9035', '0.9301', '0.9295', '0.9042']","[[219, 52, 31, 11, 11, 6, 6, 31, 152, 50], [19, 281, 3, 6, 12, 3, 8, 15, 76, 158], [67, 24, 115, 49, 127, 34, 99, 49, 17, 28], [20, 10, 49, 138, 47, 107, 136, 70, 11, 56], [41, 13, 53, 27, 216, 32, 133, 64, 20, 30], [13, 6, 44, 101, 38, 177, 81, 88, 12, 23], [14, 16, 27, 42, 105, 11, 311, 22, 4, 38], [25, 19, 26, 39, 75, 51, 36, 247, 15, 56], [94, 74, 16, 5, 9, 16, 6, 12, 285, 77], [10, 92, 6, 7, 7, 9, 17, 27, 74, 363]]","[7, 5, 5, 6, 3, 0, 8, 0, 5, 5, 3, 1, 4, 7, 6, 9, 2, 6, 7, 3, 8, 4, 8, 7, 9, 7, 1, 2, 7, 7, 6, 2]","[5, 2, 3, 7, 4, 1, 7, 6, 2, 0, 5, 6, 0, 1, 4, 6, 5, 0, 4, 4, 2, 4, 2, 6, 6, 4, 5, 6, 7, 9, 7, 2]"
5,"['0.4042', '0.4957', '0.1478', '0.2391', '0.3196', '0.3636', '0.4966', '0.4958', '0.4411', '0.5899']","['0.4457', '0.4784', '0.3435', '0.2956', '0.3564', '0.3481', '0.4008', '0.3570', '0.4879', '0.4298']","['0.4042', '0.4957', '0.1478', '0.2391', '0.3196', '0.3636', '0.4966', '0.4958', '0.4411', '0.5899']","['0.4240', '0.4869', '0.2067', '0.2644', '0.3370', '0.3557', '0.4436', '0.4151', '0.4633', '0.4972']","['0.4042', '0.4957', '0.1478', '0.2391', '0.3196', '0.3636', '0.4966', '0.4958', '0.4411', '0.5899']","['0.9473', '0.9421', '0.9681', '0.9315', '0.9324', '0.9267', '0.9190', '0.9028', '0.9491', '0.9111']","[[230, 50, 32, 16, 11, 8, 5, 44, 115, 58], [25, 288, 6, 7, 8, 3, 11, 22, 56, 155], [60, 20, 90, 65, 112, 61, 92, 74, 11, 24], [19, 10, 22, 154, 42, 158, 101, 90, 7, 41], [36, 16, 36, 40, 201, 45, 120, 98, 12, 25], [12, 8, 31, 97, 29, 212, 59, 108, 8, 19], [12, 19, 21, 70, 88, 26, 293, 28, 3, 30], [16, 15, 10, 41, 61, 67, 29, 292, 10, 48], [95, 81, 11, 13, 8, 17, 5, 23, 262, 79], [11, 95, 3, 18, 4, 12, 16, 39, 53, 361]]","[6, 8, 9, 5, 8, 6, 7, 2, 8, 7, 1, 6, 0, 0, 7, 8, 1, 0, 5, 1, 2, 1, 9, 7, 7, 2, 7, 6, 8, 7, 5, 4]","[5, 8, 6, 6, 4, 6, 9, 9, 5, 1, 0, 4, 1, 1, 5, 7, 4, 7, 9, 6, 5, 7, 9, 4, 6, 1, 6, 1, 4, 5, 9, 9]"
6,"['0.3779', '0.5456', '0.1856', '0.2500', '0.3959', '0.3585', '0.4983', '0.4160', '0.5084', '0.5098']","['0.4326', '0.4877', '0.3210', '0.3562', '0.3164', '0.3686', '0.3936', '0.4016', '0.4604', '0.4575']","['0.3779', '0.5456', '0.1856', '0.2500', '0.3959', '0.3585', '0.4983', '0.4160', '0.5084', '0.5098']","['0.4034', '0.5150', '0.2352', '0.2938', '0.3517', '0.3635', '0.4398', '0.4087', '0.4832', '0.4822']","['0.3779', '0.5456', '0.1856', '0.2500', '0.3959', '0.3585', '0.4983', '0.4160', '0.5084', '0.5098']","['0.9481', '0.9385', '0.9557', '0.9457', '0.8998', '0.9339', '0.9163', '0.9325', '0.9345', '0.9313']","[[215, 47, 28, 14, 19, 9, 7, 32, 149, 49], [24, 317, 7, 6, 15, 3, 11, 15, 65, 118], [52, 22, 113, 49, 146, 48, 89, 52, 18, 20], [19, 9, 34, 161, 63, 141, 113, 63, 12, 29], [38, 15, 57, 25, 249, 36, 106, 68, 15, 20], [11, 8, 43, 82, 55, 209, 75, 72, 15, 13], [16, 15, 24, 51, 125, 18, 294, 18, 2, 27], [24, 17, 22, 37, 91, 74, 24, 245, 14, 41], [82, 82, 17, 8, 13, 16, 9, 12, 302, 53], [16, 118, 7, 19, 11, 13, 19, 33, 64, 312]]","[7, 6, 5, 8, 8, 2, 3, 5, 9, 0, 3, 9, 9, 7, 0, 1, 4, 6, 3, 4, 1, 0, 9, 8, 1, 4, 2, 7, 2, 5, 9, 6]","[8, 1, 4, 1, 8, 2, 2, 5, 6, 9, 6, 4, 6, 1, 0, 6, 4, 9, 3, 9, 4, 1, 5, 3, 0, 3, 0, 4, 4, 8, 2, 1]"
7,"['0.4200', '0.4854', '0.1970', '0.3043', '0.4293', '0.3310', '0.4525', '0.4465', '0.4966', '0.5147']","['0.4623', '0.5281', '0.2927', '0.3368', '0.3234', '0.3669', '0.4127', '0.3925', '0.4892', '0.4660']","['0.4200', '0.4854', '0.1970', '0.3043', '0.4293', '0.3310', '0.4525', '0.4465', '0.4966', '0.5147']","['0.4401', '0.5058', '0.2355', '0.3197', '0.3689', '0.3481', '0.4317', '0.4178', '0.4929', '0.4891']","['0.4200', '0.4854', '0.1970', '0.3043', '0.4293', '0.3310', '0.4525', '0.4465', '0.4966', '0.5147']","['0.9488', '0.9535', '0.9462', '0.9279', '0.8948', '0.9385', '0.9298', '0.9248', '0.9430', '0.9330']","[[239, 33, 40, 16, 18, 13, 6, 34, 126, 44], [23, 282, 16, 10, 13, 4, 14, 24, 64, 131], [50, 16, 120, 68, 162, 42, 67, 57, 10, 17], [16, 6, 42, 196, 65, 123, 98, 58, 11, 29], [33, 12, 58, 32, 270, 41, 83, 73, 11, 16], [7, 7, 48, 109, 51, 193, 60, 88, 12, 8], [16, 11, 26, 72, 136, 18, 267, 18, 1, 25], [20, 12, 29, 34, 95, 65, 25, 263, 9, 37], [98, 61, 20, 11, 13, 18, 9, 15, 295, 54], [15, 94, 11, 34, 12, 9, 18, 40, 64, 315]]","[3, 5, 2, 1, 9, 3, 6, 3, 1, 4, 7, 8, 6, 7, 8, 3, 4, 9, 5, 1, 0, 3, 6, 9, 6, 6, 3, 1, 6, 1, 0, 5]","[9, 2, 1, 2, 6, 2, 3, 4, 3, 9, 0, 4, 6, 2, 2, 5, 5, 4, 1, 5, 7, 6, 5, 6, 3, 2, 9, 8, 4, 2, 6, 9]"
8,"['0.4060', '0.4957', '0.1839', '0.2717', '0.3196', '0.3997', '0.4390', '0.4618', '0.5572', '0.5261']","['0.4302', '0.5053', '0.3256', '0.3081', '0.3635', '0.3437', '0.4281', '0.3908', '0.4578', '0.4435']","['0.4060', '0.4957', '0.1839', '0.2717', '0.3196', '0.3997', '0.4390', '0.4618', '0.5572', '0.5261']","['0.4177', '0.5004', '0.2350', '0.2888', '0.3401', '0.3695', '0.4335', '0.4233', '0.5027', '0.4813']","['0.4060', '0.4957', '0.1839', '0.2717', '0.3196', '0.3997', '0.4390', '0.4618', '0.5572', '0.5261']","['0.9437', '0.9480', '0.9570', '0.9266', '0.9345', '0.9179', '0.9360', '0.9216', '0.9275', '0.9250']","[[231, 36, 22, 18, 13, 14, 6, 35, 154, 40], [20, 288, 6, 11, 7, 6, 4, 18, 81, 140], [65, 22, 112, 73, 114, 59, 62, 63, 18, 21], [25, 10, 33, 175, 41, 163, 85, 63, 14, 35], [41, 15, 63, 38, 201, 55, 89, 90, 13, 24], [12, 6, 44, 97, 24, 233, 55, 86, 15, 11], [16, 21, 28, 83, 87, 29, 259, 24, 3, 40], [24, 14, 22, 39, 58, 82, 23, 272, 17, 38], [86, 60, 12, 11, 5, 18, 6, 10, 331, 55], [17, 98, 2, 23, 3, 19, 16, 35, 77, 322]]","[4, 5, 7, 6, 3, 4, 7, 4, 8, 7, 8, 4, 6, 7, 5, 5, 4, 7, 7, 7, 9, 7, 1, 8, 5, 6, 2, 9, 6, 9, 1, 9]","[5, 4, 8, 1, 3, 9, 3, 9, 5, 0, 9, 9, 9, 4, 6, 1, 2, 3, 2, 2, 8, 5, 8, 6, 8, 3, 6, 8, 8, 4, 5, 6]"
9,"['0.3919', '0.5215', '0.1872', '0.3028', '0.3831', '0.3739', '0.4881', '0.4329', '0.5286', '0.5082']","['0.4551', '0.5118', '0.3132', '0.3451', '0.3357', '0.3707', '0.4062', '0.3947', '0.4794', '0.4621']","['0.3919', '0.5215', '0.1872', '0.3028', '0.3831', '0.3739', '0.4881', '0.4329', '0.5286', '0.5082']","['0.4212', '0.5166', '0.2343', '0.3226', '0.3578', '0.3723', '0.4434', '0.4130', '0.5028', '0.4840']","['0.3919', '0.5215', '0.1872', '0.3028', '0.3831', '0.3739', '0.4881', '0.4329', '0.5286', '0.5082']","['0.9508', '0.9467', '0.9536', '0.9309', '0.9112', '0.9317', '0.9222', '0.9277', '0.9369', '0.9328']","[[223, 45, 27, 19, 17, 17, 8, 29, 147, 37], [21, 303, 8, 10, 8, 5, 16, 21, 60, 129], [54, 18, 114, 75, 143, 44, 73, 55, 13, 20], [20, 6, 34, 195, 57, 132, 105, 54, 10, 31], [29, 12, 65, 32, 241, 47, 93, 75, 14, 21], [12, 9, 41, 99, 41, 218, 65, 76, 13, 9], [13, 19, 24, 62, 107, 21, 288, 23, 5, 28], [23, 13, 27, 35, 87, 71, 28, 255, 14, 36], [79, 70, 16, 11, 10, 17, 14, 12, 314, 51], [16, 97, 8, 27, 7, 16, 19, 46, 65, 311]]","[4, 0, 9, 5, 5, 1, 6, 9, 5, 4, 9, 2, 3, 2, 4, 1, 8, 0, 3, 9, 1, 6, 3, 9, 9, 7, 9, 0, 6, 3, 5, 9]","[0, 3, 8, 7, 0, 6, 5, 0, 8, 7, 2, 7, 5, 1, 6, 6, 6, 3, 4, 6, 2, 4, 2, 0, 4, 5, 0, 2, 2, 9, 0, 2]"
