cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3427', '0.3959', '0.0033', '0.0839', '0.1176', '0.2196', '0.6915', '0.2496', '0.4276', '0.2958']","['0.3476', '0.3244', '0.6667', '0.2278', '0.1836', '0.2689', '0.2329', '0.2588', '0.3355', '0.3390']","['0.3427', '0.3959', '0.0033', '0.0839', '0.1176', '0.2196', '0.6915', '0.2496', '0.4276', '0.2958']","['0.3451', '0.3566', '0.0065', '0.1226', '0.1434', '0.2417', '0.3484', '0.2541', '0.3760', '0.3159']","['0.3427', '0.3959', '0.0033', '0.0839', '0.1176', '0.2196', '0.6915', '0.2496', '0.4276', '0.2958']","['0.9326', '0.9116', '0.9998', '0.9658', '0.9387', '0.9358', '0.7516', '0.9222', '0.9070', '0.9345']","[[195, 48, 0, 12, 7, 20, 32, 38, 173, 44], [21, 230, 0, 16, 8, 25, 95, 27, 100, 59], [87, 40, 2, 23, 78, 36, 226, 62, 25, 30], [43, 36, 0, 54, 58, 106, 228, 80, 15, 24], [23, 30, 1, 20, 74, 38, 333, 52, 30, 28], [39, 35, 0, 42, 51, 128, 182, 72, 18, 16], [19, 12, 0, 13, 42, 20, 408, 47, 4, 25], [19, 20, 0, 34, 69, 48, 170, 147, 22, 60], [98, 103, 0, 14, 4, 32, 15, 7, 254, 67], [17, 155, 0, 9, 12, 23, 63, 36, 116, 181]]",-1,-1
1,"['0.3515', '0.4974', '0.0624', '0.1102', '0.1463', '0.3962', '0.6085', '0.3922', '0.4209', '0.3775']","['0.4040', '0.3564', '0.3551', '0.2011', '0.3056', '0.3016', '0.3223', '0.2913', '0.3817', '0.3818']","['0.3515', '0.4974', '0.0624', '0.1102', '0.1463', '0.3962', '0.6085', '0.3922', '0.4209', '0.3775']","['0.3759', '0.4152', '0.1061', '0.1424', '0.1978', '0.3425', '0.4214', '0.3343', '0.4003', '0.3796']","['0.3515', '0.4974', '0.0624', '0.1102', '0.1463', '0.3962', '0.6085', '0.3922', '0.4209', '0.3775']","['0.9457', '0.9037', '0.9872', '0.9473', '0.9611', '0.9012', '0.8604', '0.8961', '0.9251', '0.9306']","[[200, 51, 9, 13, 5, 23, 18, 42, 155, 53], [23, 289, 1, 21, 4, 14, 49, 12, 85, 83], [55, 50, 38, 40, 59, 80, 147, 107, 15, 18], [26, 37, 20, 71, 36, 197, 130, 98, 6, 23], [28, 38, 11, 35, 92, 59, 228, 96, 19, 23], [20, 29, 12, 52, 22, 231, 84, 106, 11, 16], [7, 28, 7, 34, 28, 35, 359, 65, 2, 25], [17, 27, 4, 56, 52, 72, 63, 231, 12, 55], [103, 100, 2, 13, 1, 34, 5, 8, 250, 78], [16, 162, 3, 18, 2, 21, 31, 28, 100, 231]]","[2, 9, 1, 4, 1, 7, 7, 7, 6, 3, 1, 7, 0, 6, 6, 9, 0, 7, 4, 3, 9, 1, 5, 0, 0, 0, 8, 0, 6, 3, 6, 0]","[2, 3, 4, 5, 1, 5, 2, 6, 5, 0, 5, 8, 2, 4, 4, 3, 2, 2, 3, 0, 3, 5, 5, 1, 5, 6, 0, 3, 2, 2, 9, 5]"
2,"['0.3409', '0.5353', '0.1133', '0.0776', '0.2432', '0.5609', '0.5458', '0.4092', '0.4158', '0.4118']","['0.4470', '0.4174', '0.2887', '0.2083', '0.2948', '0.2797', '0.3570', '0.4057', '0.4442', '0.4186']","['0.3409', '0.5353', '0.1133', '0.0776', '0.2432', '0.5609', '0.5458', '0.4092', '0.4158', '0.4118']","['0.3868', '0.4691', '0.1627', '0.1131', '0.2666', '0.3733', '0.4316', '0.4074', '0.4296', '0.4152']","['0.3409', '0.5353', '0.1133', '0.0776', '0.2432', '0.5609', '0.5458', '0.4092', '0.4158', '0.4118']","['0.9558', '0.9199', '0.9685', '0.9645', '0.9319', '0.8446', '0.8928', '0.9348', '0.9428', '0.9350']","[[194, 59, 29, 6, 15, 31, 12, 37, 134, 52], [15, 311, 2, 23, 9, 9, 42, 21, 55, 94], [54, 32, 69, 19, 91, 153, 112, 51, 10, 18], [16, 20, 37, 50, 55, 296, 95, 47, 3, 25], [24, 25, 39, 21, 153, 86, 168, 77, 17, 19], [16, 13, 27, 36, 46, 327, 60, 41, 6, 11], [4, 14, 17, 34, 71, 76, 322, 33, 3, 16], [10, 21, 10, 14, 72, 134, 44, 241, 8, 35], [91, 105, 4, 11, 3, 32, 8, 13, 247, 80], [10, 145, 5, 26, 4, 25, 39, 33, 73, 252]]","[8, 3, 7, 7, 8, 3, 5, 3, 3, 7, 4, 0, 6, 8, 1, 2, 4, 1, 5, 8, 6, 8, 3, 4, 4, 9, 7, 8, 6, 9, 0, 7]","[8, 3, 6, 2, 3, 6, 2, 4, 6, 3, 4, 0, 0, 4, 2, 3, 9, 4, 2, 9, 4, 7, 2, 4, 4, 5, 8, 0, 5, 4, 4, 1]"
3,"['0.3849', '0.4682', '0.1445', '0.1972', '0.2576', '0.4031', '0.5305', '0.5399', '0.4646', '0.4510']","['0.4451', '0.4642', '0.2983', '0.2657', '0.3499', '0.3372', '0.3840', '0.3557', '0.4532', '0.4113']","['0.3849', '0.4682', '0.1445', '0.1972', '0.2576', '0.4031', '0.5305', '0.5399', '0.4646', '0.4510']","['0.4128', '0.4662', '0.1947', '0.2264', '0.2967', '0.3672', '0.4456', '0.4289', '0.4589', '0.4302']","['0.3849', '0.4682', '0.1445', '0.1972', '0.2576', '0.4031', '0.5305', '0.5399', '0.4646', '0.4510']","['0.9497', '0.9421', '0.9616', '0.9345', '0.9440', '0.9147', '0.9072', '0.8936', '0.9384', '0.9267']","[[219, 45, 28, 12, 16, 9, 10, 51, 128, 51], [17, 272, 7, 21, 3, 4, 43, 27, 68, 119], [61, 25, 88, 58, 91, 81, 86, 86, 10, 23], [20, 10, 41, 127, 32, 190, 104, 85, 4, 31], [33, 15, 42, 35, 162, 48, 134, 120, 18, 22], [24, 8, 44, 87, 32, 235, 46, 86, 7, 14], [4, 10, 21, 55, 76, 33, 313, 54, 3, 21], [13, 17, 10, 37, 44, 71, 35, 318, 10, 34], [92, 74, 9, 18, 5, 15, 8, 17, 276, 80], [9, 110, 5, 28, 2, 11, 36, 50, 85, 276]]","[3, 6, 6, 2, 5, 8, 5, 1, 7, 8, 1, 2, 8, 6, 5, 7, 0, 7, 0, 4, 9, 9, 9, 6, 2, 2, 8, 3, 0, 3, 8, 8]","[4, 0, 0, 1, 9, 9, 4, 4, 8, 5, 1, 9, 4, 5, 0, 2, 5, 6, 9, 0, 4, 2, 9, 9, 8, 4, 9, 9, 9, 6, 5, 8]"
4,"['0.4060', '0.5336', '0.1773', '0.2143', '0.2830', '0.3928', '0.6017', '0.4856', '0.5118', '0.3791']","['0.4743', '0.4593', '0.3283', '0.2766', '0.3378', '0.3502', '0.3721', '0.4256', '0.4490', '0.4411']","['0.4060', '0.5336', '0.1773', '0.2143', '0.2830', '0.3928', '0.6017', '0.4856', '0.5118', '0.3791']","['0.4375', '0.4936', '0.2303', '0.2415', '0.3080', '0.3703', '0.4598', '0.4536', '0.4784', '0.4077']","['0.4060', '0.5336', '0.1773', '0.2143', '0.2830', '0.3928', '0.6017', '0.4856', '0.5118', '0.3791']","['0.9529', '0.9326', '0.9590', '0.9326', '0.9350', '0.9215', '0.8893', '0.9287', '0.9310', '0.9454']","[[231, 48, 27, 18, 18, 5, 13, 39, 136, 34], [20, 310, 9, 20, 5, 4, 41, 24, 67, 81], [58, 23, 108, 54, 100, 87, 96, 45, 18, 20], [17, 12, 39, 138, 43, 175, 124, 53, 11, 32], [30, 19, 46, 37, 178, 47, 150, 83, 22, 17], [24, 6, 38, 93, 35, 229, 71, 61, 9, 17], [6, 10, 27, 52, 62, 30, 355, 29, 4, 15], [10, 11, 18, 39, 69, 60, 51, 286, 11, 34], [81, 89, 8, 28, 10, 9, 8, 13, 304, 44], [10, 147, 9, 20, 7, 8, 45, 39, 95, 232]]","[3, 6, 8, 5, 9, 5, 7, 4, 8, 9, 0, 6, 8, 2, 8, 8, 3, 6, 0, 7, 5, 9, 8, 3, 8, 6, 7, 5, 6, 5, 0, 8]","[1, 0, 2, 4, 0, 6, 7, 6, 2, 6, 0, 2, 0, 8, 4, 5, 6, 6, 2, 7, 9, 8, 2, 2, 0, 9, 9, 4, 2, 7, 3, 4]"
5,"['0.4148', '0.5353', '0.2496', '0.2935', '0.2305', '0.3122', '0.5983', '0.4720', '0.5219', '0.4232']","['0.4917', '0.4691', '0.3355', '0.2912', '0.3420', '0.3541', '0.3747', '0.4649', '0.4697', '0.4198']","['0.4148', '0.5353', '0.2496', '0.2935', '0.2305', '0.3122', '0.5983', '0.4720', '0.5219', '0.4232']","['0.4500', '0.5000', '0.2863', '0.2923', '0.2754', '0.3318', '0.4608', '0.4684', '0.4944', '0.4215']","['0.4148', '0.5353', '0.2496', '0.2935', '0.2305', '0.3122', '0.5983', '0.4720', '0.5219', '0.4232']","['0.9551', '0.9350', '0.9442', '0.9141', '0.9481', '0.9387', '0.8911', '0.9409', '0.9353', '0.9336']","[[236, 46, 30, 19, 15, 6, 12, 31, 131, 43], [17, 311, 8, 26, 2, 3, 45, 17, 58, 94], [64, 23, 152, 64, 75, 65, 93, 35, 16, 22], [16, 7, 53, 189, 29, 134, 122, 44, 15, 35], [30, 17, 77, 48, 145, 37, 146, 82, 26, 21], [18, 6, 55, 147, 26, 182, 67, 52, 10, 20], [7, 11, 40, 65, 53, 18, 353, 21, 3, 19], [10, 15, 21, 42, 67, 55, 50, 278, 9, 42], [72, 80, 8, 28, 7, 8, 11, 8, 310, 62], [10, 147, 9, 21, 5, 6, 43, 30, 82, 259]]","[8, 9, 9, 5, 7, 9, 0, 3, 2, 8, 9, 2, 1, 8, 4, 0, 1, 1, 0, 7, 0, 4, 3, 4, 1, 9, 2, 5, 4, 1, 2, 2]","[2, 6, 8, 7, 8, 6, 4, 9, 0, 0, 4, 5, 0, 3, 5, 0, 4, 5, 6, 0, 6, 0, 2, 6, 4, 9, 6, 9, 5, 4, 0, 3]"
6,"['0.4464', '0.4991', '0.2824', '0.2640', '0.2862', '0.3139', '0.5136', '0.4652', '0.4882', '0.4510']","['0.4560', '0.4924', '0.3215', '0.2848', '0.3232', '0.3547', '0.3961', '0.4684', '0.4715', '0.4035']","['0.4464', '0.4991', '0.2824', '0.2640', '0.2862', '0.3139', '0.5136', '0.4652', '0.4882', '0.4510']","['0.4512', '0.4957', '0.3007', '0.2740', '0.3035', '0.3330', '0.4472', '0.4668', '0.4797', '0.4259']","['0.4464', '0.4991', '0.2824', '0.2640', '0.2862', '0.3139', '0.5136', '0.4652', '0.4882', '0.4510']","['0.9442', '0.9448', '0.9327', '0.9203', '0.9298', '0.9385', '0.9146', '0.9425', '0.9399', '0.9243']","[[254, 33, 30, 15, 22, 9, 11, 31, 120, 44], [25, 290, 9, 18, 7, 4, 39, 15, 52, 122], [65, 18, 172, 55, 89, 63, 74, 38, 14, 21], [32, 7, 59, 170, 44, 138, 97, 43, 16, 38], [32, 13, 93, 52, 180, 30, 112, 74, 23, 20], [22, 6, 68, 133, 48, 183, 44, 53, 7, 19], [9, 15, 51, 66, 77, 21, 303, 22, 5, 21], [14, 16, 28, 44, 76, 50, 38, 274, 6, 43], [86, 67, 13, 29, 6, 9, 9, 5, 290, 80], [18, 124, 12, 15, 8, 9, 38, 30, 82, 276]]","[4, 8, 2, 4, 4, 7, 5, 7, 7, 1, 0, 4, 6, 5, 6, 3, 4, 1, 4, 8, 3, 9, 6, 0, 3, 0, 6, 2, 0, 2, 7, 8]","[4, 7, 3, 6, 6, 9, 3, 9, 5, 5, 5, 4, 5, 0, 9, 6, 2, 2, 8, 4, 2, 0, 0, 7, 4, 1, 3, 4, 2, 0, 6, 4]"
7,"['0.4446', '0.5164', '0.2611', '0.2453', '0.2480', '0.3722', '0.5407', '0.4771', '0.4478', '0.4477']","['0.4847', '0.4762', '0.3299', '0.2692', '0.3197', '0.3323', '0.3816', '0.4404', '0.5155', '0.4228']","['0.4446', '0.5164', '0.2611', '0.2453', '0.2480', '0.3722', '0.5407', '0.4771', '0.4478', '0.4477']","['0.4638', '0.4955', '0.2915', '0.2567', '0.2793', '0.3511', '0.4474', '0.4580', '0.4793', '0.4349']","['0.4446', '0.5164', '0.2611', '0.2453', '0.2480', '0.3722', '0.5407', '0.4771', '0.4478', '0.4477']","['0.9505', '0.9391', '0.9401', '0.9199', '0.9382', '0.9195', '0.9044', '0.9340', '0.9538', '0.9306']","[[253, 44, 36, 17, 19, 10, 12, 35, 99, 44], [22, 300, 10, 22, 6, 3, 43, 21, 45, 109], [57, 20, 159, 46, 86, 82, 85, 46, 11, 17], [24, 9, 58, 158, 33, 176, 103, 39, 10, 34], [33, 13, 75, 43, 156, 54, 127, 91, 17, 20], [13, 7, 53, 128, 37, 217, 55, 53, 5, 15], [5, 10, 43, 72, 63, 27, 319, 27, 4, 20], [8, 16, 23, 49, 67, 60, 41, 281, 5, 39], [85, 78, 9, 34, 12, 12, 13, 9, 266, 76], [22, 133, 16, 18, 9, 12, 38, 36, 54, 274]]","[6, 8, 3, 8, 7, 3, 8, 0, 6, 9, 5, 6, 0, 4, 2, 3, 0, 4, 1, 1, 4, 4, 2, 6, 9, 4, 2, 0, 8, 0, 9, 3]","[6, 6, 2, 9, 2, 9, 1, 9, 2, 5, 4, 6, 6, 2, 6, 8, 0, 4, 5, 4, 9, 8, 9, 4, 4, 4, 5, 2, 6, 6, 5, 7]"
8,"['0.4394', '0.4940', '0.2479', '0.2624', '0.2480', '0.3997', '0.5254', '0.4635', '0.4848', '0.4199']","['0.4472', '0.4848', '0.3455', '0.2717', '0.3270', '0.3282', '0.3861', '0.4558', '0.4898', '0.4192']","['0.4394', '0.4940', '0.2479', '0.2624', '0.2480', '0.3997', '0.5254', '0.4635', '0.4848', '0.4199']","['0.4433', '0.4893', '0.2887', '0.2670', '0.2821', '0.3604', '0.4451', '0.4596', '0.4873', '0.4196']","['0.4394', '0.4940', '0.2479', '0.2624', '0.2480', '0.3997', '0.5254', '0.4635', '0.4848', '0.4199']","['0.9431', '0.9437', '0.9469', '0.9154', '0.9402', '0.9119', '0.9089', '0.9398', '0.9445', '0.9339']","[[250, 41, 31, 20, 22, 13, 13, 29, 111, 39], [30, 287, 10, 23, 6, 6, 37, 19, 50, 113], [61, 17, 151, 52, 81, 98, 79, 40, 11, 19], [23, 5, 48, 169, 30, 179, 102, 42, 14, 32], [36, 10, 73, 50, 156, 60, 125, 78, 20, 21], [17, 6, 41, 128, 36, 233, 51, 52, 6, 13], [6, 12, 34, 89, 63, 26, 310, 23, 5, 22], [22, 10, 23, 41, 67, 69, 39, 273, 5, 40], [91, 72, 11, 36, 7, 11, 14, 7, 288, 57], [23, 132, 15, 14, 9, 15, 33, 36, 78, 257]]","[9, 7, 2, 9, 8, 0, 6, 3, 5, 1, 3, 9, 6, 9, 3, 7, 1, 6, 4, 8, 7, 0, 5, 9, 6, 4, 0, 2, 3, 5, 9, 2]","[4, 9, 6, 7, 3, 8, 5, 7, 7, 8, 8, 0, 0, 9, 4, 1, 5, 4, 6, 8, 0, 4, 0, 5, 6, 1, 7, 8, 4, 7, 8, 5]"
9,"['0.4499', '0.5043', '0.2791', '0.2205', '0.2703', '0.3808', '0.5017', '0.4720', '0.4697', '0.4134']","['0.4406', '0.4916', '0.3184', '0.2790', '0.3172', '0.3131', '0.3941', '0.4688', '0.4956', '0.4029']","['0.4499', '0.5043', '0.2791', '0.2205', '0.2703', '0.3808', '0.5017', '0.4720', '0.4697', '0.4134']","['0.4452', '0.4979', '0.2975', '0.2463', '0.2918', '0.3437', '0.4415', '0.4704', '0.4823', '0.4081']","['0.4499', '0.5043', '0.2791', '0.2205', '0.2703', '0.3808', '0.5017', '0.4720', '0.4697', '0.4134']","['0.9402', '0.9441', '0.9325', '0.9315', '0.9319', '0.9101', '0.9159', '0.9418', '0.9475', '0.9304']","[[256, 41, 34, 13, 22, 12, 9, 33, 110, 39], [34, 293, 13, 16, 7, 6, 37, 12, 41, 122], [60, 24, 170, 41, 88, 90, 69, 35, 12, 20], [22, 7, 59, 142, 39, 197, 92, 41, 13, 32], [37, 10, 99, 33, 170, 58, 112, 70, 20, 20], [19, 8, 53, 107, 49, 222, 52, 52, 4, 17], [9, 12, 49, 79, 68, 30, 296, 22, 6, 19], [15, 12, 30, 32, 75, 67, 39, 278, 5, 36], [99, 60, 11, 34, 11, 12, 10, 8, 279, 70], [30, 129, 16, 12, 7, 15, 35, 42, 73, 253]]","[5, 6, 3, 4, 1, 6, 8, 5, 8, 7, 8, 3, 1, 0, 1, 2, 2, 2, 8, 3, 4, 5, 9, 8, 4, 5, 5, 5, 1, 4, 3, 9]","[5, 9, 6, 9, 7, 3, 0, 7, 0, 8, 4, 3, 6, 7, 0, 4, 7, 6, 6, 3, 3, 4, 4, 1, 5, 3, 5, 2, 9, 0, 4, 4]"
