cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3954', '0.3993', '0.0328', '0.1941', '0.3577', '0.1921', '0.4390', '0.2649', '0.3737', '0.4003']","['0.3879', '0.3263', '0.3636', '0.2561', '0.2131', '0.3284', '0.3174', '0.2626', '0.3854', '0.3129']","['0.3954', '0.3993', '0.0328', '0.1941', '0.3577', '0.1921', '0.4390', '0.2649', '0.3737', '0.4003']","['0.3916', '0.3591', '0.0602', '0.2208', '0.2671', '0.2424', '0.3684', '0.2637', '0.3795', '0.3513']","['0.3954', '0.3993', '0.0328', '0.1941', '0.3577', '0.1921', '0.4390', '0.2649', '0.3737', '0.4003']","['0.9346', '0.9116', '0.9935', '0.9322', '0.8453', '0.9577', '0.8970', '0.9191', '0.9345', '0.9001']","[[225, 55, 5, 15, 20, 18, 9, 37, 123, 62], [16, 232, 0, 9, 15, 9, 31, 31, 82, 156], [74, 41, 20, 50, 174, 26, 112, 58, 23, 31], [21, 28, 11, 125, 146, 81, 101, 89, 8, 34], [42, 18, 6, 47, 225, 15, 160, 65, 14, 37], [17, 27, 5, 113, 130, 112, 70, 69, 12, 28], [19, 20, 3, 54, 142, 11, 259, 45, 2, 35], [22, 35, 2, 52, 182, 26, 42, 156, 14, 58], [109, 97, 3, 11, 6, 32, 6, 11, 222, 97], [35, 158, 0, 12, 16, 11, 26, 33, 76, 245]]",-1,-1
1,"['0.4780', '0.5577', '0.0969', '0.1382', '0.2321', '0.3070', '0.6373', '0.4244', '0.3838', '0.2876']","['0.3936', '0.4086', '0.2458', '0.2572', '0.2500', '0.3800', '0.3064', '0.3639', '0.4207', '0.4200']","['0.4780', '0.5577', '0.0969', '0.1382', '0.2321', '0.3070', '0.6373', '0.4244', '0.3838', '0.2876']","['0.4317', '0.4716', '0.1390', '0.1798', '0.2407', '0.3397', '0.4139', '0.3918', '0.4014', '0.3414']","['0.4780', '0.5577', '0.0969', '0.1382', '0.2321', '0.3070', '0.6373', '0.4244', '0.3838', '0.2876']","['0.9229', '0.9135', '0.9664', '0.9520', '0.9185', '0.9461', '0.8427', '0.9192', '0.9419', '0.9549']","[[272, 59, 21, 14, 6, 9, 21, 50, 98, 19], [35, 324, 0, 9, 5, 4, 41, 22, 65, 76], [66, 24, 59, 48, 128, 30, 156, 73, 15, 10], [24, 19, 34, 89, 73, 131, 173, 64, 12, 25], [45, 15, 36, 46, 146, 20, 224, 73, 9, 15], [21, 13, 32, 68, 72, 179, 102, 69, 15, 12], [12, 15, 18, 35, 59, 20, 376, 37, 1, 17], [25, 20, 23, 25, 88, 47, 69, 250, 15, 27], [146, 110, 10, 10, 2, 23, 11, 12, 228, 42], [45, 194, 7, 2, 5, 8, 54, 37, 84, 176]]","[3, 3, 6, 9, 8, 0, 2, 7, 0, 9, 8, 2, 6, 3, 6, 3, 0, 3, 2, 2, 3, 9, 7, 6, 5, 3, 9, 0, 0, 4, 8, 8]","[4, 2, 2, 6, 3, 7, 2, 5, 3, 3, 6, 7, 3, 5, 9, 3, 4, 8, 3, 4, 3, 4, 0, 8, 4, 3, 2, 4, 5, 4, 9, 5]"
2,"['0.4271', '0.5439', '0.0788', '0.1661', '0.1892', '0.3499', '0.5932', '0.5144', '0.5017', '0.4592']","['0.4030', '0.4817', '0.2652', '0.2730', '0.3132', '0.3864', '0.3314', '0.3769', '0.4515', '0.3797']","['0.4271', '0.5439', '0.0788', '0.1661', '0.1892', '0.3499', '0.5932', '0.5144', '0.5017', '0.4592']","['0.4147', '0.5109', '0.1215', '0.2066', '0.2359', '0.3672', '0.4253', '0.4350', '0.4753', '0.4157']","['0.4271', '0.5439', '0.0788', '0.1661', '0.1892', '0.3499', '0.5932', '0.5144', '0.5017', '0.4592']","['0.9337', '0.9373', '0.9753', '0.9468', '0.9514', '0.9402', '0.8695', '0.9074', '0.9330', '0.9148']","[[243, 48, 11, 13, 5, 9, 11, 49, 136, 44], [18, 316, 0, 10, 3, 6, 28, 16, 46, 138], [82, 21, 48, 61, 102, 30, 135, 89, 22, 19], [26, 14, 40, 107, 41, 140, 150, 67, 17, 42], [52, 13, 17, 45, 119, 30, 206, 103, 15, 29], [17, 12, 29, 65, 37, 204, 86, 93, 19, 21], [17, 12, 19, 47, 41, 24, 350, 44, 2, 34], [29, 17, 11, 25, 28, 59, 51, 303, 17, 49], [92, 69, 2, 12, 0, 17, 7, 14, 298, 83], [27, 134, 4, 7, 4, 9, 32, 26, 88, 281]]","[1, 8, 0, 0, 7, 9, 8, 5, 5, 6, 6, 3, 0, 4, 3, 9, 6, 6, 9, 8, 2, 0, 1, 1, 2, 8, 8, 0, 0, 6, 3, 5]","[4, 3, 3, 2, 4, 2, 8, 5, 2, 2, 5, 4, 8, 9, 2, 3, 2, 1, 3, 4, 8, 8, 4, 5, 9, 9, 5, 6, 2, 4, 9, 9]"
3,"['0.5185', '0.4768', '0.0985', '0.1755', '0.3450', '0.3842', '0.6051', '0.4720', '0.4781', '0.3693']","['0.3871', '0.5573', '0.3015', '0.2890', '0.3001', '0.3882', '0.3306', '0.4180', '0.4544', '0.4699']","['0.5185', '0.4768', '0.0985', '0.1755', '0.3450', '0.3842', '0.6051', '0.4720', '0.4781', '0.3693']","['0.4433', '0.5139', '0.1485', '0.2184', '0.3210', '0.3862', '0.4275', '0.4434', '0.4660', '0.4135']","['0.5185', '0.4768', '0.0985', '0.1755', '0.3450', '0.3842', '0.6051', '0.4720', '0.4781', '0.3693']","['0.9140', '0.9594', '0.9742', '0.9481', '0.9058', '0.9348', '0.8664', '0.9285', '0.9369', '0.9527']","[[295, 30, 15, 15, 13, 10, 16, 47, 110, 18], [33, 277, 5, 18, 6, 9, 45, 23, 58, 107], [87, 7, 60, 49, 172, 33, 118, 61, 16, 6], [24, 8, 31, 113, 78, 146, 157, 45, 16, 26], [57, 5, 22, 37, 217, 36, 168, 66, 12, 9], [17, 7, 29, 67, 61, 224, 95, 66, 12, 5], [17, 3, 17, 41, 93, 18, 357, 26, 3, 15], [34, 8, 9, 25, 65, 71, 61, 278, 14, 24], [150, 50, 4, 10, 9, 17, 12, 13, 284, 45], [48, 102, 7, 16, 9, 13, 51, 40, 100, 226]]","[9, 1, 8, 5, 1, 6, 0, 6, 7, 9, 1, 0, 5, 1, 3, 1, 2, 4, 5, 9, 6, 5, 8, 7, 9, 6, 0, 0, 2, 9, 0, 8]","[3, 5, 0, 3, 3, 3, 7, 2, 0, 3, 6, 9, 7, 6, 5, 9, 2, 4, 3, 4, 8, 4, 6, 7, 3, 6, 8, 3, 6, 2, 2, 6]"
4,"['0.5220', '0.5766', '0.1363', '0.2205', '0.2544', '0.3791', '0.5915', '0.4703', '0.5269', '0.3807']","['0.3852', '0.4806', '0.3156', '0.2922', '0.3912', '0.3771', '0.3647', '0.4885', '0.4617', '0.3976']","['0.5220', '0.5766', '0.1363', '0.2205', '0.2544', '0.3791', '0.5915', '0.4703', '0.5269', '0.3807']","['0.4433', '0.5243', '0.1904', '0.2513', '0.3083', '0.3781', '0.4512', '0.4792', '0.4921', '0.3890']","['0.5220', '0.5766', '0.1363', '0.2205', '0.2544', '0.3791', '0.5915', '0.4703', '0.5269', '0.3807']","['0.9127', '0.9332', '0.9666', '0.9358', '0.9536', '0.9326', '0.8876', '0.9464', '0.9325', '0.9345']","[[297, 42, 13, 9, 12, 10, 14, 30, 118, 24], [43, 335, 7, 8, 1, 9, 24, 10, 55, 89], [91, 17, 83, 76, 97, 37, 117, 51, 18, 22], [30, 16, 45, 142, 37, 155, 127, 35, 21, 36], [61, 8, 34, 44, 160, 35, 170, 75, 14, 28], [20, 12, 37, 93, 32, 221, 77, 53, 16, 22], [17, 14, 23, 61, 37, 25, 349, 23, 7, 34], [37, 22, 10, 27, 26, 71, 47, 277, 18, 54], [130, 58, 5, 12, 5, 14, 10, 3, 313, 44], [45, 173, 6, 14, 2, 9, 22, 10, 98, 233]]","[1, 9, 7, 0, 9, 2, 9, 0, 0, 6, 0, 4, 6, 2, 1, 4, 2, 1, 1, 9, 0, 0, 6, 8, 0, 4, 7, 5, 8, 6, 0, 1]","[4, 4, 9, 6, 9, 0, 7, 9, 0, 4, 5, 1, 7, 4, 3, 5, 9, 8, 5, 1, 4, 9, 3, 1, 3, 9, 3, 8, 1, 9, 5, 1]"
5,"['0.4446', '0.5232', '0.1346', '0.2826', '0.3164', '0.3928', '0.5356', '0.4907', '0.5673', '0.4739']","['0.4061', '0.5477', '0.3445', '0.2984', '0.3449', '0.3901', '0.3794', '0.4785', '0.4446', '0.4715']","['0.4446', '0.5232', '0.1346', '0.2826', '0.3164', '0.3928', '0.5356', '0.4907', '0.5673', '0.4739']","['0.4245', '0.5352', '0.1936', '0.2903', '0.3300', '0.3915', '0.4441', '0.4845', '0.4985', '0.4727']","['0.4446', '0.5232', '0.1346', '0.2826', '0.3164', '0.3928', '0.5356', '0.4907', '0.5673', '0.4739']","['0.9319', '0.9537', '0.9711', '0.9201', '0.9296', '0.9339', '0.9044', '0.9418', '0.9221', '0.9397']","[[253, 36, 14, 18, 17, 10, 7, 33, 153, 28], [32, 304, 4, 18, 6, 6, 29, 18, 58, 106], [76, 12, 82, 78, 141, 41, 90, 52, 23, 14], [27, 10, 30, 182, 53, 143, 119, 33, 17, 30], [50, 8, 33, 53, 199, 37, 137, 74, 21, 17], [15, 8, 34, 113, 36, 229, 59, 56, 21, 12], [12, 7, 17, 79, 73, 26, 316, 24, 11, 25], [28, 11, 10, 39, 43, 71, 40, 289, 21, 37], [96, 50, 7, 16, 6, 11, 9, 6, 337, 56], [34, 109, 7, 14, 3, 13, 27, 19, 96, 290]]","[1, 3, 7, 3, 4, 3, 2, 9, 8, 6, 6, 9, 5, 1, 8, 1, 2, 0, 0, 2, 6, 3, 5, 1, 3, 4, 5, 6, 7, 3, 7, 3]","[2, 4, 5, 9, 2, 5, 5, 1, 7, 4, 0, 3, 2, 5, 7, 5, 5, 3, 4, 5, 4, 4, 9, 6, 1, 3, 3, 5, 3, 7, 5, 4]"
6,"['0.4921', '0.5456', '0.1839', '0.2857', '0.2766', '0.4185', '0.4983', '0.5263', '0.5219', '0.4379']","['0.3867', '0.5266', '0.3457', '0.3228', '0.3679', '0.3609', '0.4066', '0.4306', '0.4928', '0.4794']","['0.4921', '0.5456', '0.1839', '0.2857', '0.2766', '0.4185', '0.4983', '0.5263', '0.5219', '0.4379']","['0.4331', '0.5359', '0.2401', '0.3031', '0.3158', '0.3876', '0.4478', '0.4736', '0.5070', '0.4577']","['0.4921', '0.5456', '0.1839', '0.2857', '0.2766', '0.4185', '0.4983', '0.5263', '0.5219', '0.4379']","['0.9182', '0.9474', '0.9607', '0.9279', '0.9443', '0.9203', '0.9207', '0.9242', '0.9410', '0.9460']","[[280, 38, 22, 14, 14, 13, 6, 38, 121, 23], [45, 317, 8, 9, 3, 10, 27, 26, 43, 93], [81, 15, 112, 67, 105, 54, 83, 61, 15, 16], [26, 11, 41, 184, 38, 169, 83, 48, 17, 27], [56, 5, 42, 52, 174, 45, 127, 91, 16, 21], [17, 12, 39, 93, 31, 244, 41, 79, 14, 13], [13, 11, 24, 90, 66, 36, 294, 27, 8, 21], [32, 11, 16, 32, 34, 78, 35, 310, 11, 30], [120, 57, 12, 12, 5, 13, 9, 9, 310, 47], [54, 125, 8, 17, 3, 14, 18, 31, 74, 268]]","[0, 8, 1, 1, 0, 3, 3, 1, 2, 8, 2, 0, 9, 8, 2, 2, 8, 0, 0, 6, 7, 8, 1, 6, 3, 5, 2, 3, 0, 8, 0, 4]","[8, 4, 4, 9, 4, 3, 2, 4, 8, 9, 3, 1, 9, 2, 3, 2, 8, 3, 1, 3, 1, 0, 1, 5, 9, 9, 7, 3, 7, 9, 3, 2]"
7,"['0.3972', '0.6265', '0.1494', '0.2811', '0.3021', '0.4305', '0.5186', '0.4839', '0.5421', '0.3938']","['0.4330', '0.5042', '0.3434', '0.2726', '0.3538', '0.3392', '0.3953', '0.4703', '0.4857', '0.4753']","['0.3972', '0.6265', '0.1494', '0.2811', '0.3021', '0.4305', '0.5186', '0.4839', '0.5421', '0.3938']","['0.4143', '0.5587', '0.2082', '0.2768', '0.3259', '0.3794', '0.4487', '0.4770', '0.5123', '0.4307']","['0.3972', '0.6265', '0.1494', '0.2811', '0.3021', '0.4305', '0.5186', '0.4839', '0.5421', '0.3938']","['0.9455', '0.9339', '0.9677', '0.9098', '0.9354', '0.9097', '0.9135', '0.9407', '0.9369', '0.9506']","[[226, 45, 29, 19, 24, 21, 10, 29, 142, 24], [25, 364, 4, 16, 1, 14, 29, 17, 41, 70], [57, 20, 91, 86, 126, 58, 91, 54, 14, 12], [15, 14, 35, 181, 45, 191, 87, 40, 12, 24], [45, 10, 29, 60, 190, 45, 138, 71, 20, 21], [8, 10, 28, 119, 42, 251, 44, 61, 9, 11], [10, 15, 17, 96, 57, 37, 306, 25, 5, 22], [26, 14, 15, 35, 43, 88, 36, 285, 13, 34], [79, 68, 9, 28, 7, 18, 10, 5, 322, 48], [31, 162, 8, 24, 2, 17, 23, 19, 85, 241]]","[4, 6, 3, 8, 7, 9, 7, 5, 4, 4, 4, 9, 7, 0, 4, 6, 0, 0, 9, 4, 2, 9, 4, 3, 3, 9, 4, 8, 6, 9, 0, 9]","[1, 3, 6, 7, 0, 2, 6, 9, 6, 7, 2, 4, 9, 2, 4, 9, 4, 1, 9, 6, 9, 2, 6, 1, 6, 3, 2, 5, 8, 5, 6, 9]"
8,"['0.4868', '0.5422', '0.1921', '0.2671', '0.3084', '0.3945', '0.5424', '0.4992', '0.5236', '0.4739']","['0.4439', '0.5665', '0.3314', '0.3050', '0.3566', '0.3533', '0.3800', '0.4630', '0.5115', '0.4655']","['0.4868', '0.5422', '0.1921', '0.2671', '0.3084', '0.3945', '0.5424', '0.4992', '0.5236', '0.4739']","['0.4644', '0.5541', '0.2432', '0.2848', '0.3308', '0.3728', '0.4469', '0.4804', '0.5175', '0.4696']","['0.4868', '0.5422', '0.1921', '0.2671', '0.3084', '0.3945', '0.5424', '0.4992', '0.5236', '0.4739']","['0.9361', '0.9555', '0.9562', '0.9268', '0.9348', '0.9223', '0.9035', '0.9370', '0.9451', '0.9382']","[[277, 26, 26, 15, 19, 17, 13, 31, 112, 33], [32, 315, 9, 14, 5, 14, 32, 23, 46, 91], [63, 12, 117, 61, 119, 53, 97, 54, 17, 16], [20, 6, 40, 172, 52, 172, 100, 40, 13, 29], [44, 6, 51, 50, 194, 38, 143, 66, 19, 18], [12, 3, 39, 106, 40, 230, 53, 69, 12, 19], [9, 12, 25, 72, 62, 30, 320, 25, 9, 26], [24, 9, 21, 34, 47, 74, 42, 294, 10, 34], [98, 49, 14, 20, 3, 11, 11, 10, 311, 67], [45, 118, 11, 20, 3, 12, 31, 23, 59, 290]]","[5, 3, 7, 4, 1, 0, 8, 1, 0, 0, 9, 9, 1, 2, 6, 1, 5, 1, 7, 6, 7, 3, 6, 4, 9, 4, 1, 7, 1, 5, 7, 3]","[3, 7, 3, 5, 4, 4, 6, 0, 9, 4, 4, 4, 2, 4, 9, 3, 6, 2, 5, 3, 2, 7, 4, 8, 4, 7, 2, 2, 3, 2, 3, 7]"
9,"['0.5062', '0.6265', '0.2069', '0.2547', '0.3259', '0.3808', '0.5051', '0.4805', '0.5118', '0.4020']","['0.4204', '0.4847', '0.3387', '0.3009', '0.3457', '0.3645', '0.4005', '0.5027', '0.5135', '0.4505']","['0.5062', '0.6265', '0.2069', '0.2547', '0.3259', '0.3808', '0.5051', '0.4805', '0.5118', '0.4020']","['0.4593', '0.5465', '0.2569', '0.2759', '0.3355', '0.3725', '0.4468', '0.4913', '0.5126', '0.4249']","['0.5062', '0.6265', '0.2069', '0.2547', '0.3259', '0.3808', '0.5051', '0.4805', '0.5118', '0.4020']","['0.9269', '0.9286', '0.9544', '0.9289', '0.9278', '0.9286', '0.9176', '0.9483', '0.9467', '0.9443']","[[288, 40, 24, 10, 24, 14, 9, 25, 101, 34], [34, 364, 9, 12, 6, 5, 25, 16, 42, 68], [69, 24, 126, 68, 123, 39, 84, 46, 16, 14], [31, 16, 40, 164, 57, 164, 94, 33, 12, 33], [52, 15, 57, 44, 205, 42, 121, 55, 16, 22], [14, 12, 48, 103, 49, 222, 47, 55, 13, 20], [10, 20, 27, 77, 77, 23, 298, 26, 8, 24], [36, 16, 18, 36, 44, 79, 33, 283, 10, 34], [106, 77, 12, 16, 5, 7, 9, 7, 304, 51], [45, 167, 11, 15, 3, 14, 24, 17, 70, 246]]","[4, 2, 1, 4, 8, 3, 9, 5, 2, 7, 0, 9, 9, 7, 1, 7, 7, 4, 3, 7, 7, 7, 3, 2, 1, 4, 1, 9, 3, 9, 3, 0]","[1, 5, 9, 9, 7, 6, 9, 6, 6, 9, 6, 9, 8, 3, 3, 4, 2, 8, 2, 6, 6, 3, 2, 4, 1, 6, 0, 9, 7, 5, 2, 6]"
