cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.5448', '0.2892', '0.0213', '0.1460', '0.0477', '0.2470', '0.6237', '0.3548', '0.2609', '0.3480']","['0.3351', '0.3170', '0.2407', '0.1946', '0.2362', '0.2526', '0.2495', '0.2899', '0.3045', '0.3515']","['0.5448', '0.2892', '0.0213', '0.1460', '0.0477', '0.2470', '0.6237', '0.3548', '0.2609', '0.3480']","['0.4150', '0.3024', '0.0392', '0.1668', '0.0794', '0.2498', '0.3564', '0.3191', '0.2811', '0.3498']","['0.5448', '0.2892', '0.0213', '0.1460', '0.0477', '0.2470', '0.6237', '0.3548', '0.2609', '0.3480']","['0.8868', '0.9332', '0.9924', '0.9274', '0.9819', '0.9214', '0.7954', '0.9054', '0.9345', '0.9271']","[[310, 28, 4, 6, 2, 32, 28, 51, 68, 40], [77, 168, 1, 20, 2, 37, 43, 28, 111, 94], [95, 47, 13, 56, 34, 46, 195, 90, 10, 23], [39, 39, 8, 94, 12, 124, 209, 76, 7, 36], [42, 22, 5, 79, 30, 37, 296, 81, 11, 26], [30, 25, 6, 80, 12, 144, 175, 78, 5, 28], [18, 36, 4, 49, 6, 32, 368, 50, 3, 24], [24, 25, 4, 74, 27, 58, 114, 209, 10, 44], [231, 52, 6, 7, 1, 41, 11, 12, 155, 78], [59, 88, 3, 18, 1, 19, 36, 46, 129, 213]]",-1,-1
1,"['0.4657', '0.4165', '0.0394', '0.0854', '0.2655', '0.3774', '0.6729', '0.3362', '0.3081', '0.4346']","['0.4288', '0.4850', '0.2791', '0.2209', '0.2589', '0.2723', '0.2879', '0.3568', '0.3750', '0.3952']","['0.4657', '0.4165', '0.0394', '0.0854', '0.2655', '0.3774', '0.6729', '0.3362', '0.3081', '0.4346']","['0.4465', '0.4481', '0.0691', '0.1232', '0.2622', '0.3163', '0.4033', '0.3462', '0.3383', '0.4140']","['0.4657', '0.4165', '0.0394', '0.0854', '0.2655', '0.3774', '0.6729', '0.3362', '0.3081', '0.4346']","['0.9350', '0.9526', '0.9885', '0.9638', '0.9110', '0.8915', '0.8185', '0.9340', '0.9436', '0.9245']","[[265, 35, 10, 3, 16, 41, 19, 52, 80, 48], [25, 242, 1, 22, 6, 28, 46, 20, 70, 121], [68, 16, 24, 24, 136, 67, 179, 72, 8, 15], [10, 16, 15, 55, 60, 186, 206, 46, 10, 40], [33, 9, 6, 24, 167, 53, 250, 54, 11, 22], [14, 7, 11, 43, 73, 220, 138, 50, 10, 17], [11, 9, 4, 25, 50, 50, 397, 19, 2, 23], [15, 12, 4, 29, 132, 82, 71, 198, 10, 36], [160, 64, 7, 6, 1, 55, 16, 17, 183, 85], [17, 89, 4, 18, 4, 26, 57, 27, 104, 266]]","[6, 6, 0, 4, 8, 7, 6, 4, 7, 5, 9, 3, 8, 2, 4, 2, 1, 9, 4, 8, 9, 2, 4, 1, 1, 5, 7, 8, 1, 5, 6, 5]","[4, 2, 9, 7, 2, 9, 4, 4, 2, 0, 3, 2, 0, 0, 6, 9, 5, 6, 8, 4, 4, 0, 2, 9, 5, 5, 3, 8, 0, 2, 1, 8]"
2,"['0.4288', '0.4664', '0.1034', '0.1102', '0.3132', '0.4237', '0.6305', '0.4482', '0.4141', '0.4771']","['0.4890', '0.4972', '0.3298', '0.2752', '0.3069', '0.3131', '0.3263', '0.3766', '0.4316', '0.4391']","['0.4288', '0.4664', '0.1034', '0.1102', '0.3132', '0.4237', '0.6305', '0.4482', '0.4141', '0.4771']","['0.4569', '0.4813', '0.1575', '0.1574', '0.3100', '0.3601', '0.4301', '0.4093', '0.4227', '0.4573']","['0.4288', '0.4664', '0.1034', '0.1102', '0.3132', '0.4237', '0.6305', '0.4482', '0.4141', '0.4771']","['0.9530', '0.9494', '0.9763', '0.9651', '0.9171', '0.8999', '0.8580', '0.9192', '0.9401', '0.9308']","[[244, 46, 17, 6, 10, 30, 14, 60, 98, 44], [12, 271, 3, 8, 5, 18, 43, 28, 69, 124], [58, 16, 63, 23, 138, 62, 142, 77, 16, 14], [13, 10, 27, 71, 62, 197, 176, 45, 13, 30], [25, 8, 22, 24, 197, 48, 186, 84, 15, 20], [10, 6, 25, 46, 73, 247, 90, 66, 12, 8], [4, 8, 16, 26, 67, 48, 372, 27, 4, 18], [11, 11, 7, 37, 85, 79, 52, 264, 8, 35], [113, 74, 9, 2, 1, 35, 12, 22, 246, 80], [9, 95, 2, 15, 4, 25, 53, 28, 89, 292]]","[9, 3, 8, 7, 7, 8, 4, 0, 8, 0, 1, 6, 0, 9, 7, 5, 3, 5, 1, 3, 9, 3, 3, 2, 8, 7, 1, 1, 5, 8, 7, 1]","[5, 3, 9, 3, 3, 8, 3, 8, 6, 0, 1, 0, 7, 4, 4, 4, 0, 6, 2, 2, 6, 5, 2, 8, 5, 4, 3, 2, 7, 6, 3, 0]"
3,"['0.4288', '0.5250', '0.1691', '0.1817', '0.2957', '0.4134', '0.5746', '0.5195', '0.4411', '0.5065']","['0.5000', '0.4559', '0.3887', '0.3023', '0.3563', '0.3438', '0.3783', '0.4048', '0.4588', '0.4161']","['0.4288', '0.5250', '0.1691', '0.1817', '0.2957', '0.4134', '0.5746', '0.5195', '0.4411', '0.5065']","['0.4617', '0.4880', '0.2357', '0.2270', '0.3232', '0.3754', '0.4563', '0.4550', '0.4498', '0.4569']","['0.4288', '0.5250', '0.1691', '0.1817', '0.2957', '0.4134', '0.5746', '0.5195', '0.4411', '0.5065']","['0.9551', '0.9328', '0.9699', '0.9496', '0.9374', '0.9151', '0.8970', '0.9168', '0.9428', '0.9193']","[[244, 54, 25, 4, 16, 13, 11, 48, 110, 44], [12, 305, 3, 8, 4, 7, 32, 22, 69, 119], [52, 26, 103, 34, 106, 57, 110, 82, 21, 18], [10, 18, 28, 117, 38, 197, 125, 47, 9, 55], [28, 19, 34, 28, 186, 41, 156, 99, 14, 24], [7, 9, 25, 92, 45, 241, 53, 83, 6, 22], [3, 17, 15, 46, 73, 35, 339, 25, 3, 34], [9, 20, 14, 39, 48, 71, 29, 306, 4, 49], [115, 75, 17, 3, 3, 21, 9, 19, 262, 70], [8, 126, 1, 16, 3, 18, 32, 25, 73, 310]]","[4, 8, 4, 1, 8, 5, 8, 3, 9, 8, 9, 4, 7, 1, 9, 6, 5, 9, 3, 4, 2, 3, 2, 0, 9, 4, 7, 1, 1, 2, 2, 0]","[0, 2, 4, 3, 8, 7, 9, 5, 5, 3, 6, 2, 6, 9, 8, 1, 6, 5, 0, 0, 3, 4, 3, 8, 1, 0, 6, 8, 3, 0, 5, 5]"
4,"['0.4763', '0.5456', '0.1856', '0.2298', '0.3243', '0.3654', '0.5831', '0.5110', '0.4646', '0.4902']","['0.5009', '0.4724', '0.3599', '0.3326', '0.3213', '0.3937', '0.3900', '0.4276', '0.4623', '0.4478']","['0.4763', '0.5456', '0.1856', '0.2298', '0.3243', '0.3654', '0.5831', '0.5110', '0.4646', '0.4902']","['0.4883', '0.5064', '0.2449', '0.2718', '0.3228', '0.3790', '0.4674', '0.4656', '0.4635', '0.4680']","['0.4763', '0.5456', '0.1856', '0.2298', '0.3243', '0.3654', '0.5831', '0.5110', '0.4646', '0.4902']","['0.9503', '0.9347', '0.9627', '0.9445', '0.9198', '0.9394', '0.9006', '0.9255', '0.9406', '0.9313']","[[271, 50, 24, 8, 21, 7, 10, 39, 97, 42], [16, 317, 3, 8, 7, 4, 33, 17, 71, 105], [47, 25, 113, 40, 132, 42, 94, 75, 25, 16], [12, 20, 41, 148, 50, 150, 124, 45, 14, 40], [25, 20, 46, 30, 204, 21, 162, 86, 17, 18], [9, 11, 33, 99, 62, 213, 45, 84, 7, 20], [6, 17, 18, 46, 81, 25, 344, 22, 2, 29], [8, 17, 20, 49, 67, 52, 28, 301, 7, 40], [133, 67, 15, 2, 5, 16, 10, 10, 276, 60], [14, 127, 1, 15, 6, 11, 32, 25, 81, 300]]","[1, 8, 6, 8, 4, 8, 3, 3, 9, 6, 9, 4, 7, 7, 5, 1, 5, 9, 1, 7, 9, 5, 3, 3, 0, 4, 1, 3, 5, 2, 5, 6]","[3, 0, 5, 5, 2, 4, 3, 7, 6, 9, 2, 1, 0, 2, 5, 7, 3, 8, 3, 2, 9, 2, 7, 6, 0, 4, 2, 7, 2, 4, 4, 0]"
5,"['0.4605', '0.4888', '0.2151', '0.2811', '0.3672', '0.4288', '0.5220', '0.5450', '0.4360', '0.5359']","['0.5087', '0.5027', '0.3922', '0.3285', '0.3565', '0.3754', '0.4326', '0.4229', '0.5068', '0.4438']","['0.4605', '0.4888', '0.2151', '0.2811', '0.3672', '0.4288', '0.5220', '0.5450', '0.4360', '0.5359']","['0.4834', '0.4956', '0.2778', '0.3029', '0.3618', '0.4003', '0.4731', '0.4763', '0.4688', '0.4856']","['0.4605', '0.4888', '0.2151', '0.2811', '0.3672', '0.4288', '0.5220', '0.5450', '0.4360', '0.5359']","['0.9534', '0.9481', '0.9623', '0.9309', '0.9224', '0.9232', '0.9253', '0.9191', '0.9534', '0.9237']","[[262, 43, 30, 10, 20, 13, 13, 38, 88, 52], [21, 284, 4, 16, 8, 4, 26, 20, 65, 133], [42, 21, 131, 61, 132, 46, 74, 72, 12, 18], [10, 13, 29, 181, 43, 178, 95, 53, 9, 33], [21, 16, 48, 40, 231, 34, 116, 90, 12, 21], [4, 8, 31, 103, 51, 250, 26, 89, 4, 17], [6, 12, 18, 66, 91, 34, 308, 27, 3, 25], [3, 11, 20, 45, 63, 68, 16, 321, 3, 39], [129, 49, 18, 9, 5, 23, 11, 18, 259, 73], [17, 108, 5, 20, 4, 16, 27, 31, 56, 328]]","[0, 1, 2, 3, 0, 9, 8, 9, 1, 0, 1, 3, 9, 9, 1, 6, 1, 5, 1, 0, 9, 0, 3, 2, 1, 7, 3, 0, 0, 8, 6, 9]","[3, 7, 6, 7, 6, 5, 3, 0, 6, 0, 5, 7, 2, 8, 6, 7, 8, 8, 2, 9, 0, 1, 8, 5, 3, 8, 9, 4, 2, 2, 6, 9]"
6,"['0.4569', '0.4836', '0.1609', '0.4379', '0.3450', '0.3225', '0.4729', '0.5297', '0.4983', '0.5408']","['0.5339', '0.4938', '0.4537', '0.2965', '0.3439', '0.3730', '0.4627', '0.4268', '0.5324', '0.4402']","['0.4569', '0.4836', '0.1609', '0.4379', '0.3450', '0.3225', '0.4729', '0.5297', '0.4983', '0.5408']","['0.4924', '0.4887', '0.2376', '0.3536', '0.3444', '0.3459', '0.4677', '0.4727', '0.5148', '0.4853']","['0.4569', '0.4836', '0.1609', '0.4379', '0.3450', '0.3225', '0.4729', '0.5297', '0.4983', '0.5408']","['0.9582', '0.9469', '0.9781', '0.8751', '0.9229', '0.9417', '0.9401', '0.9226', '0.9519', '0.9219']","[[260, 53, 15, 18, 22, 10, 11, 35, 92, 53], [17, 281, 1, 25, 8, 8, 23, 21, 60, 137], [47, 21, 98, 103, 136, 36, 62, 68, 17, 21], [10, 14, 16, 282, 41, 123, 69, 45, 10, 34], [26, 14, 29, 99, 217, 27, 90, 91, 16, 20], [2, 5, 24, 183, 46, 188, 24, 87, 6, 18], [4, 13, 14, 115, 85, 26, 279, 25, 4, 25], [5, 10, 11, 85, 60, 52, 12, 312, 2, 40], [102, 49, 5, 10, 10, 23, 9, 17, 296, 73], [14, 109, 3, 31, 6, 11, 24, 30, 53, 331]]","[1, 4, 1, 3, 1, 4, 5, 6, 2, 0, 8, 7, 0, 9, 1, 6, 3, 4, 5, 7, 9, 2, 3, 0, 2, 2, 5, 8, 4, 1, 9, 7]","[3, 1, 0, 8, 2, 3, 5, 7, 6, 1, 3, 1, 0, 3, 7, 5, 8, 2, 0, 7, 2, 4, 2, 3, 2, 7, 8, 1, 0, 6, 6, 9]"
7,"['0.4200', '0.4991', '0.2496', '0.3323', '0.2925', '0.4065', '0.5271', '0.4601', '0.5168', '0.5474']","['0.5230', '0.4991', '0.3791', '0.2908', '0.3587', '0.3537', '0.4362', '0.4746', '0.5212', '0.4356']","['0.4200', '0.4991', '0.2496', '0.3323', '0.2925', '0.4065', '0.5271', '0.4601', '0.5168', '0.5474']","['0.4659', '0.4991', '0.3010', '0.3101', '0.3222', '0.3783', '0.4774', '0.4672', '0.5190', '0.4852']","['0.4200', '0.4991', '0.2496', '0.3323', '0.2925', '0.4065', '0.5271', '0.4601', '0.5168', '0.5474']","['0.9599', '0.9463', '0.9538', '0.9025', '0.9387', '0.9201', '0.9257', '0.9446', '0.9478', '0.9195']","[[239, 46, 30, 11, 21, 13, 17, 31, 105, 56], [14, 290, 9, 15, 7, 4, 29, 15, 65, 133], [41, 19, 152, 88, 96, 51, 67, 57, 16, 22], [12, 18, 30, 214, 36, 163, 90, 34, 12, 35], [21, 17, 77, 72, 184, 51, 109, 62, 17, 19], [5, 10, 37, 148, 33, 237, 30, 54, 7, 22], [4, 18, 28, 82, 64, 37, 311, 12, 4, 30], [5, 12, 22, 72, 61, 77, 20, 271, 4, 45], [101, 40, 11, 9, 8, 21, 11, 14, 307, 72], [15, 111, 5, 25, 3, 16, 29, 21, 52, 335]]","[2, 0, 7, 6, 9, 8, 4, 5, 6, 4, 2, 8, 0, 7, 1, 5, 0, 8, 4, 2, 3, 7, 5, 9, 4, 5, 9, 9, 2, 4, 6, 6]","[0, 1, 2, 4, 1, 6, 2, 1, 9, 2, 3, 5, 9, 1, 4, 4, 4, 4, 4, 2, 2, 4, 6, 6, 6, 1, 4, 9, 3, 8, 1, 8]"
8,"['0.4517', '0.5508', '0.2315', '0.3012', '0.3704', '0.3379', '0.5593', '0.4228', '0.5741', '0.4395']","['0.5171', '0.4769', '0.3490', '0.3191', '0.3098', '0.3988', '0.3990', '0.4882', '0.5112', '0.4719']","['0.4517', '0.5508', '0.2315', '0.3012', '0.3704', '0.3379', '0.5593', '0.4228', '0.5741', '0.4395']","['0.4822', '0.5112', '0.2784', '0.3099', '0.3374', '0.3658', '0.4658', '0.4531', '0.5408', '0.4552']","['0.4517', '0.5508', '0.2315', '0.3012', '0.3704', '0.3379', '0.5593', '0.4228', '0.5741', '0.4395']","['0.9558', '0.9352', '0.9512', '0.9227', '0.9034', '0.9452', '0.9081', '0.9518', '0.9397', '0.9441']","[[257, 47, 23, 12, 25, 8, 18, 26, 112, 41], [22, 320, 9, 11, 18, 4, 32, 11, 70, 84], [49, 26, 141, 59, 155, 32, 73, 42, 16, 16], [16, 18, 45, 194, 55, 130, 115, 26, 14, 31], [24, 15, 66, 41, 233, 23, 137, 55, 20, 15], [6, 10, 44, 136, 62, 197, 46, 57, 9, 16], [6, 19, 27, 59, 91, 19, 330, 14, 6, 19], [9, 15, 28, 69, 93, 55, 31, 249, 6, 34], [89, 51, 16, 6, 11, 15, 12, 8, 341, 45], [19, 150, 5, 21, 9, 11, 33, 22, 73, 269]]","[1, 0, 9, 3, 5, 2, 3, 3, 7, 6, 9, 6, 0, 6, 9, 6, 0, 2, 7, 1, 4, 2, 7, 8, 7, 8, 9, 0, 0, 7, 5, 4]","[5, 8, 2, 7, 6, 8, 9, 9, 5, 3, 3, 6, 3, 2, 2, 2, 8, 3, 2, 8, 1, 0, 8, 3, 8, 2, 2, 7, 3, 1, 5, 2]"
9,"['0.4763', '0.4905', '0.2627', '0.2904', '0.2925', '0.4545', '0.4864', '0.5076', '0.5118', '0.4739']","['0.5104', '0.5268', '0.3828', '0.3086', '0.3292', '0.3193', '0.4585', '0.4308', '0.5214', '0.4739']","['0.4763', '0.4905', '0.2627', '0.2904', '0.2925', '0.4545', '0.4864', '0.5076', '0.5118', '0.4739']","['0.4927', '0.5080', '0.3116', '0.2992', '0.3098', '0.3751', '0.4720', '0.4661', '0.5166', '0.4739']","['0.4763', '0.4905', '0.2627', '0.2904', '0.2925', '0.4545', '0.4864', '0.5076', '0.5118', '0.4739']","['0.9521', '0.9528', '0.9521', '0.9218', '0.9302', '0.8957', '0.9373', '0.9270', '0.9484', '0.9402']","[[271, 32, 25, 14, 20, 20, 11, 42, 94, 40], [29, 285, 8, 19, 10, 12, 25, 19, 61, 113], [45, 13, 160, 66, 109, 70, 50, 65, 13, 18], [15, 15, 34, 187, 43, 205, 66, 44, 10, 25], [24, 14, 79, 52, 184, 60, 106, 77, 18, 15], [6, 8, 37, 110, 42, 265, 24, 74, 6, 11], [3, 13, 30, 74, 74, 61, 287, 22, 6, 20], [6, 12, 23, 50, 60, 91, 18, 299, 5, 25], [112, 41, 13, 9, 10, 25, 8, 17, 304, 55], [20, 108, 9, 25, 7, 21, 31, 35, 66, 290]]","[7, 0, 6, 3, 8, 1, 2, 0, 6, 6, 5, 0, 3, 0, 0, 8, 9, 1, 3, 1, 9, 3, 4, 4, 2, 1, 7, 6, 1, 0, 4, 7]","[3, 8, 0, 6, 4, 3, 6, 5, 7, 1, 6, 3, 2, 7, 9, 8, 4, 0, 4, 8, 4, 1, 8, 7, 8, 9, 2, 0, 9, 0, 3, 3]"
