cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4253', '0.2806', '0.0525', '0.0016', '0.0016', '0.3619', '0.7847', '0.1121', '0.4461', '0.2173']","['0.3320', '0.4245', '0.1584', '0.1667', '0.0769', '0.2542', '0.2037', '0.2193', '0.2951', '0.3654']","['0.4253', '0.2806', '0.0525', '0.0016', '0.0016', '0.3619', '0.7847', '0.1121', '0.4461', '0.2173']","['0.3729', '0.3378', '0.0789', '0.0031', '0.0031', '0.2987', '0.3234', '0.1483', '0.3552', '0.2725']","['0.4253', '0.2806', '0.0525', '0.0016', '0.0016', '0.3619', '0.7847', '0.1121', '0.4461', '0.2173']","['0.9103', '0.9592', '0.9685', '0.9991', '0.9978', '0.8857', '0.6654', '0.9566', '0.8829', '0.9571']","[[242, 28, 10, 0, 0, 39, 40, 31, 152, 27], [36, 163, 21, 3, 1, 16, 108, 22, 149, 62], [92, 25, 32, 0, 3, 81, 304, 30, 27, 15], [45, 14, 28, 1, 3, 181, 302, 37, 20, 13], [32, 12, 27, 0, 1, 66, 427, 20, 31, 13], [38, 18, 28, 2, 1, 211, 245, 19, 15, 6], [21, 10, 7, 0, 0, 58, 463, 18, 5, 8], [30, 21, 31, 0, 4, 100, 276, 66, 33, 28], [150, 40, 9, 0, 0, 47, 19, 5, 265, 59], [43, 53, 9, 0, 0, 31, 89, 53, 201, 133]]",-1,-1
1,"['0.4622', '0.5232', '0.0542', '0.1025', '0.1065', '0.4837', '0.5068', '0.3854', '0.4040', '0.4183']","['0.3768', '0.3527', '0.3056', '0.2366', '0.3702', '0.2987', '0.3417', '0.3175', '0.3653', '0.3759']","['0.4622', '0.5232', '0.0542', '0.1025', '0.1065', '0.4837', '0.5068', '0.3854', '0.4040', '0.4183']","['0.4152', '0.4213', '0.0921', '0.1430', '0.1654', '0.3694', '0.4082', '0.3482', '0.3837', '0.3960']","['0.4622', '0.5232', '0.0542', '0.1025', '0.1065', '0.4837', '0.5068', '0.3854', '0.4040', '0.4183']","['0.9199', '0.8970', '0.9861', '0.9602', '0.9788', '0.8778', '0.8935', '0.9098', '0.9229', '0.9211']","[[263, 57, 3, 4, 2, 24, 10, 42, 117, 47], [22, 304, 3, 6, 1, 6, 26, 16, 83, 114], [85, 65, 33, 26, 43, 100, 134, 94, 12, 17], [31, 53, 10, 66, 16, 231, 93, 91, 14, 39], [44, 37, 25, 21, 67, 95, 210, 81, 16, 33], [24, 32, 6, 62, 8, 282, 50, 87, 11, 21], [19, 52, 12, 46, 15, 65, 299, 47, 3, 32], [23, 54, 14, 32, 29, 100, 38, 227, 21, 51], [156, 81, 2, 6, 0, 27, 3, 8, 240, 71], [31, 127, 0, 10, 0, 14, 12, 22, 140, 256]]","[0, 1, 1, 5, 2, 4, 4, 9, 3, 9, 0, 9, 2, 6, 6, 8, 5, 8, 7, 8, 4, 0, 0, 5, 7, 5, 6, 6, 8, 2, 8, 2]","[5, 3, 3, 0, 8, 2, 3, 4, 8, 4, 2, 5, 9, 6, 9, 3, 8, 2, 3, 5, 4, 5, 7, 4, 4, 7, 3, 8, 5, 9, 0, 2]"
2,"['0.4288', '0.5456', '0.1067', '0.0932', '0.2146', '0.4974', '0.6153', '0.4754', '0.4007', '0.3889']","['0.4303', '0.5121', '0.2955', '0.2643', '0.3207', '0.2708', '0.3428', '0.3567', '0.4457', '0.4789']","['0.4288', '0.5456', '0.1067', '0.0932', '0.2146', '0.4974', '0.6153', '0.4754', '0.4007', '0.3889']","['0.4296', '0.5283', '0.1568', '0.1378', '0.2571', '0.3507', '0.4403', '0.4076', '0.4220', '0.4292']","['0.4288', '0.5456', '0.1067', '0.0932', '0.2146', '0.4974', '0.6153', '0.4754', '0.4007', '0.3889']","['0.9405', '0.9443', '0.9712', '0.9688', '0.9468', '0.8558', '0.8713', '0.9067', '0.9452', '0.9519']","[[244, 50, 21, 5, 6, 38, 13, 58, 105, 29], [16, 317, 3, 13, 6, 10, 35, 38, 50, 93], [56, 29, 65, 19, 98, 118, 129, 77, 9, 9], [22, 8, 17, 60, 41, 272, 147, 50, 7, 20], [34, 12, 36, 14, 135, 84, 204, 86, 11, 13], [10, 6, 19, 46, 33, 290, 76, 83, 11, 9], [10, 5, 22, 36, 43, 64, 363, 34, 3, 10], [15, 14, 20, 16, 57, 108, 49, 280, 9, 21], [137, 68, 8, 4, 1, 46, 10, 27, 238, 55], [23, 110, 9, 14, 1, 41, 33, 52, 91, 238]]","[3, 3, 0, 2, 5, 2, 2, 8, 8, 5, 8, 8, 2, 7, 6, 8, 5, 9, 5, 5, 7, 2, 6, 7, 8, 3, 7, 4, 7, 8, 8, 5]","[2, 0, 5, 2, 2, 2, 4, 9, 6, 9, 2, 3, 4, 4, 3, 6, 8, 5, 5, 2, 0, 8, 7, 6, 1, 2, 7, 4, 1, 8, 3, 2]"
3,"['0.4025', '0.5990', '0.1034', '0.1988', '0.2973', '0.4151', '0.5983', '0.5280', '0.4360', '0.4559']","['0.4379', '0.4703', '0.3247', '0.3232', '0.3710', '0.3029', '0.3871', '0.3942', '0.4805', '0.4619']","['0.4025', '0.5990', '0.1034', '0.1988', '0.2973', '0.4151', '0.5983', '0.5280', '0.4360', '0.4559']","['0.4194', '0.5269', '0.1569', '0.2462', '0.3301', '0.3502', '0.4700', '0.4514', '0.4572', '0.4589']","['0.4025', '0.5990', '0.1034', '0.1988', '0.2973', '0.4151', '0.5983', '0.5280', '0.4360', '0.4559']","['0.9459', '0.9277', '0.9757', '0.9500', '0.9410', '0.8972', '0.8967', '0.9117', '0.9482', '0.9397']","[[229, 62, 22, 11, 11, 22, 10, 44, 120, 38], [12, 348, 6, 9, 3, 5, 32, 30, 42, 94], [58, 40, 63, 30, 131, 92, 101, 73, 11, 10], [20, 18, 18, 128, 45, 184, 129, 60, 12, 30], [33, 21, 27, 12, 187, 72, 154, 94, 13, 16], [14, 9, 15, 99, 29, 242, 67, 80, 10, 18], [13, 11, 14, 48, 55, 43, 353, 37, 2, 14], [16, 21, 11, 22, 41, 91, 35, 311, 6, 35], [110, 81, 9, 11, 1, 31, 8, 14, 259, 70], [18, 129, 9, 26, 1, 17, 23, 46, 64, 279]]","[7, 7, 5, 9, 8, 7, 7, 3, 5, 2, 9, 4, 7, 4, 4, 8, 8, 8, 8, 9, 9, 6, 4, 3, 7, 8, 5, 9, 1, 5, 0, 3]","[4, 6, 2, 4, 5, 6, 6, 1, 4, 9, 2, 9, 6, 7, 8, 0, 6, 3, 9, 9, 9, 2, 4, 4, 6, 8, 3, 9, 5, 3, 9, 5]"
4,"['0.4411', '0.5404', '0.1478', '0.2158', '0.2766', '0.4117', '0.5881', '0.5025', '0.4343', '0.5114']","['0.4122', '0.5414', '0.3051', '0.3203', '0.3446', '0.2952', '0.3805', '0.4478', '0.4859', '0.4742']","['0.4411', '0.5404', '0.1478', '0.2158', '0.2766', '0.4117', '0.5881', '0.5025', '0.4343', '0.5114']","['0.4261', '0.5409', '0.1991', '0.2579', '0.3069', '0.3438', '0.4621', '0.4736', '0.4587', '0.4921']","['0.4411', '0.5404', '0.1478', '0.2158', '0.2766', '0.4117', '0.5881', '0.5025', '0.4343', '0.5114']","['0.9341', '0.9509', '0.9620', '0.9449', '0.9384', '0.8942', '0.8956', '0.9325', '0.9495', '0.9356']","[[251, 45, 26, 11, 14, 20, 10, 34, 115, 43], [18, 314, 11, 13, 5, 7, 30, 28, 39, 116], [68, 31, 90, 29, 120, 95, 104, 52, 11, 9], [26, 10, 27, 139, 48, 192, 123, 45, 11, 23], [47, 10, 42, 13, 174, 80, 164, 71, 14, 14], [15, 5, 29, 104, 32, 240, 67, 65, 12, 14], [16, 8, 26, 57, 64, 38, 347, 22, 3, 9], [22, 13, 20, 25, 42, 93, 36, 296, 7, 35], [123, 57, 14, 13, 3, 25, 8, 9, 258, 84], [23, 87, 10, 30, 3, 23, 23, 39, 61, 313]]","[1, 0, 9, 0, 4, 9, 3, 1, 8, 2, 4, 3, 3, 0, 6, 0, 0, 5, 5, 2, 3, 0, 1, 1, 1, 0, 0, 0, 5, 4, 2, 2]","[9, 8, 7, 2, 8, 1, 0, 6, 6, 1, 0, 0, 3, 0, 8, 7, 0, 6, 7, 4, 1, 5, 4, 3, 8, 6, 5, 7, 0, 0, 7, 0]"
5,"['0.4657', '0.6196', '0.1445', '0.1786', '0.3466', '0.3894', '0.5492', '0.5093', '0.4781', '0.4902']","['0.4240', '0.4534', '0.3385', '0.3506', '0.3664', '0.3188', '0.4230', '0.4559', '0.4741', '0.4525']","['0.4657', '0.6196', '0.1445', '0.1786', '0.3466', '0.3894', '0.5492', '0.5093', '0.4781', '0.4902']","['0.4439', '0.5236', '0.2025', '0.2366', '0.3562', '0.3506', '0.4779', '0.4812', '0.4761', '0.4706']","['0.4657', '0.6196', '0.1445', '0.1786', '0.3466', '0.3894', '0.5492', '0.5093', '0.4781', '0.4902']","['0.9337', '0.9199', '0.9681', '0.9602', '0.9298', '0.9105', '0.9183', '0.9338', '0.9417', '0.9326']","[[265, 64, 17, 8, 15, 16, 9, 25, 112, 38], [13, 360, 6, 7, 7, 3, 18, 20, 41, 106], [77, 51, 88, 25, 129, 82, 87, 46, 15, 9], [30, 27, 29, 115, 48, 173, 114, 54, 19, 35], [50, 20, 41, 7, 218, 68, 112, 80, 16, 17], [21, 13, 28, 80, 37, 227, 61, 68, 23, 25], [17, 18, 19, 41, 86, 36, 324, 25, 8, 16], [25, 28, 18, 17, 47, 73, 26, 300, 9, 46], [107, 82, 6, 9, 4, 22, 4, 5, 284, 71], [20, 131, 8, 19, 4, 12, 11, 35, 72, 300]]","[2, 8, 0, 6, 9, 0, 3, 2, 0, 0, 5, 9, 1, 4, 5, 7, 0, 4, 7, 8, 9, 0, 4, 6, 9, 2, 7, 3, 1, 5, 1, 0]","[2, 0, 9, 6, 6, 9, 4, 4, 6, 1, 2, 3, 4, 2, 3, 2, 9, 2, 3, 8, 9, 2, 5, 8, 0, 5, 0, 8, 3, 8, 2, 2]"
6,"['0.4288', '0.5680', '0.2430', '0.1615', '0.2639', '0.3739', '0.6136', '0.5365', '0.3838', '0.5114']","['0.4365', '0.5023', '0.2954', '0.3562', '0.3487', '0.3092', '0.3807', '0.4213', '0.5278', '0.4623']","['0.4288', '0.5680', '0.2430', '0.1615', '0.2639', '0.3739', '0.6136', '0.5365', '0.3838', '0.5114']","['0.4326', '0.5331', '0.2667', '0.2222', '0.3005', '0.3385', '0.4698', '0.4720', '0.4444', '0.4856']","['0.4288', '0.5680', '0.2430', '0.1615', '0.2639', '0.3739', '0.6136', '0.5365', '0.3838', '0.5114']","['0.9420', '0.9397', '0.9345', '0.9649', '0.9423', '0.9101', '0.8911', '0.9198', '0.9623', '0.9324']","[[244, 52, 56, 6, 12, 19, 9, 37, 90, 44], [22, 330, 13, 9, 6, 3, 29, 36, 24, 109], [50, 34, 148, 17, 98, 79, 101, 63, 11, 8], [22, 15, 42, 104, 48, 171, 139, 66, 7, 30], [35, 14, 85, 5, 166, 61, 164, 74, 11, 14], [13, 7, 48, 77, 32, 218, 79, 78, 13, 18], [11, 10, 33, 32, 62, 39, 362, 26, 5, 10], [14, 14, 42, 19, 38, 70, 36, 316, 2, 38], [120, 71, 20, 7, 7, 30, 9, 9, 228, 93], [28, 110, 14, 16, 7, 15, 23, 45, 41, 313]]","[7, 2, 8, 9, 6, 7, 8, 5, 2, 5, 4, 4, 9, 6, 0, 8, 2, 0, 4, 0, 2, 2, 2, 1, 7, 3, 8, 0, 3, 3, 7, 1]","[0, 7, 2, 3, 6, 6, 5, 9, 6, 4, 4, 3, 6, 4, 4, 6, 7, 5, 4, 3, 6, 8, 2, 7, 2, 6, 9, 6, 4, 7, 2, 8]"
7,"['0.4517', '0.5267', '0.2233', '0.1755', '0.2830', '0.4340', '0.5373', '0.5246', '0.4747', '0.4951']","['0.4378', '0.5092', '0.3185', '0.3343', '0.3685', '0.2956', '0.4366', '0.4071', '0.5000', '0.4598']","['0.4517', '0.5267', '0.2233', '0.1755', '0.2830', '0.4340', '0.5373', '0.5246', '0.4747', '0.4951']","['0.4446', '0.5178', '0.2625', '0.2301', '0.3201', '0.3516', '0.4818', '0.4585', '0.4870', '0.4768']","['0.4517', '0.5267', '0.2233', '0.1755', '0.2830', '0.4340', '0.5373', '0.5246', '0.4747', '0.4951']","['0.9392', '0.9456', '0.9460', '0.9580', '0.9432', '0.8887', '0.9244', '0.9168', '0.9478', '0.9339']","[[257, 47, 38, 5, 8, 21, 8, 38, 105, 42], [21, 306, 15, 9, 6, 6, 15, 42, 41, 120], [61, 32, 136, 22, 103, 100, 73, 61, 14, 7], [24, 16, 39, 113, 41, 214, 97, 59, 16, 25], [40, 14, 63, 8, 178, 84, 126, 88, 11, 17], [14, 6, 44, 78, 34, 253, 48, 71, 15, 20], [16, 11, 33, 53, 69, 42, 317, 30, 5, 14], [25, 14, 28, 23, 33, 90, 25, 309, 6, 36], [106, 56, 18, 11, 3, 28, 4, 11, 282, 75], [23, 99, 13, 16, 8, 18, 13, 50, 69, 303]]","[4, 1, 9, 3, 9, 9, 5, 4, 6, 4, 8, 0, 2, 0, 6, 6, 2, 1, 8, 1, 3, 1, 1, 0, 2, 3, 1, 3, 0, 8, 7, 7]","[6, 9, 3, 9, 4, 3, 6, 1, 8, 0, 3, 3, 7, 7, 6, 1, 5, 7, 4, 6, 9, 6, 2, 2, 3, 8, 2, 1, 7, 6, 1, 6]"
8,"['0.4394', '0.5491', '0.2315', '0.1677', '0.2909', '0.3894', '0.5746', '0.4618', '0.5084', '0.4706']","['0.4325', '0.4930', '0.3406', '0.3273', '0.3297', '0.2963', '0.3974', '0.4503', '0.4741', '0.4675']","['0.4394', '0.5491', '0.2315', '0.1677', '0.2909', '0.3894', '0.5746', '0.4618', '0.5084', '0.4706']","['0.4359', '0.5195', '0.2757', '0.2218', '0.3091', '0.3365', '0.4699', '0.4560', '0.4907', '0.4691']","['0.4394', '0.5491', '0.2315', '0.1677', '0.2909', '0.3894', '0.5746', '0.4618', '0.5084', '0.4706']","['0.9396', '0.9395', '0.9494', '0.9586', '0.9307', '0.9005', '0.9050', '0.9386', '0.9380', '0.9391']","[[250, 51, 36, 5, 16, 22, 11, 23, 117, 38], [25, 319, 13, 8, 13, 7, 15, 26, 49, 106], [70, 32, 141, 23, 108, 81, 86, 43, 15, 10], [21, 21, 37, 108, 51, 188, 125, 46, 22, 25], [44, 14, 59, 8, 183, 71, 149, 75, 17, 9], [16, 9, 44, 87, 44, 227, 71, 54, 13, 18], [15, 11, 28, 42, 74, 40, 339, 18, 9, 14], [22, 17, 32, 22, 49, 88, 36, 272, 7, 44], [93, 64, 10, 11, 8, 28, 5, 9, 302, 64], [22, 109, 14, 16, 9, 14, 16, 38, 86, 288]]","[4, 8, 6, 3, 3, 6, 6, 8, 0, 9, 9, 0, 6, 8, 9, 2, 1, 7, 5, 0, 8, 1, 9, 5, 4, 5, 4, 0, 6, 1, 1, 4]","[7, 0, 6, 4, 8, 4, 6, 0, 1, 9, 6, 6, 6, 0, 2, 8, 9, 1, 3, 6, 8, 3, 3, 2, 3, 9, 4, 4, 3, 7, 4, 8]"
9,"['0.4446', '0.5232', '0.2135', '0.2267', '0.3323', '0.2796', '0.5559', '0.5110', '0.5253', '0.4641']","['0.4303', '0.4935', '0.3088', '0.3167', '0.3191', '0.3087', '0.4075', '0.4547', '0.4785', '0.4641']","['0.4446', '0.5232', '0.2135', '0.2267', '0.3323', '0.2796', '0.5559', '0.5110', '0.5253', '0.4641']","['0.4373', '0.5079', '0.2524', '0.2643', '0.3255', '0.2934', '0.4703', '0.4812', '0.5008', '0.4641']","['0.4446', '0.5232', '0.2135', '0.2267', '0.3323', '0.2796', '0.5559', '0.5110', '0.5253', '0.4641']","['0.9383', '0.9424', '0.9460', '0.9412', '0.9170', '0.9326', '0.9118', '0.9333', '0.9371', '0.9391']","[[253, 47, 31, 7, 18, 17, 8, 29, 121, 38], [26, 304, 15, 12, 15, 3, 17, 24, 46, 119], [59, 32, 130, 38, 130, 59, 81, 51, 20, 9], [21, 22, 42, 146, 67, 119, 124, 56, 24, 23], [41, 8, 68, 22, 209, 48, 128, 73, 18, 14], [15, 11, 49, 126, 56, 163, 64, 62, 18, 19], [18, 12, 31, 45, 92, 29, 328, 17, 7, 11], [25, 17, 33, 29, 51, 61, 33, 301, 8, 31], [94, 59, 10, 17, 9, 17, 6, 6, 312, 64], [36, 104, 12, 19, 8, 12, 16, 43, 78, 284]]","[3, 0, 7, 0, 6, 7, 7, 3, 9, 9, 1, 0, 4, 0, 5, 4, 1, 3, 7, 3, 1, 9, 5, 6, 7, 2, 5, 6, 1, 4, 1, 1]","[0, 3, 9, 5, 3, 7, 9, 1, 0, 2, 6, 4, 0, 0, 7, 2, 2, 0, 0, 6, 9, 2, 4, 7, 9, 9, 5, 7, 1, 8, 8, 7]"
