cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4130', '0.3735', '0.0000', '0.1273', '0.0000', '0.2779', '0.7339', '0.2156', '0.2744', '0.3448']","['0.3386', '0.3001', '0.0000', '0.2097', '0.0000', '0.2718', '0.2151', '0.3113', '0.3081', '0.3287']","['0.4130', '0.3735', '0.0000', '0.1273', '0.0000', '0.2779', '0.7339', '0.2156', '0.2744', '0.3448']","['0.3721', '0.3328', '0.0000', '0.1585', '0.0000', '0.2748', '0.3327', '0.2548', '0.2903', '0.3365']","['0.4130', '0.3735', '0.0000', '0.1273', '0.0000', '0.2779', '0.7339', '0.2156', '0.2744', '0.3448']","['0.9155', '0.9066', '0.9994', '0.9423', '0.9998', '0.9199', '0.7079', '0.9481', '0.9323', '0.9200']","[[235, 57, 0, 23, 0, 18, 43, 23, 96, 74], [26, 217, 0, 6, 0, 20, 103, 17, 105, 87], [88, 56, 0, 49, 0, 52, 271, 39, 19, 35], [37, 31, 1, 82, 0, 135, 261, 58, 11, 28], [38, 33, 0, 32, 0, 57, 371, 51, 15, 32], [25, 30, 1, 76, 1, 162, 201, 48, 17, 22], [18, 20, 0, 37, 0, 33, 433, 23, 3, 23], [25, 42, 1, 62, 0, 63, 203, 127, 14, 52], [173, 100, 0, 17, 0, 34, 25, 4, 163, 78], [29, 137, 0, 7, 0, 22, 102, 18, 86, 211]]",-1,-1
1,"['0.4112', '0.3081', '0.0082', '0.1382', '0.0922', '0.3499', '0.6898', '0.4771', '0.4040', '0.4690']","['0.4255', '0.4134', '0.5000', '0.2665', '0.2685', '0.3259', '0.2832', '0.3088', '0.3458', '0.3633']","['0.4112', '0.3081', '0.0082', '0.1382', '0.0922', '0.3499', '0.6898', '0.4771', '0.4040', '0.4690']","['0.4182', '0.3531', '0.0162', '0.1820', '0.1373', '0.3375', '0.4016', '0.3749', '0.3727', '0.4094']","['0.4112', '0.3081', '0.0082', '0.1382', '0.0922', '0.3499', '0.6898', '0.4771', '0.4040', '0.4690']","['0.9418', '0.9531', '0.9991', '0.9543', '0.9706', '0.9221', '0.8096', '0.8838', '0.9160', '0.9066']","[[234, 37, 4, 9, 7, 27, 26, 47, 114, 64], [12, 179, 0, 10, 3, 9, 44, 17, 134, 173], [67, 21, 5, 50, 58, 47, 198, 120, 21, 22], [13, 11, 1, 89, 20, 159, 185, 114, 13, 39], [34, 16, 0, 40, 58, 43, 269, 122, 14, 33], [17, 3, 0, 64, 18, 204, 133, 105, 16, 23], [10, 7, 0, 23, 20, 38, 407, 64, 3, 18], [18, 12, 0, 26, 31, 52, 106, 281, 23, 40], [127, 65, 0, 12, 1, 31, 15, 12, 240, 91], [18, 82, 0, 11, 0, 16, 54, 28, 116, 287]]","[2, 3, 0, 9, 7, 2, 1, 5, 1, 3, 4, 0, 5, 9, 2, 8, 6, 0, 9, 0, 9, 4, 4, 6, 3, 2, 1, 9, 8, 9, 0, 5]","[1, 2, 8, 2, 5, 2, 3, 2, 5, 6, 6, 2, 2, 5, 6, 0, 4, 3, 0, 7, 2, 7, 3, 2, 4, 2, 0, 7, 3, 5, 2, 7]"
2,"['0.4095', '0.5422', '0.0525', '0.2438', '0.1494', '0.3431', '0.6847', '0.4771', '0.4192', '0.3709']","['0.4430', '0.3913', '0.3333', '0.2918', '0.3219', '0.3717', '0.3122', '0.4182', '0.3651', '0.4075']","['0.4095', '0.5422', '0.0525', '0.2438', '0.1494', '0.3431', '0.6847', '0.4771', '0.4192', '0.3709']","['0.4256', '0.4545', '0.0908', '0.2657', '0.2041', '0.3568', '0.4289', '0.4457', '0.3903', '0.3884']","['0.4095', '0.5422', '0.0525', '0.2438', '0.1494', '0.3431', '0.6847', '0.4771', '0.4192', '0.3709']","['0.9461', '0.9096', '0.9881', '0.9289', '0.9631', '0.9376', '0.8355', '0.9277', '0.9199', '0.9388']","[[233, 53, 7, 21, 12, 14, 24, 32, 126, 47], [9, 315, 0, 12, 5, 0, 34, 15, 98, 93], [69, 38, 32, 65, 65, 46, 186, 74, 21, 13], [15, 21, 14, 157, 15, 143, 173, 62, 16, 28], [41, 28, 14, 52, 94, 34, 238, 86, 18, 24], [20, 12, 14, 93, 23, 200, 113, 68, 24, 16], [8, 13, 8, 53, 26, 25, 404, 31, 8, 14], [16, 21, 4, 51, 46, 43, 68, 281, 21, 38], [105, 120, 2, 13, 4, 21, 15, 8, 249, 57], [10, 184, 1, 21, 2, 12, 39, 15, 101, 227]]","[9, 5, 4, 2, 6, 4, 8, 2, 4, 4, 2, 6, 0, 5, 8, 0, 6, 4, 8, 4, 8, 6, 6, 2, 4, 9, 5, 6, 9, 0, 4, 9]","[4, 8, 8, 3, 0, 8, 7, 4, 0, 1, 2, 7, 5, 3, 7, 8, 3, 5, 4, 8, 7, 5, 1, 2, 8, 6, 6, 5, 7, 2, 2, 6]"
3,"['0.3902', '0.4854', '0.1708', '0.2283', '0.2019', '0.4288', '0.6729', '0.5178', '0.4394', '0.3660']","['0.4890', '0.4896', '0.3537', '0.3128', '0.3299', '0.3316', '0.3370', '0.3997', '0.4286', '0.4333']","['0.3902', '0.4854', '0.1708', '0.2283', '0.2019', '0.4288', '0.6729', '0.5178', '0.4394', '0.3660']","['0.4340', '0.4875', '0.2303', '0.2639', '0.2505', '0.3740', '0.4491', '0.4512', '0.4339', '0.3968']","['0.3902', '0.4854', '0.1708', '0.2283', '0.2019', '0.4288', '0.6729', '0.5178', '0.4394', '0.3660']","['0.9573', '0.9457', '0.9648', '0.9397', '0.9520', '0.9070', '0.8556', '0.9154', '0.9356', '0.9456']","[[222, 30, 27, 20, 20, 23, 28, 44, 119, 36], [11, 282, 4, 14, 16, 9, 42, 24, 84, 95], [53, 21, 104, 59, 77, 65, 139, 72, 8, 11], [10, 5, 29, 147, 13, 176, 172, 65, 4, 23], [32, 19, 57, 39, 127, 58, 186, 85, 14, 12], [8, 6, 25, 82, 28, 250, 93, 80, 6, 5], [5, 3, 28, 44, 29, 46, 397, 27, 1, 10], [11, 14, 8, 33, 58, 71, 53, 305, 13, 23], [95, 67, 7, 13, 10, 33, 17, 13, 261, 78], [7, 129, 5, 19, 7, 23, 51, 48, 99, 224]]","[9, 8, 8, 8, 6, 8, 6, 1, 1, 7, 5, 1, 6, 6, 0, 3, 8, 3, 6, 0, 1, 7, 3, 2, 0, 8, 6, 5, 2, 5, 5, 3]","[2, 2, 7, 2, 3, 8, 4, 7, 4, 9, 8, 9, 7, 6, 8, 5, 8, 7, 4, 9, 7, 6, 3, 5, 2, 2, 7, 2, 5, 2, 1, 4]"
4,"['0.3673', '0.5559', '0.2233', '0.2919', '0.1653', '0.4099', '0.6068', '0.5025', '0.5202', '0.3791']","['0.5012', '0.4792', '0.3542', '0.2924', '0.3824', '0.3405', '0.3602', '0.4547', '0.4137', '0.4496']","['0.3673', '0.5559', '0.2233', '0.2919', '0.1653', '0.4099', '0.6068', '0.5025', '0.5202', '0.3791']","['0.4239', '0.5147', '0.2739', '0.2922', '0.2309', '0.3720', '0.4520', '0.4774', '0.4609', '0.4113']","['0.3673', '0.5559', '0.2233', '0.2919', '0.1653', '0.4099', '0.6068', '0.5025', '0.5202', '0.3791']","['0.9617', '0.9352', '0.9540', '0.9150', '0.9687', '0.9145', '0.8824', '0.9344', '0.9190', '0.9473']","[[209, 32, 35, 23, 19, 16, 19, 26, 152, 38], [6, 323, 6, 17, 10, 3, 28, 16, 93, 79], [42, 30, 136, 72, 47, 71, 123, 59, 17, 12], [9, 9, 45, 188, 11, 157, 133, 54, 11, 27], [29, 22, 72, 46, 104, 66, 169, 79, 22, 20], [10, 8, 25, 125, 8, 239, 74, 66, 16, 12], [4, 10, 34, 78, 17, 54, 358, 23, 3, 9], [9, 19, 15, 53, 47, 68, 40, 296, 15, 27], [91, 66, 10, 17, 4, 14, 14, 9, 309, 60], [8, 155, 6, 24, 5, 14, 36, 23, 109, 232]]","[7, 0, 1, 8, 2, 3, 1, 0, 3, 6, 1, 2, 9, 7, 0, 1, 7, 8, 2, 9, 4, 7, 7, 1, 5, 1, 9, 4, 1, 0, 2, 8]","[4, 7, 2, 9, 4, 9, 0, 3, 0, 0, 2, 9, 2, 7, 0, 8, 9, 0, 5, 2, 9, 9, 6, 2, 5, 0, 5, 6, 3, 5, 4, 9]"
5,"['0.4183', '0.5869', '0.2167', '0.2578', '0.2067', '0.3842', '0.6390', '0.5195', '0.4781', '0.3072']","['0.4887', '0.4684', '0.3393', '0.2943', '0.3495', '0.3690', '0.3434', '0.4262', '0.4679', '0.4372']","['0.4183', '0.5869', '0.2167', '0.2578', '0.2067', '0.3842', '0.6390', '0.5195', '0.4781', '0.3072']","['0.4508', '0.5210', '0.2645', '0.2748', '0.2597', '0.3765', '0.4467', '0.4682', '0.4729', '0.3608']","['0.4183', '0.5869', '0.2167', '0.2578', '0.2067', '0.3842', '0.6390', '0.5195', '0.4781', '0.3072']","['0.9542', '0.9286', '0.9523', '0.9257', '0.9549', '0.9293', '0.8667', '0.9239', '0.9403', '0.9551']","[[238, 37, 32, 14, 23, 15, 26, 30, 123, 31], [12, 341, 11, 14, 8, 4, 34, 20, 64, 73], [55, 30, 132, 63, 64, 53, 126, 67, 9, 10], [8, 6, 45, 166, 15, 147, 160, 64, 7, 26], [39, 20, 64, 43, 130, 44, 191, 75, 12, 11], [12, 7, 29, 108, 27, 224, 76, 82, 12, 6], [7, 5, 37, 65, 30, 38, 377, 21, 1, 9], [9, 15, 21, 46, 55, 57, 43, 306, 12, 25], [90, 82, 8, 19, 13, 12, 17, 18, 284, 51], [17, 185, 10, 26, 7, 13, 48, 35, 83, 188]]","[5, 1, 5, 1, 2, 9, 6, 4, 2, 0, 1, 3, 5, 1, 3, 8, 4, 7, 1, 2, 0, 4, 1, 9, 7, 9, 3, 6, 5, 1, 8, 2]","[5, 7, 1, 3, 9, 1, 5, 2, 6, 4, 4, 2, 5, 1, 6, 4, 6, 5, 3, 3, 7, 9, 0, 2, 8, 0, 7, 8, 6, 1, 4, 4]"
6,"['0.3937', '0.6110', '0.1839', '0.2702', '0.2671', '0.3551', '0.6034', '0.5399', '0.5202', '0.3578']","['0.4807', '0.4604', '0.3660', '0.2915', '0.3621', '0.3563', '0.3865', '0.4386', '0.4551', '0.4469']","['0.3937', '0.6110', '0.1839', '0.2702', '0.2671', '0.3551', '0.6034', '0.5399', '0.5202', '0.3578']","['0.4329', '0.5251', '0.2448', '0.2804', '0.3074', '0.3557', '0.4712', '0.4840', '0.4855', '0.3975']","['0.3937', '0.6110', '0.1839', '0.2702', '0.2671', '0.3551', '0.6034', '0.5399', '0.5202', '0.3578']","['0.9554', '0.9232', '0.9640', '0.9210', '0.9449', '0.9310', '0.8956', '0.9248', '0.9316', '0.9497']","[[224, 48, 23, 16, 26, 16, 17, 28, 145, 26], [11, 355, 9, 12, 11, 1, 29, 20, 56, 77], [56, 33, 112, 70, 88, 52, 102, 65, 17, 14], [9, 8, 37, 174, 29, 144, 131, 68, 10, 34], [40, 25, 47, 49, 168, 42, 154, 73, 17, 14], [11, 9, 20, 128, 34, 207, 55, 90, 18, 11], [6, 9, 30, 63, 41, 45, 356, 24, 4, 12], [9, 18, 16, 47, 54, 52, 30, 318, 13, 32], [85, 89, 7, 12, 6, 11, 11, 13, 309, 51], [15, 177, 5, 26, 7, 11, 36, 26, 90, 219]]","[0, 3, 6, 9, 0, 3, 3, 7, 6, 0, 6, 7, 4, 3, 3, 1, 4, 1, 9, 2, 2, 5, 0, 0, 7, 2, 9, 4, 0, 7, 0, 4]","[5, 4, 9, 2, 7, 5, 2, 6, 3, 9, 9, 2, 4, 5, 4, 6, 8, 8, 5, 8, 4, 1, 6, 3, 3, 8, 0, 9, 0, 3, 6, 2]"
7,"['0.4323', '0.5525', '0.2447', '0.2686', '0.2687', '0.3877', '0.5780', '0.4975', '0.5488', '0.3693']","['0.4514', '0.4992', '0.3386', '0.2998', '0.3528', '0.3531', '0.4040', '0.4795', '0.4611', '0.4397']","['0.4323', '0.5525', '0.2447', '0.2686', '0.2687', '0.3877', '0.5780', '0.4975', '0.5488', '0.3693']","['0.4417', '0.5245', '0.2841', '0.2834', '0.3051', '0.3696', '0.4756', '0.4883', '0.5012', '0.4014']","['0.4323', '0.5525', '0.2447', '0.2686', '0.2687', '0.3877', '0.5780', '0.4975', '0.5488', '0.3693']","['0.9449', '0.9406', '0.9460', '0.9246', '0.9423', '0.9236', '0.9070', '0.9412', '0.9295', '0.9465']","[[246, 38, 24, 17, 32, 15, 15, 21, 130, 31], [23, 321, 12, 10, 15, 4, 24, 17, 69, 86], [67, 24, 149, 62, 82, 54, 90, 50, 18, 13], [12, 5, 53, 173, 26, 152, 123, 56, 11, 33], [43, 21, 78, 46, 169, 50, 140, 51, 16, 15], [12, 5, 41, 115, 29, 226, 48, 74, 18, 15], [11, 4, 34, 69, 49, 50, 341, 14, 3, 15], [13, 16, 27, 48, 52, 67, 29, 293, 12, 32], [95, 62, 12, 10, 14, 10, 6, 11, 326, 48], [23, 147, 10, 27, 11, 12, 28, 24, 104, 226]]","[0, 3, 7, 3, 7, 8, 6, 2, 5, 5, 4, 0, 6, 9, 1, 2, 9, 8, 5, 4, 8, 4, 3, 4, 4, 8, 2, 5, 8, 7, 7, 2]","[7, 6, 7, 3, 3, 0, 3, 0, 3, 6, 6, 4, 4, 7, 0, 7, 7, 7, 5, 8, 8, 2, 2, 3, 4, 4, 9, 8, 8, 4, 1, 7]"
8,"['0.4007', '0.5921', '0.2874', '0.2717', '0.2830', '0.4117', '0.5288', '0.5229', '0.5303', '0.3333']","['0.4663', '0.4804', '0.3385', '0.3054', '0.3567', '0.3545', '0.4315', '0.4724', '0.4619', '0.4322']","['0.4007', '0.5921', '0.2874', '0.2717', '0.2830', '0.4117', '0.5288', '0.5229', '0.5303', '0.3333']","['0.4310', '0.5305', '0.3108', '0.2876', '0.3156', '0.3810', '0.4752', '0.4964', '0.4937', '0.3764']","['0.4007', '0.5921', '0.2874', '0.2717', '0.2830', '0.4117', '0.5288', '0.5229', '0.5303', '0.3333']","['0.9519', '0.9314', '0.9366', '0.9257', '0.9402', '0.9193', '0.9240', '0.9364', '0.9321', '0.9503']","[[228, 40, 28, 22, 27, 11, 16, 25, 142, 30], [20, 344, 14, 14, 13, 7, 18, 20, 64, 67], [53, 27, 175, 66, 85, 54, 67, 50, 15, 17], [12, 13, 59, 175, 29, 160, 101, 60, 8, 27], [39, 18, 94, 43, 178, 55, 108, 59, 18, 17], [8, 5, 45, 110, 30, 240, 43, 69, 14, 19], [7, 3, 53, 61, 58, 57, 312, 19, 4, 16], [11, 20, 27, 40, 58, 64, 25, 308, 9, 27], [86, 78, 13, 13, 12, 13, 5, 11, 315, 48], [25, 168, 9, 29, 9, 16, 28, 31, 93, 204]]","[8, 3, 7, 6, 5, 1, 6, 8, 3, 2, 1, 0, 6, 5, 3, 0, 8, 8, 2, 3, 8, 5, 9, 0, 8, 5, 0, 1, 8, 0, 1, 1]","[3, 2, 4, 3, 0, 9, 2, 9, 4, 9, 3, 6, 2, 7, 4, 9, 9, 8, 2, 2, 7, 1, 4, 3, 4, 5, 2, 9, 0, 9, 5, 5]"
9,"['0.4482', '0.5473', '0.2233', '0.2950', '0.2957', '0.4168', '0.5475', '0.5144', '0.5421', '0.3758']","['0.4740', '0.5129', '0.3778', '0.3084', '0.3758', '0.3164', '0.4239', '0.4787', '0.4667', '0.4440']","['0.4482', '0.5473', '0.2233', '0.2950', '0.2957', '0.4168', '0.5475', '0.5144', '0.5421', '0.3758']","['0.4607', '0.5296', '0.2807', '0.3016', '0.3310', '0.3597', '0.4778', '0.4959', '0.5016', '0.4071']","['0.4482', '0.5473', '0.2233', '0.2950', '0.2957', '0.4168', '0.5475', '0.5144', '0.5421', '0.3758']","['0.9479', '0.9443', '0.9584', '0.9205', '0.9425', '0.9031', '0.9189', '0.9390', '0.9319', '0.9465']","[[255, 38, 19, 19, 25, 22, 15, 21, 124, 31], [23, 318, 10, 15, 14, 9, 20, 17, 70, 85], [63, 18, 136, 67, 93, 77, 77, 46, 18, 14], [10, 5, 44, 190, 29, 175, 99, 52, 9, 31], [45, 18, 48, 50, 186, 66, 123, 59, 17, 17], [6, 5, 36, 118, 27, 243, 44, 71, 17, 16], [10, 4, 32, 68, 51, 64, 323, 23, 3, 12], [10, 15, 21, 49, 46, 78, 26, 303, 11, 30], [91, 58, 9, 13, 15, 14, 9, 11, 322, 52], [25, 141, 5, 27, 9, 20, 26, 30, 99, 230]]","[9, 1, 2, 4, 8, 4, 5, 6, 9, 9, 8, 8, 5, 5, 0, 3, 8, 5, 4, 0, 3, 3, 0, 1, 5, 4, 0, 5, 1, 1, 7, 5]","[4, 2, 2, 7, 6, 3, 8, 9, 6, 1, 6, 2, 5, 4, 6, 5, 9, 5, 6, 3, 3, 6, 3, 7, 4, 5, 0, 2, 8, 2, 5, 1]"
