cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3269', '0.3184', '0.0246', '0.3665', '0.0890', '0.2642', '0.4237', '0.0764', '0.4024', '0.4739']","['0.4296', '0.2769', '0.1364', '0.1760', '0.2276', '0.3202', '0.2781', '0.3103', '0.3414', '0.2968']","['0.3269', '0.3184', '0.0246', '0.3665', '0.0890', '0.2642', '0.4237', '0.0764', '0.4024', '0.4739']","['0.3713', '0.2962', '0.0417', '0.2378', '0.1280', '0.2895', '0.3358', '0.1226', '0.3694', '0.3650']","['0.3269', '0.3184', '0.0246', '0.3665', '0.0890', '0.2642', '0.4237', '0.0764', '0.4024', '0.4739']","['0.9545', '0.9109', '0.9824', '0.7937', '0.9646', '0.9396', '0.8800', '0.9815', '0.9147', '0.8725']","[[186, 50, 14, 47, 6, 19, 14, 11, 146, 76], [18, 185, 8, 40, 12, 9, 34, 6, 115, 154], [58, 79, 15, 191, 51, 30, 97, 15, 25, 48], [13, 37, 18, 236, 21, 119, 117, 21, 12, 50], [17, 35, 16, 201, 56, 31, 181, 9, 23, 60], [11, 32, 7, 198, 18, 154, 92, 18, 18, 35], [8, 71, 6, 144, 28, 23, 250, 10, 5, 45], [12, 23, 6, 233, 40, 47, 79, 45, 17, 87], [95, 59, 9, 17, 1, 33, 7, 2, 239, 132], [15, 97, 11, 34, 13, 16, 28, 8, 100, 290]]",-1,-1
1,"['0.4095', '0.4286', '0.0805', '0.0295', '0.1638', '0.5180', '0.4475', '0.4414', '0.4175', '0.4739']","['0.4081', '0.3879', '0.2356', '0.2923', '0.3433', '0.2733', '0.3483', '0.2860', '0.3792', '0.3680']","['0.4095', '0.4286', '0.0805', '0.0295', '0.1638', '0.5180', '0.4475', '0.4414', '0.4175', '0.4739']","['0.4088', '0.4072', '0.1200', '0.0536', '0.2217', '0.3578', '0.3917', '0.3471', '0.3974', '0.4143']","['0.4095', '0.4286', '0.0805', '0.0295', '0.1638', '0.5180', '0.4475', '0.4414', '0.4175', '0.4739']","['0.9378', '0.9275', '0.9705', '0.9914', '0.9633', '0.8518', '0.9087', '0.8801', '0.9249', '0.9076']","[[233, 39, 20, 1, 5, 30, 10, 45, 124, 62], [23, 249, 4, 2, 1, 11, 15, 27, 99, 150], [70, 34, 49, 7, 71, 137, 96, 105, 18, 22], [22, 25, 32, 19, 23, 269, 91, 116, 12, 35], [30, 20, 42, 12, 103, 97, 159, 111, 23, 32], [20, 16, 17, 10, 16, 302, 62, 111, 15, 14], [11, 45, 15, 7, 46, 81, 264, 89, 5, 27], [16, 21, 14, 4, 33, 134, 48, 260, 10, 49], [127, 57, 13, 3, 1, 26, 1, 11, 248, 107], [19, 136, 2, 0, 1, 18, 12, 34, 100, 290]]","[7, 4, 8, 5, 2, 6, 0, 5, 7, 4, 7, 9, 3, 8, 0, 9, 2, 7, 5, 2, 5, 3, 0, 9, 3, 1, 8, 5, 6, 1, 0, 0]","[6, 5, 3, 4, 7, 2, 3, 2, 4, 5, 5, 4, 5, 2, 6, 5, 4, 2, 4, 3, 2, 2, 3, 2, 4, 4, 4, 5, 9, 7, 9, 4]"
2,"['0.3919', '0.5422', '0.0837', '0.0637', '0.2512', '0.4528', '0.5661', '0.5195', '0.4731', '0.3742']","['0.4256', '0.4526', '0.2383', '0.2412', '0.3535', '0.3017', '0.3443', '0.3462', '0.4370', '0.3969']","['0.3919', '0.5422', '0.0837', '0.0637', '0.2512', '0.4528', '0.5661', '0.5195', '0.4731', '0.3742']","['0.4081', '0.4933', '0.1239', '0.1007', '0.2937', '0.3621', '0.4282', '0.4155', '0.4543', '0.3852']","['0.3919', '0.5422', '0.0837', '0.0637', '0.2512', '0.4528', '0.5661', '0.5195', '0.4731', '0.3742']","['0.9446', '0.9297', '0.9698', '0.9759', '0.9462', '0.8872', '0.8824', '0.8932', '0.9330', '0.9354']","[[223, 46, 20, 5, 6, 28, 9, 48, 137, 47], [24, 315, 2, 5, 0, 6, 28, 29, 63, 109], [72, 25, 51, 24, 106, 85, 115, 100, 16, 15], [18, 13, 29, 41, 36, 236, 152, 85, 12, 22], [38, 13, 36, 18, 158, 65, 166, 94, 18, 23], [9, 10, 29, 33, 25, 264, 82, 105, 16, 10], [8, 18, 12, 22, 65, 59, 334, 54, 3, 15], [15, 10, 22, 11, 46, 93, 49, 306, 7, 30], [97, 77, 11, 5, 2, 21, 9, 14, 281, 77], [20, 169, 2, 6, 3, 18, 26, 49, 90, 229]]","[8, 3, 1, 6, 7, 1, 6, 2, 8, 5, 9, 8, 2, 0, 8, 2, 8, 1, 6, 9, 6, 9, 7, 7, 9, 6, 8, 0, 1, 3, 4, 5]","[7, 3, 1, 8, 4, 5, 2, 4, 6, 6, 5, 5, 3, 9, 1, 6, 2, 2, 6, 2, 4, 2, 3, 3, 6, 4, 3, 2, 1, 6, 7, 0]"
3,"['0.4271', '0.5731', '0.1527', '0.1102', '0.2973', '0.4099', '0.5441', '0.5263', '0.5168', '0.3725']","['0.4271', '0.4313', '0.2665', '0.2958', '0.3582', '0.3489', '0.3817', '0.4031', '0.4617', '0.3878']","['0.4271', '0.5731', '0.1527', '0.1102', '0.2973', '0.4099', '0.5441', '0.5263', '0.5168', '0.3725']","['0.4271', '0.4922', '0.1942', '0.1606', '0.3249', '0.3770', '0.4486', '0.4566', '0.4877', '0.3800']","['0.4271', '0.5731', '0.1527', '0.1102', '0.2973', '0.4099', '0.5441', '0.5263', '0.5168', '0.3725']","['0.9400', '0.9190', '0.9525', '0.9684', '0.9376', '0.9177', '0.9039', '0.9152', '0.9338', '0.9332']","[[243, 50, 26, 4, 14, 15, 8, 33, 131, 45], [20, 333, 0, 8, 5, 2, 18, 18, 65, 112], [78, 30, 93, 27, 117, 62, 89, 80, 18, 15], [23, 17, 55, 71, 36, 192, 137, 71, 12, 30], [51, 17, 61, 18, 187, 48, 128, 82, 17, 20], [14, 13, 48, 43, 29, 239, 69, 95, 16, 17], [7, 28, 24, 36, 76, 39, 321, 36, 5, 18], [18, 14, 27, 23, 47, 66, 41, 310, 8, 35], [91, 84, 11, 3, 6, 11, 7, 6, 307, 68], [24, 186, 4, 7, 5, 11, 23, 38, 86, 228]]","[5, 6, 4, 1, 4, 3, 5, 5, 5, 8, 9, 8, 2, 0, 6, 6, 0, 8, 0, 3, 6, 0, 6, 3, 9, 1, 8, 3, 2, 1, 4, 0]","[0, 5, 5, 7, 0, 9, 6, 7, 4, 4, 2, 4, 9, 0, 9, 8, 6, 3, 7, 3, 9, 1, 5, 5, 1, 1, 3, 0, 2, 8, 5, 3]"
4,"['0.4323', '0.5267', '0.1872', '0.1599', '0.2544', '0.4288', '0.6169', '0.5263', '0.4613', '0.3938']","['0.4457', '0.4935', '0.2984', '0.2837', '0.3540', '0.3463', '0.3579', '0.4036', '0.4893', '0.4273']","['0.4323', '0.5267', '0.1872', '0.1599', '0.2544', '0.4288', '0.6169', '0.5263', '0.4613', '0.3938']","['0.4389', '0.5096', '0.2301', '0.2046', '0.2960', '0.3831', '0.4530', '0.4569', '0.4749', '0.4099']","['0.4323', '0.5267', '0.1872', '0.1599', '0.2544', '0.4288', '0.6169', '0.5263', '0.4613', '0.3938']","['0.9437', '0.9421', '0.9503', '0.9515', '0.9456', '0.9129', '0.8793', '0.9154', '0.9471', '0.9401']","[[246, 43, 32, 9, 13, 19, 9, 44, 113, 41], [24, 306, 0, 11, 3, 10, 39, 21, 47, 120], [69, 13, 114, 38, 104, 70, 110, 68, 13, 10], [17, 9, 56, 103, 29, 184, 153, 63, 10, 20], [44, 9, 70, 32, 160, 45, 165, 71, 14, 19], [9, 3, 42, 68, 24, 250, 81, 87, 11, 8], [4, 12, 29, 47, 62, 31, 364, 30, 2, 9], [13, 8, 22, 31, 46, 83, 46, 310, 5, 25], [106, 72, 13, 8, 8, 14, 11, 17, 274, 71], [20, 145, 4, 16, 3, 16, 39, 57, 71, 241]]","[6, 4, 7, 5, 9, 0, 8, 7, 5, 3, 5, 4, 7, 7, 7, 3, 2, 7, 8, 5, 2, 3, 3, 9, 0, 4, 5, 2, 3, 0, 8, 0]","[1, 8, 0, 9, 5, 0, 3, 4, 3, 7, 2, 9, 2, 8, 4, 3, 4, 8, 7, 5, 4, 2, 8, 1, 2, 4, 4, 3, 2, 7, 4, 2]"
5,"['0.4657', '0.5353', '0.1823', '0.1335', '0.3355', '0.4185', '0.6237', '0.5501', '0.4596', '0.4134']","['0.4387', '0.5073', '0.2984', '0.2857', '0.3453', '0.3496', '0.3786', '0.4337', '0.5342', '0.4431']","['0.4657', '0.5353', '0.1823', '0.1335', '0.3355', '0.4185', '0.6237', '0.5501', '0.4596', '0.4134']","['0.4518', '0.5209', '0.2263', '0.1820', '0.3403', '0.3810', '0.4712', '0.4850', '0.4941', '0.4277']","['0.4657', '0.5353', '0.1823', '0.1335', '0.3355', '0.4185', '0.6237', '0.5501', '0.4596', '0.4134']","['0.9376', '0.9443', '0.9516', '0.9599', '0.9255', '0.9162', '0.8884', '0.9218', '0.9560', '0.9410']","[[265, 40, 41, 7, 24, 16, 8, 39, 88, 41], [29, 311, 3, 13, 7, 5, 28, 20, 41, 124], [69, 9, 111, 40, 133, 63, 98, 63, 12, 11], [22, 7, 56, 86, 49, 180, 158, 55, 11, 20], [39, 9, 56, 17, 211, 49, 147, 70, 12, 19], [11, 5, 41, 53, 47, 244, 84, 76, 10, 12], [6, 10, 22, 42, 71, 32, 368, 30, 0, 9], [15, 6, 22, 22, 55, 79, 38, 324, 4, 24], [118, 75, 14, 6, 9, 17, 10, 14, 273, 58], [30, 141, 6, 15, 5, 13, 33, 56, 60, 253]]","[3, 9, 1, 5, 8, 8, 2, 0, 5, 4, 1, 3, 8, 8, 7, 7, 5, 4, 7, 2, 7, 4, 9, 0, 4, 5, 8, 7, 3, 4, 8, 4]","[1, 2, 8, 1, 1, 0, 3, 8, 3, 3, 6, 2, 5, 0, 0, 2, 1, 8, 4, 9, 8, 2, 2, 1, 3, 9, 9, 3, 1, 6, 4, 1]"
6,"['0.4640', '0.5353', '0.1905', '0.2578', '0.2814', '0.3791', '0.5983', '0.4941', '0.4983', '0.4297']","['0.4482', '0.5049', '0.3333', '0.2739', '0.3873', '0.3432', '0.3909', '0.4547', '0.5025', '0.4326']","['0.4640', '0.5353', '0.1905', '0.2578', '0.2814', '0.3791', '0.5983', '0.4941', '0.4983', '0.4297']","['0.4560', '0.5196', '0.2424', '0.2656', '0.3260', '0.3602', '0.4729', '0.4736', '0.5004', '0.4311']","['0.4640', '0.5353', '0.1905', '0.2578', '0.2814', '0.3791', '0.5983', '0.4941', '0.4983', '0.4297']","['0.9402', '0.9437', '0.9570', '0.9178', '0.9479', '0.9219', '0.8983', '0.9355', '0.9458', '0.9360']","[[264, 39, 28, 19, 19, 12, 10, 31, 105, 42], [22, 311, 2, 20, 4, 4, 30, 12, 45, 131], [71, 7, 116, 63, 108, 71, 87, 52, 21, 13], [24, 7, 47, 166, 32, 153, 130, 43, 18, 24], [44, 6, 54, 44, 177, 53, 147, 66, 18, 20], [9, 5, 39, 116, 23, 221, 73, 69, 15, 13], [6, 12, 25, 86, 45, 24, 353, 27, 4, 8], [18, 8, 23, 51, 39, 84, 40, 291, 4, 31], [102, 79, 11, 11, 7, 11, 7, 7, 296, 63], [29, 142, 3, 30, 3, 11, 26, 42, 63, 263]]","[0, 0, 0, 2, 8, 4, 6, 2, 3, 3, 6, 7, 0, 8, 9, 9, 4, 0, 6, 6, 9, 1, 6, 3, 9, 8, 5, 5, 6, 9, 2, 0]","[7, 9, 1, 0, 1, 2, 5, 6, 3, 2, 4, 5, 2, 9, 9, 3, 0, 0, 1, 2, 8, 1, 5, 8, 5, 7, 2, 1, 8, 7, 8, 9]"
7,"['0.4833', '0.5267', '0.2282', '0.2174', '0.3482', '0.3533', '0.5746', '0.5059', '0.5320', '0.4167']","['0.4421', '0.5285', '0.3349', '0.3125', '0.3454', '0.3659', '0.3818', '0.4715', '0.5016', '0.4329']","['0.4833', '0.5267', '0.2282', '0.2174', '0.3482', '0.3533', '0.5746', '0.5059', '0.5320', '0.4167']","['0.4618', '0.5276', '0.2715', '0.2564', '0.3468', '0.3595', '0.4587', '0.4881', '0.5163', '0.4246']","['0.4833', '0.5267', '0.2282', '0.2174', '0.3482', '0.3533', '0.5746', '0.5059', '0.5320', '0.4167']","['0.9361', '0.9496', '0.9488', '0.9425', '0.9227', '0.9341', '0.8985', '0.9383', '0.9419', '0.9380']","[[275, 34, 26, 14, 28, 7, 9, 24, 109, 43], [29, 306, 3, 11, 8, 4, 30, 11, 59, 120], [76, 5, 139, 48, 123, 50, 84, 52, 18, 14], [28, 6, 58, 140, 52, 144, 134, 45, 14, 23], [40, 5, 67, 34, 219, 41, 125, 59, 17, 22], [11, 6, 48, 85, 51, 206, 79, 71, 13, 13], [10, 14, 27, 57, 82, 22, 339, 25, 5, 9], [18, 9, 27, 30, 57, 68, 44, 298, 5, 33], [101, 63, 12, 10, 8, 11, 9, 7, 316, 57], [34, 131, 8, 19, 6, 10, 35, 40, 74, 255]]","[2, 0, 0, 1, 6, 8, 3, 6, 1, 5, 3, 4, 4, 8, 7, 9, 9, 1, 3, 8, 9, 6, 9, 3, 1, 6, 5, 5, 1, 5, 2, 1]","[4, 4, 8, 6, 4, 6, 2, 5, 0, 3, 5, 0, 8, 8, 0, 9, 5, 0, 1, 6, 5, 3, 6, 7, 4, 9, 4, 5, 8, 2, 4, 0]"
8,"['0.4938', '0.5232', '0.2036', '0.2547', '0.3291', '0.3997', '0.5034', '0.5501', '0.4933', '0.4379']","['0.4432', '0.5188', '0.3425', '0.3065', '0.3350', '0.3646', '0.4219', '0.4475', '0.5140', '0.4268']","['0.4938', '0.5232', '0.2036', '0.2547', '0.3291', '0.3997', '0.5034', '0.5501', '0.4933', '0.4379']","['0.4672', '0.5210', '0.2554', '0.2782', '0.3320', '0.3813', '0.4590', '0.4935', '0.5034', '0.4323']","['0.4938', '0.5232', '0.2036', '0.2547', '0.3291', '0.3997', '0.5034', '0.5501', '0.4933', '0.4379']","['0.9350', '0.9480', '0.9559', '0.9307', '0.9235', '0.9251', '0.9248', '0.9261', '0.9488', '0.9332']","[[281, 35, 28, 11, 25, 11, 10, 31, 96, 41], [36, 304, 2, 19, 8, 3, 21, 13, 53, 122], [72, 6, 124, 59, 129, 59, 67, 60, 18, 15], [23, 8, 50, 164, 52, 151, 92, 62, 14, 28], [35, 8, 68, 39, 207, 48, 106, 73, 17, 28], [10, 3, 32, 99, 50, 233, 46, 83, 13, 14], [6, 19, 25, 78, 77, 35, 297, 32, 5, 16], [15, 7, 22, 31, 50, 73, 30, 324, 3, 34], [113, 68, 8, 14, 11, 11, 7, 7, 293, 62], [43, 128, 3, 21, 9, 15, 28, 39, 58, 268]]","[4, 4, 2, 6, 5, 2, 0, 3, 7, 9, 7, 7, 2, 0, 9, 5, 7, 3, 5, 1, 3, 0, 5, 5, 4, 3, 6, 4, 3, 8, 2, 8]","[4, 6, 6, 9, 5, 3, 7, 8, 4, 6, 7, 0, 1, 2, 3, 6, 7, 5, 8, 3, 1, 4, 8, 7, 8, 6, 2, 2, 5, 9, 2, 6]"
9,"['0.4675', '0.5955', '0.2282', '0.2112', '0.2623', '0.3705', '0.5068', '0.5365', '0.5707', '0.3971']","['0.4658', '0.4759', '0.3210', '0.2957', '0.3438', '0.3541', '0.4068', '0.4341', '0.5030', '0.4175']","['0.4675', '0.5955', '0.2282', '0.2112', '0.2623', '0.3705', '0.5068', '0.5365', '0.5707', '0.3971']","['0.4667', '0.5291', '0.2668', '0.2464', '0.2976', '0.3621', '0.4513', '0.4799', '0.5347', '0.4070']","['0.4675', '0.5955', '0.2282', '0.2112', '0.2623', '0.3705', '0.5068', '0.5365', '0.5707', '0.3971']","['0.9438', '0.9297', '0.9455', '0.9395', '0.9414', '0.9273', '0.9194', '0.9239', '0.9380', '0.9371']","[[266, 41, 25, 8, 20, 11, 6, 36, 114, 42], [22, 346, 4, 10, 3, 3, 20, 13, 56, 104], [72, 16, 139, 55, 105, 57, 67, 58, 25, 15], [22, 16, 62, 136, 35, 144, 105, 74, 22, 28], [42, 11, 82, 37, 165, 51, 117, 77, 19, 28], [11, 10, 51, 92, 30, 216, 61, 81, 15, 16], [6, 26, 32, 68, 67, 27, 299, 35, 10, 20], [15, 12, 19, 31, 42, 78, 30, 316, 6, 40], [86, 75, 12, 8, 9, 10, 5, 4, 339, 46], [29, 174, 7, 15, 4, 13, 25, 34, 68, 243]]","[5, 2, 8, 7, 6, 9, 8, 3, 7, 7, 0, 3, 6, 8, 6, 8, 7, 0, 1, 8, 9, 4, 5, 0, 5, 7, 5, 4, 2, 2, 7, 3]","[4, 8, 2, 1, 7, 3, 7, 2, 7, 0, 9, 5, 2, 4, 6, 4, 2, 4, 3, 4, 2, 4, 2, 4, 2, 2, 3, 7, 7, 2, 2, 4]"
