cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3831', '0.1738', '0.0016', '0.1211', '0.1749', '0.2744', '0.5237', '0.3141', '0.3165', '0.4592']","['0.3921', '0.2577', '1.0000', '0.2500', '0.2187', '0.2883', '0.2550', '0.2009', '0.3369', '0.2838']","['0.3831', '0.1738', '0.0016', '0.1211', '0.1749', '0.2744', '0.5237', '0.3141', '0.3165', '0.4592']","['0.3876', '0.2076', '0.0033', '0.1632', '0.1943', '0.2812', '0.3430', '0.2450', '0.3264', '0.3508']","['0.3831', '0.1738', '0.0016', '0.1211', '0.1749', '0.2744', '0.5237', '0.3141', '0.3165', '0.4592']","['0.9378', '0.9463', '1.0000', '0.9563', '0.9268', '0.9271', '0.8331', '0.8640', '0.9316', '0.8684']","[[218, 33, 0, 18, 6, 15, 18, 59, 116, 86], [21, 101, 0, 8, 19, 24, 68, 42, 85, 213], [69, 32, 1, 43, 71, 46, 144, 133, 22, 48], [18, 23, 0, 78, 80, 123, 161, 118, 10, 33], [27, 21, 0, 22, 110, 47, 235, 95, 19, 53], [24, 41, 0, 56, 56, 160, 112, 94, 11, 29], [16, 23, 0, 25, 65, 33, 309, 87, 4, 28], [13, 27, 0, 45, 88, 52, 95, 185, 11, 73], [133, 46, 0, 11, 0, 37, 14, 19, 188, 146], [17, 45, 0, 6, 8, 18, 56, 89, 92, 281]]",-1,-1
1,"['0.4112', '0.4871', '0.0049', '0.1320', '0.1812', '0.4768', '0.4424', '0.3430', '0.3384', '0.4183']","['0.3685', '0.3451', '0.5000', '0.2615', '0.2908', '0.2766', '0.3160', '0.2873', '0.3539', '0.3556']","['0.4112', '0.4871', '0.0049', '0.1320', '0.1812', '0.4768', '0.4424', '0.3430', '0.3384', '0.4183']","['0.3887', '0.4040', '0.0098', '0.1754', '0.2233', '0.3501', '0.3686', '0.3127', '0.3460', '0.3844']","['0.4112', '0.4871', '0.0049', '0.1320', '0.1812', '0.4768', '0.4424', '0.3430', '0.3384', '0.4183']","['0.9262', '0.9009', '0.9994', '0.9552', '0.9482', '0.8658', '0.8956', '0.9074', '0.9321', '0.9139']","[[234, 56, 0, 9, 3, 26, 8, 44, 131, 58], [30, 283, 0, 5, 11, 13, 23, 10, 75, 131], [78, 57, 3, 58, 74, 113, 100, 98, 10, 18], [19, 34, 1, 85, 45, 230, 109, 81, 7, 33], [37, 36, 1, 37, 114, 93, 178, 79, 19, 35], [19, 27, 0, 60, 29, 278, 74, 78, 4, 14], [16, 51, 0, 34, 53, 76, 261, 72, 2, 25], [18, 51, 0, 31, 53, 106, 57, 202, 13, 58], [162, 77, 1, 2, 3, 44, 2, 10, 201, 92], [22, 148, 0, 4, 7, 26, 14, 29, 106, 256]]","[3, 4, 1, 6, 7, 2, 1, 1, 0, 6, 8, 4, 0, 3, 8, 8, 5, 4, 2, 1, 4, 3, 0, 4, 4, 3, 2, 4, 4, 5, 1, 9]","[0, 6, 4, 2, 5, 5, 5, 6, 3, 2, 8, 7, 4, 5, 5, 2, 5, 4, 3, 0, 6, 7, 7, 0, 3, 5, 4, 2, 2, 7, 6, 3]"
2,"['0.4271', '0.5026', '0.0608', '0.1693', '0.2417', '0.4031', '0.5322', '0.4941', '0.4310', '0.4003']","['0.4161', '0.4257', '0.2984', '0.2766', '0.3214', '0.3138', '0.3409', '0.3651', '0.3787', '0.4111']","['0.4271', '0.5026', '0.0608', '0.1693', '0.2417', '0.4031', '0.5322', '0.4941', '0.4310', '0.4003']","['0.4215', '0.4609', '0.1010', '0.2100', '0.2759', '0.3529', '0.4156', '0.4199', '0.4031', '0.4056']","['0.4271', '0.5026', '0.0608', '0.1693', '0.2417', '0.4031', '0.5322', '0.4941', '0.4310', '0.4003']","['0.9372', '0.9273', '0.9839', '0.9468', '0.9402', '0.9051', '0.8878', '0.9065', '0.9223', '0.9349']","[[243, 51, 1, 13, 6, 21, 8, 50, 138, 38], [23, 292, 1, 5, 14, 7, 21, 9, 97, 112], [75, 28, 37, 62, 88, 88, 107, 99, 15, 10], [15, 13, 31, 109, 56, 171, 140, 73, 13, 23], [38, 29, 10, 39, 152, 70, 165, 89, 15, 22], [15, 19, 16, 82, 33, 235, 81, 84, 9, 9], [10, 29, 10, 56, 62, 39, 314, 47, 5, 18], [21, 26, 7, 11, 49, 78, 57, 291, 7, 42], [127, 65, 7, 11, 9, 22, 5, 15, 256, 77], [17, 134, 4, 6, 4, 18, 23, 40, 121, 245]]","[5, 6, 8, 3, 2, 3, 7, 4, 1, 8, 4, 0, 4, 9, 4, 8, 3, 6, 6, 9, 4, 6, 7, 2, 3, 4, 4, 0, 1, 0, 7, 4]","[0, 6, 3, 7, 5, 4, 6, 2, 0, 3, 7, 2, 0, 7, 6, 5, 7, 4, 8, 6, 3, 4, 7, 1, 5, 7, 9, 8, 4, 2, 2, 2]"
3,"['0.4148', '0.6265', '0.1084', '0.3059', '0.2846', '0.3448', '0.5051', '0.4584', '0.4646', '0.3758']","['0.4162', '0.4344', '0.2821', '0.2893', '0.3429', '0.3589', '0.3621', '0.4508', '0.4195', '0.4440']","['0.4148', '0.6265', '0.1084', '0.3059', '0.2846', '0.3448', '0.5051', '0.4584', '0.4646', '0.3758']","['0.4155', '0.5130', '0.1566', '0.2974', '0.3110', '0.3517', '0.4218', '0.4545', '0.4409', '0.4071']","['0.4148', '0.6265', '0.1084', '0.3059', '0.2846', '0.3448', '0.5051', '0.4584', '0.4646', '0.3758']","['0.9391', '0.9125', '0.9688', '0.9096', '0.9361', '0.9337', '0.9030', '0.9392', '0.9293', '0.9465']","[[236, 60, 10, 17, 9, 17, 9, 34, 145, 32], [22, 364, 2, 7, 11, 3, 13, 8, 76, 75], [73, 33, 66, 107, 98, 64, 77, 64, 14, 13], [14, 19, 38, 197, 38, 117, 138, 43, 9, 31], [38, 28, 36, 72, 179, 45, 128, 74, 14, 15], [14, 20, 30, 137, 39, 201, 75, 47, 7, 13], [7, 27, 18, 91, 78, 23, 298, 22, 9, 17], [23, 24, 15, 38, 56, 64, 52, 270, 12, 35], [119, 79, 15, 10, 9, 14, 7, 8, 276, 57], [21, 184, 4, 5, 5, 12, 26, 29, 96, 230]]","[8, 8, 7, 5, 2, 3, 1, 6, 3, 7, 4, 2, 5, 6, 9, 5, 8, 3, 5, 1, 0, 3, 4, 9, 9, 3, 1, 5, 2, 4, 7, 0]","[9, 4, 2, 5, 4, 7, 5, 2, 8, 6, 4, 2, 9, 3, 4, 3, 2, 8, 5, 3, 7, 4, 8, 4, 9, 8, 6, 0, 9, 3, 0, 5]"
4,"['0.4306', '0.6093', '0.1248', '0.2702', '0.2448', '0.3774', '0.4220', '0.5110', '0.5320', '0.4444']","['0.4399', '0.4487', '0.3077', '0.2838', '0.3326', '0.3577', '0.3843', '0.4407', '0.4527', '0.3959']","['0.4306', '0.6093', '0.1248', '0.2702', '0.2448', '0.3774', '0.4220', '0.5110', '0.5320', '0.4444']","['0.4352', '0.5168', '0.1776', '0.2768', '0.2821', '0.3673', '0.4023', '0.4733', '0.4892', '0.4188']","['0.4306', '0.6093', '0.1248', '0.2702', '0.2448', '0.3774', '0.4220', '0.5110', '0.5320', '0.4444']","['0.9426', '0.9197', '0.9683', '0.9180', '0.9425', '0.9271', '0.9262', '0.9294', '0.9293', '0.9230']","[[245, 47, 12, 13, 12, 19, 4, 29, 151, 37], [16, 354, 3, 6, 8, 6, 7, 9, 65, 107], [75, 34, 76, 109, 89, 60, 59, 71, 15, 21], [18, 25, 37, 174, 38, 136, 104, 54, 12, 46], [34, 24, 41, 59, 154, 49, 118, 98, 17, 35], [14, 17, 26, 124, 30, 220, 58, 62, 9, 23], [9, 32, 20, 89, 83, 26, 249, 34, 13, 35], [19, 23, 18, 25, 34, 71, 35, 301, 11, 52], [103, 67, 12, 6, 11, 12, 4, 4, 316, 59], [24, 166, 2, 8, 4, 16, 10, 21, 89, 272]]","[0, 5, 1, 4, 5, 0, 5, 4, 5, 2, 6, 9, 1, 4, 9, 3, 7, 4, 2, 4, 6, 9, 2, 5, 9, 0, 5, 0, 7, 2, 5, 5]","[2, 2, 3, 0, 8, 4, 8, 0, 6, 6, 8, 8, 8, 5, 6, 6, 7, 0, 1, 4, 2, 0, 6, 0, 7, 4, 1, 9, 6, 5, 6, 0]"
5,"['0.4745', '0.5645', '0.1675', '0.3214', '0.2941', '0.3002', '0.4525', '0.4754', '0.5219', '0.4444']","['0.4561', '0.5198', '0.3301', '0.2731', '0.3068', '0.3616', '0.3673', '0.4355', '0.4641', '0.4650']","['0.4745', '0.5645', '0.1675', '0.3214', '0.2941', '0.3002', '0.4525', '0.4754', '0.5219', '0.4444']","['0.4651', '0.5413', '0.2222', '0.2953', '0.3003', '0.3280', '0.4055', '0.4545', '0.4913', '0.4545']","['0.4745', '0.5645', '0.1675', '0.3214', '0.2941', '0.3002', '0.4525', '0.4754', '0.5219', '0.4444']","['0.9407', '0.9441', '0.9616', '0.8971', '0.9222', '0.9430', '0.9150', '0.9329', '0.9338', '0.9419']","[[270, 31, 7, 30, 24, 11, 6, 26, 135, 29], [28, 328, 4, 7, 12, 6, 11, 13, 68, 104], [68, 24, 102, 116, 104, 42, 62, 69, 10, 12], [12, 14, 45, 207, 51, 113, 117, 47, 8, 30], [31, 14, 52, 75, 185, 35, 121, 82, 15, 19], [12, 12, 23, 166, 41, 175, 70, 56, 13, 15], [8, 17, 31, 93, 98, 23, 267, 21, 9, 23], [21, 11, 24, 41, 64, 57, 45, 280, 8, 38], [118, 52, 13, 14, 15, 8, 7, 14, 310, 43], [24, 128, 8, 9, 9, 14, 21, 35, 92, 272]]","[4, 9, 1, 7, 3, 6, 3, 1, 0, 0, 0, 2, 9, 2, 9, 0, 8, 7, 9, 3, 5, 0, 1, 8, 4, 6, 3, 7, 3, 3, 7, 6]","[5, 6, 2, 9, 6, 8, 3, 4, 8, 7, 2, 4, 7, 0, 8, 0, 6, 6, 9, 6, 4, 8, 3, 6, 3, 3, 2, 3, 6, 3, 5, 1]"
6,"['0.4657', '0.5473', '0.2135', '0.3106', '0.3307', '0.3362', '0.4322', '0.4618', '0.5168', '0.4559']","['0.4402', '0.5265', '0.3275', '0.3077', '0.3205', '0.3610', '0.3817', '0.4602', '0.4804', '0.4247']","['0.4657', '0.5473', '0.2135', '0.3106', '0.3307', '0.3362', '0.4322', '0.4618', '0.5168', '0.4559']","['0.4526', '0.5367', '0.2584', '0.3091', '0.3255', '0.3481', '0.4054', '0.4610', '0.4980', '0.4397']","['0.4657', '0.5473', '0.2135', '0.3106', '0.3307', '0.3362', '0.4322', '0.4618', '0.5168', '0.4559']","['0.9379', '0.9472', '0.9505', '0.9160', '0.9179', '0.9359', '0.9237', '0.9410', '0.9386', '0.9298']","[[265, 29, 10, 24, 25, 17, 5, 27, 127, 40], [29, 318, 8, 7, 10, 7, 8, 7, 58, 129], [62, 22, 130, 85, 106, 57, 56, 62, 12, 17], [18, 10, 50, 200, 57, 118, 108, 40, 7, 36], [34, 12, 71, 59, 208, 36, 109, 62, 12, 26], [11, 12, 34, 138, 46, 196, 66, 49, 14, 17], [10, 21, 47, 82, 96, 23, 255, 23, 9, 24], [25, 11, 26, 34, 73, 62, 37, 272, 9, 40], [112, 51, 15, 15, 17, 7, 6, 15, 307, 49], [36, 118, 6, 6, 11, 20, 18, 34, 84, 279]]","[7, 0, 3, 6, 7, 3, 6, 3, 7, 3, 0, 0, 4, 4, 3, 8, 3, 3, 6, 4, 2, 5, 0, 5, 9, 1, 9, 6, 0, 7, 6, 1]","[6, 5, 1, 6, 9, 0, 3, 9, 8, 6, 1, 4, 5, 7, 1, 3, 0, 2, 0, 6, 6, 1, 6, 8, 7, 0, 3, 1, 4, 2, 0, 1]"
7,"['0.4499', '0.6024', '0.2036', '0.3028', '0.2989', '0.3242', '0.4729', '0.4873', '0.5421', '0.4232']","['0.4399', '0.5014', '0.3221', '0.3033', '0.3437', '0.3513', '0.3963', '0.4599', '0.4785', '0.4274']","['0.4499', '0.6024', '0.2036', '0.3028', '0.2989', '0.3242', '0.4729', '0.4873', '0.5421', '0.4232']","['0.4448', '0.5473', '0.2495', '0.3030', '0.3197', '0.3372', '0.4312', '0.4732', '0.5083', '0.4253']","['0.4499', '0.6024', '0.2036', '0.3028', '0.2989', '0.3242', '0.4729', '0.4873', '0.5421', '0.4232']","['0.9400', '0.9358', '0.9516', '0.9164', '0.9332', '0.9356', '0.9214', '0.9377', '0.9351', '0.9356']","[[256, 40, 19, 20, 21, 16, 6, 21, 134, 36], [28, 350, 7, 8, 7, 5, 11, 12, 52, 101], [69, 28, 124, 86, 101, 53, 58, 60, 13, 17], [19, 15, 47, 195, 44, 119, 110, 46, 9, 40], [35, 16, 72, 60, 188, 38, 115, 68, 17, 20], [9, 15, 34, 138, 37, 189, 66, 64, 15, 16], [11, 17, 38, 78, 78, 28, 279, 27, 11, 23], [23, 13, 24, 31, 53, 66, 33, 287, 8, 51], [98, 60, 16, 14, 14, 9, 8, 10, 322, 43], [34, 144, 4, 13, 4, 15, 18, 29, 92, 259]]","[6, 3, 9, 2, 5, 4, 7, 5, 6, 8, 3, 4, 5, 6, 7, 1, 4, 3, 0, 6, 9, 2, 4, 0, 2, 7, 9, 7, 6, 6, 3, 0]","[8, 0, 5, 5, 1, 4, 0, 9, 8, 8, 1, 7, 0, 9, 7, 6, 9, 4, 8, 3, 8, 0, 4, 4, 8, 8, 7, 3, 8, 5, 3, 7]"
8,"['0.4815', '0.5800', '0.2069', '0.3323', '0.3243', '0.3139', '0.4508', '0.4618', '0.5168', '0.4314']","['0.4684', '0.5315', '0.3051', '0.2816', '0.3173', '0.3309', '0.4283', '0.4610', '0.4968', '0.4528']","['0.4815', '0.5800', '0.2069', '0.3323', '0.3243', '0.3139', '0.4508', '0.4618', '0.5168', '0.4314']","['0.4749', '0.5547', '0.2466', '0.3048', '0.3208', '0.3222', '0.4393', '0.4614', '0.5066', '0.4418']","['0.4815', '0.5800', '0.2069', '0.3323', '0.3243', '0.3139', '0.4508', '0.4618', '0.5168', '0.4314']","['0.9427', '0.9452', '0.9468', '0.8981', '0.9183', '0.9317', '0.9344', '0.9412', '0.9425', '0.9408']","[[274, 33, 21, 25, 24, 17, 5, 25, 111, 34], [33, 337, 11, 11, 15, 9, 10, 10, 49, 96], [53, 20, 126, 107, 116, 62, 46, 51, 13, 15], [12, 14, 51, 214, 58, 120, 94, 45, 7, 29], [36, 14, 81, 61, 204, 37, 96, 65, 14, 21], [11, 9, 38, 164, 47, 183, 56, 53, 8, 14], [10, 20, 42, 92, 78, 25, 266, 26, 8, 23], [18, 16, 24, 41, 69, 71, 26, 272, 5, 47], [105, 49, 15, 29, 22, 7, 6, 14, 307, 40], [33, 122, 4, 16, 10, 22, 16, 29, 96, 264]]","[3, 2, 0, 9, 4, 1, 6, 6, 3, 8, 0, 3, 2, 9, 5, 8, 7, 8, 7, 0, 1, 0, 9, 1, 7, 8, 4, 9, 2, 0, 5, 1]","[9, 5, 1, 2, 0, 6, 7, 0, 9, 2, 8, 6, 6, 9, 3, 9, 9, 2, 4, 5, 0, 9, 7, 8, 5, 4, 6, 2, 4, 8, 2, 4]"
9,"['0.4921', '0.5456', '0.2381', '0.3307', '0.2909', '0.3053', '0.4627', '0.4635', '0.5387', '0.4461']","['0.4396', '0.5400', '0.3145', '0.3039', '0.3459', '0.3260', '0.4181', '0.4461', '0.4827', '0.4468']","['0.4921', '0.5456', '0.2381', '0.3307', '0.2909', '0.3053', '0.4627', '0.4635', '0.5387', '0.4461']","['0.4643', '0.5428', '0.2710', '0.3167', '0.3161', '0.3153', '0.4393', '0.4546', '0.5091', '0.4464']","['0.4921', '0.5456', '0.2381', '0.3307', '0.2909', '0.3053', '0.4627', '0.4635', '0.5387', '0.4461']","['0.9343', '0.9502', '0.9414', '0.9089', '0.9356', '0.9321', '0.9298', '0.9373', '0.9366', '0.9373']","[[280, 29, 21, 18, 21, 22, 7, 24, 114, 33], [36, 317, 8, 8, 11, 7, 13, 14, 62, 105], [65, 24, 145, 85, 84, 67, 52, 57, 17, 13], [18, 12, 58, 213, 48, 111, 96, 47, 10, 31], [34, 15, 88, 63, 183, 36, 99, 71, 15, 25], [13, 13, 44, 149, 37, 178, 61, 60, 13, 15], [9, 17, 46, 89, 69, 24, 273, 25, 9, 29], [22, 17, 31, 36, 54, 79, 24, 273, 6, 47], [117, 41, 14, 22, 16, 5, 9, 10, 320, 40], [43, 102, 6, 18, 6, 17, 19, 31, 97, 273]]","[8, 0, 4, 5, 1, 1, 8, 7, 6, 3, 4, 6, 3, 7, 6, 1, 1, 1, 9, 5, 8, 6, 6, 7, 1, 3, 4, 7, 6, 1, 8, 2]","[4, 3, 8, 7, 2, 8, 8, 8, 8, 1, 8, 7, 6, 1, 0, 9, 8, 3, 0, 0, 8, 3, 7, 1, 6, 7, 9, 2, 4, 9, 5, 8]"
10,"['0.5097', '0.5439', '0.2365', '0.2981', '0.2830', '0.3276', '0.4627', '0.4822', '0.4764', '0.4641']","['0.4545', '0.5725', '0.2697', '0.2945', '0.3443', '0.3265', '0.4009', '0.4201', '0.5360', '0.4458']","['0.5097', '0.5439', '0.2365', '0.2981', '0.2830', '0.3276', '0.4627', '0.4822', '0.4764', '0.4641']","['0.4805', '0.5578', '0.2520', '0.2963', '0.3106', '0.3271', '0.4296', '0.4490', '0.5045', '0.4548']","['0.5097', '0.5439', '0.2365', '0.2981', '0.2830', '0.3276', '0.4627', '0.4822', '0.4764', '0.4641']","['0.9359', '0.9564', '0.9277', '0.9141', '0.9369', '0.9273', '0.9246', '0.9276', '0.9547', '0.9345']","[[290, 29, 28, 18, 22, 21, 9, 32, 89, 31], [36, 316, 9, 10, 13, 9, 12, 13, 39, 124], [60, 18, 144, 91, 85, 66, 55, 62, 11, 17], [12, 11, 73, 192, 47, 121, 97, 52, 8, 31], [37, 14, 95, 54, 178, 39, 105, 79, 9, 19], [13, 11, 56, 140, 29, 191, 60, 64, 8, 11], [11, 12, 56, 84, 64, 27, 273, 33, 4, 26], [14, 12, 41, 33, 55, 75, 30, 284, 7, 38], [119, 37, 26, 15, 18, 13, 12, 15, 283, 56], [46, 92, 6, 15, 6, 23, 28, 42, 70, 284]]","[5, 2, 2, 2, 5, 7, 5, 4, 8, 0, 2, 0, 4, 1, 8, 1, 7, 9, 7, 8, 1, 8, 3, 6, 4, 5, 3, 2, 0, 0, 9, 5]","[9, 9, 5, 6, 6, 4, 9, 3, 3, 2, 9, 2, 9, 2, 9, 4, 8, 9, 5, 6, 6, 6, 3, 9, 6, 5, 0, 2, 8, 4, 9, 2]"
