cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4798', '0.4733', '0.0000', '0.0683', '0.1129', '0.2316', '0.6034', '0.2801', '0.2020', '0.3611']","['0.3443', '0.2756', '0.0000', '0.2245', '0.1883', '0.3103', '0.2341', '0.2825', '0.3960', '0.2787']","['0.4798', '0.4733', '0.0000', '0.0683', '0.1129', '0.2316', '0.6034', '0.2801', '0.2020', '0.3611']","['0.4009', '0.3483', '0.0000', '0.1048', '0.1412', '0.2652', '0.3373', '0.2813', '0.2676', '0.3146']","['0.4798', '0.4733', '0.0000', '0.0683', '0.1129', '0.2316', '0.6034', '0.2801', '0.2020', '0.3611']","['0.9043', '0.8666', '1.0000', '0.9716', '0.9430', '0.9446', '0.7847', '0.9226', '0.9661', '0.8938']","[[273, 59, 0, 3, 4, 12, 27, 44, 56, 91], [32, 275, 0, 2, 15, 17, 81, 11, 45, 103], [97, 75, 0, 20, 61, 30, 193, 80, 10, 43], [49, 56, 0, 44, 54, 110, 206, 78, 4, 43], [44, 52, 0, 36, 71, 30, 288, 56, 9, 43], [45, 65, 0, 37, 34, 135, 154, 78, 8, 27], [21, 51, 0, 15, 51, 29, 356, 31, 1, 35], [26, 62, 0, 34, 75, 38, 125, 165, 8, 56], [172, 119, 0, 3, 0, 22, 13, 14, 120, 131], [34, 184, 0, 2, 12, 12, 78, 27, 42, 221]]",-1,-1
1,"['0.4271', '0.5456', '0.0131', '0.0295', '0.2099', '0.3568', '0.5305', '0.3005', '0.3973', '0.3137']","['0.3839', '0.2968', '0.1702', '0.2209', '0.2534', '0.2930', '0.2671', '0.3073', '0.3609', '0.3602']","['0.4271', '0.5456', '0.0131', '0.0295', '0.2099', '0.3568', '0.5305', '0.3005', '0.3973', '0.3137']","['0.4043', '0.3845', '0.0244', '0.0521', '0.2296', '0.3217', '0.3553', '0.3039', '0.3782', '0.3354']","['0.4271', '0.5456', '0.0131', '0.0295', '0.2099', '0.3568', '0.5305', '0.3005', '0.3973', '0.3137']","['0.9282', '0.8614', '0.9928', '0.9875', '0.9276', '0.9073', '0.8412', '0.9263', '0.9227', '0.9367']","[[243, 64, 4, 0, 8, 18, 19, 37, 130, 46], [24, 317, 4, 1, 8, 11, 41, 10, 89, 76], [84, 82, 8, 10, 86, 62, 147, 88, 17, 25], [29, 64, 11, 19, 74, 179, 156, 71, 10, 31], [37, 53, 6, 11, 132, 48, 236, 66, 21, 19], [27, 53, 5, 26, 51, 208, 114, 64, 14, 21], [14, 70, 4, 5, 65, 59, 313, 32, 4, 24], [21, 49, 2, 13, 91, 81, 94, 177, 21, 40], [123, 125, 2, 0, 1, 28, 10, 10, 236, 59], [31, 191, 1, 1, 5, 16, 42, 21, 112, 192]]","[2, 6, 6, 4, 7, 3, 7, 8, 2, 8, 8, 3, 0, 0, 5, 9, 6, 1, 2, 3, 3, 0, 6, 6, 9, 7, 0, 5, 8, 7, 1, 5]","[5, 4, 7, 2, 0, 5, 2, 8, 5, 1, 3, 2, 5, 7, 3, 5, 9, 4, 2, 4, 5, 3, 1, 9, 3, 4, 0, 2, 5, 4, 5, 4]"
2,"['0.4271', '0.5095', '0.0263', '0.0466', '0.1574', '0.4168', '0.5542', '0.4567', '0.4815', '0.3758']","['0.3958', '0.3947', '0.1951', '0.1948', '0.2720', '0.3049', '0.2995', '0.3257', '0.3734', '0.4144']","['0.4271', '0.5095', '0.0263', '0.0466', '0.1574', '0.4168', '0.5542', '0.4567', '0.4815', '0.3758']","['0.4108', '0.4448', '0.0463', '0.0752', '0.1994', '0.3522', '0.3888', '0.3802', '0.4206', '0.3942']","['0.4271', '0.5095', '0.0263', '0.0466', '0.1574', '0.4168', '0.5542', '0.4567', '0.4815', '0.3758']","['0.9317', '0.9162', '0.9878', '0.9768', '0.9507', '0.8977', '0.8586', '0.8971', '0.9112', '0.9397']","[[243, 46, 5, 5, 3, 15, 18, 40, 145, 49], [25, 296, 2, 3, 5, 11, 41, 12, 100, 86], [86, 42, 16, 17, 72, 74, 146, 115, 23, 18], [26, 36, 24, 30, 48, 210, 142, 94, 13, 21], [38, 31, 9, 19, 99, 49, 215, 126, 23, 20], [24, 26, 11, 37, 29, 243, 92, 85, 22, 14], [17, 32, 6, 14, 54, 73, 327, 45, 3, 19], [19, 31, 4, 24, 52, 75, 61, 269, 23, 31], [106, 82, 4, 2, 0, 28, 8, 11, 286, 67], [30, 128, 1, 3, 2, 19, 42, 29, 128, 230]]","[0, 2, 1, 1, 0, 7, 2, 8, 5, 6, 7, 2, 2, 0, 7, 3, 1, 3, 3, 9, 1, 1, 8, 7, 8, 6, 3, 5, 2, 8, 6, 4]","[6, 2, 4, 6, 1, 5, 4, 8, 0, 7, 3, 2, 8, 7, 9, 2, 6, 7, 5, 3, 4, 4, 2, 4, 5, 7, 5, 1, 5, 5, 9, 5]"
3,"['0.4042', '0.5645', '0.0673', '0.1568', '0.1606', '0.4065', '0.5898', '0.4839', '0.4411', '0.4020']","['0.4554', '0.4362', '0.2562', '0.3196', '0.3258', '0.3110', '0.3039', '0.3455', '0.4159', '0.4134']","['0.4042', '0.5645', '0.0673', '0.1568', '0.1606', '0.4065', '0.5898', '0.4839', '0.4411', '0.4020']","['0.4283', '0.4921', '0.1066', '0.2104', '0.2151', '0.3524', '0.4012', '0.4031', '0.4281', '0.4076']","['0.4042', '0.5645', '0.0673', '0.1568', '0.1606', '0.4065', '0.5898', '0.4839', '0.4411', '0.4020']","['0.9494', '0.9218', '0.9779', '0.9599', '0.9611', '0.9031', '0.8527', '0.9002', '0.9319', '0.9352']","[[230, 42, 15, 7, 6, 17, 20, 51, 128, 53], [23, 328, 1, 5, 6, 11, 34, 17, 59, 97], [67, 33, 41, 39, 57, 72, 149, 114, 16, 21], [15, 27, 23, 101, 26, 194, 162, 65, 9, 22], [29, 21, 22, 25, 101, 53, 217, 123, 17, 21], [15, 16, 23, 59, 25, 237, 99, 82, 17, 10], [13, 26, 11, 31, 47, 59, 348, 36, 4, 15], [5, 26, 17, 30, 40, 77, 64, 285, 14, 31], [87, 92, 6, 11, 1, 24, 11, 21, 262, 79], [21, 141, 1, 8, 1, 18, 41, 31, 104, 246]]","[5, 7, 8, 6, 5, 7, 6, 4, 0, 1, 2, 7, 0, 7, 1, 8, 9, 8, 3, 9, 9, 5, 8, 9, 1, 2, 2, 5, 5, 5, 9, 4]","[2, 7, 4, 2, 6, 2, 7, 0, 4, 7, 3, 4, 4, 4, 7, 1, 4, 9, 2, 4, 2, 5, 3, 2, 3, 3, 0, 3, 9, 4, 4, 6]"
4,"['0.4552', '0.5697', '0.0985', '0.1832', '0.1447', '0.4974', '0.5390', '0.4516', '0.4596', '0.4069']","['0.4481', '0.4623', '0.3030', '0.2658', '0.3583', '0.2953', '0.3372', '0.4012', '0.4213', '0.4338']","['0.4552', '0.5697', '0.0985', '0.1832', '0.1447', '0.4974', '0.5390', '0.4516', '0.4596', '0.4069']","['0.4516', '0.5104', '0.1487', '0.2169', '0.2061', '0.3706', '0.4149', '0.4249', '0.4396', '0.4199']","['0.4552', '0.5697', '0.0985', '0.1832', '0.1447', '0.4974', '0.5390', '0.4516', '0.4596', '0.4069']","['0.9413', '0.9290', '0.9744', '0.9391', '0.9697', '0.8723', '0.8845', '0.9266', '0.9306', '0.9397']","[[259, 39, 20, 9, 2, 21, 14, 38, 127, 40], [20, 331, 2, 12, 3, 20, 27, 8, 69, 89], [79, 22, 60, 60, 48, 96, 133, 79, 19, 13], [15, 21, 25, 118, 14, 242, 119, 48, 13, 29], [36, 15, 35, 44, 91, 69, 198, 107, 13, 21], [16, 15, 23, 79, 19, 290, 59, 55, 16, 11], [13, 23, 11, 59, 40, 81, 318, 26, 4, 15], [14, 31, 13, 33, 35, 108, 40, 266, 11, 38], [101, 81, 7, 10, 2, 29, 8, 14, 273, 69], [25, 138, 2, 20, 0, 26, 27, 22, 103, 249]]","[3, 1, 2, 1, 2, 6, 5, 2, 0, 8, 3, 6, 2, 9, 0, 5, 7, 8, 6, 3, 3, 2, 8, 1, 7, 6, 7, 0, 4, 0, 4, 4]","[7, 4, 6, 1, 6, 7, 7, 0, 8, 4, 4, 7, 8, 9, 3, 8, 2, 2, 2, 2, 0, 3, 0, 1, 6, 2, 1, 2, 1, 3, 4, 8]"
5,"['0.4253', '0.5680', '0.1002', '0.2578', '0.2719', '0.3997', '0.5492', '0.4873', '0.4091', '0.4575']","['0.4802', '0.4514', '0.2919', '0.3388', '0.3526', '0.3624', '0.3354', '0.3757', '0.4700', '0.4052']","['0.4253', '0.5680', '0.1002', '0.2578', '0.2719', '0.3997', '0.5492', '0.4873', '0.4091', '0.4575']","['0.4511', '0.5030', '0.1491', '0.2928', '0.3070', '0.3801', '0.4165', '0.4242', '0.4374', '0.4298']","['0.4253', '0.5680', '0.1002', '0.2578', '0.2719', '0.3997', '0.5492', '0.4873', '0.4091', '0.4575']","['0.9518', '0.9260', '0.9725', '0.9395', '0.9415', '0.9243', '0.8813', '0.9118', '0.9493', '0.9237']","[[242, 48, 23, 13, 6, 17, 13, 51, 100, 56], [20, 330, 4, 11, 6, 10, 29, 14, 35, 122], [68, 21, 61, 46, 94, 54, 135, 97, 13, 20], [6, 17, 27, 166, 38, 141, 142, 60, 8, 39], [31, 16, 32, 43, 171, 35, 161, 105, 12, 23], [12, 14, 23, 92, 32, 233, 83, 73, 13, 8], [8, 19, 12, 53, 79, 39, 324, 28, 5, 23], [12, 25, 13, 37, 51, 76, 46, 287, 9, 33], [88, 104, 12, 10, 3, 19, 9, 19, 243, 87], [17, 137, 2, 19, 5, 19, 24, 30, 79, 280]]","[0, 6, 3, 2, 6, 1, 5, 2, 2, 7, 0, 4, 2, 8, 7, 0, 3, 5, 2, 5, 9, 6, 7, 9, 7, 4, 2, 8, 9, 4, 2, 0]","[2, 4, 4, 8, 4, 8, 2, 1, 4, 4, 7, 8, 5, 0, 8, 5, 7, 0, 8, 8, 6, 2, 8, 1, 7, 5, 4, 4, 7, 5, 5, 9]"
6,"['0.4218', '0.4991', '0.1593', '0.3137', '0.2369', '0.3928', '0.5525', '0.4771', '0.4697', '0.4526']","['0.4771', '0.5179', '0.3149', '0.3306', '0.3433', '0.3423', '0.3446', '0.3963', '0.4380', '0.4446']","['0.4218', '0.4991', '0.1593', '0.3137', '0.2369', '0.3928', '0.5525', '0.4771', '0.4697', '0.4526']","['0.4478', '0.5083', '0.2116', '0.3219', '0.2803', '0.3658', '0.4245', '0.4330', '0.4533', '0.4486']","['0.4218', '0.4991', '0.1593', '0.3137', '0.2369', '0.3928', '0.5525', '0.4771', '0.4697', '0.4526']","['0.9516', '0.9502', '0.9609', '0.9236', '0.9469', '0.9188', '0.8854', '0.9209', '0.9338', '0.9358']","[[240, 30, 34, 14, 9, 18, 17, 40, 123, 44], [25, 290, 5, 16, 7, 12, 36, 14, 59, 117], [63, 14, 97, 68, 80, 50, 125, 85, 14, 13], [5, 9, 44, 202, 31, 153, 121, 46, 12, 21], [32, 11, 46, 52, 149, 44, 163, 101, 14, 17], [8, 8, 32, 104, 24, 229, 78, 74, 16, 10], [10, 12, 18, 62, 66, 48, 326, 26, 6, 16], [11, 17, 15, 52, 53, 78, 41, 281, 10, 31], [90, 74, 15, 8, 7, 18, 10, 16, 279, 77], [19, 95, 2, 33, 8, 19, 29, 26, 104, 277]]","[6, 2, 0, 4, 9, 5, 3, 9, 6, 4, 6, 2, 2, 2, 1, 6, 1, 2, 0, 7, 2, 1, 1, 4, 2, 4, 8, 5, 6, 7, 3, 9]","[2, 2, 5, 4, 3, 6, 9, 3, 3, 2, 1, 5, 2, 3, 4, 6, 0, 0, 4, 6, 6, 1, 7, 3, 4, 6, 2, 2, 6, 5, 4, 6]"
7,"['0.4534', '0.5267', '0.1839', '0.2811', '0.2114', '0.4185', '0.4746', '0.4703', '0.4596', '0.4690']","['0.4403', '0.4880', '0.2864', '0.3591', '0.3300', '0.3437', '0.3599', '0.4147', '0.4340', '0.4077']","['0.4534', '0.5267', '0.1839', '0.2811', '0.2114', '0.4185', '0.4746', '0.4703', '0.4596', '0.4690']","['0.4468', '0.5066', '0.2240', '0.3153', '0.2578', '0.3774', '0.4094', '0.4407', '0.4464', '0.4362']","['0.4534', '0.5267', '0.1839', '0.2811', '0.2114', '0.4185', '0.4746', '0.4703', '0.4596', '0.4690']","['0.9396', '0.9408', '0.9482', '0.9397', '0.9497', '0.9140', '0.9079', '0.9277', '0.9341', '0.9226']","[[258, 35, 25, 10, 8, 17, 11, 35, 118, 52], [31, 306, 3, 9, 7, 12, 22, 11, 56, 124], [80, 20, 112, 55, 69, 63, 109, 69, 16, 16], [14, 13, 51, 181, 38, 154, 90, 48, 15, 40], [40, 14, 78, 36, 133, 43, 149, 98, 15, 23], [14, 11, 43, 80, 28, 244, 60, 67, 21, 15], [10, 20, 37, 63, 60, 62, 280, 31, 6, 21], [19, 18, 24, 39, 49, 76, 31, 277, 13, 43], [99, 79, 14, 7, 5, 17, 7, 10, 273, 83], [21, 111, 4, 24, 6, 22, 19, 22, 96, 287]]","[2, 2, 2, 6, 3, 8, 0, 9, 8, 0, 0, 6, 7, 1, 6, 9, 2, 3, 4, 9, 5, 0, 3, 6, 2, 4, 4, 8, 8, 7, 9, 1]","[3, 0, 2, 8, 7, 0, 6, 6, 6, 5, 9, 5, 4, 2, 1, 1, 5, 2, 7, 0, 7, 4, 1, 4, 3, 1, 3, 8, 7, 1, 7, 9]"
8,"['0.4025', '0.4974', '0.2135', '0.3602', '0.2226', '0.3551', '0.4525', '0.4686', '0.5471', '0.4216']","['0.4379', '0.5097', '0.2915', '0.3310', '0.3333', '0.3255', '0.3782', '0.4107', '0.4161', '0.4708']","['0.4025', '0.4974', '0.2135', '0.3602', '0.2226', '0.3551', '0.4525', '0.4686', '0.5471', '0.4216']","['0.4194', '0.5035', '0.2464', '0.3450', '0.2669', '0.3396', '0.4120', '0.4377', '0.4727', '0.4448']","['0.4025', '0.4974', '0.2135', '0.3602', '0.2226', '0.3551', '0.4525', '0.4686', '0.5471', '0.4216']","['0.9459', '0.9487', '0.9414', '0.9124', '0.9479', '0.9208', '0.9189', '0.9268', '0.9156', '0.9462']","[[229, 34, 35, 14, 6, 14, 11, 36, 153, 37], [31, 289, 5, 22, 7, 13, 22, 11, 81, 100], [79, 15, 130, 74, 68, 57, 90, 66, 17, 13], [15, 10, 54, 232, 32, 122, 82, 52, 21, 24], [36, 11, 90, 56, 140, 45, 125, 90, 20, 16], [11, 8, 48, 128, 27, 207, 60, 66, 23, 5], [13, 16, 40, 74, 70, 57, 267, 33, 7, 13], [13, 16, 22, 49, 55, 85, 26, 276, 18, 29], [76, 73, 15, 12, 6, 15, 6, 13, 325, 53], [20, 95, 7, 40, 9, 21, 17, 29, 116, 258]]","[8, 9, 0, 8, 9, 5, 8, 4, 4, 9, 8, 8, 3, 1, 9, 5, 3, 5, 1, 5, 6, 1, 1, 1, 7, 8, 9, 0, 7, 7, 8, 8]","[9, 4, 8, 2, 6, 8, 3, 1, 1, 7, 7, 0, 0, 3, 2, 3, 1, 7, 3, 9, 6, 5, 6, 3, 9, 6, 6, 4, 6, 6, 7, 2]"
9,"['0.4341', '0.4819', '0.1954', '0.3168', '0.2941', '0.3431', '0.4186', '0.4754', '0.5067', '0.4493']","['0.4442', '0.4912', '0.2840', '0.3389', '0.3388', '0.3344', '0.3580', '0.4006', '0.4561', '0.4167']","['0.4341', '0.4819', '0.1954', '0.3168', '0.2941', '0.3431', '0.4186', '0.4754', '0.5067', '0.4493']","['0.4391', '0.4865', '0.2315', '0.3274', '0.3149', '0.3387', '0.3859', '0.4348', '0.4801', '0.4324']","['0.4341', '0.4819', '0.1954', '0.3168', '0.2941', '0.3431', '0.4186', '0.4754', '0.5067', '0.4493']","['0.9431', '0.9465', '0.9444', '0.9257', '0.9328', '0.9265', '0.9181', '0.9226', '0.9336', '0.9285']","[[247, 44, 37, 12, 10, 15, 9, 32, 122, 41], [28, 280, 5, 18, 7, 13, 28, 14, 64, 124], [77, 18, 119, 59, 101, 48, 83, 72, 14, 18], [11, 10, 57, 204, 35, 129, 91, 56, 15, 36], [37, 11, 68, 47, 185, 36, 114, 94, 16, 21], [12, 8, 45, 102, 35, 200, 64, 81, 19, 17], [12, 15, 40, 67, 104, 49, 247, 31, 3, 22], [18, 11, 24, 42, 53, 75, 27, 280, 18, 41], [90, 70, 16, 15, 7, 12, 7, 11, 301, 65], [24, 103, 8, 36, 9, 21, 20, 28, 88, 275]]","[6, 6, 1, 3, 0, 0, 6, 0, 3, 4, 9, 6, 6, 7, 3, 6, 6, 5, 7, 3, 1, 0, 7, 2, 7, 5, 9, 3, 7, 9, 9, 4]","[1, 8, 5, 6, 3, 4, 0, 1, 0, 9, 1, 5, 1, 9, 7, 1, 1, 8, 5, 4, 1, 3, 5, 0, 6, 7, 2, 9, 2, 0, 4, 1]"
