cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4359', '0.2513', '0.0213', '0.0590', '0.0238', '0.3774', '0.7017', '0.1154', '0.2593', '0.4477']","['0.3605', '0.3341', '0.2708', '0.1659', '0.1456', '0.2730', '0.2142', '0.1456', '0.3949', '0.3048']","['0.4359', '0.2513', '0.0213', '0.0590', '0.0238', '0.3774', '0.7017', '0.1154', '0.2593', '0.4477']","['0.3946', '0.2868', '0.0396', '0.0871', '0.0410', '0.3168', '0.3282', '0.1288', '0.3130', '0.3627']","['0.4359', '0.2513', '0.0213', '0.0590', '0.0238', '0.3774', '0.7017', '0.1154', '0.2593', '0.4477']","['0.9190', '0.9463', '0.9935', '0.9643', '0.9836', '0.8918', '0.7192', '0.9263', '0.9563', '0.8840']","[[248, 31, 0, 21, 7, 32, 31, 35, 79, 85], [28, 146, 1, 14, 9, 56, 109, 36, 57, 125], [87, 19, 13, 32, 14, 58, 287, 48, 5, 46], [35, 15, 9, 38, 10, 177, 224, 74, 4, 58], [38, 16, 3, 23, 15, 49, 401, 34, 10, 40], [31, 25, 5, 32, 13, 220, 177, 50, 1, 29], [14, 11, 4, 22, 9, 49, 414, 46, 0, 21], [20, 46, 8, 26, 12, 73, 215, 68, 10, 111], [159, 53, 3, 14, 5, 61, 17, 18, 154, 110], [28, 75, 2, 7, 9, 31, 58, 58, 70, 274]]",-1,-1
1,"['0.3814', '0.4527', '0.1117', '0.1289', '0.0445', '0.3997', '0.6136', '0.2683', '0.4040', '0.4281']","['0.4102', '0.3407', '0.2833', '0.2139', '0.2014', '0.3050', '0.2745', '0.2540', '0.4211', '0.3988']","['0.3814', '0.4527', '0.1117', '0.1289', '0.0445', '0.3997', '0.6136', '0.2683', '0.4040', '0.4281']","['0.3953', '0.3888', '0.1602', '0.1609', '0.0729', '0.3460', '0.3793', '0.2609', '0.4124', '0.4129']","['0.3814', '0.4527', '0.1117', '0.1289', '0.0445', '0.3997', '0.6136', '0.2683', '0.4040', '0.4281']","['0.9426', '0.9061', '0.9681', '0.9431', '0.9793', '0.9020', '0.8231', '0.9142', '0.9390', '0.9267']","[[217, 58, 18, 19, 4, 19, 15, 46, 123, 50], [16, 263, 5, 9, 3, 27, 47, 24, 73, 114], [65, 53, 68, 65, 36, 48, 196, 51, 11, 16], [21, 45, 30, 83, 14, 172, 137, 91, 9, 42], [43, 33, 27, 37, 28, 56, 312, 63, 17, 13], [24, 35, 27, 65, 9, 233, 105, 59, 7, 19], [6, 24, 21, 32, 14, 52, 362, 65, 3, 11], [15, 48, 32, 58, 28, 88, 105, 158, 11, 46], [111, 74, 8, 11, 1, 40, 10, 15, 240, 84], [11, 139, 4, 9, 2, 29, 30, 50, 76, 262]]","[9, 4, 5, 8, 0, 7, 3, 0, 2, 1, 5, 7, 3, 6, 8, 1, 9, 3, 0, 3, 6, 4, 2, 6, 2, 1, 2, 9, 9, 7, 2, 2]","[5, 8, 0, 1, 2, 8, 8, 0, 8, 8, 0, 6, 0, 4, 8, 8, 4, 8, 1, 6, 4, 2, 6, 0, 1, 8, 0, 1, 8, 9, 7, 7]"
2,"['0.3849', '0.4699', '0.1412', '0.1289', '0.1256', '0.3859', '0.6475', '0.4177', '0.4949', '0.3954']","['0.4650', '0.4213', '0.3308', '0.2538', '0.2937', '0.3358', '0.2890', '0.2943', '0.4349', '0.4645']","['0.3849', '0.4699', '0.1412', '0.1289', '0.1256', '0.3859', '0.6475', '0.4177', '0.4949', '0.3954']","['0.4212', '0.4443', '0.1979', '0.1710', '0.1759', '0.3591', '0.3996', '0.3453', '0.4630', '0.4272']","['0.3849', '0.4699', '0.1412', '0.1289', '0.1256', '0.3859', '0.6475', '0.4177', '0.4949', '0.3954']","['0.9536', '0.9308', '0.9677', '0.9544', '0.9646', '0.9179', '0.8262', '0.8910', '0.9293', '0.9482']","[[219, 50, 22, 18, 13, 12, 15, 64, 124, 32], [8, 273, 3, 20, 8, 11, 45, 34, 87, 92], [59, 37, 86, 37, 60, 44, 180, 85, 9, 12], [15, 31, 38, 83, 16, 158, 170, 93, 10, 30], [38, 18, 29, 22, 79, 51, 277, 88, 20, 7], [12, 16, 26, 58, 13, 225, 115, 85, 19, 14], [10, 14, 18, 30, 32, 42, 382, 50, 4, 8], [10, 26, 26, 31, 45, 78, 88, 246, 13, 26], [91, 60, 10, 10, 0, 24, 17, 30, 294, 58], [9, 123, 2, 18, 3, 25, 33, 61, 96, 242]]","[0, 0, 3, 3, 2, 2, 4, 5, 3, 8, 3, 2, 3, 6, 4, 0, 5, 6, 2, 2, 4, 1, 5, 4, 9, 9, 0, 9, 5, 1, 4, 5]","[4, 8, 2, 0, 5, 6, 2, 5, 2, 9, 8, 6, 2, 6, 3, 3, 5, 2, 0, 7, 0, 6, 8, 3, 7, 4, 0, 6, 9, 1, 9, 4]"
3,"['0.4429', '0.4836', '0.2266', '0.2220', '0.1288', '0.4271', '0.5814', '0.4363', '0.4731', '0.4167']","['0.4828', '0.4439', '0.3301', '0.2653', '0.3506', '0.3136', '0.3366', '0.3560', '0.4965', '0.4586']","['0.4429', '0.4836', '0.2266', '0.2220', '0.1288', '0.4271', '0.5814', '0.4363', '0.4731', '0.4167']","['0.4620', '0.4629', '0.2687', '0.2418', '0.1884', '0.3617', '0.4264', '0.3921', '0.4845', '0.4366']","['0.4429', '0.4836', '0.2266', '0.2220', '0.1288', '0.4271', '0.5814', '0.4363', '0.4731', '0.4167']","['0.9503', '0.9350', '0.9481', '0.9261', '0.9721', '0.8994', '0.8750', '0.9141', '0.9473', '0.9441']","[[252, 50, 42, 20, 8, 15, 12, 47, 92, 31], [18, 281, 8, 27, 3, 19, 31, 23, 64, 107], [53, 30, 138, 58, 49, 49, 138, 73, 9, 12], [16, 19, 36, 143, 16, 172, 128, 73, 7, 34], [37, 16, 64, 42, 81, 69, 211, 84, 13, 12], [8, 9, 39, 91, 12, 249, 81, 61, 12, 21], [6, 14, 36, 58, 21, 72, 343, 29, 2, 9], [14, 26, 35, 48, 36, 98, 44, 257, 7, 24], [105, 65, 16, 26, 2, 17, 11, 20, 281, 51], [13, 123, 4, 26, 3, 34, 20, 55, 79, 255]]","[4, 7, 5, 2, 7, 7, 2, 0, 4, 0, 5, 6, 0, 8, 6, 5, 6, 9, 0, 7, 0, 2, 9, 3, 1, 3, 7, 5, 8, 5, 8, 4]","[0, 2, 7, 9, 2, 8, 4, 3, 9, 0, 9, 6, 8, 6, 8, 1, 8, 9, 9, 5, 4, 0, 8, 8, 6, 6, 1, 9, 1, 2, 0, 3]"
4,"['0.4341', '0.5164', '0.2315', '0.1087', '0.2242', '0.4408', '0.6356', '0.4737', '0.4848', '0.4330']","['0.4574', '0.4121', '0.3481', '0.2966', '0.3606', '0.3440', '0.3327', '0.4139', '0.4948', '0.4649']","['0.4341', '0.5164', '0.2315', '0.1087', '0.2242', '0.4408', '0.6356', '0.4737', '0.4848', '0.4330']","['0.4454', '0.4584', '0.2781', '0.1591', '0.2765', '0.3865', '0.4368', '0.4418', '0.4898', '0.4484']","['0.4341', '0.5164', '0.2315', '0.1087', '0.2242', '0.4408', '0.6356', '0.4737', '0.4848', '0.4330']","['0.9461', '0.9210', '0.9510', '0.9690', '0.9535', '0.9095', '0.8610', '0.9270', '0.9456', '0.9434']","[[247, 57, 42, 7, 14, 16, 15, 42, 94, 35], [22, 300, 10, 12, 6, 14, 29, 21, 70, 97], [58, 35, 141, 20, 81, 48, 147, 57, 9, 13], [22, 34, 43, 70, 24, 178, 169, 59, 6, 39], [38, 22, 48, 19, 141, 50, 213, 75, 11, 12], [10, 21, 42, 34, 24, 257, 101, 61, 12, 21], [5, 18, 29, 36, 37, 57, 375, 24, 2, 7], [12, 30, 28, 14, 51, 86, 47, 279, 9, 33], [111, 72, 17, 10, 7, 17, 12, 12, 288, 48], [15, 139, 5, 14, 6, 24, 19, 44, 81, 265]]","[7, 1, 9, 5, 4, 0, 6, 1, 3, 5, 8, 9, 5, 2, 5, 4, 8, 1, 4, 5, 4, 2, 1, 2, 4, 7, 2, 0, 1, 9, 8, 6]","[8, 8, 8, 0, 8, 2, 8, 2, 4, 9, 2, 6, 9, 6, 4, 5, 3, 6, 3, 6, 4, 8, 8, 4, 0, 5, 9, 4, 4, 1, 4, 4]"
5,"['0.3550', '0.4561', '0.2923', '0.1925', '0.2671', '0.3499', '0.5729', '0.4397', '0.6162', '0.4216']","['0.4601', '0.4707', '0.2997', '0.3171', '0.3485', '0.3630', '0.3731', '0.4489', '0.4159', '0.4257']","['0.3550', '0.4561', '0.2923', '0.1925', '0.2671', '0.3499', '0.5729', '0.4397', '0.6162', '0.4216']","['0.4008', '0.4633', '0.2959', '0.2396', '0.3024', '0.3563', '0.4519', '0.4443', '0.4966', '0.4236']","['0.3550', '0.4561', '0.2923', '0.1925', '0.2671', '0.3499', '0.5729', '0.4397', '0.6162', '0.4216']","['0.9564', '0.9450', '0.9228', '0.9501', '0.9415', '0.9339', '0.8950', '0.9412', '0.9049', '0.9354']","[[202, 36, 40, 12, 22, 6, 14, 26, 173, 38], [11, 265, 14, 8, 9, 9, 24, 13, 103, 125], [58, 23, 178, 37, 89, 30, 107, 52, 18, 17], [19, 19, 76, 124, 24, 128, 139, 52, 25, 38], [35, 13, 89, 30, 168, 43, 156, 52, 28, 15], [15, 14, 62, 84, 21, 204, 78, 62, 22, 21], [5, 18, 57, 40, 58, 44, 338, 17, 4, 9], [19, 24, 45, 27, 68, 68, 29, 259, 10, 40], [63, 49, 19, 12, 12, 12, 7, 9, 366, 45], [12, 102, 14, 17, 11, 18, 14, 35, 131, 258]]","[0, 3, 9, 5, 4, 7, 6, 2, 0, 0, 7, 5, 3, 2, 9, 2, 6, 1, 2, 6, 5, 2, 0, 6, 4, 2, 7, 9, 2, 8, 7, 7]","[4, 3, 5, 6, 6, 0, 8, 3, 9, 3, 8, 3, 1, 7, 0, 7, 8, 2, 9, 2, 9, 9, 2, 1, 9, 3, 3, 9, 0, 1, 2, 9]"
6,"['0.4341', '0.5215', '0.3169', '0.2205', '0.1940', '0.3808', '0.5746', '0.4618', '0.5000', '0.4020']","['0.4524', '0.4734', '0.2951', '0.3287', '0.3476', '0.3308', '0.3796', '0.4359', '0.4633', '0.4489']","['0.4341', '0.5215', '0.3169', '0.2205', '0.1940', '0.3808', '0.5746', '0.4618', '0.5000', '0.4020']","['0.4430', '0.4963', '0.3056', '0.2639', '0.2490', '0.3541', '0.4572', '0.4485', '0.4810', '0.4241']","['0.4341', '0.5215', '0.3169', '0.2205', '0.1940', '0.3808', '0.5746', '0.4618', '0.5000', '0.4020']","['0.9449', '0.9378', '0.9145', '0.9459', '0.9574', '0.9171', '0.8976', '0.9349', '0.9364', '0.9439']","[[247, 40, 48, 14, 17, 12, 13, 37, 107, 34], [23, 303, 11, 7, 8, 10, 23, 18, 74, 104], [61, 17, 193, 31, 52, 45, 121, 62, 13, 14], [23, 18, 72, 142, 21, 162, 120, 43, 13, 30], [34, 20, 114, 39, 122, 45, 159, 67, 19, 10], [13, 14, 68, 82, 18, 222, 67, 61, 15, 23], [3, 14, 64, 54, 39, 54, 339, 14, 2, 7], [15, 22, 53, 27, 48, 80, 26, 272, 7, 39], [106, 71, 19, 15, 14, 16, 6, 9, 297, 41], [21, 121, 12, 21, 12, 25, 19, 41, 94, 246]]","[5, 7, 4, 4, 7, 6, 2, 1, 6, 8, 2, 7, 5, 2, 1, 7, 4, 8, 8, 8, 5, 1, 5, 9, 0, 4, 5, 8, 4, 7, 4, 4]","[9, 9, 6, 6, 5, 4, 3, 9, 9, 6, 5, 1, 6, 1, 3, 9, 7, 5, 3, 7, 6, 4, 7, 6, 4, 3, 9, 9, 0, 8, 0, 1]"
7,"['0.4499', '0.4974', '0.3054', '0.2376', '0.2480', '0.3979', '0.5305', '0.4635', '0.5286', '0.4330']","['0.4376', '0.5152', '0.3064', '0.3415', '0.3562', '0.3442', '0.4018', '0.4389', '0.4604', '0.4387']","['0.4499', '0.4974', '0.3054', '0.2376', '0.2480', '0.3979', '0.5305', '0.4635', '0.5286', '0.4330']","['0.4437', '0.5061', '0.3059', '0.2802', '0.2924', '0.3691', '0.4573', '0.4509', '0.4922', '0.4359']","['0.4499', '0.4974', '0.3054', '0.2376', '0.2480', '0.3979', '0.5305', '0.4635', '0.5286', '0.4330']","['0.9394', '0.9498', '0.9219', '0.9449', '0.9475', '0.9184', '0.9139', '0.9355', '0.9319', '0.9371']","[[256, 31, 47, 14, 18, 14, 10, 26, 113, 40], [26, 289, 13, 7, 8, 11, 20, 20, 80, 107], [63, 10, 186, 33, 75, 40, 101, 64, 18, 19], [25, 16, 68, 153, 25, 153, 106, 47, 17, 34], [44, 11, 94, 34, 156, 55, 132, 67, 19, 17], [13, 8, 63, 84, 22, 232, 61, 60, 17, 23], [8, 14, 52, 59, 54, 58, 313, 23, 2, 7], [15, 16, 51, 26, 60, 73, 16, 273, 9, 50], [101, 62, 18, 16, 10, 17, 6, 8, 314, 42], [34, 104, 15, 22, 10, 21, 14, 34, 93, 265]]","[5, 2, 9, 0, 7, 8, 4, 5, 4, 7, 4, 8, 5, 5, 4, 5, 6, 5, 2, 7, 5, 5, 8, 2, 8, 2, 3, 5, 7, 4, 1, 6]","[3, 1, 3, 5, 1, 0, 9, 9, 2, 7, 1, 4, 8, 1, 4, 2, 9, 2, 7, 1, 8, 6, 8, 0, 6, 7, 0, 8, 9, 0, 9, 9]"
8,"['0.4903', '0.4905', '0.3071', '0.2578', '0.3275', '0.3259', '0.5288', '0.4584', '0.4377', '0.4003']","['0.4170', '0.5135', '0.2913', '0.3416', '0.3296', '0.3838', '0.4062', '0.4024', '0.4710', '0.4562']","['0.4903', '0.4905', '0.3071', '0.2578', '0.3275', '0.3259', '0.5288', '0.4584', '0.4377', '0.4003']","['0.4507', '0.5018', '0.2990', '0.2938', '0.3285', '0.3525', '0.4595', '0.4286', '0.4538', '0.4265']","['0.4903', '0.4905', '0.3071', '0.2578', '0.3275', '0.3259', '0.5288', '0.4584', '0.4377', '0.4003']","['0.9282', '0.9502', '0.9156', '0.9403', '0.9220', '0.9437', '0.9157', '0.9259', '0.9460', '0.9458']","[[279, 35, 48, 14, 32, 5, 13, 34, 82, 27], [37, 285, 15, 12, 16, 7, 20, 25, 55, 109], [63, 13, 187, 36, 101, 28, 91, 63, 12, 15], [32, 12, 69, 166, 45, 114, 112, 54, 13, 27], [47, 7, 101, 34, 206, 31, 105, 67, 16, 15], [18, 8, 64, 92, 41, 190, 64, 70, 20, 16], [7, 11, 68, 55, 75, 34, 312, 20, 1, 7], [16, 14, 53, 37, 75, 53, 26, 270, 9, 36], [139, 67, 21, 13, 15, 16, 7, 16, 260, 40], [31, 103, 16, 27, 19, 17, 18, 52, 84, 245]]","[2, 9, 9, 8, 6, 4, 9, 8, 4, 0, 3, 2, 9, 7, 9, 2, 3, 2, 0, 7, 3, 2, 0, 2, 1, 5, 2, 7, 3, 8, 0, 6]","[2, 9, 1, 1, 8, 1, 0, 9, 1, 1, 6, 7, 7, 5, 3, 5, 7, 5, 0, 3, 3, 9, 5, 4, 7, 4, 4, 9, 4, 5, 2, 2]"
9,"['0.4095', '0.5284', '0.2742', '0.2516', '0.2703', '0.3979', '0.5458', '0.4686', '0.5269', '0.4493']","['0.5054', '0.4850', '0.3230', '0.3522', '0.3505', '0.3422', '0.3833', '0.4466', '0.4771', '0.4218']","['0.4095', '0.5284', '0.2742', '0.2516', '0.2703', '0.3979', '0.5458', '0.4686', '0.5269', '0.4493']","['0.4524', '0.5058', '0.2966', '0.2935', '0.3052', '0.3680', '0.4503', '0.4573', '0.5008', '0.4351']","['0.4095', '0.5284', '0.2742', '0.2516', '0.2703', '0.3979', '0.5458', '0.4686', '0.5269', '0.4493']","['0.9580', '0.9398', '0.9351', '0.9444', '0.9414', '0.9177', '0.9043', '0.9368', '0.9366', '0.9300']","[[233, 45, 41, 13, 20, 10, 12, 30, 122, 43], [19, 307, 11, 13, 8, 12, 21, 17, 66, 107], [52, 11, 167, 38, 83, 52, 106, 61, 19, 20], [18, 20, 51, 162, 33, 146, 125, 41, 13, 35], [27, 13, 82, 35, 170, 50, 138, 69, 21, 24], [6, 10, 56, 81, 22, 232, 68, 59, 17, 32], [2, 14, 48, 55, 59, 56, 322, 20, 2, 12], [11, 18, 40, 28, 60, 76, 23, 276, 7, 50], [78, 73, 11, 11, 16, 20, 7, 11, 313, 54], [15, 122, 10, 24, 14, 24, 18, 34, 76, 275]]","[7, 5, 6, 9, 1, 9, 3, 3, 5, 0, 5, 6, 4, 6, 1, 8, 5, 0, 8, 9, 4, 1, 4, 8, 8, 5, 9, 4, 5, 2, 6, 6]","[6, 6, 1, 1, 5, 4, 2, 7, 4, 1, 5, 9, 9, 5, 4, 1, 3, 6, 2, 1, 0, 8, 2, 3, 1, 9, 6, 5, 3, 3, 3, 9]"
