cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4130', '0.4888', '0.0099', '0.0606', '0.2464', '0.2744', '0.6593', '0.3277', '0.2828', '0.3480']","['0.3401', '0.3595', '0.3529', '0.2308', '0.2480', '0.3143', '0.2698', '0.2601', '0.3758', '0.3750']","['0.4130', '0.4888', '0.0099', '0.0606', '0.2464', '0.2744', '0.6593', '0.3277', '0.2828', '0.3480']","['0.3730', '0.4143', '0.0192', '0.0959', '0.2472', '0.2930', '0.3829', '0.2900', '0.3228', '0.3610']","['0.4130', '0.4888', '0.0099', '0.0606', '0.2464', '0.2744', '0.6593', '0.3277', '0.2828', '0.3480']","['0.9160', '0.9066', '0.9980', '0.9757', '0.9125', '0.9356', '0.8054', '0.8985', '0.9484', '0.9341']","[[235, 67, 0, 8, 13, 13, 24, 52, 103, 54], [26, 284, 0, 3, 6, 1, 64, 45, 56, 96], [83, 37, 6, 15, 105, 41, 200, 90, 14, 18], [32, 22, 3, 39, 77, 130, 210, 94, 10, 27], [51, 14, 1, 11, 155, 45, 263, 63, 7, 19], [24, 26, 4, 42, 75, 160, 138, 88, 17, 9], [17, 15, 1, 15, 61, 36, 389, 42, 3, 11], [47, 25, 1, 26, 123, 48, 83, 193, 10, 33], [142, 125, 1, 5, 4, 26, 19, 16, 168, 88], [34, 175, 0, 5, 6, 9, 52, 59, 59, 213]]",-1,-1
1,"['0.4482', '0.4372', '0.1034', '0.2795', '0.2830', '0.2899', '0.4814', '0.5857', '0.3636', '0.4363']","['0.4344', '0.5050', '0.2825', '0.2699', '0.3397', '0.3506', '0.3717', '0.3089', '0.4186', '0.4327']","['0.4482', '0.4372', '0.1034', '0.2795', '0.2830', '0.2899', '0.4814', '0.5857', '0.3636', '0.4363']","['0.4412', '0.4686', '0.1514', '0.2746', '0.3088', '0.3174', '0.4195', '0.4045', '0.3892', '0.4345']","['0.4482', '0.4372', '0.1034', '0.2795', '0.2830', '0.2899', '0.4814', '0.5857', '0.3636', '0.4363']","['0.9389', '0.9541', '0.9703', '0.9091', '0.9356', '0.9422', '0.9113', '0.8573', '0.9445', '0.9350']","[[255, 40, 10, 27, 7, 15, 7, 70, 106, 32], [34, 254, 0, 14, 0, 8, 23, 49, 60, 139], [57, 14, 63, 77, 118, 38, 93, 124, 9, 16], [17, 2, 40, 180, 41, 113, 110, 109, 6, 26], [34, 7, 39, 56, 178, 26, 130, 132, 12, 15], [8, 2, 27, 131, 48, 169, 52, 130, 6, 10], [6, 3, 16, 78, 88, 37, 284, 54, 5, 19], [14, 7, 18, 68, 41, 40, 31, 345, 6, 19], [131, 77, 8, 19, 1, 21, 10, 37, 216, 74], [31, 97, 2, 17, 2, 15, 24, 67, 90, 267]]","[7, 9, 5, 4, 2, 2, 0, 5, 8, 7, 9, 1, 5, 8, 9, 0, 6, 2, 7, 6, 2, 2, 3, 0, 1, 2, 8, 9, 1, 6, 1, 4]","[2, 4, 4, 8, 0, 4, 4, 5, 2, 0, 8, 2, 0, 2, 3, 3, 6, 7, 5, 3, 3, 5, 2, 8, 0, 6, 0, 8, 3, 8, 3, 4]"
2,"['0.5097', '0.4957', '0.1724', '0.1460', '0.1669', '0.3791', '0.5983', '0.5212', '0.3771', '0.4984']","['0.3887', '0.5208', '0.2465', '0.3230', '0.3933', '0.3536', '0.3566', '0.3712', '0.4427', '0.3966']","['0.5097', '0.4957', '0.1724', '0.1460', '0.1669', '0.3791', '0.5983', '0.5212', '0.3771', '0.4984']","['0.4411', '0.5079', '0.2029', '0.2011', '0.2344', '0.3659', '0.4468', '0.4336', '0.4073', '0.4417']","['0.5097', '0.4957', '0.1724', '0.1460', '0.1669', '0.3791', '0.5983', '0.5212', '0.3771', '0.4984']","['0.9160', '0.9511', '0.9405', '0.9632', '0.9698', '0.9254', '0.8823', '0.9039', '0.9478', '0.9139']","[[290, 32, 22, 9, 8, 10, 12, 38, 108, 40], [47, 288, 0, 3, 1, 9, 16, 25, 49, 143], [86, 19, 105, 31, 57, 58, 128, 93, 8, 24], [24, 6, 67, 94, 16, 163, 145, 75, 10, 44], [48, 10, 91, 19, 105, 32, 182, 104, 16, 22], [16, 6, 50, 65, 22, 221, 77, 97, 7, 22], [7, 9, 40, 35, 35, 38, 353, 40, 3, 30], [29, 10, 33, 19, 23, 71, 46, 307, 5, 46], [162, 63, 13, 8, 0, 10, 9, 12, 224, 93], [37, 110, 5, 8, 0, 13, 22, 36, 76, 305]]","[3, 3, 6, 1, 4, 3, 6, 4, 5, 0, 3, 0, 6, 0, 6, 7, 2, 0, 3, 6, 1, 9, 0, 1, 9, 3, 3, 5, 0, 1, 2, 8]","[0, 6, 8, 2, 8, 1, 4, 2, 3, 0, 3, 0, 0, 0, 1, 2, 8, 0, 7, 4, 8, 4, 2, 9, 0, 9, 4, 8, 3, 8, 0, 0]"
3,"['0.4903', '0.4785', '0.2118', '0.3168', '0.2544', '0.3482', '0.5881', '0.5076', '0.4428', '0.4641']","['0.4003', '0.5409', '0.2768', '0.3598', '0.3695', '0.3691', '0.3727', '0.4136', '0.4861', '0.4913']","['0.4903', '0.4785', '0.2118', '0.3168', '0.2544', '0.3482', '0.5881', '0.5076', '0.4428', '0.4641']","['0.4408', '0.5078', '0.2400', '0.3369', '0.3013', '0.3583', '0.4563', '0.4558', '0.4634', '0.4773']","['0.4903', '0.4785', '0.2118', '0.3168', '0.2544', '0.3482', '0.5881', '0.5076', '0.4428', '0.4641']","['0.9230', '0.9564', '0.9375', '0.9322', '0.9492', '0.9359', '0.8921', '0.9216', '0.9486', '0.9454']","[[279, 27, 36, 15, 16, 13, 10, 32, 109, 32], [42, 278, 1, 11, 3, 8, 33, 27, 53, 125], [77, 12, 129, 55, 86, 55, 108, 71, 8, 8], [22, 4, 60, 204, 24, 116, 127, 58, 11, 18], [41, 8, 83, 33, 160, 34, 164, 78, 12, 16], [12, 5, 52, 123, 35, 203, 69, 72, 6, 6], [5, 6, 45, 68, 56, 20, 347, 27, 2, 14], [23, 8, 38, 38, 47, 75, 34, 299, 3, 24], [156, 60, 15, 6, 4, 11, 11, 17, 263, 51], [40, 106, 7, 14, 2, 15, 28, 42, 74, 284]]","[0, 8, 1, 9, 7, 8, 3, 6, 1, 6, 3, 1, 9, 2, 2, 9, 0, 0, 4, 8, 9, 2, 4, 9, 0, 1, 6, 3, 2, 9, 8, 0]","[0, 8, 4, 4, 8, 4, 3, 4, 2, 0, 1, 4, 2, 4, 0, 6, 2, 4, 0, 0, 8, 3, 2, 2, 9, 4, 6, 5, 8, 6, 8, 2]"
4,"['0.4903', '0.5301', '0.2315', '0.3758', '0.1351', '0.2882', '0.5458', '0.5212', '0.5269', '0.5000']","['0.3886', '0.5220', '0.2975', '0.3338', '0.3991', '0.3597', '0.4020', '0.4373', '0.4830', '0.4622']","['0.4903', '0.5301', '0.2315', '0.3758', '0.1351', '0.2882', '0.5458', '0.5212', '0.5269', '0.5000']","['0.4336', '0.5260', '0.2604', '0.3535', '0.2019', '0.3200', '0.4630', '0.4756', '0.5040', '0.4804']","['0.4903', '0.5301', '0.2315', '0.3758', '0.1351', '0.2882', '0.5458', '0.5212', '0.5269', '0.5000']","['0.9192', '0.9480', '0.9382', '0.9098', '0.9762', '0.9448', '0.9115', '0.9270', '0.9380', '0.9339']","[[279, 32, 33, 11, 6, 6, 10, 26, 135, 31], [44, 308, 0, 10, 1, 10, 16, 11, 57, 124], [93, 19, 141, 75, 44, 48, 93, 67, 15, 14], [23, 10, 55, 242, 13, 102, 98, 53, 16, 32], [55, 13, 101, 60, 85, 33, 149, 94, 19, 20], [15, 8, 52, 161, 14, 168, 55, 85, 11, 14], [8, 10, 48, 94, 32, 20, 322, 27, 4, 25], [34, 15, 30, 42, 18, 69, 28, 307, 4, 42], [139, 49, 10, 12, 0, 5, 8, 4, 313, 54], [28, 126, 4, 18, 0, 6, 22, 28, 74, 306]]","[5, 8, 9, 9, 1, 5, 1, 9, 5, 7, 3, 6, 3, 9, 0, 6, 9, 5, 0, 6, 1, 3, 3, 7, 4, 5, 1, 4, 4, 1, 8, 0]","[8, 4, 0, 2, 8, 4, 1, 9, 9, 0, 6, 2, 2, 1, 9, 6, 2, 0, 4, 0, 1, 3, 0, 5, 6, 9, 9, 3, 3, 9, 0, 0]"
5,"['0.3796', '0.5731', '0.2414', '0.3494', '0.2734', '0.2521', '0.5593', '0.5076', '0.5657', '0.4951']","['0.4138', '0.5195', '0.2763', '0.3483', '0.3723', '0.3952', '0.3976', '0.4523', '0.4828', '0.4749']","['0.3796', '0.5731', '0.2414', '0.3494', '0.2734', '0.2521', '0.5593', '0.5076', '0.5657', '0.4951']","['0.3960', '0.5450', '0.2577', '0.3488', '0.3153', '0.3079', '0.4648', '0.4784', '0.5209', '0.4848']","['0.3796', '0.5731', '0.2414', '0.3494', '0.2734', '0.2521', '0.5593', '0.5076', '0.5657', '0.4951']","['0.9437', '0.9432', '0.9286', '0.9214', '0.9460', '0.9585', '0.9076', '0.9331', '0.9334', '0.9378']","[[216, 40, 44, 13, 12, 6, 14, 22, 162, 40], [36, 333, 0, 10, 2, 5, 21, 19, 49, 106], [69, 13, 147, 61, 97, 38, 87, 59, 24, 14], [15, 9, 78, 225, 26, 74, 111, 54, 21, 31], [39, 14, 88, 47, 172, 18, 139, 79, 18, 15], [7, 8, 69, 151, 35, 147, 65, 72, 16, 13], [6, 11, 47, 70, 65, 14, 330, 23, 2, 22], [22, 10, 34, 47, 47, 55, 29, 299, 5, 41], [91, 68, 16, 7, 3, 8, 7, 5, 336, 53], [21, 135, 9, 15, 3, 7, 27, 29, 63, 303]]","[0, 6, 8, 6, 7, 5, 3, 9, 1, 6, 3, 1, 6, 8, 5, 8, 5, 2, 4, 2, 4, 0, 0, 2, 4, 2, 1, 9, 2, 0, 0, 0]","[6, 4, 7, 3, 4, 2, 3, 6, 1, 2, 8, 0, 0, 6, 5, 3, 4, 0, 6, 1, 6, 4, 5, 3, 4, 5, 6, 6, 2, 5, 2, 6]"
6,"['0.4605', '0.6093', '0.2841', '0.3742', '0.2162', '0.3019', '0.5356', '0.5212', '0.4848', '0.4886']","['0.4433', '0.5214', '0.2874', '0.3409', '0.3820', '0.3599', '0.4136', '0.4610', '0.5383', '0.4894']","['0.4605', '0.6093', '0.2841', '0.3742', '0.2162', '0.3019', '0.5356', '0.5212', '0.4848', '0.4886']","['0.4517', '0.5619', '0.2857', '0.3568', '0.2761', '0.3284', '0.4668', '0.4892', '0.5102', '0.4890']","['0.4605', '0.6093', '0.2841', '0.3742', '0.2162', '0.3019', '0.5356', '0.5212', '0.4848', '0.4886']","['0.9394', '0.9400', '0.9204', '0.9130', '0.9590', '0.9422', '0.9172', '0.9337', '0.9543', '0.9421']","[[262, 40, 53, 11, 13, 11, 11, 21, 111, 36], [31, 354, 2, 14, 4, 4, 16, 18, 41, 97], [62, 17, 173, 72, 79, 51, 72, 56, 11, 16], [16, 7, 63, 241, 23, 108, 95, 51, 8, 32], [34, 17, 116, 55, 136, 30, 135, 80, 13, 13], [9, 9, 73, 147, 21, 176, 60, 74, 8, 6], [7, 12, 48, 88, 45, 27, 316, 26, 1, 20], [18, 11, 40, 46, 31, 68, 29, 307, 2, 37], [128, 68, 22, 12, 3, 5, 7, 6, 288, 55], [24, 144, 12, 21, 1, 9, 23, 27, 52, 299]]","[7, 3, 6, 4, 9, 0, 5, 4, 2, 7, 8, 4, 2, 1, 8, 4, 1, 1, 6, 7, 2, 8, 6, 9, 2, 4, 9, 9, 7, 5, 1, 0]","[4, 5, 0, 2, 9, 9, 3, 4, 1, 6, 4, 1, 4, 5, 3, 9, 8, 6, 4, 4, 4, 2, 4, 1, 8, 5, 6, 4, 2, 0, 9, 3]"
7,"['0.4587', '0.5921', '0.2479', '0.3432', '0.2560', '0.2744', '0.4932', '0.4720', '0.6145', '0.4771']","['0.3961', '0.5236', '0.2822', '0.3432', '0.3727', '0.3579', '0.4217', '0.4947', '0.4834', '0.4717']","['0.4587', '0.5921', '0.2479', '0.3432', '0.2560', '0.2744', '0.4932', '0.4720', '0.6145', '0.4771']","['0.4251', '0.5557', '0.2640', '0.3432', '0.3035', '0.3107', '0.4547', '0.4831', '0.5411', '0.4744']","['0.4587', '0.5921', '0.2479', '0.3432', '0.2560', '0.2744', '0.4932', '0.4720', '0.6145', '0.4771']","['0.9267', '0.9422', '0.9288', '0.9210', '0.9495', '0.9470', '0.9262', '0.9475', '0.9279', '0.9393']","[[261, 32, 40, 11, 11, 8, 8, 16, 148, 34], [35, 344, 1, 8, 3, 5, 11, 12, 61, 101], [87, 21, 151, 64, 93, 43, 66, 42, 27, 15], [22, 15, 65, 221, 28, 95, 93, 45, 21, 39], [51, 13, 98, 46, 161, 24, 117, 73, 24, 22], [14, 15, 70, 151, 28, 160, 56, 61, 17, 11], [10, 13, 49, 78, 68, 27, 291, 15, 12, 27], [37, 21, 34, 44, 35, 64, 26, 278, 4, 46], [113, 44, 16, 8, 2, 6, 5, 3, 365, 32], [29, 139, 11, 13, 3, 15, 17, 17, 76, 292]]","[4, 8, 2, 2, 1, 2, 3, 0, 3, 2, 7, 7, 9, 8, 8, 6, 1, 2, 8, 7, 9, 4, 8, 1, 0, 9, 9, 6, 8, 4, 8, 8]","[4, 0, 0, 1, 2, 6, 2, 0, 6, 7, 9, 6, 2, 9, 7, 5, 4, 0, 5, 8, 3, 7, 9, 9, 9, 6, 3, 4, 4, 4, 7, 6]"
8,"['0.4376', '0.6575', '0.2562', '0.2655', '0.2178', '0.3774', '0.5542', '0.4856', '0.5707', '0.4673']","['0.4376', '0.4885', '0.3095', '0.3427', '0.3827', '0.3349', '0.4002', '0.4914', '0.5347', '0.4783']","['0.4376', '0.6575', '0.2562', '0.2655', '0.2178', '0.3774', '0.5542', '0.4856', '0.5707', '0.4673']","['0.4376', '0.5605', '0.2803', '0.2992', '0.2776', '0.3548', '0.4648', '0.4885', '0.5521', '0.4727']","['0.4376', '0.6575', '0.2562', '0.2655', '0.2178', '0.3774', '0.5542', '0.4856', '0.5707', '0.4673']","['0.9411', '0.9262', '0.9354', '0.9388', '0.9589', '0.9193', '0.9094', '0.9453', '0.9454', '0.9421']","[[249, 52, 39, 10, 12, 13, 8, 18, 136, 32], [23, 382, 2, 6, 1, 10, 12, 15, 45, 85], [75, 27, 156, 55, 87, 64, 78, 37, 12, 18], [20, 14, 62, 171, 22, 161, 105, 43, 12, 34], [47, 18, 93, 35, 137, 36, 153, 74, 17, 19], [11, 11, 61, 97, 20, 220, 75, 65, 11, 12], [8, 13, 37, 76, 44, 35, 327, 20, 5, 25], [21, 27, 32, 31, 32, 84, 34, 286, 3, 39], [94, 71, 12, 7, 2, 12, 5, 4, 339, 48], [21, 167, 10, 11, 1, 22, 20, 20, 54, 286]]","[8, 1, 9, 8, 4, 1, 3, 2, 1, 1, 7, 7, 0, 7, 0, 9, 0, 5, 3, 7, 3, 5, 9, 9, 7, 3, 0, 9, 9, 1, 9, 0]","[4, 4, 5, 7, 4, 3, 7, 4, 3, 6, 7, 7, 7, 1, 7, 2, 8, 8, 6, 5, 3, 5, 1, 4, 5, 4, 5, 0, 4, 2, 2, 4]"
9,"['0.4517', '0.5250', '0.3038', '0.2966', '0.3116', '0.2933', '0.5661', '0.4414', '0.5286', '0.4379']","['0.4234', '0.5798', '0.2507', '0.3479', '0.3278', '0.3511', '0.3804', '0.4962', '0.5423', '0.5214']","['0.4517', '0.5250', '0.3038', '0.2966', '0.3116', '0.2933', '0.5661', '0.4414', '0.5286', '0.4379']","['0.4371', '0.5510', '0.2747', '0.3202', '0.3195', '0.3196', '0.4550', '0.4672', '0.5354', '0.4760']","['0.4517', '0.5250', '0.3038', '0.2966', '0.3116', '0.2933', '0.5661', '0.4414', '0.5286', '0.4379']","['0.9356', '0.9592', '0.8974', '0.9332', '0.9252', '0.9417', '0.8994', '0.9512', '0.9510', '0.9543']","[[257, 27, 61, 13, 25, 12, 11, 17, 115, 31], [39, 305, 7, 10, 12, 9, 26, 24, 47, 102], [64, 12, 185, 53, 112, 49, 82, 33, 11, 8], [14, 5, 107, 191, 40, 112, 118, 34, 8, 15], [32, 7, 123, 26, 196, 21, 138, 60, 13, 13], [12, 5, 97, 128, 44, 171, 75, 40, 6, 5], [4, 7, 58, 62, 79, 18, 334, 17, 2, 9], [24, 10, 55, 36, 68, 71, 38, 260, 1, 26], [133, 45, 27, 11, 6, 7, 11, 3, 314, 37], [28, 103, 18, 19, 16, 17, 45, 36, 62, 268]]","[6, 6, 9, 1, 1, 3, 0, 9, 2, 1, 1, 0, 5, 9, 7, 8, 8, 7, 0, 1, 5, 1, 5, 0, 7, 7, 9, 2, 6, 7, 2, 1]","[2, 2, 2, 2, 6, 3, 1, 3, 4, 1, 7, 3, 3, 6, 2, 5, 0, 8, 4, 4, 2, 8, 4, 2, 4, 9, 4, 2, 4, 0, 0, 2]"
