cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4886', '0.6179', '0.0805', '0.3028', '0.4245', '0.0240', '0.3983', '0.1783', '0.3013', '0.1797']","['0.3032', '0.2992', '0.2579', '0.2712', '0.2432', '0.2692', '0.3324', '0.3933', '0.3849', '0.2857']","['0.4886', '0.6179', '0.0805', '0.3028', '0.4245', '0.0240', '0.3983', '0.1783', '0.3013', '0.1797']","['0.3742', '0.4031', '0.1227', '0.2861', '0.3092', '0.0441', '0.3624', '0.2453', '0.3381', '0.2207']","['0.4886', '0.6179', '0.0805', '0.3028', '0.4245', '0.0240', '0.3983', '0.1783', '0.3013', '0.1797']","['0.8823', '0.8448', '0.9738', '0.9022', '0.8453', '0.9930', '0.9128', '0.9701', '0.9471', '0.9490']","[[278, 62, 16, 18, 40, 4, 8, 15, 85, 43], [31, 359, 4, 24, 23, 1, 19, 6, 66, 48], [117, 62, 49, 46, 184, 5, 96, 20, 14, 16], [68, 76, 29, 195, 108, 6, 95, 38, 3, 26], [60, 38, 26, 45, 267, 7, 133, 22, 12, 19], [69, 73, 24, 181, 92, 14, 68, 30, 10, 22], [30, 44, 22, 74, 152, 1, 235, 19, 2, 11], [55, 49, 11, 80, 204, 4, 31, 105, 10, 40], [173, 138, 6, 27, 6, 9, 5, 1, 179, 50], [36, 299, 3, 29, 22, 1, 17, 11, 84, 110]]",-1,-1
1,"['0.4780', '0.5181', '0.1117', '0.2935', '0.1542', '0.0909', '0.6000', '0.4465', '0.4242', '0.2484']","['0.3617', '0.3976', '0.3285', '0.2881', '0.2836', '0.2585', '0.3036', '0.3142', '0.3481', '0.4294']","['0.4780', '0.5181', '0.1117', '0.2935', '0.1542', '0.0909', '0.6000', '0.4465', '0.4242', '0.2484']","['0.4118', '0.4499', '0.1667', '0.2908', '0.1998', '0.1345', '0.4032', '0.3689', '0.3824', '0.3147']","['0.4780', '0.5181', '0.1117', '0.2935', '0.1542', '0.0909', '0.6000', '0.4465', '0.4242', '0.2484']","['0.9116', '0.9159', '0.9742', '0.9128', '0.9544', '0.9719', '0.8499', '0.8939', '0.9127', '0.9625']","[[272, 48, 14, 12, 15, 8, 14, 45, 110, 31], [32, 301, 1, 16, 13, 0, 27, 26, 107, 58], [89, 28, 68, 39, 73, 23, 162, 97, 24, 6], [37, 36, 34, 189, 18, 48, 151, 98, 12, 21], [64, 14, 20, 35, 97, 14, 256, 93, 20, 16], [31, 26, 30, 202, 22, 53, 90, 109, 12, 8], [24, 12, 21, 72, 35, 14, 354, 44, 9, 5], [37, 23, 10, 61, 56, 23, 80, 263, 12, 24], [139, 101, 8, 10, 4, 19, 6, 22, 252, 33], [27, 168, 1, 20, 9, 3, 26, 40, 166, 152]]","[0, 8, 1, 8, 3, 6, 5, 8, 4, 9, 2, 9, 4, 1, 4, 6, 5, 4, 1, 5, 4, 0, 9, 9, 3, 1, 3, 1, 8, 7, 6, 1]","[3, 4, 6, 8, 9, 3, 6, 6, 0, 7, 4, 5, 1, 5, 7, 7, 4, 3, 0, 5, 0, 8, 4, 2, 6, 9, 3, 0, 5, 4, 1, 3]"
2,"['0.5114', '0.6299', '0.1609', '0.1863', '0.2067', '0.3499', '0.5678', '0.5110', '0.3165', '0.3317']","['0.3870', '0.4009', '0.3256', '0.3297', '0.3514', '0.3446', '0.3320', '0.3492', '0.4653', '0.4688']","['0.5114', '0.6299', '0.1609', '0.1863', '0.2067', '0.3499', '0.5678', '0.5110', '0.3165', '0.3317']","['0.4406', '0.4900', '0.2154', '0.2381', '0.2603', '0.3472', '0.4190', '0.4149', '0.3768', '0.3885']","['0.5114', '0.6299', '0.1609', '0.1863', '0.2067', '0.3499', '0.5678', '0.5110', '0.3165', '0.3317']","['0.9151', '0.8991', '0.9623', '0.9544', '0.9553', '0.9284', '0.8754', '0.8963', '0.9600', '0.9573']","[[291, 65, 23, 10, 15, 9, 12, 44, 73, 27], [34, 366, 3, 9, 9, 9, 24, 25, 35, 67], [78, 34, 98, 19, 78, 41, 144, 98, 13, 6], [25, 26, 44, 120, 17, 154, 143, 86, 7, 22], [55, 23, 35, 19, 130, 43, 194, 102, 11, 17], [24, 21, 38, 92, 18, 204, 75, 97, 4, 10], [13, 15, 36, 53, 52, 34, 335, 43, 2, 7], [31, 23, 15, 26, 40, 70, 48, 301, 5, 30], [166, 130, 7, 1, 5, 22, 8, 23, 188, 44], [35, 210, 2, 15, 6, 6, 26, 43, 66, 203]]","[1, 6, 0, 1, 9, 6, 6, 7, 4, 9, 8, 2, 6, 3, 8, 9, 1, 3, 6, 3, 2, 2, 7, 1, 8, 7, 0, 7, 7, 9, 1, 8]","[6, 2, 7, 9, 2, 9, 6, 3, 6, 7, 2, 9, 4, 0, 4, 9, 6, 0, 4, 4, 8, 5, 1, 5, 8, 5, 6, 2, 3, 7, 1, 4]"
3,"['0.5097', '0.5852', '0.1970', '0.2640', '0.1701', '0.2710', '0.5729', '0.5059', '0.4360', '0.3971']","['0.3862', '0.4664', '0.3324', '0.3160', '0.3223', '0.3205', '0.3347', '0.4105', '0.4642', '0.4841']","['0.5097', '0.5852', '0.1970', '0.2640', '0.1701', '0.2710', '0.5729', '0.5059', '0.4360', '0.3971']","['0.4394', '0.5191', '0.2474', '0.2876', '0.2227', '0.2937', '0.4225', '0.4532', '0.4497', '0.4363']","['0.5097', '0.5852', '0.1970', '0.2640', '0.1701', '0.2710', '0.5729', '0.5059', '0.4360', '0.3971']","['0.9151', '0.9282', '0.9553', '0.9313', '0.9581', '0.9382', '0.8758', '0.9209', '0.9447', '0.9519']","[[290, 49, 31, 14, 9, 8, 9, 40, 92, 27], [34, 340, 4, 10, 10, 10, 20, 19, 54, 80], [82, 29, 120, 34, 61, 41, 158, 63, 13, 8], [21, 22, 47, 170, 22, 124, 138, 60, 14, 26], [58, 15, 47, 25, 107, 43, 209, 91, 14, 20], [28, 11, 43, 155, 17, 158, 70, 80, 8, 13], [12, 11, 32, 70, 48, 23, 338, 31, 8, 17], [36, 16, 24, 35, 42, 58, 41, 298, 8, 31], [155, 78, 9, 3, 8, 21, 9, 15, 259, 37], [35, 158, 4, 22, 8, 7, 18, 29, 88, 243]]","[7, 8, 7, 5, 6, 8, 2, 0, 3, 1, 0, 7, 6, 7, 1, 4, 2, 7, 4, 7, 6, 4, 2, 7, 7, 4, 4, 0, 1, 3, 4, 6]","[9, 4, 0, 5, 6, 9, 4, 2, 3, 6, 5, 8, 9, 0, 7, 8, 5, 6, 1, 4, 2, 7, 6, 7, 6, 2, 2, 1, 1, 7, 3, 1]"
4,"['0.5009', '0.5508', '0.1970', '0.2780', '0.2528', '0.2744', '0.5153', '0.5382', '0.4327', '0.4853']","['0.4612', '0.4658', '0.3380', '0.3266', '0.3326', '0.3194', '0.3689', '0.3928', '0.4971', '0.4466']","['0.5009', '0.5508', '0.1970', '0.2780', '0.2528', '0.2744', '0.5153', '0.5382', '0.4327', '0.4853']","['0.4802', '0.5047', '0.2490', '0.3003', '0.2873', '0.2952', '0.4300', '0.4542', '0.4626', '0.4652']","['0.5009', '0.5508', '0.1970', '0.2780', '0.2528', '0.2744', '0.5153', '0.5382', '0.4327', '0.4853']","['0.9387', '0.9323', '0.9564', '0.9311', '0.9406', '0.9371', '0.9039', '0.9094', '0.9519', '0.9317']","[[285, 42, 34, 12, 11, 14, 6, 45, 84, 36], [26, 320, 4, 11, 14, 7, 15, 22, 41, 121], [61, 28, 120, 40, 90, 44, 116, 83, 16, 11], [10, 16, 48, 179, 30, 122, 123, 67, 12, 37], [40, 16, 49, 29, 159, 45, 156, 95, 18, 22], [13, 12, 35, 150, 29, 160, 55, 99, 9, 21], [10, 14, 37, 69, 78, 26, 304, 28, 4, 20], [24, 15, 18, 31, 49, 59, 30, 317, 6, 40], [125, 85, 9, 9, 8, 18, 5, 18, 257, 60], [24, 139, 1, 18, 10, 6, 14, 33, 70, 297]]","[1, 7, 1, 7, 8, 7, 0, 2, 6, 4, 1, 1, 2, 2, 6, 4, 7, 1, 3, 9, 7, 1, 6, 2, 0, 6, 9, 4, 0, 9, 8, 9]","[2, 2, 8, 0, 3, 6, 3, 6, 5, 4, 8, 3, 8, 0, 2, 0, 8, 9, 8, 2, 5, 8, 3, 9, 9, 4, 8, 9, 9, 9, 3, 5]"
5,"['0.4605', '0.5731', '0.2200', '0.3090', '0.2289', '0.3173', '0.4712', '0.5620', '0.4495', '0.4314']","['0.4670', '0.4784', '0.3309', '0.2914', '0.3295', '0.3130', '0.3994', '0.3950', '0.4991', '0.4731']","['0.4605', '0.5731', '0.2200', '0.3090', '0.2289', '0.3173', '0.4712', '0.5620', '0.4495', '0.4314']","['0.4637', '0.5215', '0.2643', '0.2999', '0.2702', '0.3152', '0.4323', '0.4639', '0.4730', '0.4513']","['0.4605', '0.5731', '0.2200', '0.3090', '0.2289', '0.3173', '0.4712', '0.5620', '0.4495', '0.4314']","['0.9449', '0.9330', '0.9497', '0.9096', '0.9454', '0.9251', '0.9227', '0.9063', '0.9504', '0.9454']","[[262, 42, 46, 13, 14, 19, 7, 44, 92, 30], [23, 333, 7, 16, 13, 6, 14, 21, 40, 108], [57, 26, 134, 54, 89, 59, 89, 79, 13, 9], [12, 12, 43, 199, 26, 145, 92, 76, 14, 25], [32, 13, 64, 43, 144, 54, 135, 112, 17, 15], [12, 11, 38, 162, 26, 185, 46, 86, 4, 13], [8, 14, 35, 109, 67, 27, 278, 33, 7, 12], [16, 12, 22, 44, 40, 66, 18, 331, 6, 34], [116, 83, 14, 9, 10, 22, 5, 20, 267, 48], [23, 150, 2, 34, 8, 8, 12, 36, 75, 264]]","[5, 4, 3, 4, 8, 5, 0, 0, 4, 3, 1, 3, 4, 8, 7, 8, 2, 5, 8, 4, 8, 4, 8, 4, 8, 9, 6, 7, 0, 3, 2, 0]","[5, 7, 0, 2, 6, 3, 0, 3, 2, 0, 4, 2, 3, 6, 4, 8, 4, 4, 9, 6, 7, 3, 8, 3, 1, 8, 8, 6, 2, 9, 0, 5]"
6,"['0.5079', '0.4991', '0.2332', '0.1786', '0.2623', '0.3242', '0.5644', '0.4839', '0.5673', '0.3987']","['0.4014', '0.5216', '0.3373', '0.3423', '0.3084', '0.3333', '0.3729', '0.4419', '0.4140', '0.4756']","['0.5079', '0.4991', '0.2332', '0.1786', '0.2623', '0.3242', '0.5644', '0.4839', '0.5673', '0.3987']","['0.4484', '0.5101', '0.2757', '0.2347', '0.2835', '0.3287', '0.4491', '0.4619', '0.4787', '0.4338']","['0.5079', '0.4991', '0.2332', '0.1786', '0.2623', '0.3242', '0.5644', '0.4839', '0.5673', '0.3987']","['0.9206', '0.9509', '0.9482', '0.9587', '0.9311', '0.9302', '0.8965', '0.9335', '0.9118', '0.9501']","[[289, 24, 25, 5, 15, 14, 9, 26, 141, 21], [45, 290, 7, 7, 17, 5, 15, 15, 84, 96], [77, 23, 142, 24, 95, 46, 115, 50, 25, 12], [33, 5, 53, 115, 46, 143, 136, 56, 27, 30], [44, 9, 71, 14, 165, 51, 157, 73, 31, 14], [31, 9, 49, 89, 38, 189, 81, 64, 18, 15], [13, 8, 37, 36, 82, 29, 333, 26, 12, 14], [42, 10, 26, 23, 56, 68, 28, 285, 13, 38], [116, 51, 10, 7, 10, 13, 5, 16, 337, 29], [30, 127, 1, 16, 11, 9, 14, 34, 126, 244]]","[7, 1, 8, 9, 1, 4, 7, 6, 5, 5, 5, 2, 7, 5, 1, 8, 7, 6, 9, 0, 5, 1, 5, 6, 5, 7, 9, 5, 0, 4, 4, 4]","[1, 6, 3, 4, 3, 3, 9, 5, 9, 4, 5, 9, 3, 2, 3, 7, 9, 3, 2, 6, 2, 5, 9, 6, 9, 1, 5, 8, 5, 9, 3, 6]"
7,"['0.4692', '0.5749', '0.2545', '0.2888', '0.2210', '0.2693', '0.5831', '0.5110', '0.4680', '0.4379']","['0.4564', '0.4738', '0.3277', '0.3054', '0.3203', '0.3217', '0.3703', '0.4486', '0.5000', '0.4873']","['0.4692', '0.5749', '0.2545', '0.2888', '0.2210', '0.2693', '0.5831', '0.5110', '0.4680', '0.4379']","['0.4627', '0.5194', '0.2865', '0.2969', '0.2615', '0.2932', '0.4529', '0.4778', '0.4835', '0.4613']","['0.4692', '0.5749', '0.2545', '0.2888', '0.2210', '0.2693', '0.5831', '0.5110', '0.4680', '0.4379']","['0.9414', '0.9315', '0.9410', '0.9210', '0.9451', '0.9389', '0.8919', '0.9316', '0.9486', '0.9477']","[[267, 52, 38, 10, 19, 17, 11, 34, 99, 22], [25, 334, 9, 17, 13, 7, 20, 16, 37, 103], [65, 21, 155, 45, 80, 43, 114, 57, 16, 13], [22, 7, 57, 186, 34, 114, 134, 48, 16, 26], [31, 13, 80, 36, 139, 45, 169, 84, 21, 11], [18, 11, 48, 158, 30, 157, 82, 56, 7, 16], [7, 12, 37, 73, 54, 22, 344, 21, 5, 15], [20, 13, 28, 40, 45, 61, 35, 301, 10, 36], [108, 86, 18, 14, 13, 14, 5, 18, 278, 40], [22, 156, 3, 30, 7, 8, 15, 36, 67, 268]]","[1, 3, 6, 0, 2, 2, 7, 8, 1, 9, 8, 1, 0, 9, 6, 0, 2, 9, 5, 3, 8, 8, 0, 4, 3, 2, 3, 4, 1, 9, 7, 2]","[6, 6, 7, 3, 0, 8, 5, 7, 4, 3, 2, 5, 5, 7, 9, 9, 0, 6, 6, 6, 6, 7, 5, 2, 2, 1, 4, 2, 2, 7, 1, 3]"
8,"['0.4815', '0.5645', '0.3202', '0.2143', '0.2544', '0.3448', '0.5051', '0.5161', '0.4966', '0.4363']","['0.4434', '0.5157', '0.3130', '0.3165', '0.3095', '0.3496', '0.3931', '0.4318', '0.4992', '0.4926']","['0.4815', '0.5645', '0.3202', '0.2143', '0.2544', '0.3448', '0.5051', '0.5161', '0.4966', '0.4363']","['0.4617', '0.5390', '0.3166', '0.2556', '0.2792', '0.3472', '0.4421', '0.4702', '0.4979', '0.4627']","['0.4815', '0.5645', '0.3202', '0.2143', '0.2544', '0.3448', '0.5051', '0.5161', '0.4966', '0.4363']","['0.9367', '0.9432', '0.9206', '0.9444', '0.9335', '0.9310', '0.9150', '0.9261', '0.9452', '0.9490']","[[274, 37, 49, 8, 16, 15, 7, 36, 97, 30], [30, 328, 12, 10, 16, 6, 14, 23, 51, 91], [65, 23, 195, 30, 85, 44, 92, 54, 14, 7], [23, 10, 80, 138, 48, 138, 109, 57, 14, 27], [31, 12, 108, 27, 160, 45, 132, 81, 20, 13], [17, 9, 62, 109, 31, 201, 64, 66, 9, 15], [8, 11, 55, 55, 84, 28, 298, 28, 8, 15], [22, 10, 35, 25, 56, 72, 22, 304, 7, 36], [123, 53, 21, 12, 13, 14, 6, 16, 295, 41], [25, 143, 6, 22, 8, 12, 14, 39, 76, 267]]","[1, 7, 4, 8, 6, 9, 3, 5, 1, 3, 4, 2, 5, 7, 8, 3, 8, 7, 4, 0, 9, 7, 1, 3, 9, 1, 7, 2, 6, 8, 4, 7]","[6, 9, 5, 5, 6, 6, 7, 0, 6, 0, 5, 7, 5, 4, 9, 9, 6, 6, 3, 7, 3, 9, 3, 2, 8, 5, 0, 3, 1, 4, 2, 9]"
9,"['0.4306', '0.5387', '0.3317', '0.2252', '0.2560', '0.3516', '0.4983', '0.4890', '0.4832', '0.4330']","['0.4479', '0.5081', '0.3075', '0.2772', '0.2976', '0.3323', '0.4000', '0.4292', '0.5071', '0.5028']","['0.4306', '0.5387', '0.3317', '0.2252', '0.2560', '0.3516', '0.4983', '0.4890', '0.4832', '0.4330']","['0.4391', '0.5230', '0.3191', '0.2485', '0.2752', '0.3417', '0.4438', '0.4571', '0.4948', '0.4653']","['0.4306', '0.5387', '0.3317', '0.2252', '0.2560', '0.3516', '0.4983', '0.4890', '0.4832', '0.4330']","['0.9444', '0.9441', '0.9156', '0.9294', '0.9292', '0.9239', '0.9185', '0.9292', '0.9484', '0.9514']","[[245, 41, 51, 14, 30, 16, 8, 42, 93, 29], [28, 313, 15, 17, 22, 6, 16, 24, 48, 92], [58, 17, 202, 39, 83, 51, 88, 46, 16, 9], [18, 7, 83, 145, 52, 143, 104, 53, 14, 25], [25, 10, 113, 30, 161, 55, 126, 81, 20, 8], [12, 8, 71, 119, 38, 205, 55, 55, 7, 13], [5, 10, 55, 75, 74, 35, 294, 24, 8, 10], [18, 9, 42, 36, 55, 79, 22, 288, 6, 34], [115, 63, 19, 14, 17, 15, 6, 16, 287, 42], [23, 138, 6, 34, 9, 12, 16, 42, 67, 265]]","[5, 7, 0, 8, 6, 0, 9, 3, 4, 8, 3, 1, 6, 6, 2, 8, 3, 2, 7, 2, 9, 7, 1, 4, 6, 7, 9, 1, 9, 0, 3, 1]","[3, 7, 4, 1, 4, 1, 4, 3, 6, 5, 3, 4, 5, 7, 9, 4, 6, 4, 7, 3, 2, 1, 2, 6, 4, 0, 5, 5, 3, 4, 4, 1]"
