cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4851', '0.4320', '0.1297', '0.0000', '0.0000', '0.3499', '0.6712', '0.1919', '0.2778', '0.3807']","['0.3665', '0.3050', '0.1908', '0.0000', '0.0000', '0.2563', '0.2367', '0.3445', '0.3496', '0.3144']","['0.4851', '0.4320', '0.1297', '0.0000', '0.0000', '0.3499', '0.6712', '0.1919', '0.2778', '0.3807']","['0.4175', '0.3575', '0.1544', '0.0000', '0.0000', '0.2959', '0.3500', '0.2465', '0.3096', '0.3444']","['0.4851', '0.4320', '0.1297', '0.0000', '0.0000', '0.3499', '0.6712', '0.1919', '0.2778', '0.3807']","['0.9122', '0.8944', '0.9379', '1.0000', '1.0000', '0.8907', '0.7640', '0.9603', '0.9432', '0.9057']","[[276, 46, 51, 0, 0, 26, 24, 21, 76, 49], [36, 251, 8, 0, 0, 19, 51, 21, 79, 116], [79, 71, 79, 0, 0, 67, 234, 34, 12, 33], [22, 63, 63, 0, 0, 192, 210, 41, 10, 43], [45, 28, 43, 0, 0, 73, 358, 28, 17, 37], [22, 63, 57, 0, 0, 204, 156, 28, 12, 41], [13, 50, 25, 0, 0, 59, 396, 17, 0, 30], [32, 34, 51, 0, 0, 101, 184, 113, 17, 57], [178, 74, 28, 0, 0, 32, 13, 2, 165, 102], [50, 143, 9, 0, 0, 23, 47, 23, 84, 233]]",-1,-1
1,"['0.4517', '0.5766', '0.0443', '0.0699', '0.3037', '0.4871', '0.5424', '0.4363', '0.2946', '0.2827']","['0.3966', '0.3983', '0.3506', '0.3191', '0.3393', '0.2610', '0.3419', '0.2985', '0.4300', '0.3950']","['0.4517', '0.5766', '0.0443', '0.0699', '0.3037', '0.4871', '0.5424', '0.4363', '0.2946', '0.2827']","['0.4224', '0.4712', '0.0787', '0.1146', '0.3205', '0.3399', '0.4194', '0.3545', '0.3497', '0.3295']","['0.4517', '0.5766', '0.0443', '0.0699', '0.3037', '0.4871', '0.5424', '0.4363', '0.2946', '0.2827']","['0.9280', '0.9066', '0.9907', '0.9821', '0.9307', '0.8516', '0.8861', '0.8884', '0.9571', '0.9508']","[[257, 62, 7, 1, 11, 39, 10, 64, 83, 35], [22, 335, 1, 2, 8, 22, 38, 36, 46, 71], [72, 37, 27, 20, 116, 98, 105, 112, 8, 14], [15, 27, 14, 45, 47, 271, 129, 69, 10, 17], [39, 19, 12, 11, 191, 86, 139, 114, 6, 12], [18, 24, 7, 27, 41, 284, 86, 81, 8, 7], [11, 11, 7, 24, 80, 74, 320, 53, 2, 8], [28, 19, 1, 8, 65, 130, 50, 257, 8, 23], [149, 113, 1, 1, 1, 51, 12, 13, 175, 78], [37, 194, 0, 2, 3, 33, 47, 62, 61, 173]]","[5, 2, 6, 0, 1, 8, 1, 5, 9, 0, 8, 3, 0, 1, 6, 6, 1, 3, 1, 8, 6, 0, 9, 1, 3, 9, 0, 9, 9, 6, 0, 3]","[7, 5, 3, 3, 7, 2, 4, 6, 4, 4, 1, 2, 4, 2, 2, 1, 5, 3, 8, 9, 7, 3, 4, 6, 3, 8, 5, 3, 3, 9, 8, 3]"
2,"['0.4780', '0.6076', '0.1215', '0.2127', '0.2528', '0.3894', '0.5746', '0.4126', '0.3098', '0.4608']","['0.4338', '0.4514', '0.3333', '0.3031', '0.3907', '0.2956', '0.3657', '0.3779', '0.4488', '0.3701']","['0.4780', '0.6076', '0.1215', '0.2127', '0.2528', '0.3894', '0.5746', '0.4126', '0.3098', '0.4608']","['0.4548', '0.5180', '0.1781', '0.2500', '0.3069', '0.3360', '0.4469', '0.3945', '0.3665', '0.4105']","['0.4780', '0.6076', '0.1215', '0.2127', '0.2528', '0.3894', '0.5746', '0.4126', '0.3098', '0.4608']","['0.9346', '0.9208', '0.9725', '0.9412', '0.9538', '0.9001', '0.8913', '0.9261', '0.9582', '0.9109']","[[272, 58, 17, 7, 6, 22, 7, 54, 70, 56], [18, 353, 2, 12, 3, 6, 19, 23, 38, 107], [66, 37, 74, 36, 90, 75, 124, 74, 12, 21], [13, 22, 35, 137, 21, 189, 127, 43, 17, 40], [43, 21, 34, 29, 159, 64, 161, 86, 5, 27], [12, 17, 32, 107, 30, 227, 69, 52, 17, 20], [10, 8, 6, 65, 57, 33, 339, 31, 0, 41], [25, 21, 16, 34, 38, 109, 45, 243, 9, 49], [140, 88, 5, 10, 1, 26, 12, 9, 184, 119], [28, 157, 1, 15, 2, 17, 24, 28, 58, 282]]","[0, 8, 2, 4, 6, 2, 8, 1, 9, 4, 8, 2, 1, 9, 9, 3, 5, 1, 8, 1, 9, 0, 9, 3, 7, 8, 6, 5, 7, 9, 7, 5]","[5, 5, 0, 4, 1, 3, 2, 3, 7, 0, 4, 4, 6, 2, 9, 3, 8, 2, 9, 9, 7, 7, 0, 5, 2, 6, 8, 4, 9, 6, 2, 5]"
3,"['0.3234', '0.6368', '0.1133', '0.2919', '0.2432', '0.3465', '0.5441', '0.4516', '0.5354', '0.4314']","['0.5140', '0.4490', '0.3503', '0.2989', '0.3995', '0.3042', '0.4053', '0.3762', '0.4212', '0.3821']","['0.3234', '0.6368', '0.1133', '0.2919', '0.2432', '0.3465', '0.5441', '0.4516', '0.5354', '0.4314']","['0.3970', '0.5267', '0.1712', '0.2954', '0.3024', '0.3240', '0.4645', '0.4105', '0.4715', '0.4052']","['0.3234', '0.6368', '0.1133', '0.2919', '0.2432', '0.3465', '0.5441', '0.4516', '0.5354', '0.4314']","['0.9680', '0.9162', '0.9763', '0.9177', '0.9572', '0.9147', '0.9129', '0.9185', '0.9192', '0.9207']","[[184, 59, 21, 8, 8, 20, 6, 49, 160, 54], [9, 370, 0, 16, 4, 5, 10, 22, 63, 82], [44, 43, 69, 55, 87, 55, 121, 84, 28, 23], [7, 23, 28, 188, 22, 180, 84, 46, 22, 44], [26, 21, 22, 53, 153, 45, 149, 111, 22, 27], [6, 20, 28, 140, 28, 202, 44, 67, 25, 23], [6, 14, 11, 85, 46, 33, 321, 32, 4, 38], [14, 26, 11, 59, 30, 88, 30, 266, 13, 52], [57, 83, 5, 11, 2, 21, 10, 3, 318, 84], [5, 165, 2, 14, 3, 15, 17, 27, 100, 264]]","[4, 3, 2, 3, 1, 9, 4, 8, 7, 5, 7, 4, 9, 1, 1, 8, 6, 2, 5, 2, 7, 6, 0, 1, 8, 9, 5, 5, 5, 9, 7, 9]","[2, 8, 2, 7, 7, 3, 2, 0, 3, 3, 3, 8, 5, 4, 3, 7, 4, 6, 3, 9, 5, 4, 7, 8, 7, 9, 5, 2, 5, 6, 5, 8]"
4,"['0.4112', '0.6196', '0.1281', '0.1848', '0.3561', '0.3551', '0.5966', '0.4907', '0.4495', '0.4722']","['0.4979', '0.4675', '0.3545', '0.3199', '0.3630', '0.3117', '0.3881', '0.3932', '0.5164', '0.3970']","['0.4112', '0.6196', '0.1281', '0.1848', '0.3561', '0.3551', '0.5966', '0.4907', '0.4495', '0.4722']","['0.4504', '0.5329', '0.1882', '0.2343', '0.3596', '0.3320', '0.4703', '0.4366', '0.4806', '0.4313']","['0.4112', '0.6196', '0.1281', '0.1848', '0.3561', '0.3551', '0.5966', '0.4907', '0.4495', '0.4722']","['0.9565', '0.9243', '0.9737', '0.9528', '0.9268', '0.9156', '0.8974', '0.9176', '0.9538', '0.9185']","[[234, 57, 27, 6, 16, 14, 12, 51, 94, 58], [13, 360, 1, 9, 8, 8, 18, 22, 32, 110], [54, 34, 78, 30, 138, 52, 113, 74, 14, 22], [11, 11, 30, 119, 40, 184, 132, 56, 11, 50], [34, 21, 27, 26, 224, 43, 142, 82, 10, 20], [5, 16, 31, 95, 49, 207, 66, 77, 22, 15], [5, 10, 10, 40, 78, 35, 352, 35, 3, 22], [16, 22, 8, 30, 54, 80, 39, 289, 8, 43], [84, 78, 7, 8, 6, 22, 12, 11, 267, 99], [14, 161, 1, 9, 4, 19, 21, 38, 56, 289]]","[7, 1, 1, 4, 7, 1, 0, 4, 9, 7, 4, 6, 5, 0, 7, 5, 2, 9, 1, 7, 0, 3, 4, 2, 3, 6, 6, 7, 1, 2, 7, 6]","[8, 5, 5, 2, 6, 5, 9, 5, 8, 1, 6, 7, 1, 3, 1, 4, 1, 0, 8, 2, 7, 3, 2, 2, 3, 3, 2, 3, 7, 0, 2, 9]"
5,"['0.4728', '0.5972', '0.2102', '0.2640', '0.2734', '0.3499', '0.5339', '0.4533', '0.4731', '0.4542']","['0.4614', '0.4753', '0.3844', '0.2746', '0.4279', '0.3063', '0.4183', '0.4146', '0.5027', '0.3910']","['0.4728', '0.5972', '0.2102', '0.2640', '0.2734', '0.3499', '0.5339', '0.4533', '0.4731', '0.4542']","['0.4670', '0.5294', '0.2718', '0.2692', '0.3337', '0.3267', '0.4691', '0.4331', '0.4874', '0.4203']","['0.4728', '0.5972', '0.2102', '0.2640', '0.2734', '0.3499', '0.5339', '0.4533', '0.4731', '0.4542']","['0.9422', '0.9293', '0.9620', '0.9162', '0.9572', '0.9147', '0.9190', '0.9303', '0.9486', '0.9196']","[[269, 50, 21, 14, 16, 10, 7, 34, 100, 48], [20, 347, 1, 13, 5, 6, 12, 21, 43, 113], [57, 39, 128, 53, 78, 51, 103, 65, 13, 22], [11, 15, 46, 170, 20, 190, 84, 43, 15, 50], [44, 17, 48, 51, 172, 44, 136, 82, 11, 24], [7, 16, 46, 137, 20, 204, 47, 66, 20, 20], [6, 10, 19, 94, 49, 31, 315, 34, 4, 28], [19, 20, 16, 58, 31, 97, 25, 267, 10, 46], [116, 59, 6, 10, 7, 18, 8, 7, 281, 82], [34, 157, 2, 19, 4, 15, 16, 25, 62, 278]]","[8, 4, 2, 6, 8, 4, 6, 5, 6, 3, 2, 1, 2, 2, 3, 3, 0, 7, 9, 2, 4, 4, 0, 2, 6, 8, 5, 9, 9, 5, 2, 8]","[5, 5, 8, 5, 9, 8, 3, 4, 2, 2, 4, 2, 8, 3, 9, 0, 8, 4, 3, 2, 6, 3, 7, 1, 7, 1, 2, 2, 7, 1, 2, 8]"
6,"['0.3656', '0.5491', '0.2036', '0.2578', '0.3498', '0.3173', '0.5542', '0.4669', '0.5976', '0.4510']","['0.5136', '0.4893', '0.3815', '0.2938', '0.3922', '0.3251', '0.4129', '0.4231', '0.4604', '0.3887']","['0.3656', '0.5491', '0.2036', '0.2578', '0.3498', '0.3173', '0.5542', '0.4669', '0.5976', '0.4510']","['0.4271', '0.5174', '0.2655', '0.2746', '0.3697', '0.3212', '0.4732', '0.4439', '0.5201', '0.4175']","['0.3656', '0.5491', '0.2036', '0.2578', '0.3498', '0.3173', '0.5542', '0.4669', '0.5976', '0.4510']","['0.9637', '0.9385', '0.9627', '0.9255', '0.9365', '0.9291', '0.9140', '0.9307', '0.9230', '0.9195']","[[208, 44, 23, 9, 16, 10, 9, 35, 160, 55], [14, 319, 1, 12, 6, 6, 17, 21, 67, 118], [50, 30, 124, 46, 114, 46, 90, 62, 21, 26], [4, 15, 44, 166, 34, 163, 103, 44, 24, 47], [27, 14, 49, 49, 220, 32, 124, 70, 21, 23], [3, 14, 42, 132, 36, 185, 56, 67, 26, 22], [4, 9, 18, 72, 73, 23, 327, 34, 5, 25], [14, 15, 15, 52, 44, 79, 35, 275, 15, 45], [62, 45, 6, 9, 12, 12, 11, 9, 355, 73], [19, 147, 3, 18, 6, 13, 20, 33, 77, 276]]","[9, 0, 7, 8, 6, 6, 6, 6, 1, 7, 6, 0, 3, 1, 3, 7, 2, 1, 5, 9, 0, 1, 0, 9, 2, 8, 1, 5, 9, 0, 1, 3]","[5, 2, 1, 9, 2, 5, 0, 2, 7, 9, 2, 5, 6, 7, 9, 5, 2, 2, 7, 5, 4, 8, 3, 4, 7, 2, 4, 8, 1, 0, 5, 2]"
7,"['0.4200', '0.5422', '0.2053', '0.2469', '0.3323', '0.3190', '0.5729', '0.5008', '0.5808', '0.4592']","['0.5085', '0.5081', '0.3571', '0.2860', '0.3863', '0.3240', '0.4067', '0.4275', '0.4971', '0.4169']","['0.4200', '0.5422', '0.2053', '0.2469', '0.3323', '0.3190', '0.5729', '0.5008', '0.5808', '0.4592']","['0.4601', '0.5246', '0.2607', '0.2650', '0.3573', '0.3215', '0.4757', '0.4613', '0.5357', '0.4370']","['0.4200', '0.5422', '0.2053', '0.2469', '0.3323', '0.3190', '0.5729', '0.5008', '0.5808', '0.4592']","['0.9575', '0.9437', '0.9583', '0.9259', '0.9382', '0.9284', '0.9089', '0.9270', '0.9354', '0.9271']","[[239, 47, 27, 12, 22, 7, 10, 32, 127, 46], [20, 315, 0, 13, 8, 8, 16, 23, 50, 128], [56, 20, 125, 48, 115, 43, 101, 64, 14, 23], [7, 13, 54, 159, 30, 167, 100, 53, 21, 40], [31, 15, 53, 45, 209, 30, 137, 74, 17, 18], [3, 14, 48, 127, 31, 186, 57, 73, 26, 18], [3, 9, 15, 73, 69, 27, 338, 36, 7, 13], [16, 13, 16, 48, 41, 81, 34, 295, 11, 34], [70, 40, 7, 10, 12, 14, 13, 10, 345, 73], [25, 134, 5, 21, 4, 11, 25, 30, 76, 281]]","[9, 6, 2, 4, 5, 9, 5, 7, 1, 1, 7, 7, 7, 7, 4, 1, 2, 1, 5, 4, 7, 2, 8, 0, 3, 8, 5, 2, 8, 0, 8, 4]","[7, 4, 4, 7, 1, 3, 4, 6, 9, 3, 0, 8, 7, 9, 5, 4, 1, 9, 3, 8, 2, 6, 1, 2, 0, 6, 1, 4, 6, 3, 4, 3]"
8,"['0.4622', '0.5697', '0.2151', '0.2997', '0.3816', '0.3173', '0.5237', '0.4380', '0.5455', '0.4493']","['0.4953', '0.5213', '0.3669', '0.2978', '0.3659', '0.3327', '0.4034', '0.4418', '0.5135', '0.4324']","['0.4622', '0.5697', '0.2151', '0.2997', '0.3816', '0.3173', '0.5237', '0.4380', '0.5455', '0.4493']","['0.4782', '0.5444', '0.2712', '0.2988', '0.3735', '0.3248', '0.4558', '0.4399', '0.5290', '0.4407']","['0.4622', '0.5697', '0.2151', '0.2997', '0.3816', '0.3173', '0.5237', '0.4380', '0.5455', '0.4493']","['0.9507', '0.9439', '0.9581', '0.9150', '0.9225', '0.9315', '0.9155', '0.9398', '0.9432', '0.9330']","[[263, 47, 26, 17, 24, 7, 13, 27, 110, 35], [23, 331, 3, 14, 6, 6, 20, 22, 42, 114], [51, 19, 131, 58, 141, 43, 77, 53, 17, 19], [8, 12, 44, 193, 38, 151, 104, 39, 17, 38], [36, 13, 52, 50, 240, 30, 118, 57, 15, 18], [4, 7, 50, 139, 39, 185, 54, 61, 25, 19], [3, 7, 23, 86, 90, 26, 309, 27, 5, 14], [18, 17, 18, 60, 59, 82, 31, 258, 10, 36], [93, 48, 6, 8, 12, 16, 14, 5, 324, 68], [32, 134, 4, 23, 7, 10, 26, 35, 66, 275]]","[1, 4, 8, 5, 2, 5, 3, 8, 8, 8, 5, 3, 9, 3, 3, 6, 3, 3, 8, 7, 5, 0, 0, 4, 7, 4, 3, 9, 5, 7, 5, 5]","[8, 4, 4, 2, 1, 6, 9, 4, 3, 3, 4, 3, 0, 6, 8, 9, 3, 1, 6, 1, 6, 3, 5, 7, 5, 8, 1, 5, 9, 9, 5, 6]"
9,"['0.4499', '0.6076', '0.2151', '0.2345', '0.3259', '0.4065', '0.5458', '0.4890', '0.5185', '0.4232']","['0.5172', '0.4816', '0.3934', '0.3057', '0.3861', '0.3173', '0.3966', '0.4174', '0.5338', '0.4405']","['0.4499', '0.6076', '0.2151', '0.2345', '0.3259', '0.4065', '0.5458', '0.4890', '0.5185', '0.4232']","['0.4812', '0.5373', '0.2781', '0.2654', '0.3534', '0.3564', '0.4593', '0.4504', '0.5260', '0.4317']","['0.4499', '0.6076', '0.2151', '0.2345', '0.3259', '0.4065', '0.5458', '0.4890', '0.5185', '0.4232']","['0.9560', '0.9299', '0.9625', '0.9360', '0.9393', '0.9059', '0.9094', '0.9257', '0.9502', '0.9389']","[[256, 58, 20, 14, 21, 14, 11, 27, 107, 41], [19, 353, 3, 12, 5, 8, 19, 27, 36, 99], [47, 20, 131, 40, 113, 67, 98, 59, 12, 22], [8, 11, 43, 151, 34, 199, 97, 54, 12, 35], [30, 17, 48, 38, 205, 54, 134, 72, 15, 16], [2, 11, 42, 98, 32, 237, 50, 75, 21, 15], [4, 9, 18, 77, 69, 36, 322, 38, 3, 14], [14, 22, 18, 43, 37, 99, 35, 288, 9, 24], [87, 72, 6, 7, 11, 17, 14, 9, 308, 63], [28, 160, 4, 14, 4, 16, 32, 41, 54, 259]]","[1, 3, 1, 3, 7, 3, 5, 3, 7, 9, 9, 0, 7, 5, 1, 1, 6, 3, 7, 2, 6, 5, 1, 6, 7, 6, 1, 2, 2, 2, 0, 2]","[0, 6, 4, 5, 4, 4, 9, 0, 5, 5, 6, 7, 9, 8, 8, 2, 3, 6, 1, 9, 8, 8, 7, 3, 3, 4, 3, 3, 7, 3, 2, 8]"
