cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3866', '0.4905', '0.0279', '0.0419', '0.3052', '0.1887', '0.5627', '0.1783', '0.3771', '0.2712']","['0.3514', '0.3094', '0.3400', '0.2213', '0.1846', '0.2965', '0.2620', '0.2638', '0.3228', '0.3249']","['0.3866', '0.4905', '0.0279', '0.0419', '0.3052', '0.1887', '0.5627', '0.1783', '0.3771', '0.2712']","['0.3682', '0.3795', '0.0516', '0.0705', '0.2301', '0.2306', '0.3576', '0.2128', '0.3478', '0.2956']","['0.3866', '0.4905', '0.0279', '0.0419', '0.3052', '0.1887', '0.5627', '0.1783', '0.3771', '0.2712']","['0.9252', '0.8826', '0.9939', '0.9823', '0.8421', '0.9518', '0.8272', '0.9459', '0.9131', '0.9360']","[[220, 62, 0, 5, 19, 18, 22, 39, 139, 45], [23, 285, 0, 5, 35, 8, 59, 12, 95, 59], [79, 69, 17, 6, 154, 31, 155, 53, 17, 28], [39, 50, 5, 27, 159, 88, 170, 61, 13, 32], [38, 32, 4, 11, 192, 31, 243, 31, 28, 19], [28, 42, 8, 38, 137, 110, 133, 53, 6, 28], [15, 36, 7, 5, 123, 16, 332, 25, 4, 27], [29, 46, 5, 14, 168, 31, 111, 105, 27, 53], [129, 125, 3, 8, 9, 27, 8, 7, 224, 54], [26, 174, 1, 3, 44, 11, 34, 12, 141, 166]]",-1,-1
1,"['0.3919', '0.3632', '0.2479', '0.1118', '0.1765', '0.3808', '0.5407', '0.3413', '0.4663', '0.4363']","['0.4223', '0.4763', '0.2555', '0.2400', '0.2921', '0.2894', '0.3486', '0.3050', '0.3626', '0.4089']","['0.3919', '0.3632', '0.2479', '0.1118', '0.1765', '0.3808', '0.5407', '0.3413', '0.4663', '0.4363']","['0.4066', '0.4121', '0.2517', '0.1525', '0.2200', '0.3289', '0.4239', '0.3221', '0.4080', '0.4221']","['0.3919', '0.3632', '0.2479', '0.1118', '0.1765', '0.3808', '0.5407', '0.3413', '0.4663', '0.4363']","['0.9438', '0.9572', '0.9184', '0.9574', '0.9499', '0.8994', '0.8898', '0.9154', '0.9099', '0.9284']","[[223, 31, 27, 8, 6, 25, 13, 55, 139, 42], [25, 211, 2, 25, 7, 13, 38, 17, 116, 127], [58, 19, 151, 36, 64, 66, 108, 71, 20, 16], [20, 19, 69, 72, 43, 190, 108, 87, 10, 26], [28, 12, 110, 24, 111, 66, 173, 59, 28, 18], [15, 12, 71, 46, 34, 222, 75, 78, 15, 15], [9, 6, 49, 25, 64, 51, 319, 41, 5, 21], [20, 15, 95, 31, 47, 79, 42, 201, 23, 36], [104, 52, 13, 11, 1, 30, 6, 15, 277, 85], [26, 66, 4, 22, 3, 25, 33, 35, 131, 267]]","[4, 4, 2, 3, 2, 3, 2, 2, 1, 8, 3, 4, 0, 6, 2, 9, 0, 4, 2, 1, 4, 7, 6, 2, 4, 5, 3, 7, 8, 9, 6, 5]","[3, 4, 8, 4, 4, 3, 7, 8, 1, 9, 2, 2, 2, 0, 0, 3, 3, 4, 2, 0, 7, 3, 7, 2, 4, 5, 4, 4, 4, 8, 5, 8]"
2,"['0.4534', '0.4699', '0.1823', '0.1537', '0.2703', '0.3345', '0.5915', '0.4075', '0.4983', '0.4020']","['0.4322', '0.4806', '0.2637', '0.2982', '0.2957', '0.3482', '0.3632', '0.4007', '0.3761', '0.4100']","['0.4534', '0.4699', '0.1823', '0.1537', '0.2703', '0.3345', '0.5915', '0.4075', '0.4983', '0.4020']","['0.4425', '0.4752', '0.2155', '0.2029', '0.2824', '0.3412', '0.4500', '0.4040', '0.4287', '0.4059']","['0.4534', '0.4699', '0.1823', '0.1537', '0.2703', '0.3345', '0.5915', '0.4075', '0.4983', '0.4020']","['0.9376', '0.9456', '0.9425', '0.9565', '0.9246', '0.9326', '0.8869', '0.9337', '0.9092', '0.9343']","[[258, 37, 20, 10, 12, 10, 12, 41, 133, 36], [19, 273, 3, 12, 6, 3, 36, 18, 116, 95], [69, 24, 111, 24, 133, 41, 109, 63, 20, 15], [25, 20, 56, 99, 57, 151, 132, 53, 13, 38], [33, 15, 67, 25, 170, 39, 172, 64, 27, 17], [19, 10, 71, 71, 44, 195, 75, 54, 18, 26], [10, 13, 20, 37, 75, 31, 349, 28, 5, 22], [20, 15, 55, 29, 69, 59, 43, 240, 21, 38], [117, 58, 11, 6, 5, 16, 7, 11, 296, 67], [27, 103, 7, 19, 4, 15, 26, 27, 138, 246]]","[6, 5, 1, 5, 9, 4, 7, 8, 9, 2, 7, 7, 8, 2, 4, 3, 2, 8, 5, 4, 5, 7, 4, 9, 4, 6, 2, 9, 7, 8, 3, 9]","[8, 0, 7, 2, 7, 6, 7, 5, 4, 8, 0, 0, 0, 0, 3, 4, 3, 5, 9, 0, 9, 0, 7, 4, 2, 4, 4, 2, 4, 5, 6, 9]"
3,"['0.4728', '0.5301', '0.3021', '0.2174', '0.1971', '0.3997', '0.4949', '0.4975', '0.4411', '0.4526']","['0.4491', '0.4858', '0.3178', '0.2905', '0.3584', '0.3277', '0.4130', '0.4240', '0.4517', '0.4128']","['0.4728', '0.5301', '0.3021', '0.2174', '0.1971', '0.3997', '0.4949', '0.4975', '0.4411', '0.4526']","['0.4606', '0.5070', '0.3098', '0.2487', '0.2544', '0.3601', '0.4503', '0.4578', '0.4463', '0.4318']","['0.4728', '0.5301', '0.3021', '0.2174', '0.1971', '0.3997', '0.4949', '0.4975', '0.4411', '0.4526']","['0.9392', '0.9398', '0.9267', '0.9361', '0.9587', '0.9118', '0.9233', '0.9264', '0.9412', '0.9269']","[[269, 44, 30, 15, 9, 9, 9, 43, 100, 41], [28, 308, 4, 15, 3, 6, 23, 22, 61, 111], [56, 24, 184, 54, 72, 67, 73, 50, 14, 15], [18, 12, 68, 140, 21, 177, 96, 61, 7, 44], [36, 14, 112, 37, 124, 69, 125, 77, 14, 21], [16, 14, 67, 79, 20, 233, 39, 78, 10, 27], [7, 18, 38, 73, 61, 49, 292, 27, 2, 23], [14, 16, 51, 34, 34, 68, 28, 293, 13, 38], [121, 75, 18, 11, 1, 17, 5, 10, 262, 74], [34, 109, 7, 24, 1, 16, 17, 30, 97, 277]]","[3, 3, 5, 2, 1, 6, 7, 6, 0, 6, 0, 3, 2, 7, 7, 4, 2, 6, 4, 5, 3, 5, 8, 2, 9, 3, 7, 3, 9, 0, 9, 9]","[2, 8, 8, 6, 8, 2, 4, 0, 2, 4, 8, 4, 7, 2, 0, 6, 8, 3, 9, 4, 9, 5, 2, 0, 9, 4, 5, 3, 5, 5, 0, 0]"
4,"['0.4921', '0.6145', '0.1806', '0.2562', '0.2623', '0.3636', '0.5271', '0.5195', '0.3906', '0.4199']","['0.4523', '0.4338', '0.3642', '0.3061', '0.3395', '0.3302', '0.4169', '0.4175', '0.4715', '0.4159']","['0.4921', '0.6145', '0.1806', '0.2562', '0.2623', '0.3636', '0.5271', '0.5195', '0.3906', '0.4199']","['0.4714', '0.5085', '0.2415', '0.2790', '0.2960', '0.3461', '0.4656', '0.4629', '0.4273', '0.4179']","['0.4921', '0.6145', '0.1806', '0.2562', '0.2623', '0.3636', '0.5271', '0.5195', '0.3906', '0.4199']","['0.9376', '0.9140', '0.9644', '0.9302', '0.9402', '0.9206', '0.9196', '0.9211', '0.9519', '0.9330']","[[280, 58, 16, 14, 13, 11, 10, 38, 87, 42], [20, 357, 1, 15, 6, 5, 24, 20, 40, 93], [64, 32, 110, 51, 118, 64, 70, 71, 12, 17], [24, 29, 31, 165, 32, 156, 101, 56, 9, 41], [41, 18, 56, 46, 165, 62, 123, 87, 10, 21], [11, 17, 36, 116, 27, 212, 45, 83, 13, 23], [8, 25, 16, 64, 70, 50, 311, 30, 2, 14], [16, 21, 22, 37, 44, 60, 32, 306, 11, 40], [123, 109, 13, 11, 6, 14, 8, 8, 232, 70], [32, 157, 1, 20, 5, 8, 22, 34, 76, 257]]","[0, 5, 9, 9, 5, 2, 4, 3, 2, 8, 1, 3, 2, 1, 6, 9, 8, 8, 0, 7, 5, 1, 8, 0, 2, 4, 1, 6, 4, 4, 9, 9]","[5, 1, 2, 8, 4, 4, 4, 6, 7, 1, 3, 5, 4, 6, 9, 3, 5, 1, 5, 2, 3, 0, 4, 8, 0, 7, 6, 3, 8, 9, 9, 8]"
5,"['0.4745', '0.4458', '0.3071', '0.2438', '0.2846', '0.3791', '0.5322', '0.4720', '0.4646', '0.4150']","['0.4754', '0.5558', '0.2936', '0.3084', '0.3135', '0.3374', '0.3960', '0.4330', '0.4452', '0.4712']","['0.4745', '0.4458', '0.3071', '0.2438', '0.2846', '0.3791', '0.5322', '0.4720', '0.4646', '0.4150']","['0.4749', '0.4947', '0.3002', '0.2723', '0.2983', '0.3570', '0.4541', '0.4517', '0.4547', '0.4414']","['0.4745', '0.4458', '0.3071', '0.2438', '0.2846', '0.3791', '0.5322', '0.4720', '0.4646', '0.4150']","['0.9451', '0.9618', '0.9165', '0.9343', '0.9270', '0.9199', '0.9115', '0.9327', '0.9364', '0.9471']","[[270, 29, 42, 15, 18, 15, 9, 35, 106, 30], [30, 259, 10, 25, 9, 7, 36, 22, 72, 111], [45, 12, 187, 44, 127, 52, 68, 52, 15, 7], [13, 6, 74, 157, 42, 156, 111, 47, 13, 25], [33, 6, 117, 34, 179, 52, 121, 57, 16, 14], [8, 8, 80, 99, 32, 221, 52, 60, 9, 14], [6, 5, 41, 57, 88, 41, 314, 26, 3, 9], [9, 9, 57, 35, 60, 72, 34, 278, 9, 26], [118, 56, 23, 14, 6, 22, 15, 15, 276, 49], [36, 76, 6, 29, 10, 17, 33, 50, 101, 254]]","[1, 7, 8, 5, 0, 0, 5, 5, 2, 7, 8, 8, 8, 7, 3, 3, 4, 0, 6, 8, 2, 2, 4, 6, 3, 4, 6, 9, 3, 5, 3, 9]","[5, 7, 9, 2, 0, 8, 1, 9, 0, 5, 4, 6, 3, 5, 4, 2, 0, 3, 4, 2, 3, 2, 2, 0, 2, 4, 4, 0, 8, 2, 4, 1]"
6,"['0.4833', '0.4682', '0.2644', '0.3059', '0.2671', '0.3293', '0.4695', '0.5161', '0.4478', '0.4771']","['0.4421', '0.4910', '0.3485', '0.3078', '0.3288', '0.3491', '0.4216', '0.4355', '0.4570', '0.4033']","['0.4833', '0.4682', '0.2644', '0.3059', '0.2671', '0.3293', '0.4695', '0.5161', '0.4478', '0.4771']","['0.4618', '0.4793', '0.3007', '0.3069', '0.2947', '0.3389', '0.4443', '0.4724', '0.4524', '0.4371']","['0.4833', '0.4682', '0.2644', '0.3059', '0.2671', '0.3293', '0.4695', '0.5161', '0.4478', '0.4771']","['0.9361', '0.9480', '0.9442', '0.9173', '0.9361', '0.9339', '0.9298', '0.9272', '0.9415', '0.9198']","[[275, 39, 26, 17, 14, 9, 7, 35, 102, 45], [34, 272, 4, 14, 9, 4, 28, 17, 59, 140], [56, 18, 161, 65, 117, 46, 58, 54, 15, 19], [20, 16, 52, 197, 36, 126, 92, 50, 11, 44], [43, 8, 91, 49, 168, 46, 102, 80, 15, 27], [9, 14, 50, 132, 28, 192, 38, 85, 13, 22], [10, 12, 30, 85, 83, 42, 277, 31, 4, 16], [17, 13, 28, 44, 42, 63, 25, 304, 6, 47], [125, 62, 17, 10, 7, 15, 10, 10, 266, 72], [33, 100, 3, 27, 7, 7, 20, 32, 91, 292]]","[4, 6, 3, 5, 6, 0, 5, 6, 7, 1, 1, 0, 9, 0, 4, 3, 7, 7, 8, 6, 5, 0, 4, 8, 6, 2, 2, 0, 1, 5, 2, 3]","[1, 0, 0, 1, 1, 0, 9, 3, 9, 1, 3, 3, 1, 1, 1, 7, 5, 3, 2, 7, 0, 3, 8, 0, 8, 9, 5, 3, 5, 7, 1, 6]"
7,"['0.5114', '0.4699', '0.3186', '0.2997', '0.2369', '0.3568', '0.5271', '0.4499', '0.4815', '0.4363']","['0.4363', '0.5353', '0.3277', '0.3217', '0.3066', '0.3519', '0.4119', '0.4633', '0.4583', '0.4428']","['0.5114', '0.4699', '0.3186', '0.2997', '0.2369', '0.3568', '0.5271', '0.4499', '0.4815', '0.4363']","['0.4709', '0.5005', '0.3231', '0.3103', '0.2673', '0.3543', '0.4625', '0.4565', '0.4696', '0.4395']","['0.5114', '0.4699', '0.3186', '0.2997', '0.2369', '0.3568', '0.5271', '0.4499', '0.4815', '0.4363']","['0.9308', '0.9563', '0.9262', '0.9240', '0.9373', '0.9293', '0.9179', '0.9433', '0.9375', '0.9376']","[[291, 29, 35, 15, 12, 17, 9, 28, 98, 35], [40, 273, 7, 19, 7, 3, 31, 18, 72, 111], [60, 11, 194, 49, 106, 57, 63, 42, 12, 15], [23, 13, 65, 193, 39, 125, 95, 44, 14, 33], [44, 5, 123, 39, 149, 42, 137, 52, 20, 18], [15, 9, 57, 121, 31, 208, 44, 67, 10, 21], [8, 12, 40, 69, 76, 40, 311, 23, 4, 7], [21, 10, 45, 49, 49, 68, 34, 265, 7, 41], [124, 52, 20, 9, 10, 19, 8, 11, 286, 55], [41, 96, 6, 37, 7, 12, 23, 22, 101, 267]]","[4, 4, 9, 6, 4, 0, 5, 2, 1, 5, 7, 7, 9, 9, 6, 0, 5, 8, 4, 2, 0, 5, 2, 8, 2, 0, 3, 2, 1, 7, 5, 1]","[8, 1, 5, 0, 4, 1, 8, 4, 3, 8, 3, 6, 9, 0, 8, 2, 2, 3, 8, 8, 1, 3, 9, 6, 0, 4, 9, 4, 3, 6, 0, 2]"
8,"['0.5255', '0.4905', '0.3251', '0.2655', '0.2814', '0.2967', '0.5373', '0.4499', '0.4714', '0.4477']","['0.4503', '0.5377', '0.2964', '0.3239', '0.3078', '0.3604', '0.4075', '0.4545', '0.4722', '0.4559']","['0.5255', '0.4905', '0.3251', '0.2655', '0.2814', '0.2967', '0.5373', '0.4499', '0.4714', '0.4477']","['0.4850', '0.5131', '0.3101', '0.2918', '0.2940', '0.3255', '0.4635', '0.4522', '0.4718', '0.4518']","['0.5255', '0.4905', '0.3251', '0.2655', '0.2814', '0.2967', '0.5373', '0.4499', '0.4714', '0.4477']","['0.9328', '0.9548', '0.9128', '0.9333', '0.9259', '0.9433', '0.9148', '0.9412', '0.9421', '0.9393']","[[299, 31, 43, 10, 18, 16, 9, 23, 85, 35], [35, 285, 7, 18, 13, 1, 31, 19, 70, 102], [59, 15, 198, 42, 128, 40, 64, 41, 9, 13], [20, 12, 85, 171, 45, 105, 113, 47, 10, 36], [40, 6, 116, 34, 177, 38, 129, 51, 17, 21], [17, 11, 80, 120, 40, 173, 44, 71, 7, 20], [7, 9, 46, 59, 86, 23, 317, 28, 6, 9], [22, 10, 63, 41, 52, 58, 34, 265, 7, 37], [124, 58, 21, 9, 10, 15, 12, 11, 280, 54], [41, 93, 9, 24, 6, 11, 25, 27, 102, 274]]","[5, 4, 3, 0, 3, 3, 8, 7, 3, 9, 6, 9, 0, 8, 0, 1, 9, 2, 8, 5, 8, 6, 4, 2, 8, 4, 4, 1, 5, 0, 0, 2]","[5, 7, 0, 4, 7, 6, 6, 7, 7, 3, 4, 7, 8, 4, 2, 7, 4, 7, 4, 1, 6, 8, 5, 7, 8, 7, 5, 2, 5, 7, 7, 4]"
9,"['0.4851', '0.4664', '0.3038', '0.2935', '0.2830', '0.3362', '0.5254', '0.4771', '0.4680', '0.4281']","['0.4615', '0.5123', '0.3109', '0.3231', '0.3150', '0.3439', '0.4031', '0.4652', '0.4793', '0.4331']","['0.4851', '0.4664', '0.3038', '0.2935', '0.2830', '0.3362', '0.5254', '0.4771', '0.4680', '0.4281']","['0.4730', '0.4883', '0.3073', '0.3076', '0.2982', '0.3400', '0.4562', '0.4711', '0.4736', '0.4306']","['0.4851', '0.4664', '0.3038', '0.2935', '0.2830', '0.3362', '0.5254', '0.4771', '0.4680', '0.4281']","['0.9407', '0.9524', '0.9239', '0.9261', '0.9279', '0.9310', '0.9152', '0.9403', '0.9441', '0.9363']","[[276, 34, 36, 12, 21, 19, 11, 26, 93, 41], [36, 271, 9, 14, 13, 3, 36, 20, 63, 116], [51, 14, 185, 57, 117, 54, 63, 43, 10, 15], [16, 12, 70, 189, 37, 121, 115, 41, 11, 32], [35, 8, 114, 43, 178, 44, 119, 49, 20, 19], [11, 9, 65, 132, 36, 196, 44, 66, 5, 19], [7, 9, 47, 57, 87, 32, 310, 25, 5, 11], [15, 10, 46, 39, 53, 72, 34, 281, 7, 32], [116, 61, 15, 9, 16, 16, 11, 14, 278, 58], [35, 101, 8, 33, 7, 13, 26, 39, 88, 262]]","[0, 1, 8, 4, 1, 5, 6, 2, 9, 4, 0, 1, 1, 4, 6, 6, 7, 6, 4, 2, 2, 7, 4, 0, 8, 0, 8, 4, 4, 5, 3, 3]","[3, 4, 9, 1, 5, 7, 3, 2, 5, 3, 9, 9, 2, 2, 3, 3, 5, 7, 3, 1, 3, 8, 3, 6, 2, 3, 1, 9, 4, 4, 7, 3]"
