cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3937', '0.4148', '0.0542', '0.0155', '0.2099', '0.4288', '0.3203', '0.3803', '0.2912', '0.5000']","['0.3696', '0.2793', '0.3474', '0.1754', '0.2218', '0.2593', '0.3063', '0.2883', '0.3174', '0.3473']","['0.3937', '0.4148', '0.0542', '0.0155', '0.2099', '0.4288', '0.3203', '0.3803', '0.2912', '0.5000']","['0.3813', '0.3338', '0.0938', '0.0285', '0.2157', '0.3232', '0.3132', '0.3280', '0.3038', '0.4099']","['0.3937', '0.4148', '0.0542', '0.0155', '0.2099', '0.4288', '0.3203', '0.3803', '0.2912', '0.5000']","['0.9297', '0.8852', '0.9885', '0.9912', '0.9138', '0.8682', '0.9209', '0.8978', '0.9312', '0.8933']","[[224, 61, 10, 4, 7, 31, 6, 49, 109, 68], [23, 241, 0, 1, 26, 8, 24, 28, 96, 134], [66, 71, 33, 8, 97, 106, 80, 94, 15, 39], [22, 56, 18, 10, 82, 215, 73, 105, 7, 56], [39, 58, 8, 10, 132, 116, 120, 92, 14, 40], [19, 55, 9, 10, 52, 250, 57, 97, 8, 26], [13, 75, 8, 13, 116, 84, 189, 44, 4, 44], [21, 55, 2, 1, 70, 92, 43, 224, 19, 62], [154, 83, 4, 0, 2, 47, 6, 19, 173, 106], [25, 108, 3, 0, 11, 15, 19, 25, 100, 306]]",-1,-1
1,"['0.4183', '0.4527', '0.1297', '0.0062', '0.1638', '0.3654', '0.6000', '0.5297', '0.3822', '0.4918']","['0.4304', '0.4201', '0.2734', '0.1667', '0.2569', '0.3469', '0.2876', '0.3223', '0.4068', '0.4090']","['0.4183', '0.4527', '0.1297', '0.0062', '0.1638', '0.3654', '0.6000', '0.5297', '0.3822', '0.4918']","['0.4242', '0.4358', '0.1759', '0.0120', '0.2000', '0.3559', '0.3888', '0.4008', '0.3941', '0.4466']","['0.4183', '0.4527', '0.1297', '0.0062', '0.1638', '0.3654', '0.6000', '0.5297', '0.3822', '0.4918']","['0.9420', '0.9330', '0.9610', '0.9963', '0.9445', '0.9260', '0.8379', '0.8788', '0.9388', '0.9193']","[[238, 58, 26, 6, 6, 12, 15, 58, 114, 36], [35, 263, 3, 1, 5, 4, 45, 24, 63, 138], [52, 27, 79, 1, 76, 60, 170, 109, 13, 22], [13, 22, 57, 4, 55, 160, 184, 99, 9, 41], [29, 20, 27, 2, 103, 51, 232, 125, 12, 28], [15, 13, 33, 1, 57, 213, 114, 109, 13, 15], [5, 21, 28, 4, 50, 38, 354, 50, 1, 39], [16, 27, 13, 1, 44, 47, 73, 312, 15, 41], [123, 83, 18, 2, 0, 18, 11, 37, 227, 75], [27, 92, 5, 2, 5, 11, 33, 45, 91, 301]]","[5, 7, 7, 4, 6, 3, 7, 0, 6, 4, 3, 3, 0, 4, 4, 5, 2, 9, 4, 0, 3, 9, 4, 0, 2, 9, 0, 7, 7, 9, 4, 3]","[6, 2, 2, 5, 3, 8, 0, 6, 4, 8, 8, 2, 5, 3, 5, 3, 3, 2, 6, 0, 3, 5, 8, 7, 7, 2, 7, 0, 4, 7, 2, 6]"
2,"['0.4323', '0.5370', '0.1970', '0.0528', '0.0906', '0.4717', '0.6339', '0.5178', '0.4040', '0.4788']","['0.4417', '0.4345', '0.3133', '0.3579', '0.2405', '0.3209', '0.3058', '0.3779', '0.4819', '0.4688']","['0.4323', '0.5370', '0.1970', '0.0528', '0.0906', '0.4717', '0.6339', '0.5178', '0.4040', '0.4788']","['0.4369', '0.4804', '0.2419', '0.0920', '0.1316', '0.3819', '0.4126', '0.4370', '0.4396', '0.4737']","['0.4323', '0.5370', '0.1970', '0.0528', '0.0906', '0.4717', '0.6339', '0.5178', '0.4040', '0.4788']","['0.9427', '0.9251', '0.9512', '0.9886', '0.9665', '0.8926', '0.8431', '0.9072', '0.9523', '0.9384']","[[246, 67, 27, 2, 6, 19, 13, 47, 110, 32], [28, 312, 2, 2, 4, 4, 49, 23, 42, 115], [64, 21, 120, 12, 38, 99, 156, 79, 12, 8], [16, 20, 58, 34, 27, 215, 182, 63, 6, 23], [41, 16, 61, 5, 57, 89, 218, 112, 10, 20], [11, 11, 44, 13, 23, 275, 108, 77, 9, 12], [9, 18, 31, 11, 40, 50, 374, 35, 0, 22], [15, 23, 22, 4, 36, 74, 71, 305, 12, 27], [105, 93, 14, 6, 3, 18, 13, 29, 240, 73], [22, 137, 4, 6, 3, 14, 39, 37, 57, 293]]","[4, 5, 4, 6, 1, 5, 7, 6, 8, 2, 9, 4, 9, 0, 4, 1, 0, 8, 5, 3, 7, 2, 4, 4, 5, 7, 7, 1, 2, 7, 0, 7]","[6, 0, 9, 8, 2, 4, 4, 0, 8, 7, 7, 5, 9, 1, 8, 7, 2, 5, 1, 1, 8, 2, 2, 3, 0, 4, 2, 2, 7, 7, 7, 2]"
3,"['0.4359', '0.5697', '0.2709', '0.1040', '0.1049', '0.4082', '0.5678', '0.5416', '0.4377', '0.5000']","['0.4374', '0.4443', '0.3179', '0.3252', '0.2538', '0.3639', '0.3377', '0.3963', '0.4719', '0.4365']","['0.4359', '0.5697', '0.2709', '0.1040', '0.1049', '0.4082', '0.5678', '0.5416', '0.4377', '0.5000']","['0.4366', '0.4992', '0.2926', '0.1576', '0.1485', '0.3848', '0.4235', '0.4577', '0.4541', '0.4661']","['0.4359', '0.5697', '0.2709', '0.1040', '0.1049', '0.4082', '0.5678', '0.5416', '0.4377', '0.5000']","['0.9413', '0.9236', '0.9343', '0.9740', '0.9639', '0.9232', '0.8786', '0.9102', '0.9462', '0.9267']","[[248, 57, 37, 10, 5, 12, 10, 46, 113, 31], [23, 331, 2, 2, 1, 6, 33, 12, 59, 112], [58, 28, 165, 24, 30, 72, 124, 77, 16, 15], [16, 27, 72, 67, 31, 166, 148, 67, 11, 39], [40, 20, 104, 14, 66, 53, 169, 119, 12, 32], [10, 16, 49, 33, 31, 238, 89, 87, 8, 22], [8, 28, 41, 22, 55, 33, 335, 33, 0, 35], [15, 27, 29, 12, 39, 47, 48, 319, 11, 42], [120, 74, 17, 9, 0, 19, 10, 18, 260, 67], [29, 137, 3, 13, 2, 8, 26, 27, 61, 306]]","[7, 0, 7, 1, 7, 9, 1, 7, 0, 2, 3, 6, 5, 0, 8, 0, 6, 9, 5, 7, 8, 1, 3, 5, 1, 1, 8, 1, 3, 0, 6, 0]","[4, 0, 8, 3, 8, 8, 3, 6, 5, 4, 4, 5, 0, 4, 7, 6, 8, 6, 3, 0, 5, 0, 7, 9, 9, 4, 2, 0, 2, 2, 8, 9]"
4,"['0.4323', '0.5559', '0.2036', '0.1615', '0.1638', '0.4751', '0.6288', '0.5433', '0.4731', '0.4935']","['0.4758', '0.4879', '0.3563', '0.3200', '0.3131', '0.3454', '0.3550', '0.4076', '0.4913', '0.4911']","['0.4323', '0.5559', '0.2036', '0.1615', '0.1638', '0.4751', '0.6288', '0.5433', '0.4731', '0.4935']","['0.4530', '0.5197', '0.2591', '0.2147', '0.2150', '0.4000', '0.4538', '0.4658', '0.4820', '0.4923']","['0.4323', '0.5559', '0.2036', '0.1615', '0.1638', '0.4751', '0.6288', '0.5433', '0.4731', '0.4935']","['0.9501', '0.9374', '0.9584', '0.9587', '0.9579', '0.9031', '0.8754', '0.9141', '0.9462', '0.9419']","[[246, 52, 30, 13, 5, 18, 13, 45, 117, 30], [21, 323, 3, 9, 3, 8, 40, 19, 52, 103], [51, 18, 124, 35, 58, 100, 126, 73, 15, 9], [14, 15, 45, 104, 26, 213, 134, 59, 7, 27], [33, 15, 61, 22, 103, 53, 193, 112, 17, 20], [6, 7, 27, 51, 31, 277, 81, 82, 9, 12], [9, 19, 27, 30, 49, 39, 371, 24, 1, 21], [13, 16, 16, 26, 47, 60, 46, 320, 10, 35], [108, 66, 13, 14, 4, 19, 13, 20, 281, 56], [16, 131, 2, 21, 3, 15, 28, 31, 63, 302]]","[1, 0, 6, 2, 4, 3, 2, 9, 0, 3, 8, 3, 1, 1, 2, 4, 6, 6, 0, 6, 7, 7, 7, 4, 0, 0, 0, 3, 6, 4, 8, 6]","[2, 5, 2, 2, 7, 4, 0, 2, 3, 3, 4, 3, 8, 8, 2, 3, 5, 7, 1, 2, 3, 3, 4, 8, 6, 2, 6, 4, 8, 3, 3, 4]"
5,"['0.4183', '0.5577', '0.2644', '0.2438', '0.1558', '0.4065', '0.6220', '0.5246', '0.4798', '0.5114']","['0.4713', '0.4779', '0.3852', '0.2913', '0.2988', '0.3629', '0.3711', '0.4682', '0.4991', '0.4750']","['0.4183', '0.5577', '0.2644', '0.2438', '0.1558', '0.4065', '0.6220', '0.5246', '0.4798', '0.5114']","['0.4432', '0.5147', '0.3135', '0.2654', '0.2048', '0.3835', '0.4649', '0.4948', '0.4893', '0.4925']","['0.4183', '0.5577', '0.2644', '0.2438', '0.1558', '0.4065', '0.6220', '0.5246', '0.4798', '0.5114']","['0.9508', '0.9347', '0.9523', '0.9287', '0.9572', '0.9232', '0.8850', '0.9351', '0.9471', '0.9358']","[[238, 48, 31, 20, 12, 13, 12, 36, 118, 41], [21, 324, 2, 15, 4, 9, 36, 15, 48, 107], [56, 22, 161, 53, 54, 74, 104, 53, 18, 14], [13, 15, 45, 157, 27, 168, 134, 39, 16, 30], [34, 18, 86, 37, 98, 52, 178, 87, 17, 22], [11, 8, 29, 103, 35, 237, 78, 61, 10, 11], [11, 18, 32, 54, 47, 27, 367, 15, 1, 18], [7, 18, 17, 49, 47, 51, 41, 309, 11, 39], [99, 68, 13, 19, 3, 13, 11, 19, 285, 64], [15, 139, 2, 32, 1, 9, 28, 26, 47, 313]]","[1, 3, 1, 6, 1, 4, 1, 7, 6, 2, 6, 3, 2, 2, 6, 6, 8, 3, 6, 2, 5, 7, 2, 6, 3, 6, 0, 7, 4, 9, 4, 1]","[0, 9, 0, 6, 5, 8, 9, 5, 2, 2, 2, 2, 1, 1, 8, 9, 6, 1, 9, 2, 3, 2, 1, 2, 9, 8, 4, 8, 8, 3, 4, 8]"
6,"['0.3866', '0.5559', '0.2906', '0.2112', '0.1590', '0.4597', '0.5542', '0.5518', '0.5101', '0.4837']","['0.4400', '0.4729', '0.3649', '0.2918', '0.3058', '0.3317', '0.4098', '0.4552', '0.4742', '0.5103']","['0.3866', '0.5559', '0.2906', '0.2112', '0.1590', '0.4597', '0.5542', '0.5518', '0.5101', '0.4837']","['0.4116', '0.5111', '0.3236', '0.2450', '0.2092', '0.3853', '0.4712', '0.4988', '0.4915', '0.4966']","['0.3866', '0.5559', '0.2906', '0.2112', '0.1590', '0.4597', '0.5542', '0.5518', '0.5101', '0.4837']","['0.9484', '0.9336', '0.9429', '0.9384', '0.9577', '0.9003', '0.9129', '0.9281', '0.9378', '0.9473']","[[220, 54, 45, 14, 12, 14, 9, 34, 139, 28], [24, 323, 3, 17, 2, 10, 32, 18, 52, 100], [51, 22, 177, 47, 52, 90, 80, 59, 21, 10], [13, 18, 47, 136, 30, 211, 101, 43, 17, 28], [40, 16, 99, 25, 100, 65, 140, 104, 22, 18], [6, 11, 37, 91, 32, 268, 53, 65, 11, 9], [11, 19, 44, 44, 52, 52, 327, 22, 3, 16], [14, 19, 16, 42, 39, 68, 25, 325, 12, 29], [102, 64, 14, 21, 4, 19, 7, 14, 303, 46], [19, 137, 3, 29, 4, 11, 24, 30, 59, 296]]","[1, 4, 7, 3, 8, 7, 3, 9, 7, 8, 2, 7, 8, 1, 1, 5, 0, 7, 1, 7, 0, 8, 5, 8, 2, 1, 5, 6, 4, 6, 1, 3]","[3, 1, 0, 3, 2, 4, 6, 2, 4, 8, 8, 8, 2, 9, 5, 9, 1, 6, 3, 4, 1, 6, 7, 2, 8, 4, 4, 1, 8, 3, 8, 1]"
7,"['0.4587', '0.5336', '0.3498', '0.2329', '0.1860', '0.4202', '0.5898', '0.5025', '0.4562', '0.4379']","['0.4300', '0.4936', '0.3532', '0.2890', '0.2910', '0.3530', '0.3888', '0.4876', '0.5009', '0.5317']","['0.4587', '0.5336', '0.3498', '0.2329', '0.1860', '0.4202', '0.5898', '0.5025', '0.4562', '0.4379']","['0.4439', '0.5128', '0.3515', '0.2580', '0.2270', '0.3837', '0.4687', '0.4950', '0.4775', '0.4803']","['0.4587', '0.5336', '0.3498', '0.2329', '0.1860', '0.4202', '0.5898', '0.5025', '0.4562', '0.4379']","['0.9363', '0.9413', '0.9277', '0.9311', '0.9469', '0.9171', '0.8989', '0.9425', '0.9501', '0.9562']","[[261, 38, 41, 22, 17, 13, 13, 36, 105, 23], [51, 310, 2, 21, 5, 7, 35, 16, 48, 86], [50, 15, 213, 43, 53, 76, 91, 46, 15, 7], [14, 10, 65, 150, 31, 187, 124, 29, 13, 21], [39, 11, 138, 24, 117, 50, 148, 72, 15, 15], [8, 8, 45, 100, 40, 245, 71, 49, 10, 7], [11, 17, 48, 51, 57, 33, 348, 12, 2, 11], [15, 17, 27, 41, 64, 61, 32, 296, 15, 21], [131, 55, 16, 24, 8, 16, 10, 18, 271, 45], [27, 147, 8, 43, 10, 6, 23, 33, 47, 268]]","[3, 7, 3, 0, 0, 3, 5, 6, 9, 9, 3, 0, 4, 0, 6, 0, 2, 8, 3, 3, 8, 8, 4, 8, 0, 9, 9, 8, 3, 7, 9, 7]","[5, 6, 0, 7, 6, 8, 4, 7, 6, 0, 4, 6, 1, 1, 6, 4, 7, 6, 3, 5, 3, 9, 5, 6, 1, 4, 7, 3, 3, 4, 8, 4]"
8,"['0.4464', '0.5491', '0.3383', '0.2469', '0.1987', '0.4134', '0.5542', '0.5297', '0.4411', '0.4624']","['0.4276', '0.4664', '0.3712', '0.2923', '0.2955', '0.3592', '0.4263', '0.4502', '0.5068', '0.5127']","['0.4464', '0.5491', '0.3383', '0.2469', '0.1987', '0.4134', '0.5542', '0.5297', '0.4411', '0.4624']","['0.4368', '0.5043', '0.3540', '0.2677', '0.2376', '0.3844', '0.4819', '0.4867', '0.4716', '0.4863']","['0.4464', '0.5491', '0.3383', '0.2469', '0.1987', '0.4134', '0.5542', '0.5297', '0.4411', '0.4624']","['0.9374', '0.9326', '0.9353', '0.9281', '0.9445', '0.9206', '0.9187', '0.9296', '0.9528', '0.9501']","[[254, 56, 40, 21, 14, 10, 10, 39, 98, 27], [40, 319, 2, 19, 5, 7, 29, 19, 46, 95], [51, 19, 206, 52, 60, 76, 71, 51, 13, 10], [16, 19, 58, 159, 43, 168, 100, 42, 13, 26], [35, 17, 120, 39, 125, 46, 123, 94, 15, 15], [11, 11, 43, 97, 47, 241, 54, 59, 9, 11], [12, 15, 46, 56, 59, 36, 327, 20, 2, 17], [14, 19, 15, 42, 57, 68, 26, 312, 14, 22], [138, 67, 18, 22, 6, 13, 6, 16, 262, 46], [23, 142, 7, 37, 7, 6, 21, 41, 45, 283]]","[5, 2, 7, 2, 1, 3, 0, 1, 5, 4, 1, 2, 0, 2, 9, 1, 3, 5, 3, 9, 6, 1, 2, 1, 7, 1, 0, 9, 2, 2, 2, 3]","[3, 5, 8, 9, 0, 1, 9, 8, 5, 1, 7, 6, 8, 2, 5, 1, 8, 1, 4, 9, 9, 9, 9, 4, 8, 6, 1, 0, 7, 6, 9, 9]"
9,"['0.4429', '0.5611', '0.3005', '0.2283', '0.2337', '0.4202', '0.4983', '0.5382', '0.4663', '0.4690']","['0.4308', '0.4738', '0.3805', '0.2795', '0.2964', '0.3460', '0.4382', '0.4548', '0.4877', '0.4948']","['0.4429', '0.5611', '0.3005', '0.2283', '0.2337', '0.4202', '0.4983', '0.5382', '0.4663', '0.4690']","['0.4367', '0.5138', '0.3358', '0.2513', '0.2613', '0.3796', '0.4663', '0.4930', '0.4768', '0.4815']","['0.4429', '0.5611', '0.3005', '0.2283', '0.2337', '0.4202', '0.4983', '0.5382', '0.4663', '0.4690']","['0.9387', '0.9332', '0.9447', '0.9292', '0.9350', '0.9145', '0.9303', '0.9298', '0.9462', '0.9456']","[[252, 50, 35, 23, 14, 14, 8, 36, 108, 29], [36, 326, 2, 18, 6, 6, 21, 16, 54, 96], [54, 23, 183, 38, 82, 86, 62, 51, 16, 14], [17, 21, 50, 147, 52, 184, 87, 44, 15, 27], [37, 20, 98, 34, 147, 51, 108, 97, 18, 19], [10, 9, 39, 103, 40, 245, 46, 69, 10, 12], [11, 22, 38, 60, 82, 38, 294, 22, 4, 19], [8, 21, 15, 41, 59, 62, 22, 317, 15, 29], [131, 58, 15, 26, 6, 13, 8, 12, 277, 48], [29, 138, 6, 36, 8, 9, 15, 33, 51, 287]]","[6, 0, 5, 1, 6, 6, 4, 1, 9, 6, 9, 3, 5, 7, 5, 6, 0, 5, 3, 1, 3, 6, 6, 0, 9, 3, 6, 8, 5, 0, 8, 6]","[0, 3, 3, 9, 1, 6, 0, 5, 4, 6, 1, 6, 3, 5, 6, 8, 0, 7, 8, 7, 4, 0, 9, 8, 0, 4, 4, 0, 8, 8, 6, 0]"
