cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
10,"['0.9150', '0.9477', '0.9556', '0.7609', '0.1955', '0.9676', '0.0000', '0.7603', '0.9431', '0.8780']","['0.6352', '0.9759', '0.3756', '0.8601', '0.8140', '0.8044', '0.0000', '0.9693', '0.8456', '0.9752']","['0.9150', '0.9477', '0.9556', '0.7609', '0.1955', '0.9676', '0.0000', '0.7603', '0.9431', '0.8780']","['0.7499', '0.9616', '0.5392', '0.8075', '0.3153', '0.8785', '0.0000', '0.8521', '0.8917', '0.9240']","['0.9150', '0.9477', '0.9556', '0.7609', '0.1955', '0.9676', '0.0000', '0.7603', '0.9431', '0.8780']","['0.9411', '0.9973', '0.8302', '0.9860', '0.9949', '0.9734', '1.0000', '0.9973', '0.9818', '0.9976']","[[646, 0, 37, 11, 2, 1, 0, 0, 9, 0], [7, 688, 8, 20, 1, 1, 0, 0, 1, 0], [11, 0, 646, 3, 10, 1, 0, 0, 5, 0], [104, 12, 39, 541, 11, 3, 0, 0, 1, 0], [5, 2, 518, 49, 140, 0, 0, 0, 2, 0], [2, 0, 0, 0, 0, 687, 0, 5, 15, 1], [228, 2, 454, 3, 8, 1, 0, 0, 14, 0], [0, 0, 0, 0, 0, 95, 0, 536, 60, 14], [14, 1, 18, 1, 0, 4, 0, 0, 630, 0], [0, 0, 0, 1, 0, 61, 0, 12, 8, 590]]",1,1
11,"['0.9249', '0.9490', '0.9024', '0.7750', '0.4204', '0.9521', '0.0000', '0.7461', '0.9521', '0.8750']","['0.6137', '0.9759', '0.4230', '0.8609', '0.7921', '0.8154', '0.0000', '0.9705', '0.8030', '0.9719']","['0.9249', '0.9490', '0.9024', '0.7750', '0.4204', '0.9521', '0.0000', '0.7461', '0.9521', '0.8750']","['0.7379', '0.9623', '0.5760', '0.8157', '0.5493', '0.8785', '0.0000', '0.8436', '0.8712', '0.9209']","['0.9249', '0.9490', '0.9024', '0.7750', '0.4204', '0.9521', '0.0000', '0.7461', '0.9521', '0.8750']","['0.9347', '0.9973', '0.8684', '0.9858', '0.9874', '0.9757', '1.0000', '0.9975', '0.9754', '0.9973']","[[653, 1, 26, 13, 2, 0, 0, 0, 11, 0], [9, 689, 4, 20, 3, 0, 0, 0, 1, 0], [18, 0, 610, 3, 35, 2, 0, 0, 8, 0], [110, 8, 27, 551, 11, 2, 0, 0, 2, 0], [13, 3, 350, 46, 301, 0, 0, 0, 3, 0], [3, 1, 0, 0, 0, 676, 0, 4, 25, 1], [243, 2, 414, 5, 28, 1, 0, 0, 17, 0], [0, 0, 0, 0, 0, 83, 0, 526, 80, 16], [15, 2, 11, 1, 0, 3, 0, 0, 636, 0], [0, 0, 0, 1, 0, 62, 0, 12, 9, 588]]",8,8
12,"['0.9405', '0.9490', '0.9231', '0.6695', '0.2221', '0.9042', '0.0000', '0.4085', '0.9611', '0.8497']","['0.5520', '0.9663', '0.3987', '0.8750', '0.8238', '0.8425', '0.0000', '0.9697', '0.5632', '0.9794']","['0.9405', '0.9490', '0.9231', '0.6695', '0.2221', '0.9042', '0.0000', '0.4085', '0.9611', '0.8497']","['0.6957', '0.9576', '0.5569', '0.7586', '0.3498', '0.8723', '0.0000', '0.5749', '0.7102', '0.9100']","['0.9405', '0.9490', '0.9231', '0.6695', '0.2221', '0.9042', '0.0000', '0.4085', '0.9611', '0.8497']","['0.9144', '0.9962', '0.8512', '0.9892', '0.9946', '0.9809', '1.0000', '0.9986', '0.9214', '0.9981']","[[664, 0, 24, 4, 2, 0, 0, 0, 12, 0], [18, 689, 5, 13, 0, 0, 0, 0, 1, 0], [21, 0, 624, 2, 18, 1, 0, 0, 10, 0], [183, 17, 26, 476, 4, 3, 0, 0, 2, 0], [50, 2, 455, 45, 159, 0, 0, 0, 5, 0], [2, 1, 0, 0, 0, 642, 0, 1, 64, 0], [250, 2, 423, 3, 10, 2, 0, 0, 20, 0], [0, 0, 0, 0, 0, 60, 0, 288, 345, 12], [14, 2, 7, 0, 0, 3, 0, 0, 642, 0], [1, 0, 1, 1, 0, 51, 0, 8, 39, 571]]",0,0
13,"['0.9348', '0.9518', '0.8447', '0.7525', '0.5950', '0.9155', '0.0000', '0.4582', '0.9551', '0.8289']","['0.6016', '0.9624', '0.4684', '0.8946', '0.7257', '0.7822', '0.0000', '0.9671', '0.6117', '0.9721']","['0.9348', '0.9518', '0.8447', '0.7525', '0.5950', '0.9155', '0.0000', '0.4582', '0.9551', '0.8289']","['0.7321', '0.9571', '0.6026', '0.8174', '0.6539', '0.8436', '0.0000', '0.6218', '0.7458', '0.8948']","['0.9348', '0.9518', '0.8447', '0.7525', '0.5950', '0.9155', '0.0000', '0.4582', '0.9551', '0.8289']","['0.9306', '0.9957', '0.8975', '0.9900', '0.9744', '0.9712', '1.0000', '0.9983', '0.9360', '0.9975']","[[660, 2, 20, 9, 3, 0, 0, 0, 12, 0], [11, 691, 3, 16, 4, 0, 0, 0, 1, 0], [24, 0, 571, 3, 67, 1, 0, 0, 10, 0], [118, 15, 18, 535, 21, 2, 0, 0, 2, 0], [16, 3, 239, 29, 426, 0, 0, 0, 3, 0], [3, 1, 0, 0, 0, 650, 0, 4, 51, 1], [251, 4, 361, 4, 66, 2, 0, 0, 22, 0], [0, 0, 0, 0, 0, 81, 0, 323, 286, 15], [14, 2, 7, 1, 0, 6, 0, 0, 638, 0], [0, 0, 0, 1, 0, 89, 0, 7, 18, 557]]",4,4
14,"['0.9448', '0.9421', '0.9112', '0.6118', '0.3925', '0.8803', '0.0000', '0.2482', '0.9386', '0.8438']","['0.5336', '0.9702', '0.4205', '0.9255', '0.7806', '0.8538', '0.0000', '0.9669', '0.4992', '0.9759']","['0.9448', '0.9421', '0.9112', '0.6118', '0.3925', '0.8803', '0.0000', '0.2482', '0.9386', '0.8438']","['0.6820', '0.9560', '0.5754', '0.7367', '0.5223', '0.8669', '0.0000', '0.3950', '0.6518', '0.9050']","['0.9448', '0.9421', '0.9112', '0.6118', '0.3925', '0.8803', '0.0000', '0.2482', '0.9386', '0.8438']","['0.9074', '0.9967', '0.8657', '0.9944', '0.9874', '0.9830', '1.0000', '0.9990', '0.9007', '0.9978']","[[667, 0, 26, 1, 3, 0, 0, 0, 9, 0], [19, 684, 7, 13, 2, 0, 0, 0, 1, 0], [23, 0, 616, 1, 28, 0, 0, 0, 8, 0], [212, 13, 27, 435, 20, 3, 0, 0, 1, 0], [47, 3, 366, 17, 281, 0, 0, 0, 2, 0], [4, 1, 1, 0, 0, 625, 0, 1, 78, 0], [249, 2, 412, 2, 26, 1, 0, 0, 18, 0], [0, 0, 0, 0, 0, 53, 0, 175, 463, 14], [28, 2, 9, 0, 0, 2, 0, 0, 627, 0], [1, 0, 1, 1, 0, 48, 0, 5, 49, 567]]",2,2
15,"['0.9405', '0.9545', '0.8743', '0.6456', '0.5377', '0.8507', '0.0000', '0.0879', '0.9491', '0.7887']","['0.5566', '0.9652', '0.4508', '0.9387', '0.7361', '0.8107', '0.0000', '0.9394', '0.4484', '0.9797']","['0.9405', '0.9545', '0.8743', '0.6456', '0.5377', '0.8507', '0.0000', '0.0879', '0.9491', '0.7887']","['0.6993', '0.9598', '0.5949', '0.7650', '0.6215', '0.8302', '0.0000', '0.1608', '0.6090', '0.8739']","['0.9405', '0.9545', '0.8743', '0.6456', '0.5377', '0.8507', '0.0000', '0.0879', '0.9491', '0.7887']","['0.9160', '0.9960', '0.8861', '0.9952', '0.9780', '0.9776', '1.0000', '0.9994', '0.8768', '0.9983']","[[664, 1, 25, 2, 3, 0, 0, 0, 11, 0], [12, 693, 8, 9, 3, 0, 0, 0, 1, 0], [25, 0, 591, 1, 49, 0, 0, 0, 10, 0], [174, 15, 25, 459, 34, 2, 0, 0, 2, 0], [40, 3, 272, 14, 385, 0, 0, 0, 2, 0], [4, 1, 1, 1, 0, 604, 0, 0, 99, 0], [250, 3, 382, 2, 49, 1, 0, 0, 23, 0], [0, 0, 0, 0, 0, 57, 0, 62, 575, 11], [23, 2, 7, 0, 0, 2, 0, 0, 634, 0], [1, 0, 0, 1, 0, 79, 0, 4, 57, 530]]",6,6
16,"['0.9292', '0.9463', '0.8402', '0.6512', '0.6327', '0.8930', '0.0000', '0.5759', '0.9416', '0.7500']","['0.5724', '0.9622', '0.4702', '0.9297', '0.6884', '0.8056', '0.0000', '0.8904', '0.6173', '0.9805']","['0.9292', '0.9463', '0.8402', '0.6512', '0.6327', '0.8930', '0.0000', '0.5759', '0.9416', '0.7500']","['0.7084', '0.9542', '0.6030', '0.7659', '0.6594', '0.8470', '0.0000', '0.6994', '0.7457', '0.8499']","['0.9292', '0.9463', '0.8402', '0.6512', '0.6327', '0.8930', '0.0000', '0.5759', '0.9416', '0.7500']","['0.9221', '0.9957', '0.8988', '0.9944', '0.9674', '0.9757', '1.0000', '0.9921', '0.9384', '0.9984']","[[656, 2, 23, 5, 4, 1, 0, 0, 14, 1], [14, 687, 8, 12, 3, 1, 0, 0, 1, 0], [22, 0, 568, 1, 75, 1, 0, 0, 9, 0], [160, 18, 23, 463, 41, 4, 0, 0, 2, 0], [22, 3, 223, 11, 453, 0, 0, 0, 4, 0], [2, 1, 0, 0, 0, 634, 0, 7, 66, 0], [250, 2, 352, 3, 81, 2, 0, 0, 20, 0], [0, 0, 0, 0, 0, 35, 0, 406, 255, 9], [20, 1, 10, 0, 1, 7, 0, 0, 629, 0], [0, 0, 1, 3, 0, 102, 0, 43, 19, 504]]",7,7
17,"['0.9348', '0.9490', '0.8550', '0.6357', '0.5936', '0.8394', '0.0000', '0.7660', '0.9506', '0.8527']","['0.5789', '0.9663', '0.4569', '0.9536', '0.6866', '0.9017', '0.0000', '0.8940', '0.6799', '0.9728']","['0.9348', '0.9490', '0.8550', '0.6357', '0.5936', '0.8394', '0.0000', '0.7660', '0.9506', '0.8527']","['0.7151', '0.9576', '0.5956', '0.7629', '0.6367', '0.8694', '0.0000', '0.8251', '0.7928', '0.9088']","['0.9348', '0.9490', '0.8550', '0.6357', '0.5936', '0.8394', '0.0000', '0.7660', '0.9506', '0.8527']","['0.9237', '0.9962', '0.8914', '0.9965', '0.9691', '0.9897', '0.9998', '0.9898', '0.9528', '0.9975']","[[660, 1, 21, 2, 2, 0, 0, 0, 19, 1], [11, 689, 10, 12, 3, 0, 0, 0, 1, 0], [21, 0, 578, 1, 65, 1, 0, 0, 10, 0], [159, 16, 22, 452, 55, 3, 1, 0, 3, 0], [19, 3, 260, 4, 425, 0, 0, 0, 5, 0], [3, 1, 1, 0, 0, 596, 0, 14, 92, 3], [251, 2, 362, 3, 68, 1, 0, 0, 23, 0], [0, 0, 0, 0, 0, 17, 0, 540, 136, 12], [16, 1, 11, 0, 1, 4, 0, 0, 635, 0], [0, 0, 0, 0, 0, 39, 0, 50, 10, 573]]",9,9
18,"['0.9278', '0.9532', '0.8876', '0.7018', '0.5070', '0.8535', '0.0014', '0.8709', '0.9371', '0.7827']","['0.5885', '0.9624', '0.4409', '0.9173', '0.7275', '0.9031', '0.3333', '0.8504', '0.7488', '0.9887']","['0.9278', '0.9532', '0.8876', '0.7018', '0.5070', '0.8535', '0.0014', '0.8709', '0.9371', '0.7827']","['0.7202', '0.9578', '0.5891', '0.7952', '0.5975', '0.8776', '0.0028', '0.8605', '0.8324', '0.8738']","['0.9278', '0.9532', '0.8876', '0.7018', '0.5070', '0.8535', '0.0014', '0.8709', '0.9371', '0.7827']","['0.9272', '0.9957', '0.8797', '0.9928', '0.9784', '0.9897', '0.9997', '0.9828', '0.9668', '0.9991']","[[655, 2, 22, 9, 2, 0, 0, 1, 15, 0], [10, 692, 8, 12, 3, 0, 0, 0, 1, 0], [20, 0, 600, 2, 44, 0, 1, 0, 9, 0], [130, 18, 24, 499, 37, 1, 0, 0, 2, 0], [23, 3, 305, 17, 363, 0, 1, 0, 4, 0], [3, 1, 1, 1, 0, 606, 0, 22, 74, 2], [247, 2, 388, 4, 49, 1, 1, 0, 18, 0], [0, 0, 0, 0, 0, 13, 0, 614, 74, 4], [25, 1, 13, 0, 1, 2, 0, 0, 626, 0], [0, 0, 0, 0, 0, 48, 0, 85, 13, 526]]",0,0
19,"['0.9263', '0.9408', '0.8920', '0.6568', '0.4372', '0.8127', '0.0000', '0.7177', '0.9491', '0.8125']","['0.5855', '0.9661', '0.4232', '0.9415', '0.6834', '0.9217', '0.0000', '0.8433', '0.6240', '0.9873']","['0.9263', '0.9408', '0.8920', '0.6568', '0.4372', '0.8127', '0.0000', '0.7177', '0.9491', '0.8125']","['0.7175', '0.9532', '0.5740', '0.7738', '0.5332', '0.8638', '0.0000', '0.7755', '0.7530', '0.8914']","['0.9263', '0.9408', '0.8920', '0.6568', '0.4372', '0.8127', '0.0000', '0.7177', '0.9491', '0.8125']","['0.9264', '0.9962', '0.8700', '0.9954', '0.9769', '0.9922', '0.9997', '0.9851', '0.9397', '0.9989']","[[654, 2, 25, 4, 1, 0, 0, 1, 19, 0], [10, 683, 10, 13, 9, 0, 0, 0, 1, 0], [19, 0, 603, 1, 42, 0, 1, 0, 10, 0], [151, 15, 22, 467, 51, 3, 0, 0, 2, 0], [21, 3, 356, 8, 313, 0, 1, 0, 14, 0], [4, 0, 1, 0, 0, 577, 0, 15, 111, 2], [239, 3, 397, 3, 42, 1, 0, 0, 25, 0], [0, 0, 0, 0, 0, 12, 0, 506, 182, 5], [19, 1, 11, 0, 0, 2, 0, 1, 634, 0], [0, 0, 0, 0, 0, 31, 0, 77, 18, 546]]",9,9
