cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.4100', '0.0067', '0.0350', '0.0000', '0.0000', '0.0117', '0.0000', '0.0000', '0.0000', '0.8950']","['0.3529', '0.3333', '0.1094', '0.0000', '0.0000', '0.3889', '0.0000', '0.0000', '0.0000', '0.1057']","['0.4100', '0.0067', '0.0350', '0.0000', '0.0000', '0.0117', '0.0000', '0.0000', '0.0000', '0.8950']","['0.3793', '0.0131', '0.0530', '0.0000', '0.0000', '0.0227', '0.0000', '0.0000', '0.0000', '0.1891']","['0.4100', '0.0067', '0.0350', '0.0000', '0.0000', '0.0117', '0.0000', '0.0000', '0.0000', '0.8950']","['0.9165', '0.9985', '0.9683', '1.0000', '1.0000', '0.9980', '1.0000', '1.0000', '1.0000', '0.1585']","[[246, 4, 4, 0, 0, 0, 0, 0, 0, 346], [59, 4, 8, 0, 0, 3, 0, 0, 0, 526], [44, 1, 21, 0, 0, 0, 0, 0, 0, 534], [22, 0, 37, 0, 0, 6, 0, 0, 0, 535], [13, 0, 33, 0, 0, 0, 0, 0, 0, 554], [35, 0, 27, 0, 0, 7, 0, 0, 0, 531], [7, 0, 27, 0, 0, 0, 0, 0, 0, 566], [15, 0, 26, 0, 0, 1, 0, 0, 0, 558], [202, 2, 1, 0, 0, 1, 0, 0, 0, 394], [54, 1, 8, 0, 0, 0, 0, 0, 0, 537]]",-1,-1,-1,-1,2.2830891609191895
1,"['0.5700', '0.3067', '0.0800', '0.1667', '0.0083', '0.2100', '0.2250', '0.4117', '0.0917', '0.2383']","['0.2838', '0.2822', '0.1765', '0.2053', '0.0980', '0.1953', '0.3317', '0.1735', '0.2423', '0.2270']","['0.5700', '0.3067', '0.0800', '0.1667', '0.0083', '0.2100', '0.2250', '0.4117', '0.0917', '0.2383']","['0.3789', '0.2939', '0.1101', '0.1840', '0.0154', '0.2024', '0.2681', '0.2441', '0.1330', '0.2325']","['0.5700', '0.3067', '0.0800', '0.1667', '0.0083', '0.2100', '0.2250', '0.4117', '0.0917', '0.2383']","['0.8402', '0.9133', '0.9585', '0.9283', '0.9915', '0.9039', '0.9496', '0.7820', '0.9681', '0.9098']","[[342, 52, 16, 13, 6, 46, 12, 44, 32, 37], [101, 184, 14, 25, 8, 63, 52, 62, 27, 64], [104, 53, 48, 51, 3, 49, 38, 173, 12, 69], [60, 25, 56, 100, 3, 112, 26, 161, 5, 52], [50, 49, 30, 62, 5, 48, 60, 237, 14, 45], [69, 25, 35, 89, 2, 126, 30, 166, 5, 53], [26, 33, 24, 68, 6, 44, 135, 208, 5, 51], [48, 54, 29, 39, 9, 52, 21, 247, 18, 83], [290, 72, 8, 29, 4, 70, 13, 26, 55, 33], [115, 105, 12, 11, 5, 35, 20, 100, 54, 143]]","[1, 1, 3, 1, 9, 5, 5, 3, 9, 5, 2, 1, 5, 6, 7, 5]","[1, 1, 3, 1, 9, 5, 5, 3, 9, 5, 2, 1, 5, 6, 7, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.158703088760376
2,"['0.3583', '0.4017', '0.1883', '0.1450', '0.0050', '0.1600', '0.5633', '0.2883', '0.3800', '0.2183']","['0.4283', '0.3343', '0.1969', '0.2019', '0.1304', '0.2370', '0.2582', '0.2777', '0.2770', '0.2224']","['0.3583', '0.4017', '0.1883', '0.1450', '0.0050', '0.1600', '0.5633', '0.2883', '0.3800', '0.2183']","['0.3902', '0.3649', '0.1925', '0.1688', '0.0096', '0.1910', '0.3541', '0.2829', '0.3204', '0.2204']","['0.3583', '0.4017', '0.1883', '0.1450', '0.0050', '0.1600', '0.5633', '0.2883', '0.3800', '0.2183']","['0.9469', '0.9111', '0.9146', '0.9363', '0.9963', '0.9428', '0.8202', '0.9167', '0.8898', '0.9152']","[[215, 60, 30, 15, 0, 39, 29, 28, 152, 32], [24, 241, 26, 25, 1, 29, 86, 15, 95, 58], [54, 51, 113, 36, 2, 22, 150, 69, 39, 64], [20, 25, 92, 87, 3, 77, 151, 71, 14, 60], [11, 47, 69, 58, 3, 17, 232, 73, 47, 43], [15, 25, 69, 85, 2, 96, 141, 98, 16, 53], [9, 34, 60, 36, 1, 12, 338, 53, 12, 45], [11, 57, 59, 36, 8, 30, 98, 173, 52, 76], [123, 68, 9, 42, 0, 54, 31, 18, 228, 27], [20, 113, 47, 11, 3, 29, 53, 25, 168, 131]]","[8, 0, 6, 2, 3, 8, 0, 2, 4, 0, 4, 4, 3, 6, 2, 2]","[8, 0, 6, 2, 3, 8, 0, 2, 4, 0, 4, 4, 3, 6, 2, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.921217679977417
3,"['0.4550', '0.3567', '0.1517', '0.0117', '0.0217', '0.2550', '0.6067', '0.2367', '0.3300', '0.1350']","['0.3487', '0.3375', '0.2027', '0.1321', '0.1429', '0.2260', '0.2278', '0.3087', '0.2354', '0.1957']","['0.4550', '0.3567', '0.1517', '0.0117', '0.0217', '0.2550', '0.6067', '0.2367', '0.3300', '0.1350']","['0.3948', '0.3468', '0.1735', '0.0214', '0.0376', '0.2396', '0.3312', '0.2679', '0.2748', '0.1598']","['0.4550', '0.3567', '0.1517', '0.0117', '0.0217', '0.2550', '0.6067', '0.2367', '0.3300', '0.1350']","['0.9056', '0.9222', '0.9337', '0.9915', '0.9856', '0.9030', '0.7715', '0.9411', '0.8809', '0.9383']","[[273, 50, 19, 0, 1, 46, 34, 24, 131, 22], [54, 214, 19, 1, 9, 46, 85, 12, 117, 43], [75, 37, 91, 5, 13, 56, 196, 47, 34, 46], [40, 28, 56, 7, 11, 126, 214, 48, 18, 52], [22, 36, 58, 8, 13, 35, 284, 58, 46, 40], [26, 25, 62, 16, 10, 153, 190, 61, 18, 39], [15, 32, 47, 3, 12, 33, 364, 36, 17, 41], [35, 47, 60, 6, 16, 66, 127, 142, 66, 35], [182, 63, 2, 5, 1, 79, 44, 11, 198, 15], [61, 102, 35, 2, 5, 37, 60, 21, 196, 81]]","[9, 7, 5, 0, 7, 0, 5, 4, 2, 1, 6, 2, 5, 0, 4, 8]","[9, 7, 5, 0, 7, 0, 5, 4, 2, 1, 6, 2, 5, 0, 4, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.824164867401123
4,"['0.4550', '0.3100', '0.2517', '0.0367', '0.1183', '0.2017', '0.3850', '0.2967', '0.3200', '0.2433']","['0.3527', '0.4152', '0.1914', '0.2316', '0.1659', '0.2861', '0.2969', '0.2303', '0.2446', '0.2065']","['0.4550', '0.3100', '0.2517', '0.0367', '0.1183', '0.2017', '0.3850', '0.2967', '0.3200', '0.2433']","['0.3974', '0.3550', '0.2174', '0.0633', '0.1381', '0.2366', '0.3353', '0.2593', '0.2773', '0.2234']","['0.4550', '0.3100', '0.2517', '0.0367', '0.1183', '0.2017', '0.3850', '0.2967', '0.3200', '0.2433']","['0.9072', '0.9515', '0.8819', '0.9865', '0.9339', '0.9441', '0.8987', '0.8898', '0.8902', '0.8961']","[[273, 43, 33, 2, 17, 25, 12, 28, 135, 32], [53, 186, 32, 2, 41, 19, 42, 29, 113, 83], [68, 18, 151, 9, 45, 34, 98, 90, 33, 54], [28, 16, 97, 22, 53, 91, 107, 94, 11, 81], [22, 19, 128, 4, 71, 21, 127, 109, 41, 58], [25, 14, 108, 32, 29, 121, 79, 114, 16, 62], [13, 10, 85, 7, 66, 21, 231, 78, 12, 77], [35, 23, 93, 6, 56, 31, 49, 178, 51, 78], [185, 55, 17, 8, 17, 47, 16, 27, 192, 36], [72, 64, 45, 3, 33, 13, 17, 26, 181, 146]]","[2, 8, 0, 9, 7, 7, 4, 3, 4, 2, 0, 4, 7, 7, 7, 2]","[2, 8, 0, 9, 7, 7, 4, 3, 4, 2, 0, 4, 7, 7, 7, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.6715445518493652
5,"['0.4383', '0.2700', '0.3283', '0.0933', '0.1483', '0.1800', '0.3917', '0.2817', '0.3183', '0.2150']","['0.3673', '0.4525', '0.1866', '0.1918', '0.1721', '0.2529', '0.3154', '0.2889', '0.2526', '0.2354']","['0.4383', '0.2700', '0.3283', '0.0933', '0.1483', '0.1800', '0.3917', '0.2817', '0.3183', '0.2150']","['0.3997', '0.3382', '0.2379', '0.1256', '0.1594', '0.2103', '0.3494', '0.2852', '0.2817', '0.2247']","['0.4383', '0.2700', '0.3283', '0.0933', '0.1483', '0.1800', '0.3917', '0.2817', '0.3183', '0.2150']","['0.9161', '0.9637', '0.8409', '0.9563', '0.9207', '0.9409', '0.9056', '0.9230', '0.8954', '0.9224']","[[263, 30, 51, 8, 19, 34, 16, 23, 131, 25], [47, 162, 45, 8, 58, 25, 46, 21, 115, 73], [62, 10, 197, 31, 55, 30, 87, 64, 27, 37], [22, 11, 123, 56, 63, 87, 93, 67, 11, 67], [18, 12, 171, 29, 89, 20, 111, 72, 38, 40], [15, 12, 135, 85, 37, 108, 69, 84, 13, 42], [10, 7, 116, 28, 74, 21, 235, 47, 9, 53], [27, 13, 127, 21, 65, 32, 49, 169, 45, 52], [181, 45, 23, 20, 21, 51, 20, 18, 191, 30], [71, 56, 68, 6, 36, 19, 19, 20, 176, 129]]","[2, 3, 8, 0, 2, 0, 1, 9, 5, 9, 6, 2, 2, 0, 7, 2]","[2, 3, 8, 0, 2, 0, 1, 9, 5, 9, 6, 2, 2, 0, 7, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.5588464736938477
6,"['0.5367', '0.3783', '0.3217', '0.0683', '0.1950', '0.1650', '0.2750', '0.3050', '0.2183', '0.2133']","['0.3220', '0.3907', '0.1804', '0.2135', '0.1953', '0.2735', '0.3179', '0.2603', '0.2594', '0.2729']","['0.5367', '0.3783', '0.3217', '0.0683', '0.1950', '0.1650', '0.2750', '0.3050', '0.2183', '0.2133']","['0.4025', '0.3844', '0.2311', '0.1035', '0.1952', '0.2058', '0.2949', '0.2809', '0.2371', '0.2395']","['0.5367', '0.3783', '0.3217', '0.0683', '0.1950', '0.1650', '0.2750', '0.3050', '0.2183', '0.2133']","['0.8744', '0.9344', '0.8376', '0.9720', '0.9107', '0.9513', '0.9344', '0.9037', '0.9307', '0.9369']","[[322, 56, 43, 7, 14, 20, 12, 30, 75, 21], [76, 227, 38, 2, 39, 15, 30, 19, 68, 86], [77, 20, 193, 20, 73, 30, 60, 77, 22, 28], [37, 19, 129, 41, 81, 86, 76, 80, 5, 46], [29, 22, 175, 19, 117, 17, 77, 94, 26, 24], [35, 15, 142, 58, 51, 99, 46, 117, 7, 30], [14, 18, 148, 15, 107, 28, 165, 59, 4, 42], [57, 27, 123, 14, 75, 24, 28, 183, 36, 33], [252, 74, 22, 11, 12, 32, 13, 22, 131, 31], [101, 103, 57, 5, 30, 11, 12, 22, 131, 128]]","[0, 3, 5, 9, 9, 1, 2, 1, 7, 2, 2, 5, 0, 7, 2, 2]","[0, 3, 5, 9, 9, 1, 2, 1, 7, 2, 2, 5, 0, 7, 2, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.4117424488067627
7,"['0.4517', '0.3233', '0.2417', '0.0700', '0.1483', '0.2083', '0.3100', '0.3417', '0.3033', '0.2533']","['0.3604', '0.4264', '0.1905', '0.1944', '0.1969', '0.2500', '0.2952', '0.2503', '0.2414', '0.2300']","['0.4517', '0.3233', '0.2417', '0.0700', '0.1483', '0.2083', '0.3100', '0.3417', '0.3033', '0.2533']","['0.4009', '0.3678', '0.2131', '0.1029', '0.1692', '0.2273', '0.3024', '0.2889', '0.2688', '0.2411']","['0.4517', '0.3233', '0.2417', '0.0700', '0.1483', '0.2083', '0.3100', '0.3417', '0.3033', '0.2533']","['0.9109', '0.9517', '0.8859', '0.9678', '0.9328', '0.9306', '0.9178', '0.8863', '0.8941', '0.9057']","[[271, 38, 38, 5, 12, 34, 10, 32, 125, 35], [39, 194, 29, 4, 24, 20, 44, 20, 121, 105], [62, 16, 145, 27, 63, 47, 80, 93, 25, 42], [24, 14, 87, 42, 68, 111, 76, 87, 11, 80], [22, 15, 124, 25, 89, 30, 100, 115, 40, 40], [25, 13, 106, 61, 35, 125, 50, 129, 12, 44], [7, 13, 104, 22, 69, 36, 186, 89, 10, 64], [38, 23, 80, 15, 67, 34, 42, 205, 41, 55], [195, 64, 13, 9, 9, 45, 15, 24, 182, 44], [69, 65, 35, 6, 16, 18, 27, 25, 187, 152]]","[9, 7, 2, 0, 0, 6, 3, 8, 3, 8, 1, 4, 6, 5, 2, 5]","[9, 7, 2, 0, 0, 6, 3, 8, 3, 8, 1, 4, 6, 5, 2, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.3867720365524292
8,"['0.4417', '0.4417', '0.2750', '0.0783', '0.2583', '0.1933', '0.3383', '0.2717', '0.3117', '0.2000']","['0.3754', '0.3985', '0.1813', '0.1967', '0.2048', '0.2836', '0.3138', '0.3035', '0.2695', '0.2752']","['0.4417', '0.4417', '0.2750', '0.0783', '0.2583', '0.1933', '0.3383', '0.2717', '0.3117', '0.2000']","['0.4058', '0.4190', '0.2185', '0.1120', '0.2284', '0.2299', '0.3256', '0.2867', '0.2890', '0.2317']","['0.4417', '0.4417', '0.2750', '0.0783', '0.2583', '0.1933', '0.3383', '0.2717', '0.3117', '0.2000']","['0.9183', '0.9259', '0.8620', '0.9644', '0.8885', '0.9457', '0.9178', '0.9307', '0.9061', '0.9415']","[[265, 57, 54, 7, 20, 19, 8, 22, 123, 25], [36, 265, 34, 5, 35, 17, 31, 12, 89, 76], [58, 21, 165, 26, 97, 32, 84, 63, 27, 27], [23, 19, 113, 47, 101, 97, 91, 58, 10, 41], [15, 30, 138, 23, 155, 19, 99, 63, 36, 22], [19, 21, 131, 63, 67, 116, 64, 80, 12, 27], [6, 23, 113, 15, 130, 27, 203, 43, 8, 32], [36, 29, 94, 33, 107, 25, 35, 163, 44, 34], [180, 78, 19, 12, 14, 42, 18, 18, 187, 32], [68, 122, 49, 8, 31, 15, 14, 15, 158, 120]]","[3, 2, 3, 8, 2, 6, 1, 4, 2, 2, 2, 2, 6, 7, 1, 5]","[3, 2, 3, 8, 2, 6, 1, 4, 2, 2, 2, 2, 6, 7, 1, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.3471612930297852
9,"['0.4983', '0.4233', '0.4100', '0.0600', '0.2383', '0.1917', '0.2733', '0.1950', '0.3000', '0.1550']","['0.3577', '0.3802', '0.1872', '0.2182', '0.2371', '0.2949', '0.3241', '0.3714', '0.2356', '0.2118']","['0.4983', '0.4233', '0.4100', '0.0600', '0.2383', '0.1917', '0.2733', '0.1950', '0.3000', '0.1550']","['0.4164', '0.4006', '0.2571', '0.0941', '0.2377', '0.2323', '0.2966', '0.2557', '0.2639', '0.1790']","['0.4983', '0.4233', '0.4100', '0.0600', '0.2383', '0.1917', '0.2733', '0.1950', '0.3000', '0.1550']","['0.9006', '0.9233', '0.8022', '0.9761', '0.9148', '0.9491', '0.9367', '0.9633', '0.8919', '0.9359']","[[299, 52, 66, 3, 10, 21, 4, 10, 117, 18], [65, 254, 46, 3, 21, 11, 19, 5, 114, 62], [59, 24, 246, 17, 75, 35, 58, 34, 30, 22], [27, 26, 167, 36, 78, 88, 79, 28, 14, 57], [18, 40, 191, 11, 143, 20, 69, 41, 39, 28], [20, 27, 180, 53, 56, 115, 54, 43, 15, 37], [5, 30, 156, 12, 122, 23, 164, 20, 10, 58], [44, 36, 149, 24, 76, 32, 37, 117, 48, 37], [217, 73, 34, 5, 9, 36, 11, 8, 180, 27], [82, 106, 79, 1, 13, 9, 11, 9, 197, 93]]","[4, 9, 9, 2, 5, 4, 5, 7, 5, 4, 2, 5, 3, 9, 2, 0]","[4, 9, 9, 2, 5, 4, 5, 7, 5, 4, 2, 5, 3, 9, 2, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.5899783968925476
